runner_name,tag,run_id,recall,total_time,qps,start_time,end_time,phase,limit
usearch,pressure-repl-interleaved,69,0.97777,0.4773316419996263,2094.979490173381,2026-08-27 19:16:58.089468,2026-08-27 19:16:58.566835,,
usearch,pressure-repl-interleaved,70,0.97777,0.4747744729975238,2106.263198369588,2026-08-27 19:16:58.612553,2026-08-27 19:16:59.087365,,
usearch,pressure-repl-interleaved,71,0.97777,0.4812980960014101,2077.7144316753543,2026-08-27 19:16:59.133165,2026-08-27 19:16:59.614496,,
usearch,pressure-repl-interleaved,72,0.97777,0.477870629998506,2092.616572822494,2026-08-27 19:16:59.660190,2026-08-27 19:17:00.138096,,
usearch,pressure-repl-interleaved,73,0.97777,0.4852608120017976,2060.747489323938,2026-08-27 19:17:00.183920,2026-08-27 19:17:00.669214,,
usearch,pressure-repl-interleaved,74,0.97777,0.4809559290006291,2079.192582318061,2026-08-27 19:17:00.714953,2026-08-27 19:17:01.195944,,
usearch,pressure-repl-interleaved,75,0.97777,0.4786426680002478,2089.2412374725486,2026-08-27 19:17:01.241741,2026-08-27 19:17:01.720419,,
usearch,pressure-repl-interleaved,76,0.97777,0.4748322849991382,2106.006755631233,2026-08-27 19:17:01.766209,2026-08-27 19:17:02.241076,,
usearch,pressure-repl-interleaved,77,0.97777,0.4775618130006478,2093.9697705658964,2026-08-27 19:17:02.286759,2026-08-27 19:17:02.764357,,
usearch,pressure-repl-interleaved,78,0.97777,0.487682089998998,2050.516146701337,2026-08-27 19:17:02.810026,2026-08-27 19:17:03.297741,,
usearch,pressure-repl-interleaved,79,0.97777,0.4677869830011332,2137.7251534114994,2026-08-27 19:17:03.343389,2026-08-27 19:17:03.811211,,
usearch,pressure-repl-interleaved,80,0.97777,0.4720980000020063,2118.2042711380905,2026-08-27 19:17:03.856797,2026-08-27 19:17:04.328928,,
usearch,pressure-repl-interleaved,81,0.97777,0.4794747779997124,2085.615439819026,2026-08-27 19:17:04.374635,2026-08-27 19:17:04.854144,,
usearch,pressure-repl-interleaved,82,0.97777,0.4802559519994247,2082.2230226127376,2026-08-27 19:17:04.899624,2026-08-27 19:17:05.379918,,
usearch,pressure-repl-interleaved,83,0.97777,0.4787619609996909,2088.7206617499955,2026-08-27 19:17:05.425621,2026-08-27 19:17:05.904416,,
usearch,pressure-repl-interleaved,84,0.97777,0.475250446001155,2104.153732866922,2026-08-27 19:17:05.949808,2026-08-27 19:17:06.425092,,
usearch,pressure-repl-interleaved,85,0.97777,0.4846582940008375,2063.3093715265545,2026-08-27 19:17:06.470805,2026-08-27 19:17:06.955497,,
usearch,pressure-repl-interleaved,86,0.97777,0.4707861850001791,2124.106509199329,2026-08-27 19:17:07.001086,2026-08-27 19:17:07.471907,,
usearch,pressure-repl-interleaved,87,0.97777,0.4816579910002474,2076.161962813748,2026-08-27 19:17:07.517594,2026-08-27 19:17:07.999288,,
usearch,pressure-repl-interleaved,88,0.97777,0.4722693439980503,2117.43576564675,2026-08-27 19:17:08.044873,2026-08-27 19:17:08.517181,,
usearch,pressure-repl-interleaved,89,0.97777,0.4788024670015147,2088.543958978466,2026-08-27 19:17:08.562901,2026-08-27 19:17:09.041735,,
usearch,pressure-repl-interleaved,90,0.97777,0.4813525169993227,2077.479528379421,2026-08-27 19:17:09.087325,2026-08-27 19:17:09.568716,,
usearch,pressure-repl-interleaved,91,0.97777,0.4767931499991391,2097.3455679927565,2026-08-27 19:17:09.614695,2026-08-27 19:17:10.091523,,
usearch,pressure-repl-interleaved,92,0.97777,0.4903179569992062,2039.4929162294968,2026-08-27 19:17:10.137057,2026-08-27 19:17:10.627413,,
usearch,pressure-repl-interleaved,93,0.97777,0.483497435998288,2068.2632947893044,2026-08-27 19:17:10.673083,2026-08-27 19:17:11.156614,,
usearch,pressure-repl-interleaved,94,0.97777,0.4746558279985038,2106.7896800440258,2026-08-27 19:17:11.202211,2026-08-27 19:17:11.676901,,
usearch,pressure-repl-interleaved,95,0.97777,0.472067488997709,2118.341176434739,2026-08-27 19:17:11.722561,2026-08-27 19:17:12.194663,,
usearch,pressure-repl-interleaved,96,0.97777,0.475840215000062,2101.545788852398,2026-08-27 19:17:12.240256,2026-08-27 19:17:12.716129,normal,max
usearch,pressure-repl-interleaved,97,0.97777,0.4853421250008978,2060.402236871877,2026-08-27 19:17:12.762002,2026-08-27 19:17:13.247375,normal,max
usearch,pressure-repl-interleaved,98,0.97777,0.4785059429996181,2089.8382029098398,2026-08-27 19:17:13.292969,2026-08-27 19:17:13.771514,normal,max
usearch,pressure-repl-interleaved,99,0.97777,0.4693139989976771,2130.769595911733,2026-08-27 19:17:13.817154,2026-08-27 19:17:14.286501,normal,max
