time,variant,elapsed,phase,limit,current_mb,high_events,psi_some_avg10,anon,file,pgscan,pgsteal,pgmajfault,repl_fail_events,repl_lock_main_lost,repl_pg_private_alloc,repl_pg_private_free,repl_pte_miss_events,repl_rdprotect_handled,repl_reclaimed,repl_reclaimed_replicas,repl_remote_faults_on_main,repl_repl_allocated,repl_repl_copy_events,repl_tlb_flushed,repl_total_faults,repl_unreplicated,repl_writes_to_replicated,vm_numa_pte_updates,vm_numa_huge_pte_updates,vm_numa_hint_faults,vm_numa_hint_faults_local,vm_numa_pages_migrated,vm_pgmigrate_success,vm_pgmigrate_fail
2026-08-15T01:24:56.401,repl-bound,16.001,normal,max,8245,0,0.00,6468927488,2124529664,0,0,457623,459447,6,0,0,2368000,0,0,0,305806,1512846,1512846,3025692,2629278,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:24:56.901,repl-bound,16.501,normal,max,8246,0,0.00,6468927488,2124529664,0,0,457623,459447,6,0,0,2368000,0,0,0,305806,1512846,1512846,3025692,2629278,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:24:57.401,repl-bound,17.001,normal,max,8246,0,0.00,6468927488,2124529664,0,0,457623,459447,6,0,0,2368000,0,0,0,305806,1512846,1512846,3025692,2629278,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:24:57.901,repl-bound,17.501,normal,max,8243,0,0.00,6468927488,2124529664,0,0,457623,459447,6,0,0,2368000,0,0,0,305806,1512846,1512846,3025692,2629278,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:24:58.401,repl-bound,18.001,normal,max,8244,0,0.00,6468927488,2124529664,0,0,457623,459447,6,0,0,2368000,0,0,0,305806,1512846,1512846,3025692,2629278,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:24:58.901,repl-bound,18.501,normal,max,8243,0,0.00,6468300800,2124529664,0,0,457623,459447,6,0,0,2368000,0,0,0,305806,1512846,1512846,3025692,2629278,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:24:59.401,repl-bound,19.001,normal,max,8242,0,0.00,6468300800,2124529664,0,0,457623,459447,6,0,0,2368000,0,0,0,305806,1512846,1512846,3025692,2629278,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:24:59.901,repl-bound,19.501,normal,max,8242,0,0.00,6468300800,2124529664,0,0,457623,459447,6,0,0,2368000,0,0,0,305806,1512846,1512846,3025692,2629278,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:00.401,repl-bound,20.001,normal,max,8242,0,0.00,6468739072,2124529664,0,0,457623,459447,6,0,0,2368000,0,0,0,305806,1512846,1512846,3025692,2629278,0,0,3317141,5863,288446,164460,260700,260700,0
2026-08-15T01:25:00.901,repl-bound,20.501,normal,max,8247,0,0.00,6468771840,2124529664,0,0,457623,459447,6,0,0,2368000,0,0,0,305806,1512846,1512846,3025692,2629278,0,0,3317141,5863,288446,164460,260700,260700,0
