time,variant,elapsed,phase,limit,current_mb,high_events,psi_some_avg10,anon,file,pgscan,pgsteal,pgmajfault,repl_fail_events,repl_lock_main_lost,repl_pg_private_alloc,repl_pg_private_free,repl_pte_miss_events,repl_rdprotect_handled,repl_reclaimed,repl_reclaimed_replicas,repl_remote_faults_on_main,repl_repl_allocated,repl_repl_copy_events,repl_tlb_flushed,repl_total_faults,repl_unreplicated,repl_writes_to_replicated,vm_numa_pte_updates,vm_numa_huge_pte_updates,vm_numa_hint_faults,vm_numa_hint_faults_local,vm_numa_pages_migrated,vm_pgmigrate_success,vm_pgmigrate_fail
2026-08-14T17:35:54.229,repl-firsttouch,31.164,10G,10G,10804,3,0.00,9181921280,2107322368,1087626,66,459354,461418,18,0,0,2249082,0,0,0,542414,1237810,1237810,2750774,2748989,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:54.729,repl-firsttouch,31.664,10G,10G,10395,296,6.15,8855126016,2005741568,1897407,64383,459354,461418,18,0,0,2249082,0,20751,39752,542414,1237810,1237810,2771547,2748989,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:55.229,repl-firsttouch,32.163,10G,10G,10032,433,6.15,8416686080,2047004672,2053554,139791,494567,496911,31,0,0,2380690,0,45792,89822,590555,1237810,1237810,2881832,2929496,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:55.729,repl-firsttouch,32.663,10G,10G,10004,433,6.15,8346386432,2088239104,2238536,152110,508552,511257,64,0,0,2545561,0,49677,98279,607478,1237810,1237810,3030932,3111589,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:56.229,repl-firsttouch,33.163,10G,10G,9867,433,6.15,8199118848,2088255488,3369689,185555,508638,511312,64,0,0,2556313,0,49729,99537,607556,1237810,1237810,3041628,3122374,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:56.729,repl-firsttouch,33.663,10G,10G,9670,433,5.04,7991992320,2088255488,3471065,236243,508739,511312,64,0,0,2556313,0,49729,99537,607556,1237810,1237810,3041628,3122374,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:57.229,repl-firsttouch,34.163,10G,10G,9471,433,5.04,7782789120,2088255488,3573465,287443,508839,511312,64,0,0,2556313,0,49729,99537,607556,1237810,1237810,3041628,3122374,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:57.729,repl-firsttouch,34.663,10G,10G,9432,433,5.04,7739670528,2088464384,3796869,298754,508964,511379,65,0,0,2557913,0,49774,99539,607664,1237810,1237810,3043193,3124082,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:58.229,repl-firsttouch,35.163,10G,10G,9432,433,5.04,7739670528,2088464384,3796869,298754,508964,511383,65,0,0,2558098,0,49774,99539,607672,1237810,1237810,3043374,3124275,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:58.729,repl-firsttouch,35.663,10G,10G,9433,433,4.12,7739670528,2088464384,3796869,298754,508964,511383,65,0,0,2558121,0,49774,99539,607672,1237810,1237810,3043397,3124298,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:59.229,repl-firsttouch,36.163,10G,10G,9433,433,4.12,7739645952,2088484864,3796869,298754,508971,511383,65,0,0,2558126,0,49774,99539,607672,1237810,1237810,3043402,3124303,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:35:59.729,repl-firsttouch,36.663,10G,10G,9432,433,4.12,7739645952,2088484864,3796869,298754,508971,511383,65,0,0,2558130,0,49774,99539,607672,1237810,1237810,3043406,3124307,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:00.229,repl-firsttouch,37.163,10G,10G,9432,433,4.12,7739678720,2088484864,3796869,298754,508971,511383,65,0,0,2558131,0,49774,99539,607672,1237810,1237810,3043407,3124308,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:00.729,repl-firsttouch,37.663,10G,10G,9434,433,3.38,7739678720,2088484864,3796869,298754,508971,511383,65,0,0,2558131,0,49774,99539,607672,1237810,1237810,3043407,3124308,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:01.229,repl-firsttouch,38.163,10G,10G,9435,433,3.38,7739654144,2088484864,3796869,298754,508971,511383,65,0,0,2558135,0,49774,99539,607672,1237810,1237810,3043411,3124312,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:01.729,repl-firsttouch,38.663,10G,10G,9437,433,3.38,7739654144,2088484864,3796869,298754,508971,511383,65,0,0,2558135,0,49774,99539,607672,1237810,1237810,3043411,3124312,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:02.229,repl-firsttouch,39.163,10G,10G,9436,433,3.38,7739682816,2088484864,3796869,298754,508971,511383,65,0,0,2558135,0,49774,99539,607672,1237810,1237810,3043411,3124312,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:02.729,repl-firsttouch,39.663,10G,10G,9437,433,3.38,7739682816,2088484864,3796869,298754,508971,511383,65,0,0,2558135,0,49774,99539,607672,1237810,1237810,3043411,3124312,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:03.229,repl-firsttouch,40.163,10G,10G,9438,433,2.76,7739682816,2088484864,3796869,298754,508971,511383,65,0,0,2558137,0,49774,99539,607672,1237810,1237810,3043413,3124314,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:03.729,repl-firsttouch,40.663,10G,10G,9438,433,2.76,7739682816,2088484864,3796869,298754,508971,511383,65,0,0,2558138,0,49774,99539,607672,1237810,1237810,3043414,3124315,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:04.229,repl-firsttouch,41.163,10G,10G,9437,433,2.76,7739682816,2088484864,3796869,298754,508971,511383,65,0,0,2558140,0,49774,99539,607672,1237810,1237810,3043416,3124317,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:04.729,repl-firsttouch,41.663,10G,10G,9436,433,2.76,7739682816,2088484864,3796869,298754,508971,511383,65,0,0,2558144,0,49774,99539,607672,1237810,1237810,3043420,3124321,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:05.229,repl-firsttouch,42.163,10G,10G,9437,433,2.26,7739682816,2088484864,3796869,298754,508971,511383,65,0,0,2558144,0,49774,99539,607672,1237810,1237810,3043420,3124321,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:05.729,repl-firsttouch,42.663,10G,10G,9438,433,2.26,7739682816,2088484864,3796869,298754,508971,511383,65,0,0,2558144,0,49774,99539,607672,1237810,1237810,3043420,3124321,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:06.229,repl-firsttouch,43.163,10G,10G,9439,433,2.26,7739682816,2088484864,3796869,298754,508971,511383,65,0,0,2558147,0,49774,99539,607672,1237810,1237810,3043423,3124324,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:06.729,repl-firsttouch,43.663,10G,10G,9440,433,2.26,7739682816,2088484864,3796869,298754,508971,511383,65,0,0,2558149,0,49774,99539,607672,1237810,1237810,3043425,3124326,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:07.229,repl-firsttouch,44.163,10G,10G,9442,433,1.85,7739363328,2088484864,3796869,298754,508971,511383,65,0,0,2558149,0,49774,99539,607672,1237810,1237810,3043425,3124326,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:07.729,repl-firsttouch,44.663,10G,10G,9442,433,1.85,7739363328,2088484864,3796869,298754,508971,511383,65,0,0,2558150,0,49774,99539,607672,1237810,1237810,3043426,3124327,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:08.229,repl-firsttouch,45.163,10G,10G,9444,433,1.85,7739363328,2088484864,3796869,298754,508971,511383,65,0,0,2558151,0,49774,99539,607672,1237810,1237810,3043427,3124328,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:08.729,repl-firsttouch,45.663,10G,10G,9443,433,1.85,7739682816,2088484864,3796869,298754,508971,511383,65,0,0,2558151,0,49774,99539,607672,1237810,1237810,3043427,3124328,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:09.229,repl-firsttouch,46.163,10G,10G,9439,433,1.51,7739682816,2088484864,3796869,298754,508971,511383,65,0,0,2558151,0,49774,99539,607672,1237810,1237810,3043427,3124328,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:09.729,repl-firsttouch,46.663,10G,10G,9439,433,1.51,7739297792,2088484864,3796869,298754,508971,511383,65,0,0,2558157,0,49774,99539,607672,1237810,1237810,3043433,3124334,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:10.229,repl-firsttouch,47.163,10G,10G,9431,433,1.51,7739297792,2088484864,3796869,298754,508971,511383,65,0,0,2558157,0,49774,99539,607672,1237810,1237810,3043433,3124334,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:10.729,repl-firsttouch,47.663,10G,10G,9430,433,1.51,7739650048,2088484864,3796869,298754,508971,511383,65,0,0,2558157,0,49774,99539,607672,1237810,1237810,3043433,3124334,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:11.229,repl-firsttouch,48.163,10G,10G,9430,433,1.24,7739650048,2088484864,3796869,298754,508971,511383,65,0,0,2558157,0,49774,99539,607672,1237810,1237810,3043433,3124334,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:11.729,repl-firsttouch,48.663,10G,10G,9431,433,1.24,7739650048,2088484864,3796869,298754,508971,511383,65,0,0,2558157,0,49774,99539,607672,1237810,1237810,3043433,3124334,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:12.229,repl-firsttouch,49.163,10G,10G,9433,433,1.24,7739650048,2088484864,3796869,298754,508971,511383,65,0,0,2558157,0,49774,99539,607672,1237810,1237810,3043433,3124334,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:12.729,repl-firsttouch,49.663,10G,10G,9434,433,1.24,7739682816,2088484864,3796869,298754,508971,511383,65,0,0,2558157,0,49774,99539,607672,1237810,1237810,3043433,3124334,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:13.229,repl-firsttouch,50.163,10G,10G,9436,433,1.01,7739682816,2088484864,3796869,298754,508971,511383,65,0,0,2558157,0,49774,99539,607672,1237810,1237810,3043433,3124334,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:13.729,repl-firsttouch,50.663,10G,10G,9436,433,1.01,7739682816,2088484864,3796869,298754,508971,511383,65,0,0,2558157,0,49774,99539,607672,1237810,1237810,3043433,3124334,0,0,2933504,5345,158505,81903,185327,185327,0
2026-08-14T17:36:14.229,repl-firsttouch,51.163,10G,10G,9438,433,1.01,7739682816,2088484864,3796869,298754,508971,511383,65,0,0,2558157,0,49774,99539,607672,1237810,1237810,3043433,3124334,0,0,2933504,5345,158505,81903,185327,185327,0
