time,variant,elapsed,phase,limit,current_mb,high_events,psi_some_avg10,anon,file,pgscan,pgsteal,pgmajfault,repl_fail_events,repl_lock_main_lost,repl_pg_private_alloc,repl_pg_private_free,repl_pte_miss_events,repl_rdprotect_handled,repl_reclaimed,repl_reclaimed_replicas,repl_remote_faults_on_main,repl_repl_allocated,repl_repl_copy_events,repl_skipped_pressure,repl_tlb_flushed,repl_total_faults,repl_unreplicated,repl_writes_to_replicated,vm_numa_pte_updates,vm_numa_huge_pte_updates,vm_numa_hint_faults,vm_numa_hint_faults_local,vm_numa_pages_migrated,vm_pgmigrate_success,vm_pgmigrate_fail
2026-08-29T12:07:32.548,repl-interleaved,39.501,normal,max,6711,0,0.00,4878344192,2107482112,0,0,457834,460042,0,0,0,2298891,0,0,0,442980,1125072,1125072,0,2637960,2698517,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:33.048,repl-interleaved,40.001,normal,max,6711,0,0.00,4878344192,2107482112,0,0,457834,460042,0,0,0,2298891,0,0,0,442980,1125072,1125072,0,2637960,2698517,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:33.548,repl-interleaved,40.501,normal,max,6713,0,0.00,4878344192,2107482112,0,0,457834,460042,0,0,0,2298891,0,0,0,442980,1125072,1125072,0,2637960,2698517,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:34.048,repl-interleaved,41.001,normal,max,6714,0,0.00,4878344192,2107482112,0,0,457834,460042,0,0,0,2298891,0,0,0,442980,1125072,1125072,0,2637960,2698517,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:34.548,repl-interleaved,41.501,normal,max,6716,0,0.00,4878344192,2107482112,0,0,457834,460042,0,0,0,2298891,0,0,0,442980,1125072,1125072,0,2637960,2698517,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:35.048,repl-interleaved,42.001,normal,max,6714,0,0.00,4878344192,2107482112,0,0,457834,460042,0,0,0,2298891,0,0,0,442980,1125072,1125072,0,2637960,2698517,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:35.548,repl-interleaved,42.501,normal,max,6717,0,0.00,4877959168,2107482112,0,0,457834,460042,0,0,0,2298891,0,0,0,442980,1125072,1125072,0,2637960,2698517,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:36.048,repl-interleaved,43.001,normal,max,6718,0,0.00,4877959168,2107482112,0,0,457834,460042,0,0,0,2298891,0,0,0,442980,1125072,1125072,0,2637960,2698517,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:36.548,repl-interleaved,43.501,normal,max,6717,0,0.00,4877959168,2107482112,0,0,457834,460042,0,0,0,2298891,0,0,0,442980,1125072,1125072,0,2637960,2698517,0,0,107,0,99,0,99,99,0
2026-08-29T12:07:37.048,repl-interleaved,44.001,normal,max,6707,0,0.00,4878344192,2107482112,0,0,457834,460042,0,0,0,2298891,0,0,0,442980,1125072,1125072,0,2637960,2698517,0,0,107,0,99,0,99,99,0
