runner_name,tag,run_id,recall,total_time,qps,start_time,end_time,warmup
usearch,firsttouch,78,0.97813,0.5906589609999173,1693.0243440429915,2026-09-04T20:33:00.229580,2026-09-04T20:33:00.820268,False
usearch,firsttouch,79,0.97813,0.6095758989999922,1640.484805322024,2026-09-04T20:33:00.866696,2026-09-04T20:33:01.476294,False
usearch,firsttouch,80,0.97813,0.6022357790000115,1660.4792256953915,2026-09-04T20:33:01.522298,2026-09-04T20:33:02.124556,False
usearch,firsttouch,81,0.97813,0.607564205000017,1645.9165825938876,2026-09-04T20:33:02.170595,2026-09-04T20:33:02.778181,False
usearch,firsttouch,82,0.97813,0.6060894679999365,1649.9214271119868,2026-09-04T20:33:02.824182,2026-09-04T20:33:03.430294,False
usearch,firsttouch,83,0.97813,0.6022306739999976,1660.4933012761219,2026-09-04T20:33:03.476428,2026-09-04T20:33:04.078685,False
usearch,firsttouch,84,0.97813,0.6124099480000496,1632.8931351714734,2026-09-04T20:33:04.124732,2026-09-04T20:33:04.737165,False
usearch,firsttouch,85,0.97813,0.6015237870000192,1662.4446474299912,2026-09-04T20:33:04.783287,2026-09-04T20:33:05.384833,False
usearch,firsttouch,86,0.97813,0.598051178999981,1672.0976985149157,2026-09-04T20:33:05.430912,2026-09-04T20:33:06.028986,False
usearch,firsttouch,87,0.97813,0.6081243149999409,1644.4006189755744,2026-09-04T20:33:06.075022,2026-09-04T20:33:06.683169,False
usearch,firsttouch,88,0.97813,0.5950386490000028,1680.5631057420528,2026-09-04T20:33:06.729258,2026-09-04T20:33:07.324320,False
usearch,firsttouch,89,0.97813,0.6145791359999748,1627.129756647061,2026-09-04T20:33:07.370396,2026-09-04T20:33:07.984996,False
usearch,firsttouch,90,0.97813,0.6122022780000407,1633.4470418287688,2026-09-04T20:33:08.031022,2026-09-04T20:33:08.643253,False
usearch,firsttouch,91,0.97813,0.5930803720000313,1686.1121143289956,2026-09-04T20:33:08.689412,2026-09-04T20:33:09.282514,False
usearch,firsttouch,92,0.97813,0.5953418840000495,1679.7071176667234,2026-09-04T20:33:09.328562,2026-09-04T20:33:09.923927,False
usearch,firsttouch,93,0.97813,0.6009098600000016,1664.143104591423,2026-09-04T20:33:09.970041,2026-09-04T20:33:10.570973,False
usearch,firsttouch,94,0.97813,0.6037447480000537,1656.3291081414277,2026-09-04T20:33:10.616974,2026-09-04T20:33:11.220747,False
usearch,firsttouch,95,0.97813,0.6127796040000248,1631.9081011710034,2026-09-04T20:33:11.267155,2026-09-04T20:33:11.879958,False
usearch,firsttouch,96,0.97813,0.6154912050000121,1624.718585540114,2026-09-04T20:33:11.925989,2026-09-04T20:33:12.541503,False
usearch,firsttouch,97,0.97813,0.5999959140000328,1666.6780167438694,2026-09-04T20:33:12.587476,2026-09-04T20:33:13.187495,False
usearch,firsttouch,98,0.97813,0.6017670100000032,1661.7727183150082,2026-09-04T20:33:13.233557,2026-09-04T20:33:13.835347,False
usearch,firsttouch,99,0.97813,0.5914629320000131,1690.7230291144904,2026-09-04T20:33:13.881354,2026-09-04T20:33:14.472840,False
usearch,firsttouch,100,0.97813,0.603562270999987,1656.829871660453,2026-09-04T20:33:14.518793,2026-09-04T20:33:15.122377,False
usearch,firsttouch,101,0.97813,0.6125536849999662,1632.5099733912386,2026-09-04T20:33:15.168418,2026-09-04T20:33:15.780994,False
usearch,firsttouch,102,0.97813,0.6221705130000146,1607.2764284153347,2026-09-04T20:33:15.826891,2026-09-04T20:33:16.449090,False
usearch,firsttouch,103,0.97813,0.5929951900000106,1686.3543193326445,2026-09-04T20:33:16.495174,2026-09-04T20:33:17.088193,False
usearch,firsttouch,104,0.97813,0.5938893810000536,1683.8152558244003,2026-09-04T20:33:17.134451,2026-09-04T20:33:17.728362,False
usearch,firsttouch,105,0.97813,0.5922102430000677,1688.5895031705584,2026-09-04T20:33:17.774276,2026-09-04T20:33:18.366508,False
usearch,firsttouch,106,0.97813,0.5946182820000558,1681.7511843672276,2026-09-04T20:33:18.412467,2026-09-04T20:33:19.007106,False
