label,dataset,streams,tag,run_id,elapsed_s,start_time,end_time,phase,samples,local_pct,local_pct_skt0,local_pct_skt1,local_pct_skt2,local_pct_skt3,ipc,inst,inst_skt0,inst_skt1,inst_skt2,inst_skt3,afreq,freq,cpu_balance,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_read_gb_skt2,mem_read_gb_skt3,mem_write_gb_skt0,mem_write_gb_skt1,mem_write_gb_skt2,mem_write_gb_skt3,data_mem_gb,data_mem_gb_node0,data_mem_gb_node1,data_mem_gb_node2,data_mem_gb_node3,pagetable_mb,pagetable_mb_node0,pagetable_mb_node1,pagetable_mb_node2,pagetable_mb_node3,warmup_s,sf
duckdb,clickbench_s1_imbalanced,1,imbalanced,7,13.0796,2026-08-27T16:00:50.267953,2026-08-27T16:01:03.351330,warm,13,29.53846153846154,29.153846153846153,50.07692307692308,51.07692307692308,52.46153846153846,0.6469230769230768,116776.84615384619,32837.309230769235,28293.80384615384,27498.029230769236,28147.70384615384,1.0,0.6538461538461539,0.8374020245545276,0.4553846153846154,199.14538461538464,109.90384615384616,0.0016461538461538462,31.8494561298077,63.61411583533655,22.775641025641026,11.288461538461538,61.391379957932685,31.04935997596154,30.34201923076923,30.45102088341346,0.21475510817307691,0.19191631610576926,0.1916669170673077,29.794707031250002,0.1943389423076923,0.17648888221153844,0.1764821213942308,18.874676337608925,18.622740525465744,0.06833648681640625,0.08007049560546875,0.10374069213867188,77.48858173076923,71.84014423076923,1.31640625,1.31640625,3.015625,0.0,
duckdb,clickbench_s1_imbalanced,1,imbalanced,8,12.933,2026-08-27T16:01:03.353163,2026-08-27T16:01:16.290639,warm,13,30.153846153846153,30.0,49.61538461538461,51.76923076923077,52.76923076923077,0.6476923076923076,116934.49076923076,32523.38153846154,27523.776153846153,28235.599230769232,28651.735384615386,0.9992307692307693,0.6553846153846153,0.8462765817046746,0.45461538461538464,199.17461538461535,109.7423076923077,0.0016000000000000003,31.51618539663461,63.04240609975962,22.564102564102566,11.12820512820513,61.131364182692316,30.985625751201926,30.14573542668269,30.410913461538463,0.1943982872596154,0.19454702524038464,0.1857684795673077,29.623887469951924,0.1723384915865385,0.1785028545673077,0.17100736177884615,18.649228731791176,18.39770571390788,0.06833648681640625,0.08007049560546875,0.10374069213867188,77.1357421875,71.49186197916667,1.31640625,1.31640625,3.015625,0.0,
duckdb,clickbench_s1_imbalanced,1,imbalanced,9,13.1041,2026-08-27T16:01:16.295742,2026-08-27T16:01:29.403782,warm,13,29.23076923076923,28.923076923076923,49.46153846153846,51.23076923076923,52.61538461538461,0.6515384615384614,116789.02461538462,32352.820769230777,27897.027692307693,28057.513076923075,28481.663076923076,1.0,0.6553846153846153,0.8622749741450434,0.4553846153846154,198.50384615384615,109.45692307692308,0.0016076923076923078,31.867211538461536,63.60402869591347,22.83333333333334,11.25,61.20796950120192,30.92913837139423,30.278831881009612,30.335184795673076,0.207607421875,0.19833683894230766,0.18800555889423076,29.738107722355764,0.1850495793269231,0.18234375,0.1733338341346154,19.043618065970286,18.787850788661412,0.06833648681640625,0.08007049560546875,0.10374069213867188,77.630859375,71.982421875,1.31640625,1.31640625,3.015625,0.0,
duckdb,clickbench_s1_imbalanced,1,imbalanced,10,13.138200000000001,2026-08-27T16:01:29.409851,2026-08-27T16:01:42.551958,warm,13,29.076923076923077,28.846153846153847,50.53846153846154,51.15384615384615,52.23076923076923,0.6446153846153847,116395.91153846154,32597.272307692303,27723.313076923077,27515.202307692303,28560.12538461539,0.9992307692307693,0.6523076923076924,0.8440952374165144,0.45769230769230773,197.15076923076924,108.50846153846155,0.0016230769230769228,31.794696514423077,63.44644080528846,22.75,11.237179487179487,60.95031850961539,30.812736628605762,30.137581881009623,30.210567908653847,0.20913010817307692,0.19965219350961538,0.19338416466346153,29.58555363581731,0.18913085937500002,0.18362154447115386,0.17927283653846152,18.867043715256912,18.61384758582482,0.06821911151592548,0.07990617018479568,0.10364679189828727,77.24879807692308,71.60036057692308,1.31640625,1.31640625,3.015625,0.0,
duckdb,clickbench_s1_interleaved,1,interleaved,1,45.1256,2026-08-27T16:41:06.080369,2026-08-27T16:41:51.210626,cold,45,25.2,29.31111111111111,23.822222222222223,23.8,24.333333333333332,1.1935555555555555,34081.10488888888,8430.712000000001,8754.552222222223,8421.996444444443,8473.843555555555,0.9215555555555557,0.11355555555555555,0.9620133880824159,0.6053333333333334,56.59266666666668,31.619111111111113,0.0008066666666666667,10.432038194444447,23.945195963541664,8.25925925925926,3.3037037037037043,19.564825303819443,9.439861979166666,10.124963541666668,2.3962113715277775,2.320124348958333,2.3839233940972226,2.3396024305555554,2.528213324652778,2.4950566406249997,2.5878318142361105,2.5138628472222218,10.602276926455291,2.6297804790994395,2.6618025406547217,2.6403095411217734,2.670577671216882,56.40421195652174,15.361752717391305,13.09876019021739,13.153108016304348,14.791440217391305,0.0,
duckdb,clickbench_s1_interleaved,1,interleaved,2,9.7527,2026-08-27T16:41:51.212632,2026-08-27T16:42:00.969666,warm,10,25.0,24.4,24.3,25.7,25.3,0.893,152142.274,37800.397000000004,37683.593,38295.401,38362.881,0.999,0.603,0.9822930921168304,0.4619999999999999,264.28200000000004,148.611,0.00146,43.65626953125,88.76115527343751,31.974999999999998,15.475000000000001,79.8212421875,40.042099609375,39.7791435546875,10.1092978515625,9.907545898437501,9.9106572265625,10.114595703125001,9.9193916015625,9.890403320312501,9.873597656249999,10.095750976562499,18.068089803059895,4.493545108371311,4.500953250461155,4.48797607421875,4.5850982666015625,73.35286458333333,19.71701388888889,17.21050347222222,17.34809027777778,19.077256944444443,0.0,
duckdb,clickbench_s1_interleaved,1,interleaved,3,9.3533,2026-08-27T16:42:00.972367,2026-08-27T16:42:10.329822,warm,9,25.0,24.333333333333332,25.333333333333332,24.11111111111111,26.0,0.938888888888889,163230.99444444443,40645.571111111116,40354.40111111112,40261.270000000004,41969.75222222222,0.9988888888888889,0.6222222222222222,0.9592925349385883,0.4633333333333333,267.80333333333334,147.8411111111111,0.001311111111111111,44.00731553819445,90.2181694878472,32.64814814814815,15.666666666666666,80.42027669270834,40.427700737847225,39.992570529513884,10.133128255208334,10.077855902777777,9.958123914930557,10.25859592013889,9.866536458333334,10.025478515625,9.935192057291667,10.165366753472222,18.55732841491699,4.6160236358642575,4.648269271850586,4.601114654541016,4.691974258422851,74.376953125,20.017578125,17.48203125,17.5265625,19.35078125,0.0,
duckdb,clickbench_s1_interleaved,1,interleaved,4,9.7686,2026-08-27T16:42:10.337449,2026-08-27T16:42:20.110103,warm,10,25.1,25.2,25.0,26.0,24.5,0.8699999999999999,152306.363,37486.252,37981.933,38203.312,38634.869,0.999,0.6199999999999999,0.9702699393131112,0.45099999999999996,277.248,158.702,0.0016099999999999997,46.655546875,94.1383466796875,34.050000000000004,16.591666666666665,84.89775878906251,42.619684570312494,42.278075195312496,10.701874999999998,10.6401328125,10.539147460937501,10.738527343749999,10.4579326171875,10.6104208984375,10.456880859375,10.752837890624999,18.02004877726237,4.475310855441624,4.504236433241102,4.476904975043403,4.563289218478733,74.12847222222223,19.942274305555557,17.4453125,17.516927083333332,19.223958333333332,0.0,
duckdb,clickbench_s1_interleaved,1,interleaved,5,9.5353,2026-08-27T16:42:20.114683,2026-08-27T16:42:29.653993,warm,9,25.11111111111111,25.77777777777778,24.333333333333332,24.88888888888889,25.11111111111111,0.9422222222222223,162375.53333333333,40560.75666666667,40531.84333333333,40185.14333333334,41097.787777777776,0.9988888888888889,0.6144444444444445,0.9777933437833869,0.4644444444444445,262.6444444444444,145.70000000000002,0.001311111111111111,42.844195963541665,88.56134114583332,31.953703703703706,15.222222222222223,78.67801323784722,39.503031684027775,39.174984809027784,9.962345920138889,9.855646701388888,9.800387369791666,9.884653862847223,9.695511067708333,9.839826388888888,9.795268012152778,9.844381510416667,18.64925880432129,4.6457771301269535,4.643471527099609,4.641641616821289,4.717890930175781,75.269921875,20.26796875,17.705078125,17.783984375,19.51640625,0.0,
duckdb,clickbench_s1_interleaved,1,interleaved,6,9.847199999999999,2026-08-27T16:42:29.656641,2026-08-27T16:42:39.507935,warm,10,25.0,24.7,25.2,25.2,24.6,0.877,153814.74000000002,37993.30099999999,38439.843,38180.881,39200.716,1.0,0.619,0.9691991595255554,0.44699999999999995,271.18999999999994,151.304,0.00152,46.16413671875,93.3875263671875,33.75,16.466666666666665,84.04925585937501,42.2197509765625,41.82950390625,10.771783203125,10.4560205078125,10.416345703125002,10.575603515625,10.550436523437499,10.3686201171875,10.348713867187499,10.561732421875002,18.628839874267577,4.655063629150391,4.641622924804688,4.623155975341797,4.707955169677734,75.380859375,20.319921875,17.76328125,17.675,19.620703125,0.0,
duckdb,clickbench_s1_interleaved,1,interleaved,7,9.7925,2026-08-27T16:42:39.513939,2026-08-27T16:42:49.310573,warm,10,25.0,24.6,25.2,25.0,25.2,0.8520000000000001,152699.38999999998,37775.602999999996,38049.78,37678.315,39195.691999999995,0.999,0.623,0.9612871485978614,0.4619999999999999,273.41099999999994,154.74599999999998,0.0015899999999999998,46.544345703124996,93.6649677734375,33.833333333333336,16.599999999999998,84.93420605468751,42.539353515625,42.394850585937505,10.812878906249999,10.563318359375,10.471430664062499,10.6917255859375,10.634765625,10.567037109374999,10.482984375000001,10.7100654296875,18.717510986328126,4.679440307617187,4.671308898925782,4.637893295288086,4.730435562133789,75.90703125,20.49921875,17.919140625,17.7890625,19.6984375,0.0,
duckdb,clickbench_s1_interleaved,1,interleaved,8,9.7464,2026-08-27T16:42:49.318571,2026-08-27T16:42:59.069374,warm,10,25.0,24.7,24.7,24.8,25.6,0.8859999999999999,152283.467,38399.741,37557.277,37820.373,38506.077000000005,0.999,0.606,0.975359733477913,0.446,269.45,153.358,0.0015300000000000001,44.66321386718751,90.3783212890625,32.61666666666667,15.858333333333334,80.91401367187501,40.70251171875001,40.21150488281249,10.292362304687499,10.11751953125,10.082061523437499,10.21056640625,10.01469921875,10.057408203125,10.022716796874999,10.1166826171875,18.022380828857422,4.492505391438802,4.497097863091363,4.484158409966363,4.548336029052734,74.90494791666667,20.171006944444443,17.618055555555557,17.65017361111111,19.46875,0.0,
duckdb,clickbench_s1_interleaved,1,interleaved,9,9.8097,2026-08-27T16:42:59.070806,2026-08-27T16:43:08.884557,warm,10,25.0,24.2,25.3,24.7,25.3,0.8780000000000001,151971.917,37119.023,37819.365000000005,37786.545,39246.983,0.999,0.614,0.9457802909334457,0.45899999999999996,269.021,151.89800000000002,0.00152,44.96962890625,90.71636328125001,32.75,15.941666666666668,81.85194531249999,41.025124999999996,40.8268232421875,10.40995703125,10.173078125,10.1029765625,10.3391103515625,10.246982421875,10.1406162109375,10.125588867187501,10.3136337890625,18.710338592529297,4.6740375518798825,4.671597671508789,4.642021179199219,4.726037979125977,76.1859375,20.50546875,17.930859375,17.9515625,19.799609375,0.0,
duckdb,clickbench_s1_interleaved,1,interleaved,10,9.7403,2026-08-27T16:43:08.890121,2026-08-27T16:43:18.634043,warm,9,25.0,24.555555555555557,24.0,25.555555555555557,26.555555555555557,0.9333333333333333,161236.8411111111,39954.58666666666,39768.997777777775,39714.916666666664,41798.338888888895,0.9988888888888889,0.6122222222222222,0.9501553823045332,0.4555555555555556,260.95444444444445,144.72444444444443,0.0013555555555555556,42.83705403645833,88.52441731770834,31.93518518518519,15.194444444444445,78.78619466145832,39.5719140625,39.214281684027775,9.990036892361111,9.975554470486111,9.721781684027778,9.884539930555555,9.746532118055557,9.982350260416666,9.690805121527777,9.794590928819442,18.70163764953613,4.659136199951172,4.682060623168946,4.635637283325195,4.723381042480469,75.480859375,20.273828125,17.750390625,17.7375,19.719140625,0.0,
duckdb,clickbench_s1_numa-balancing,1,numa-balancing,1,44.176700000000004,2026-08-27T17:12:41.361979,2026-08-27T17:13:25.543427,cold,44,80.25,86.20454545454545,80.0,76.47727272727273,78.6590909090909,1.343181818181818,35139.55340909091,8802.516363636365,8621.8075,8663.028863636362,9052.202272727272,0.915909090909091,0.10477272727272728,0.9524541366001092,0.625,57.42045454545455,31.87772727272727,0.0007227272727272726,2.249775390625,9.700975452769887,3.077651515151515,0.5170454545454545,14.553194469105113,7.818041326349433,6.735153586647727,1.9167418323863636,1.9619542347301135,2.049728560014205,1.8896169211647729,1.6678817471590912,1.67623046875,1.7637784090909092,1.6272627397017045,10.544102928855203,2.608445340936834,2.637364387512207,2.726428812200373,2.5719690322875977,56.69602272727273,14.221324573863637,12.072887073863637,17.200727982954547,13.199307528409092,0.0,
duckdb,clickbench_s1_numa-balancing,1,numa-balancing,2,8.8256,2026-08-27T17:13:25.547906,2026-08-27T17:13:34.377122,warm,9,85.0,85.33333333333333,85.33333333333333,83.77777777777777,85.55555555555556,0.9622222222222222,169712.78222222222,42493.80666666667,42184.22555555556,42830.997777777775,42203.75000000001,0.9988888888888889,0.6133333333333333,0.9848994360211291,0.46222222222222226,291.1611111111111,162.39111111111112,0.001377777777777778,9.994012586805557,37.32059895833333,13.231481481481481,3.1018518518518525,76.81152126736112,43.73321940104167,33.07829969618055,11.102664930555555,11.020628255208331,11.087503255208334,10.522419704861113,8.387707248263888,8.357288411458335,8.368292100694443,7.965015190972222,18.711503770616318,4.683283911810981,4.659580230712891,4.764188978407118,4.605421278211805,74.44140625,18.651041666666668,16.454427083333332,21.77517361111111,17.56076388888889,0.0,
duckdb,clickbench_s1_numa-balancing,1,numa-balancing,3,8.5612,2026-08-27T17:13:34.380154,2026-08-27T17:13:42.945252,warm,8,86.625,87.125,87.0,85.375,87.25,1.0299999999999998,180746.79125,45002.84375,44073.62625,44888.49625,46781.82625,0.99875,0.62375,0.9421099983244028,0.4825,282.33,156.21,0.0012875,8.77684814453125,35.19646118164062,12.40625,2.6458333333333335,74.23559787326388,42.31772026909722,31.91787760416667,10.690118272569443,10.200549045138889,10.658140190972222,10.768914930555557,8.070828993055557,7.687102864583333,8.038131510416667,8.121813151041668,18.303613026936848,4.49916754828559,4.589819166395399,4.5830362108018665,4.632376352945964,74.19791666666667,18.75564236111111,16.240885416666668,21.55295138888889,17.6484375,0.0,
duckdb,clickbench_s1_numa-balancing,1,numa-balancing,4,8.7837,2026-08-27T17:13:42.949419,2026-08-27T17:13:51.737170,warm,9,86.88888888888889,86.44444444444444,87.77777777777777,84.77777777777777,87.33333333333333,1.0077777777777779,170085.78333333333,42258.375555555554,42793.29,41699.625555555554,43334.49333333333,0.9988888888888889,0.6055555555555555,0.9622732919662356,0.46444444444444444,292.51888888888897,163.43555555555557,0.0013666666666666666,8.929578993055555,35.856640625,12.620370370370372,2.7685185185185186,66.71585693359374,37.93550537109375,28.780354003906254,9.1356396484375,9.831446533203126,9.38101806640625,9.587397460937499,6.969501953125,7.42275146484375,7.09609375,7.29200927734375,17.794684886932373,4.367921829223633,4.478832244873047,4.466423034667969,4.482301712036133,73.56201171875,18.36962890625,16.31689453125,21.396484375,17.47802734375,0.0,
duckdb,clickbench_s1_numa-balancing,1,numa-balancing,5,8.3015,2026-08-27T17:13:51.743162,2026-08-27T17:14:00.048793,warm,8,86.5,86.5,87.125,85.75,86.25,0.99,181152.14875,45250.69625,44682.9775,45702.399999999994,45516.072499999995,0.99875,0.635,0.9776943333391683,0.45875,292.55625,165.12375000000003,0.0013874999999999998,9.02403076171875,35.367005615234376,12.53125,2.84375,78.09499267578124,44.741262207031255,33.35373046875,11.060379638671876,11.212745361328125,11.2812890625,11.186849365234375,8.23931396484375,8.282381591796874,8.44178466796875,8.390252685546873,18.628148820665146,4.6082204182942705,4.621372222900391,4.7144838968912754,4.684455871582031,75.74956597222223,19.131944444444443,16.776041666666668,21.8984375,17.94314236111111,0.0,
duckdb,clickbench_s1_numa-balancing,1,numa-balancing,6,8.675699999999999,2026-08-27T17:14:00.052847,2026-08-27T17:14:08.732670,warm,9,87.0,86.77777777777777,87.22222222222223,87.22222222222223,86.0,1.01,173358.91999999998,43369.97666666666,42983.9,44442.87222222222,42562.17222222222,0.9988888888888889,0.6222222222222222,0.9576827530273884,0.46888888888888886,304.36333333333334,168.59555555555553,0.0013555555555555554,9.245950520833334,37.137377387152775,13.175925925925926,2.8518518518518516,69.19529907226563,39.301650390625,29.8936474609375,9.801170654296875,9.67573974609375,10.341864013671875,9.4828759765625,7.424337158203126,7.333870849609374,7.819732666015625,7.3157019042968745,18.389248847961426,4.488239288330078,4.523268699645996,4.7500739097595215,4.625790119171143,74.88720703125,18.8271484375,16.49267578125,21.84521484375,17.72705078125,0.0,
duckdb,clickbench_s1_numa-balancing,1,numa-balancing,7,8.7013,2026-08-27T17:14:08.735452,2026-08-27T17:14:17.440476,warm,9,86.66666666666667,86.77777777777777,87.22222222222223,86.11111111111111,86.33333333333333,0.9744444444444444,170634.34555555554,42903.69888888889,42176.06444444444,43710.30222222223,41844.27777777778,0.9988888888888889,0.6144444444444445,0.9573092760842142,0.4488888888888889,299.29777777777775,168.6177777777778,0.0014333333333333331,9.300309244791666,36.24967664930555,12.796296296296296,2.8518518518518516,79.41806640625,45.80156575520833,33.61650173611112,11.647633463541666,11.280823567708333,11.888213975694445,10.984889322916665,8.509186197916666,8.257039930555557,8.713900824652777,8.136370442708333,18.75826687282986,4.693909539116754,4.65232679578993,4.804792192247179,4.605787913004558,75.99609375,18.98784722222222,16.942274305555557,22.161458333333332,17.90451388888889,0.0,
duckdb,clickbench_s1_numa-balancing,1,numa-balancing,8,8.5883,2026-08-27T17:14:17.445930,2026-08-27T17:14:26.038208,warm,8,87.0,86.5,88.125,86.0,87.375,1.0162499999999999,179630.63874999998,44278.75875,45233.791249999995,45618.490000000005,44499.598750000005,0.99875,0.625,0.9706318370029344,0.485,281.59125,155.84,0.0013,8.72290283203125,34.99712036132813,12.25,2.625,76.31074761284722,43.60392252604166,32.70682508680556,10.888301866319445,11.089118923611112,11.132884114583334,10.493618706597223,8.153699001736111,8.309293619791667,8.344312065972222,7.899516059027778,18.90108659532335,4.6523924933539496,4.7264904446072045,4.839308420817057,4.682648128933376,75.95833333333333,19.06640625,16.98046875,21.98828125,17.93706597222222,0.0,
duckdb,clickbench_s1_numa-balancing,1,numa-balancing,9,8.8379,2026-08-27T17:14:26.043853,2026-08-27T17:14:34.885737,warm,9,85.88888888888889,85.66666666666667,86.11111111111111,85.0,86.77777777777777,1.0011111111111108,170980.75333333333,42082.43555555556,42821.01888888889,42378.804444444446,43698.49555555555,0.9988888888888889,0.6111111111111112,0.9630179487999665,0.46888888888888886,293.9366666666667,162.67444444444445,0.0013666666666666666,9.524306640625,37.20247721354166,13.166666666666671,3.0,72.64526475694444,41.42853298611111,31.21673285590278,10.077039930555555,10.483744574652778,10.642935112847223,10.224811197916665,7.5622374131944445,7.8966612413194435,8.085338541666665,7.672494574652777,17.939688682556152,4.404839515686035,4.495683193206787,4.569223880767822,4.470376014709473,74.6015625,18.4287109375,16.66650390625,21.67333984375,17.8330078125,0.0,
duckdb,clickbench_s1_numa-balancing,1,numa-balancing,10,8.9297,2026-08-27T17:14:34.891255,2026-08-27T17:14:43.825241,warm,9,84.0,84.11111111111111,84.77777777777777,82.44444444444444,84.44444444444444,0.9855555555555556,168227.76555555558,41579.073333333334,40835.56666666667,42654.59111111111,43158.53444444445,0.9988888888888889,0.6055555555555556,0.9461759346632124,0.4633333333333333,289.63222222222225,163.06888888888886,0.0014555555555555554,10.339444444444446,38.290180121527776,13.537037037037036,3.2777777777777786,72.08797200520833,41.11787543402778,30.970095486111113,10.015656467013889,9.731745876736111,10.675954861111112,10.69451931423611,7.467764756944444,7.304011501736111,8.084268663194443,8.114053819444445,18.677524990505642,4.652614169650608,4.620696597629124,4.6844910515679254,4.720150417751736,76.06553819444444,18.80121527777778,16.932725694444443,22.07421875,18.25737847222222,0.0,
duckdb,tpch_sf10_s16_firsttouch,16,firsttouch,1,263.3911,2026-08-27T15:32:30.507143,2026-08-27T15:32:48.406420,cold,18,60.27777777777778,63.05555555555556,57.22222222222222,60.27777777777778,59.833333333333336,1.07,159425.64388888888,39974.31611111111,39238.07777777778,39792.651666666665,40420.59666666667,0.9811111111111112,0.6633333333333334,0.9707446453935186,0.633888888888889,316.8827777777778,117.55111111111111,0.0006277777777777778,20.391671549479167,58.37847764756945,20.962962962962962,7.013888888888889,57.829925896139706,31.74861098345588,26.081313189338236,7.728590303308823,7.336224149816176,7.727228860294118,8.95657054227941,6.315998965992647,6.10573357077206,6.394700712316176,7.264881089154412,8.693645265367296,2.094690958658854,1.9506467183430989,2.10819583468967,2.538817087809245,39.71571180555556,9.62326388888889,7.160807291666667,7.179036458333333,15.752604166666666,0.0,10.0
duckdb,tpch_sf10_s16_firsttouch,16,firsttouch,2,185.2213,2026-08-27T15:32:48.412785,2026-08-27T15:33:01.835351,warm,13,55.76923076923077,58.46153846153846,55.15384615384615,55.0,55.0,0.8953846153846153,221581.60923076922,55878.63923076923,55378.04076923076,55344.13538461539,54980.79538461539,1.0,0.9215384615384615,0.9839322528516505,0.6292307692307694,448.276923076923,164.39384615384614,0.0007384615384615385,27.53649714543269,75.26168043870192,27.102564102564102,9.60897435897436,72.54481863839285,40.87045968191965,31.674356166294636,9.782899693080356,9.288657226562501,10.275761021205357,11.523142438616073,7.514544503348213,7.466830357142856,7.892975725446429,8.800004185267857,10.524462773249699,2.606822967529297,2.4294712360088644,2.5884695786696215,2.8975055401141825,47.99429086538461,11.841947115384615,9.225060096153847,9.100360576923077,17.826021634615383,0.0,10.0
duckdb,tpch_sf10_s16_firsttouch,16,firsttouch,3,182.7802,2026-08-27T15:33:01.843566,2026-08-27T15:33:14.331511,warm,13,56.15384615384615,58.15384615384615,54.84615384615385,55.23076923076923,56.0,0.8992307692307692,221696.8946153846,55772.99153846153,55496.34,55239.346923076926,55188.21692307692,0.9992307692307693,0.9184615384615386,0.98951509325116,0.63,444.6515384615384,163.46846153846155,0.000723076923076923,27.111160606971154,73.08372370793269,26.275641025641026,9.448717948717949,77.04476725260416,43.829518229166666,33.21524820963541,10.888361002604169,10.40922607421875,10.652255045572918,11.879676106770836,8.134527994791668,8.167594401041667,8.067504069010417,8.845621744791668,10.389881134033203,2.562573653001052,2.4679092994103065,2.5347812359149637,2.824847881610577,47.84675480769231,11.728064903846153,9.291466346153847,9.005709134615385,17.821514423076923,0.0,10.0
duckdb,tpch_sf10_s16_firsttouch,16,firsttouch,4,180.2178,2026-08-27T15:33:14.335042,2026-08-27T15:33:27.911222,warm,14,55.5,57.714285714285715,54.357142857142854,53.857142857142854,55.57142857142857,0.9007142857142858,210563.52214285714,52856.35714285714,52811.80857142858,52596.36214285714,52298.995,0.9992857142857143,0.8714285714285716,0.9894551540631011,0.6307142857142857,424.9964285714285,155.8342857142857,0.0007285714285714285,25.989441964285714,69.50780970982143,25.023809523809522,9.089285714285714,71.75718540736607,40.96547572544643,30.791708984374996,10.12086146763393,9.629893275669644,10.074418247767856,11.140302734375,7.499010184151786,7.513747907366072,7.67451450892857,8.104435686383928,10.91345449594351,2.7299710787259617,2.5732732919546275,2.6882013174203725,2.921357961801382,48.67337740384615,12.214242788461538,9.327223557692308,9.192608173076923,17.93810096153846,0.0,10.0
duckdb,tpch_sf10_s16_firsttouch,16,firsttouch,5,182.6562,2026-08-27T15:33:27.916830,2026-08-27T15:33:40.663195,warm,12,56.0,58.25,54.25,55.916666666666664,55.333333333333336,0.8975000000000001,233044.12166666667,58596.37083333333,58497.043333333335,57981.11916666667,57969.59,1.0,0.9683333333333333,0.9893034188906324,0.62,469.7325,174.8716666666667,0.0007499999999999999,29.1656982421875,77.44135416666667,27.909722222222225,10.1875,74.87008338341346,42.803916015625,32.06616661658654,10.429365234375,10.13498272235577,10.764190955528846,11.475377854567306,7.654274338942307,7.921613581730769,7.930982572115385,8.559298377403847,10.450887239896334,2.5430074838491588,2.519765413724459,2.558089329646184,2.830351316011869,48.24278846153846,11.781850961538462,9.415564903846153,9.237079326923077,17.80919471153846,0.0,10.0
duckdb,tpch_sf10_s16_firsttouch,16,firsttouch,6,181.9406,2026-08-27T15:33:40.669360,2026-08-27T15:33:53.883844,warm,13,56.0,59.23076923076923,54.92307692307692,54.69230769230769,55.46153846153846,0.9069230769230769,222295.13999999998,55767.54923076923,55698.179230769216,55492.514615384614,55336.89461538462,1.0,0.9153846153846155,0.9922776844002497,0.6269230769230769,445.5592307692308,164.49615384615385,0.000746153846153846,27.37504732572116,72.65908203125001,26.173076923076923,9.5,73.87065129206731,42.254586087740385,31.616068209134614,10.28930438701923,10.008026592548077,10.40219501201923,11.555058593749997,7.637764423076924,7.749233774038462,7.7492548076923065,8.47981670673077,10.569188338059645,2.6268011239858775,2.5330044673039365,2.5312960698054385,2.878968458909255,48.82151442307692,11.997896634615385,9.517728365384615,9.229567307692308,18.077223557692307,0.0,10.0
duckdb,tpch_sf10_s16_firsttouch,16,firsttouch,7,180.9228,2026-08-27T15:33:53.889360,2026-08-27T15:34:07.218012,warm,14,56.285714285714285,59.0,55.5,55.57142857142857,55.0,0.9064285714285715,211220.44999999998,53395.77785714285,52741.07357142858,52769.35071428572,52314.24714285715,0.9985714285714286,0.8742857142857144,0.9797450143496501,0.625,422.66214285714284,156.56428571428572,0.0007428571428571429,26.093175223214285,69.55599539620536,25.00595238095238,9.07738095238095,74.671298828125,42.57147536057692,32.09982421875,10.422279146634613,9.826256760817307,10.618968599759613,11.703970102163462,7.620199819711539,7.689764873798077,8.06413536658654,8.725721153846155,10.16340800694057,2.449270793369838,2.409435272216797,2.4817845480782643,2.824463435581752,47.68247767857143,11.649832589285714,9.2109375,9.181361607142858,17.642299107142858,0.0,10.0
duckdb,tpch_sf10_s16_firsttouch,16,firsttouch,8,182.3026,2026-08-27T15:34:07.224244,2026-08-27T15:34:20.307637,warm,13,56.30769230769231,59.0,55.92307692307692,54.76923076923077,55.61538461538461,0.8961538461538462,222084.23692307694,55754.150769230764,55628.28076923076,55423.48461538463,55278.31923076923,1.0,0.9223076923076923,0.991465540558029,0.6246153846153846,443.97615384615386,164.80692307692308,0.0007615384615384615,27.47612379807692,72.94973407451924,26.275641025641026,9.583333333333334,74.20927959735577,42.40695162259616,31.802328725961537,10.418574969951921,9.924371243990382,10.674324669471153,11.389680739182692,7.725597205528844,7.692626201923077,8.03508037860577,8.349024188701923,10.724724696232723,2.6615943908691406,2.5437228863055887,2.6447994525615988,2.87344242976262,48.98377403846154,12.196814903846153,9.468149038461538,9.321814903846153,17.997295673076923,0.0,10.0
duckdb,tpch_sf10_s16_firsttouch,16,firsttouch,9,181.9115,2026-08-27T15:34:20.317272,2026-08-27T15:34:33.245904,warm,13,56.61538461538461,59.07692307692308,56.46153846153846,55.38461538461539,56.0,0.8999999999999999,223646.53846153847,56138.64384615386,56054.369230769225,55847.07846153846,55606.445384615385,1.0,0.9261538461538461,0.9905199266480867,0.6246153846153846,449.0115384615384,165.89615384615382,0.000753846153846154,27.14252178485577,72.53665489783654,26.121794871794872,9.461538461538462,74.43177358774038,42.63835111177885,31.79342097355769,10.448082181490385,10.170713641826923,10.370147986778845,11.649411057692307,7.712015474759616,7.813269230769232,7.672986778846153,8.595149489182694,10.770039191612831,2.6495484572190504,2.598885462834285,2.640453338623047,2.8826622596153846,49.01592548076923,12.178185096153847,9.640024038461538,9.354567307692308,17.838942307692307,0.0,10.0
