label,dataset,runner_name,tag,run_id,recall,total_time,qps,start_time,end_time,warmup,samples,local_pct,local_pct_skt0,local_pct_skt1,local_pct_skt2,local_pct_skt3,ipc,inst,inst_skt0,inst_skt1,inst_skt2,inst_skt3,afreq,freq,cpu_balance,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_read_gb_skt2,mem_read_gb_skt3,mem_write_gb_skt0,mem_write_gb_skt1,mem_write_gb_skt2,mem_write_gb_skt3,data_mem_gb,data_mem_gb_node0,data_mem_gb_node1,data_mem_gb_node2,data_mem_gb_node3,pagetable_mb,pagetable_mb_node0,pagetable_mb_node1,pagetable_mb_node2,pagetable_mb_node3,tma_l3_bound,tma_dram_bound,tma_l1_bound,tma_store_bound,warmup_s
locality,gist-960-euclidean,usearch,interleaved,136,0.97813,0.5662537329999395,1765.992772713618,2026-09-04T20:36:43.352044,2026-09-04T20:36:43.918332,False,1,25.0,25.0,25.0,25.0,25.0,0.41,11419.62,2751.42,2938.93,2802.9,2926.38,1.0,0.1,0.9361978679315262,0.11,20.9,18.35,0.0016,95.066943359375,155.02798828125,56.333333333333336,34.5,,,,,,,,,,,,2.556243896484375,0.6366310119628906,0.5622444152832031,0.6158409118652344,0.7415275573730469,16.05078125,5.4140625,1.93359375,2.953125,5.75,,,,,0.0
locality,gist-960-euclidean,usearch,local,1,0.97813,6.742992799999911,148.30210110857797,2026-09-04T20:30:30.117675,2026-09-04T20:30:36.860689,True,7,97.42857142857143,99.14285714285714,36.714285714285715,24.571428571428573,22.142857142857142,0.31857142857142856,1149.1228571428571,1126.6928571428573,7.475714285714285,7.13,7.822857142857144,0.7828571428571429,0.01,0.00632825526033841,0.7385714285714285,4.171428571428572,1.8142857142857143,0.0008285714285714285,0.03525251116071428,1.2044126674107143,0.16666666666666666,0.0,9.157020089285714,8.346058872767857,0.8109626116071428,8.309496372767857,0.006277901785714286,0.009027622767857143,0.021252790178571426,0.77828125,0.0062053571428571435,0.008355189732142857,0.018119419642857144,1.6229972839355469,1.352365221296038,0.0054473876953125,0.07048797607421875,0.19482421875,14.059709821428571,8.907366071428571,0.21875,1.29296875,3.640625,7.566666666666666,9.066666666666668,25.08333333333333,3.9,0.0
locality,gist-960-euclidean,usearch,local,2,0.97813,1.277334619000044,782.8802140999246,2026-09-04T20:30:36.906369,2026-09-04T20:30:38.183728,True,1,99.0,99.0,34.0,31.0,8.0,0.66,5894.64,5866.98,8.53,8.5,10.63,0.98,0.03,0.0014487862580066747,0.13,12.03,10.21,0.0017,0.067275390625,0.61998046875,0.0,0.0,62.902109375,61.082529296875,1.819580078125,61.00763671875,0.00552734375,0.007607421875,0.061767578125,1.7452734375,0.00546875,0.007099609375,0.06173828125,2.555980682373047,2.2845687866210938,0.0054473876953125,0.07048797607421875,0.19547653198242188,14.58984375,9.4375,0.21875,1.29296875,3.640625,7.0,26.9,4.7,0.2,0.0
locality,gist-960-euclidean,usearch,local,3,0.97813,1.2625793509999994,792.0294270676699,2026-09-04T20:30:38.229515,2026-09-04T20:30:39.492115,True,1,99.0,99.0,35.0,31.0,10.0,0.66,5320.68,5294.75,8.63,8.15,9.15,0.98,0.03,0.0015392605883186175,0.15,10.93,9.01,0.0017,0.050166015625,0.522880859375,0.0,0.0,62.5313232421875,60.791508789062505,1.7398144531250002,60.733544921874994,0.0051855468750000005,0.006254882812499999,0.046513671875,1.6865771484374998,0.0052392578125,0.0060693359375,0.04193359375,2.5558128356933594,2.2844009399414062,0.0054473876953125,0.07048797607421875,0.19547653198242188,14.58984375,9.4375,0.21875,1.29296875,3.640625,7.0,26.3,5.0,0.2,0.0
locality,gist-960-euclidean,usearch,local,4,0.97813,1.2773617699999704,782.8635735669646,2026-09-04T20:30:39.537925,2026-09-04T20:30:40.815308,True,1,99.0,99.0,36.0,29.0,9.0,0.66,5479.49,5453.98,9.36,8.08,8.06,0.98,0.03,0.0014778198673262464,0.15,11.3,9.39,0.0017,0.060029296875,0.53958984375,0.0,0.0,65.616083984375,63.663447265625,1.95263671875,63.612333984375,0.004873046875,0.006328125,0.039921875,1.90494140625,0.0048828125,0.006259765625,0.03654296875,2.556089401245117,2.2846755981445312,0.0054473876953125,0.07048797607421875,0.1954784393310547,14.583984375,9.431640625,0.21875,1.29296875,3.640625,7.2,26.5,5.2,0.2,0.0
locality,gist-960-euclidean,usearch,local,5,0.97813,1.242035693000048,805.1298409827272,2026-09-04T20:30:40.861282,2026-09-04T20:30:42.103338,True,1,99.0,99.0,33.0,30.0,7.0,0.66,6239.77,6210.31,9.55,9.52,10.39,0.98,0.04,0.0015329347488289634,0.14,12.95,10.87,0.0017,0.06068359375,0.631474609375,0.0,0.0,60.0333203125,58.3583984375,1.674921875,58.304404296875,0.00509765625,0.006240234375,0.04265625,1.62490234375,0.005107421875,0.006181640625,0.03873046875,2.5560264587402344,2.2846107482910156,0.0054473876953125,0.07048797607421875,0.1954803466796875,14.58984375,9.4375,0.21875,1.29296875,3.640625,6.6,26.7,4.7,0.2,0.0
locality,gist-960-euclidean,usearch,local,6,0.97813,1.25542102899999,796.5455228964529,2026-09-04T20:30:42.149160,2026-09-04T20:30:43.404602,True,1,99.0,99.0,36.0,32.0,11.0,0.67,5680.8,5652.36,9.79,8.37,10.27,0.98,0.03,0.0014807974014393987,0.15,11.64,9.69,0.0017,0.0559765625,0.549013671875,0.0,0.0,62.690166015625,60.91978515625,1.770380859375,60.863037109375,0.00505859375,0.00591796875,0.045771484375,1.717734375,0.005068359375,0.005732421875,0.04185546875,2.555866241455078,2.2844505310058594,0.0054473876953125,0.07048797607421875,0.1954803466796875,14.58984375,9.4375,0.21875,1.29296875,3.640625,6.8,26.6,4.7,0.2,0.0
locality,gist-960-euclidean,usearch,local,7,0.97813,1.2934176170000455,773.1454921105848,2026-09-04T20:30:43.450400,2026-09-04T20:30:44.743838,True,1,99.0,99.0,35.0,31.0,9.0,0.67,5505.73,5477.62,9.81,8.9,9.4,0.98,0.03,0.0016247932496230115,0.16,11.29,9.33,0.0017,0.059296875,0.5306640625,0.0,0.0,65.386748046875,63.524912109374995,1.8618359375,63.4712060546875,0.0048242187499999995,0.0056005859375,0.0432861328125,1.811708984375,0.00486328125,0.0054443359375,0.03982421875,2.555643081665039,2.2842273712158203,0.0054473876953125,0.07048797607421875,0.1954803466796875,14.58984375,9.4375,0.21875,1.29296875,3.640625,7.6,26.4,5.0,0.2,0.0
locality,gist-960-euclidean,usearch,local,8,0.97813,1.2655280349999884,790.1839962004549,2026-09-04T20:30:44.789543,2026-09-04T20:30:46.055091,True,2,99.0,99.0,36.5,17.5,8.0,0.665,5764.535,5740.975,7.5649999999999995,7.1850000000000005,8.805,0.98,0.035,0.001251529574680259,0.14,11.715,9.875,0.0017,0.060034179687499994,0.5441650390624999,0.0,0.0,59.3865625,57.736376953125,1.650185546875,57.683505859375,0.005234375,0.00953125,0.03810546875,1.60318359375,0.00529296875,0.008173828125,0.03353515625,2.5560684204101562,2.284648895263672,0.0054473876953125,0.07049179077148438,0.1954803466796875,14.58984375,9.4375,0.21875,1.29296875,3.640625,6.2,26.9,4.7,0.2,0.0
locality,gist-960-euclidean,usearch,local,9,0.97813,1.241010926000058,805.7946783942764,2026-09-04T20:30:46.100961,2026-09-04T20:30:47.341993,True,1,99.0,99.0,35.0,26.0,8.0,0.66,5544.19,5523.08,6.59,6.85,7.66,0.98,0.03,0.0011931748227438314,0.14,11.33,9.49,0.0017,0.034345703125,0.50609375,0.0,0.0,60.48505859375,58.816728515625,1.668330078125,58.761689453125,0.0055859375,0.007060546875,0.04240234375,1.61798828125,0.005654296875,0.006416015625,0.03826171875,2.5559310913085938,2.2845115661621094,0.0054473876953125,0.07049179077148438,0.1954803466796875,14.58984375,9.4375,0.21875,1.29296875,3.640625,6.8,26.7,5.0,0.2,0.0
locality,gist-960-euclidean,usearch,local,10,0.97813,1.2609762250000358,793.0363635523513,2026-09-04T20:30:47.387850,2026-09-04T20:30:48.648847,True,1,99.0,99.0,36.0,19.0,20.0,0.66,5633.04,5600.75,8.28,9.74,14.27,0.98,0.03,0.0014783734321296253,0.15,11.5,9.57,0.0017,0.06263671875,0.576552734375,0.0,0.0,65.897607421875,63.9965771484375,1.901025390625,63.9376708984375,0.0058154296875,0.006875,0.0462109375,1.847197265625,0.00587890625,0.0066552734374999995,0.0412939453125,2.5561790466308594,2.284454345703125,0.0054473876953125,0.07049179077148438,0.1957855224609375,14.58984375,9.4375,0.21875,1.29296875,3.640625,7.0,26.7,5.2,0.2,0.0
locality,gist-960-euclidean,usearch,local,11,0.97813,1.2374099859999887,808.139591011842,2026-09-04T20:30:48.694672,2026-09-04T20:30:49.932103,True,2,99.0,99.0,31.0,25.0,12.5,0.66,5770.049999999999,5743.3099999999995,7.6899999999999995,9.05,9.995000000000001,0.98,0.03,0.0013389491425676134,0.14500000000000002,11.815000000000001,9.935,0.0017,0.0600537109375,0.5584521484375,0.0,0.0,62.091953125,60.26412109375,1.827822265625,60.21568359375,0.0063671875,0.005498046875,0.03658203125,1.784326171875,0.0054296875,0.005283203125,0.03279296875,2.5562801361083984,2.284555435180664,0.0054473876953125,0.07049179077148438,0.1957855224609375,14.58984375,9.4375,0.21875,1.29296875,3.640625,6.7,26.9,4.8,0.2,0.0
locality,gist-960-euclidean,usearch,local,12,0.97813,1.2931195429999889,773.3237080927859,2026-09-04T20:30:49.977855,2026-09-04T20:30:51.270995,True,1,99.0,99.0,37.0,30.0,9.0,0.66,5774.03,5747.26,8.58,8.29,9.9,0.98,0.03,0.0014424264780086508,0.14,11.84,9.96,0.0017,0.0512890625,0.57453125,0.0,0.0,63.072109375,61.243984375,1.828125,61.190615234375,0.005830078125,0.005595703125,0.041943359375,1.780107421875,0.005517578125,0.005390625,0.037109375,2.55633544921875,2.2846107482910156,0.0054473876953125,0.07049179077148438,0.1957855224609375,14.58984375,9.4375,0.21875,1.29296875,3.640625,6.4,26.4,4.8,0.2,0.0
locality,gist-960-euclidean,usearch,local,13,0.97813,1.2707789930000215,786.9188942439363,2026-09-04T20:30:51.316765,2026-09-04T20:30:52.587565,True,1,99.0,99.0,37.0,29.0,8.0,0.67,5250.51,5226.61,7.86,7.7,8.35,0.98,0.03,0.0014732302582362183,0.15,10.73,8.91,0.0017,0.055888671875,0.5305078125,0.0,0.0,62.28203125,60.5367138671875,1.7453173828125,60.4829541015625,0.0053124999999999995,0.0048291015625,0.043618164062500006,1.6971826171875,0.0053271484375,0.0046484375,0.0381591796875,2.5563011169433594,2.284576416015625,0.0054473876953125,0.07049179077148438,0.1957855224609375,14.58984375,9.4375,0.21875,1.29296875,3.640625,6.4,26.6,4.7,0.2,0.0
locality,gist-960-euclidean,usearch,local,14,0.97813,1.2760568639999974,783.6641361462102,2026-09-04T20:30:52.633381,2026-09-04T20:30:53.909458,True,2,99.0,99.0,37.5,28.5,10.5,0.66,5537.3,5507.455,9.05,9.684999999999999,11.105,0.98,0.03,0.001643227225642334,0.155,11.42,9.455,0.0017,0.0589599609375,0.525498046875,0.0,0.0,64.763828125,62.843095703125,1.9207421875,62.791181640625,0.0052734375,0.00541015625,0.041220703125,1.87322265625,0.005341796875,0.005263671875,0.0369140625,2.556346893310547,2.2846221923828125,0.0054473876953125,0.07049179077148438,0.1957855224609375,14.58984375,9.4375,0.21875,1.29296875,3.640625,6.9,26.5,4.7,0.1,0.0
locality,gist-960-euclidean,usearch,local,15,0.97813,1.240496794999899,806.1286446129684,2026-09-04T20:30:53.955300,2026-09-04T20:30:55.195817,True,1,99.0,100.0,36.0,26.0,8.0,0.66,5903.15,5882.86,6.54,6.77,6.99,0.98,0.03,0.0011117041711004511,0.12,12.03,10.34,0.0018,0.039970703125,0.583896484375,0.0,0.0,59.775654296875,58.1102734375,1.665380859375,58.05947265625,0.0057421875,0.005712890625,0.039345703125,1.6201171875,0.005810546875,0.005498046875,0.033955078125,2.5564956665039062,2.284770965576172,0.0054473876953125,0.07049179077148438,0.1957855224609375,14.58984375,9.4375,0.21875,1.29296875,3.640625,6.4,26.7,5.2,0.2,0.0
locality,gist-960-euclidean,usearch,local,16,0.97813,1.2330736060000618,810.9815952057204,2026-09-04T20:30:55.241604,2026-09-04T20:30:56.474697,True,1,99.0,99.0,37.0,27.0,8.0,0.66,5526.94,5500.67,8.43,8.36,9.48,0.98,0.03,0.0015198148589171863,0.14,11.32,9.5,0.0017,0.0501953125,0.540439453125,0.0,0.0,62.872705078125,61.0574609375,1.815244140625,61.003564453125,0.00583984375,0.005869140625,0.042177734375,1.76650390625,0.0058984375,0.0056640625,0.0371875,2.5563392639160156,2.2846145629882812,0.0054473876953125,0.07049179077148438,0.1957855224609375,14.58984375,9.4375,0.21875,1.29296875,3.640625,6.95,26.6,4.95,0.2,0.0
locality,gist-960-euclidean,usearch,local,17,0.97813,1.2381220000000894,807.6748494897334,2026-09-04T20:30:56.520557,2026-09-04T20:30:57.758700,True,1,99.0,99.0,36.0,30.0,8.0,0.66,5675.63,5649.73,8.26,7.96,9.68,0.98,0.03,0.0014089168862936813,0.15,11.63,9.63,0.0017,0.05943359375,0.57365234375,0.0,0.0,66.456337890625,64.53078125,1.9255615234374999,64.46585937500001,0.005332031250000001,0.006123046875,0.053457031249999995,1.8720996093750002,0.0053662109375,0.0059716796875,0.042124023437500005,2.5563793182373047,2.2846508026123047,0.0054473876953125,0.07049560546875,0.1957855224609375,14.58984375,9.4375,0.21875,1.29296875,3.640625,6.8,26.7,4.7,0.2,0.0
locality,gist-960-euclidean,usearch,local,18,0.97813,1.246336508000013,802.3515267194513,2026-09-04T20:30:57.804552,2026-09-04T20:30:59.050909,True,2,99.0,99.0,33.5,29.0,26.5,0.66,5968.385,5940.014999999999,10.02,8.605,9.745000000000001,0.98,0.035,0.0014486495404472887,0.15,12.305,10.29,0.0017,0.060126953125,0.5838232421875,0.0,0.0,62.983798828125,61.16791015625,1.815888671875,61.116787109375,0.00501953125,0.005859375,0.04025390625,1.77064453125,0.00498046875,0.005625,0.034638671875,2.5565719604492188,2.284839630126953,0.0054473876953125,0.07049942016601562,0.1957855224609375,14.58984375,9.4375,0.21875,1.29296875,3.640625,6.4,26.7,5.1,0.2,0.0
locality,gist-960-euclidean,usearch,local,19,0.97813,1.2583126859999538,794.7150268180931,2026-09-04T20:30:59.096710,2026-09-04T20:31:00.355043,True,1,99.0,99.0,36.0,31.0,21.0,0.66,5405.98,5371.94,8.99,8.52,16.53,0.98,0.03,0.0015860192034907316,0.16,11.45,9.34,0.0017,0.063046875,0.601533203125,0.0,0.0,62.1405859375,60.34455078125,1.796044921875,60.283974609375,0.00513671875,0.00580078125,0.049638671875,1.744111328125,0.005107421875,0.0055859375,0.041240234375,2.556468963623047,2.2847366333007812,0.0054473876953125,0.07049942016601562,0.1957855224609375,14.58984375,9.4375,0.21875,1.29296875,3.640625,6.9,26.6,4.8,0.2,0.0
locality,gist-960-euclidean,usearch,local,20,0.97813,1.2854107269999986,777.9614554282471,2026-09-04T20:31:00.400941,2026-09-04T20:31:01.686374,False,1,99.0,99.0,35.0,23.0,10.0,0.66,5612.22,5589.7,7.36,7.45,7.71,0.98,0.03,0.0013167075156090668,0.14,11.38,9.54,0.0017,0.0590234375,0.551611328125,0.0,0.0,64.43677734375,62.62716796875,1.8096142578125,62.569956054687495,0.0049902343749999994,0.006474609375,0.0457470703125,1.7610986328124998,0.0050439453125,0.006025390625,0.03744140625,2.5567626953125,2.2850303649902344,0.0054473876953125,0.07049942016601562,0.1957855224609375,15.06640625,9.9140625,0.21875,1.29296875,3.640625,6.5,26.5,4.7,0.2,0.0
locality,gist-960-euclidean,usearch,local,21,0.97813,1.246054805999961,802.5329184437425,2026-09-04T20:31:01.732174,2026-09-04T20:31:02.978248,False,2,99.0,99.0,33.5,25.5,8.0,0.665,5730.485000000001,5706.8,7.49,7.995000000000001,8.195,0.98,0.03,0.0013124693348286255,0.14500000000000002,11.655,9.780000000000001,0.0017,0.0525830078125,0.5173583984375,0.0,0.0,61.927890625,60.1063671875,1.8215234375,60.059365234375,0.00470703125,0.00564453125,0.036650390625,1.779033203125,0.00474609375,0.005458984375,0.032294921875,2.5563488006591797,2.284616470336914,0.0054473876953125,0.07049942016601562,0.1957855224609375,14.591796875,9.439453125,0.21875,1.29296875,3.640625,7.3,26.8,4.7,0.2,0.0
locality,gist-960-euclidean,usearch,local,22,0.97813,1.2523822949999612,798.4782314413276,2026-09-04T20:31:03.024198,2026-09-04T20:31:04.276602,False,1,99.0,100.0,34.0,30.0,10.0,0.66,5762.56,5740.55,7.29,7.14,7.57,0.98,0.03,0.0012437832611857749,0.13,11.65,9.93,0.0017,0.04435546875,0.558330078125,0.0,0.0,62.313046875,60.522109375,1.7909375,60.47259765625,0.005,0.00583984375,0.038671875,1.747724609375,0.00501953125,0.005546875,0.032646484375,2.556255340576172,2.2845230102539062,0.0054473876953125,0.07049942016601562,0.1957855224609375,14.5234375,9.37109375,0.21875,1.29296875,3.640625,6.2,26.7,5.0,0.2,0.0
locality,gist-960-euclidean,usearch,local,23,0.97813,1.283650959000056,779.0279693936304,2026-09-04T20:31:04.322322,2026-09-04T20:31:05.605993,False,1,99.0,99.0,35.0,32.0,16.0,0.66,5429.08,5404.19,7.61,7.42,9.86,0.98,0.03,0.0013730087210109194,0.15,11.13,9.29,0.0017,0.05140625,0.538603515625,0.0,0.0,61.8348828125,60.102080078125,1.732802734375,60.047060546875,0.005166015625,0.00591796875,0.043935546875,1.68513671875,0.005244140625,0.005712890625,0.036708984375,2.5564002990722656,2.28466796875,0.0054473876953125,0.07049942016601562,0.1957855224609375,14.62890625,9.4765625,0.21875,1.29296875,3.640625,6.9,26.65,4.9,0.2,0.0
locality,gist-960-euclidean,usearch,local,24,0.97813,1.2592303970000105,794.1358486758256,2026-09-04T20:31:05.651712,2026-09-04T20:31:06.910962,False,1,99.0,99.0,37.0,29.0,9.0,0.67,5362.41,5337.62,8.12,8.44,8.23,0.98,0.03,0.0015212772733915114,0.16,10.93,9.01,0.0017,0.058076171875,0.52380859375,0.0,0.0,66.7016796875,64.69978515625,2.001904296875,64.6486328125,0.0045703125,0.0056640625,0.04091796875,1.9562109375,0.004619140625,0.0053125,0.03576171875,2.5563220977783203,2.2845897674560547,0.0054473876953125,0.07049942016601562,0.1957855224609375,14.59765625,9.4453125,0.21875,1.29296875,3.640625,7.0,26.7,4.8,0.2,0.0
locality,gist-960-euclidean,usearch,local,25,0.97813,1.2758788730000106,783.7734609153542,2026-09-04T20:31:06.956927,2026-09-04T20:31:08.232827,False,1,99.0,99.0,33.0,31.0,12.0,0.66,6216.61,6190.21,9.47,8.09,8.83,0.98,0.03,0.0013069023506472317,0.14,12.78,10.83,0.0017,0.056669921875,0.60404296875,0.0,0.0,61.6346484375,59.863779296875,1.770869140625,59.812763671875,0.004921875,0.005908203125,0.040185546875,1.7242578125,0.004951171875,0.005703125,0.03595703125,2.556659698486328,2.2849273681640625,0.0054473876953125,0.07049942016601562,0.1957855224609375,14.625,9.47265625,0.21875,1.29296875,3.640625,6.8,26.5,4.8,0.2,0.0
locality,gist-960-euclidean,usearch,local,26,0.97813,1.2316772610000726,811.9010000948139,2026-09-04T20:31:08.278490,2026-09-04T20:31:09.510187,False,1,99.0,99.0,36.0,32.0,10.0,0.67,5415.05,5390.98,7.63,8.01,8.43,0.98,0.03,0.0014153270833874361,0.16,11.08,9.19,0.0017,0.050078125,0.51751953125,0.0,0.0,59.816904296875,58.196630859375,1.6202734375,58.146337890625,0.004755859375,0.004951171875,0.040576171875,1.57701171875,0.00478515625,0.00478515625,0.03369140625,2.5564613342285156,2.28472900390625,0.0054473876953125,0.07049942016601562,0.1957855224609375,14.6328125,9.48046875,0.21875,1.29296875,3.640625,6.8,26.8,4.8,0.2,0.0
locality,gist-960-euclidean,usearch,local,27,0.97813,1.2456857769999488,802.7706653345222,2026-09-04T20:31:09.556101,2026-09-04T20:31:10.801808,False,1,99.0,99.0,36.0,31.0,8.0,0.66,5746.74,5722.25,7.45,9.62,7.43,0.98,0.03,0.0012984402988335008,0.14,11.76,9.87,0.0017,0.05728515625,0.571201171875,0.0,0.0,66.661533203125,64.7099755859375,1.951552734375,64.65640625,0.0048046875,0.0055859375,0.043173828125,1.9041552734375,0.00486328125,0.005419921875,0.0371142578125,2.5565052032470703,2.2847728729248047,0.0054473876953125,0.07049942016601562,0.1957855224609375,14.876953125,9.724609375,0.21875,1.29296875,3.640625,6.6,26.7,4.8,0.2,0.0
locality,gist-960-euclidean,usearch,local,28,0.97813,1.2460269450000396,802.5508629750925,2026-09-04T20:31:10.847502,2026-09-04T20:31:12.093548,False,2,99.0,99.0,34.0,29.5,10.5,0.66,5796.005,5769.725,8.605,8.0,9.68,0.98,0.03,0.0013865478857311223,0.14,11.895,9.995000000000001,0.0017,0.050947265625,0.543369140625,0.0,0.0,62.263251953125,60.457890625,1.80537109375,60.40912109375,0.0048828125,0.0059375,0.03794921875,1.76150390625,0.004951171875,0.00576171875,0.033154296875,2.5562286376953125,2.284496307373047,0.0054473876953125,0.07049942016601562,0.1957855224609375,14.1640625,9.01171875,0.21875,1.29296875,3.640625,7.1,26.7,4.7,0.2,0.0
locality,gist-960-euclidean,usearch,local,29,0.97813,1.267190957999901,789.1470450344534,2026-09-04T20:31:12.139337,2026-09-04T20:31:13.406548,False,1,99.0,99.0,34.0,30.0,9.0,0.66,5643.17,5621.73,6.67,7.23,7.54,0.98,0.03,0.0011864675108907757,0.13,11.44,9.71,0.0017,0.043779296875,0.547451171875,0.0,0.0,62.181279296875,60.411826171875,1.769443359375,60.360927734375,0.005087890625,0.00591796875,0.039892578125,1.725166015625,0.0051171875,0.005654296875,0.033515625,2.5565948486328125,2.284862518310547,0.0054473876953125,0.07049942016601562,0.1957855224609375,14.65625,9.50390625,0.21875,1.29296875,3.640625,6.5,26.8,4.9,0.2,0.0
locality,gist-960-euclidean,usearch,local,30,0.97813,1.2607611629999838,793.1716405512508,2026-09-04T20:31:13.452294,2026-09-04T20:31:14.713077,False,1,99.0,99.0,36.0,32.0,8.0,0.66,5478.73,5454.19,8.52,7.89,8.13,0.98,0.03,0.0014465942697265773,0.15,11.2,9.32,0.0017,0.053037109375,0.54212890625,0.0,0.0,64.6207275390625,62.7833056640625,1.8374169921874999,62.72908203125,0.0050683593749999995,0.0059130859375,0.0432421875,1.790029296875,0.00513671875,0.005703125,0.0365478515625,2.556591033935547,2.2848472595214844,0.0054473876953125,0.0705108642578125,0.1957855224609375,14.28515625,9.1328125,0.21875,1.29296875,3.640625,6.7,26.6,4.9,0.2,0.0
locality,gist-960-euclidean,usearch,local,31,0.97813,1.2574657469999693,795.2502900264085,2026-09-04T20:31:14.758890,2026-09-04T20:31:16.016377,False,2,99.0,99.0,34.5,30.5,8.5,0.665,5730.514999999999,5704.915,8.629999999999999,8.055,8.915,0.98,0.03,0.0014119404057729168,0.14500000000000002,11.7,9.855,0.0017,0.0596875,0.5410595703125001,0.0,0.0,62.780537109375,60.924619140625,1.85591796875,60.8733984375,0.0046875,0.005732421875,0.04080078125,1.8104296875,0.004716796875,0.00552734375,0.035244140625,2.5564746856689453,2.284730911254883,0.0054473876953125,0.0705108642578125,0.1957855224609375,14.66796875,9.515625,0.21875,1.29296875,3.640625,6.9,26.7,4.8,0.2,0.0
locality,gist-960-euclidean,usearch,local,32,0.97813,1.268071348000035,788.5991601160067,2026-09-04T20:31:16.062140,2026-09-04T20:31:17.330233,False,1,99.0,99.0,35.0,30.0,10.0,0.66,5815.7,5790.47,7.64,9.1,8.49,0.98,0.03,0.0013194093052895533,0.14,11.89,10.05,0.0017,0.050458984375,0.5831640625,0.0,0.0,61.54130859375,59.775361328125,1.7659375,59.721025390625,0.004931640625,0.00603515625,0.043369140625,1.71833984375,0.004990234375,0.00583984375,0.036767578125,2.5566139221191406,2.284870147705078,0.0054473876953125,0.0705108642578125,0.1957855224609375,14.67578125,9.5234375,0.21875,1.29296875,3.640625,6.9,26.4,4.7,0.2,0.0
locality,gist-960-euclidean,usearch,local,33,0.97813,1.2470447910000075,801.8958157854925,2026-09-04T20:31:17.375982,2026-09-04T20:31:18.623046,False,1,99.0,99.0,34.0,23.0,25.0,0.67,5390.45,5363.08,8.39,8.24,10.74,0.98,0.03,0.0015364305585596337,0.16,11.03,9.09,0.0017,0.0746875,0.585029296875,0.0,0.0,60.5088671875,58.857216796875,1.651650390625,58.807158203125,0.004599609375,0.005205078125,0.040244140625,1.609130859375,0.004609375,0.004912109375,0.032998046875,2.5564498901367188,2.2847061157226562,0.0054473876953125,0.0705108642578125,0.1957855224609375,14.68359375,9.53125,0.21875,1.29296875,3.640625,6.7,26.8,4.8,0.2,0.0
locality,gist-960-euclidean,usearch,local,34,0.97813,1.222741474999907,817.8343668272772,2026-09-04T20:31:18.668793,2026-09-04T20:31:19.891554,False,1,99.0,99.0,36.0,18.0,11.0,0.66,5616.65,5590.87,9.15,7.26,9.38,0.98,0.03,0.0012985456646282241,0.14,11.55,9.65,0.0017,0.05943359375,0.555341796875,0.0,0.0,69.45287109375,67.37458984375,2.07828125,67.31888671875,0.0045703125,0.01189453125,0.03923828125,2.030400390625,0.004599609375,0.00998046875,0.033310546875,2.556835174560547,2.2850914001464844,0.0054473876953125,0.0705108642578125,0.1957855224609375,14.6875,9.53515625,0.21875,1.29296875,3.640625,7.1,26.8,4.7,0.2,0.0
locality,gist-960-euclidean,usearch,local,35,0.97813,1.2712750629999618,786.6118270582564,2026-09-04T20:31:19.937359,2026-09-04T20:31:21.208653,False,2,99.0,99.0,33.0,20.0,7.5,0.66,5921.1900000000005,5898.325000000001,7.05,7.37,8.445,0.98,0.035,0.0011952545849881109,0.135,12.0,10.23,0.0017,0.05251953125,0.547646484375,0.0,0.0,63.919794921875,62.06560546875,1.854189453125,62.013603515625,0.00490234375,0.00697265625,0.0401171875,1.80908203125,0.00494140625,0.00654296875,0.0336328125,2.5570030212402344,2.285259246826172,0.0054473876953125,0.0705108642578125,0.1957855224609375,14.69921875,9.546875,0.21875,1.29296875,3.640625,6.2,26.7,5.1,0.2,0.0
locality,gist-960-euclidean,usearch,local,36,0.97813,1.2412746840000182,805.6234553801513,2026-09-04T20:31:21.254324,2026-09-04T20:31:22.495619,False,1,99.0,99.0,34.0,20.0,21.0,0.66,5494.75,5468.28,7.59,7.55,11.33,0.98,0.03,0.001380690089022508,0.14,11.16,9.34,0.0017,0.049970703125,0.533388671875,0.0,0.0,60.3854296875,58.701220703125,1.684208984375,58.64296875,0.005224609375,0.007021484375,0.046005859375,1.637021484375,0.005283203125,0.006630859375,0.0352734375,2.5567970275878906,2.285053253173828,0.0054473876953125,0.0705108642578125,0.1957855224609375,14.70703125,9.5546875,0.21875,1.29296875,3.640625,7.5,26.8,5.0,0.2,0.0
locality,gist-960-euclidean,usearch,local,37,0.97813,1.270000413000048,787.401318742691,2026-09-04T20:31:22.541395,2026-09-04T20:31:23.811416,False,1,99.0,99.0,35.0,26.0,9.0,0.66,5735.19,5711.0,8.38,7.6,8.21,0.98,0.03,0.0013307651899842408,0.15,11.75,9.87,0.0017,0.0549609375,0.53861328125,0.0,0.0,65.429150390625,63.553876953125,1.8752734375,63.4997998046875,0.0050634765625000005,0.006611328125,0.0424072265625,1.8283447265625,0.005131835937500001,0.0062890624999999995,0.0355078125,2.5567989349365234,2.285055160522461,0.0054473876953125,0.0705108642578125,0.1957855224609375,14.705078125,9.552734375,0.21875,1.29296875,3.640625,6.75,26.65,4.65,0.2,0.0
