label,dataset,ops_sec,mb_sec,lsm_sz,blob_sz,c_wgb,w_amp,c_mbps,c_wsecs,c_csecs,b_rgb,b_wgb,usec_op,p50,p99,p99.9,p99.99,pmax,uptime,stall%,u_cpu,s_cpu,rss,test,date,version,githash,tag,nb_runs,start_time,end_time,samples,local_pct,local_pct_skt0,local_pct_skt1,local_pct_skt2,local_pct_skt3,ipc,inst,inst_skt0,inst_skt1,inst_skt2,inst_skt3,afreq,freq,cpu_balance,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_read_gb_skt2,mem_read_gb_skt3,mem_write_gb_skt0,mem_write_gb_skt1,mem_write_gb_skt2,mem_write_gb_skt3,data_mem_gb,data_mem_gb_node0,data_mem_gb_node1,data_mem_gb_node2,data_mem_gb_node3,pagetable_mb,pagetable_mb_node0,pagetable_mb_node1,pagetable_mb_node2,pagetable_mb_node3,tma_l3_bound,tma_dram_bound,tma_l1_bound,tma_store_bound,warmup_s
rocksdb,results,10117363,2565.0,8GB,0GB,0.0,0.0,0.0,0,0,0,0,19.7,12.3,28,3126,9715,40348,120,0.0,9.6,0.2,8.2,readwhilewriting,2026-08-20T01:47:48,10.5.0,11a259a5f0,interleaved-readwhilewriting,1,2026-08-20T01:47:48.208833,2026-08-20T01:49:50.569768,38,25.0,25.0,25.0,25.0,25.0,0.5610526315789471,150272.1986842105,37935.31078947368,37612.49263157895,37140.52342105263,37583.872894736836,1.0,0.9978947368421055,0.9790488768411095,0.7694736842105265,326.9352631578948,73.47236842105264,0.0004947368421052633,55.31728361430921,118.2454957339638,42.918859649122815,19.826754385964914,86.18944652660473,74.43358477618244,11.755860694679054,19.101673353040546,18.624331186655407,18.433598236908782,18.273981207770266,2.3031965266047294,3.169843486064189,3.198142947635135,3.0846793179898655,8.481084565858584,2.1974657419565564,2.091985032365129,2.046848812618771,2.1447850820180534,27.79413006756757,9.00950168918919,5.683171452702703,5.081503378378378,8.019953547297296,,,,,75
rocksdb,results,10357143,2625.9,8GB,0GB,0.0,0.0,0.0,0,0,0,0,19.3,12.0,25,3023,9718,42637,120,0.0,9.6,0.2,8.2,readwhilewriting,2026-08-20T01:51:22,10.5.0,11a259a5f0,interleaved-readwhilewriting,2,2026-08-20T01:51:21.705759,2026-08-20T01:53:24.055317,37,25.0,25.0,25.0,25.0,25.0,0.5632432432432433,150914.63594594595,38080.20810810811,37706.24540540541,37953.45972972973,37174.723783783775,1.0,0.9991891891891892,0.976221655045747,0.7675675675675678,335.93432432432434,76.00729729729731,0.0005000000000000001,56.58844040329392,120.34062077702704,43.65315315315315,20.184684684684687,87.95653988486843,76.0715267783717,11.885012592516446,19.131593595805924,18.92474763569079,18.916908922697367,19.098275082236842,2.2152402857730267,3.1830980160361846,3.187739514802632,3.298935803865131,8.47848789111988,2.194265314050623,2.089025136586782,2.048616667051573,2.1465807734309017,27.846600506756758,9.018158783783784,5.946368243243243,4.972339527027027,7.909733952702703,,,,,75
rocksdb,results,10264075,2602.7,8GB,0GB,0.0,0.0,0.0,0,0,0,0,20.1,12.1,27,3422,10738,45093,120,0.0,9.3,0.2,8.2,readwhilewriting,2026-08-20T01:54:54,10.5.0,11a259a5f0,interleaved-readwhilewriting,3,2026-08-20T01:54:53.785760,2026-08-20T01:56:56.130571,37,25.0,25.0,25.0,25.0,24.945945945945947,0.57,152780.98864864866,38625.324054054065,38253.47081081081,38263.108648648646,37639.08567567568,1.0,0.9991891891891892,0.9744665345202489,0.767837837837838,331.9294594594595,75.24945945945947,0.0005000000000000001,55.97932010135136,120.93731366131756,43.87612612612613,20.006756756756758,87.33189849028717,75.27522302576013,12.056675464527027,18.900263935810813,18.7327808277027,18.689652660472976,18.9525245460304,2.239385557432432,3.2610546875,3.189515677787162,3.3667203336148646,8.480088208172772,2.194341711095862,2.0889941035090267,2.0484506761705554,2.148301717397329,27.839738175675677,9.195734797297296,5.70164695945946,4.959037162162162,7.983319256756757,,,,,75
rocksdb,results,10238117,2595.9,8GB,0GB,0.0,0.0,0.0,0,0,0,0,19.5,12.1,27,3048,9718,47836,120,0.0,9.6,0.2,8.2,readwhilewriting,2026-08-20T01:58:29,10.5.0,11a259a5f0,interleaved-readwhilewriting,4,2026-08-20T01:58:29.585935,2026-08-20T02:00:31.938378,37,25.0,25.0,25.0,25.0,25.0,0.5718918918918918,153380.42621621623,38776.20324324324,38319.36054054054,38380.31891891891,37904.54567567567,1.0,0.9994594594594596,0.9775208118726927,0.7654054054054055,331.692972972973,75.94486486486488,0.0005000000000000001,55.957421347128374,118.76012325802367,43.0990990990991,20.011261261261257,87.00054096422697,75.21913265830592,11.781408305921053,18.953307206003288,18.705685649671054,18.63173134251645,18.928406661184212,2.2310325863486837,3.1619405324835523,3.0936058285361843,3.2948293585526316,8.478830337524414,2.1945786727102177,2.0890701695492395,2.0485777603952506,2.1466037348697062,27.887746710526315,9.211143092105264,5.915193256578948,4.8687294407894735,7.892680921052632,,,,,75
rocksdb,results,43232,17.3,11GB,0GB,8.1,3.9,67.3,104,80,484,0,2227.1,1652.7,11351,18853,25653,69310,123,0.0,0.7,0.2,3.1,overwrite,2026-08-20T02:02:01,10.5.0,11a259a5f0,interleaved-overwrite,0,2026-08-20T02:02:01.304955,2026-08-20T02:04:05.990703,40,29.375,33.25,28.425,21.95,32.7,0.31225,3435.1030000000005,753.12575,872.51675,663.5825000000001,1145.8785,0.623,0.04325,0.5791037182388884,0.85825,22.25025,2.94275,0.0008575,1.00500830078125,3.433205322265624,0.8416666666666667,0.016666666666666666,1.7950856933593748,0.9236936035156251,0.8713930664062499,0.23606274414062497,0.24189355468749998,0.18484790039062501,0.26089013671875,0.21233056640625003,0.23794140625,0.1868779296875,0.23424194335937498,1.9519749176807892,0.62639647263747,0.47292220286833936,0.3777139125726162,0.4748763059958433,15.068910256410257,5.803585737179487,2.60927483974359,1.7544070512820513,4.901642628205129,,,,,75
rocksdb,results,42327,17.0,11GB,0GB,7.5,3.7,63.1,244,31,300,0,2191.4,1617.8,11132,17946,21842,192496,121,0.0,0.6,0.2,2.8,overwrite,2026-08-20T02:05:33,10.5.0,11a259a5f0,interleaved-overwrite,1,2026-08-20T02:05:33.425077,2026-08-20T02:07:36.105515,38,30.263157894736842,40.8421052631579,30.657894736842106,25.55263157894737,23.526315789473685,0.31184210526315786,3414.728684210526,1092.6805263157896,924.4563157894738,704.497105263158,693.0957894736842,0.6221052631578947,0.044736842105263165,0.6343078079835537,0.8605263157894736,22.37815789473684,2.906842105263158,0.0008500000000000003,0.9416527035361841,3.2453076171875,0.7214912280701755,0.013157894736842105,1.7023118832236845,0.880268040707237,0.8220443564967105,0.22511513157894733,0.26183516652960526,0.16628058182565789,0.22703818873355264,0.20428299753289475,0.24723581414473686,0.15901804070723682,0.2115062191611842,1.967407329662426,0.5703928148424303,0.48980712890625,0.4033622741699219,0.5038624325314084,15.210092905405405,5.930954391891892,2.7240287162162162,1.7097761824324325,4.845333614864865,,,,,75
rocksdb,results,43144,17.3,11GB,0GB,7.5,3.7,62.8,255,30,301,0,2206.9,1635.6,11540,18876,22968,208464,122,0.0,0.6,0.2,3.3,overwrite,2026-08-20T02:09:08,10.5.0,11a259a5f0,interleaved-overwrite,2,2026-08-20T02:09:08.086929,2026-08-20T02:11:11.603252,38,29.473684210526315,31.342105263157894,22.13157894736842,22.13157894736842,40.71052631578947,0.3121052631578947,3403.668947368421,721.877894736842,672.061052631579,654.3894736842105,1355.341052631579,0.6192105263157895,0.04315789473684212,0.4828227348486378,0.8639473684210526,22.81342105263158,2.8850000000000007,0.0008473684210526316,0.9860546875,3.342967979029605,0.8157894736842105,0.013157894736842105,1.7768099814967109,0.9104854543585528,0.866324527138158,0.2807331928453947,0.21736662212171057,0.19597527754934213,0.21641061883223683,0.25245708264802635,0.22664782072368417,0.18992521587171057,0.19729517886513157,1.887990349217465,0.5592950519762541,0.49664969193307973,0.3725508639686986,0.4595014672530325,14.998766447368421,5.845497532894737,2.5569490131578947,1.869654605263158,4.726768092105263,,,,,75
rocksdb,results,42906,17.2,11GB,0GB,7.5,3.7,63.1,260,30,305,0,2208.1,1632.4,11905,19517,21956,198581,122,0.0,0.6,0.2,3.4,overwrite,2026-08-20T02:12:39,10.5.0,11a259a5f0,interleaved-overwrite,3,2026-08-20T02:12:39.006422,2026-08-20T02:14:42.612184,38,29.55263157894737,35.473684210526315,22.68421052631579,22.473684210526315,37.71052631578947,0.31447368421052624,3409.5363157894735,900.5505263157894,660.826842105263,663.068947368421,1185.0905263157897,0.6221052631578947,0.04289473684210527,0.5576171840303559,0.8576315789473683,22.157368421052627,2.930526315789473,0.0008657894736842107,0.9756226870888159,3.34131501850329,0.8552631578947368,0.006578947368421052,1.7561022306743423,0.8980047286184212,0.8580969880756578,0.2411767578125,0.2723740748355263,0.1864077919407895,0.19804661800986842,0.21630885074013154,0.27521561472039474,0.1808187705592105,0.18575503700657894,1.9429708781995272,0.5445714247854132,0.4830832230417352,0.40895592538934006,0.506132025467722,15.098067434210526,5.867907072368421,2.5505756578947367,1.8306949013157894,4.848889802631579,,,,,75
rocksdb,results,41982,16.8,11GB,0GB,8.6,4.1,71.9,250,35,383,0,2231.8,1642.4,11731,19044,21885,69171,123,0.0,0.6,0.2,3.5,overwrite,2026-08-20T02:16:11,10.5.0,11a259a5f0,interleaved-overwrite,4,2026-08-20T02:16:11.340582,2026-08-20T02:18:16.185449,40,28.975,30.15,26.825,22.625,36.225,0.31475,3412.36025,738.999,888.5712500000002,677.3307500000001,1107.4585,0.6184999999999999,0.043000000000000003,0.611608245365402,0.859,22.21125,2.90525,0.0008550000000000001,0.9939655761718751,3.415756103515625,0.8708333333333332,0.008333333333333333,1.755733154296875,0.9100341796875,0.8456982421875001,0.257859619140625,0.23837255859375003,0.19498046875000002,0.21881982421875001,0.21772924804687496,0.23371826171874996,0.19425195312500002,0.19999877929687498,1.9756627082824707,0.5636372566223145,0.5061531066894531,0.4018383026123047,0.5040999412536621,15.18740234375,5.8634765625,2.67060546875,1.8353515625,4.81796875,,,,,75
rocksdb,results,663411,53144.8,8GB,0GB,0.0,0.0,0.0,0,0,0,0,305.1,210.0,257,52554,73998,310130,120,0.0,9.6,0.2,8.2,fwdrangewhilewriting,2026-08-20T02:19:44,10.5.0,11a259a5f0,interleaved-fwdrangewhilewriting,0,2026-08-20T02:19:44.484337,2026-08-20T02:21:46.962885,38,25.0,25.0,25.0,25.0,25.0,0.9705263157894736,260020.61210526316,65400.69921052633,64836.3505263158,64926.37394736843,64857.18657894737,1.0,0.9978947368421053,0.9913709074822904,0.46421052631578946,79.49236842105262,38.669999999999995,0.00013421052631578943,54.87913754111842,115.18417583264801,41.78289473684211,19.62719298245614,81.46372862119932,72.40048986486487,9.06323796452703,18.610100823479723,18.51205975506757,17.68049699113176,17.597832031249997,2.021322054476351,2.750799197635135,2.1786811127533783,2.1124358635979728,8.477159448572108,2.196456393680057,2.0852636388830237,2.0489992708773226,2.1464401451317037,27.80658783783784,9.139463682432432,5.938133445945946,4.758129222972973,7.970861486486487,,,,,75
rocksdb,results,664187,53207.0,8GB,0GB,0.0,0.0,0.0,0,0,0,0,310.8,210.0,264,53950,74994,222065,120,0.0,9.5,0.2,8.2,fwdrangewhilewriting,2026-08-20T02:23:17,10.5.0,11a259a5f0,interleaved-fwdrangewhilewriting,1,2026-08-20T02:23:17.105570,2026-08-20T02:25:19.593024,37,25.0,25.0,25.0,25.0,25.0,0.9721621621621619,260517.30054054057,65563.68756756757,65005.987297297295,64960.87945945945,64986.74756756756,1.0,0.9970270270270271,0.9908057626031652,0.48000000000000004,82.88054054054052,39.11972972972973,0.00015405405405405402,55.213575010557435,115.44094911317569,41.83558558558559,19.713963963963963,82.32190481085526,72.79129266036185,9.53061215049342,18.310835731907893,18.687728978207243,18.128032483552634,17.664695980674338,1.768531558388158,3.0226534231085522,2.4888227282072366,2.250604697779605,8.478435103957718,2.19935958449905,2.0852193059148014,2.047972498713313,2.1458838179304793,27.81366131756757,9.116765202702704,5.565772804054054,5.144847972972973,7.986275337837838,,,,,75
rocksdb,results,662619,53081.3,8GB,0GB,0.0,0.0,0.0,0,0,0,0,305.1,210.0,255,52696,74024,193249,120,0.0,9.6,0.2,8.2,fwdrangewhilewriting,2026-08-20T02:26:53,10.5.0,11a259a5f0,interleaved-fwdrangewhilewriting,2,2026-08-20T02:26:52.988499,2026-08-20T02:28:55.472936,37,25.0,25.0,25.0,25.0,25.0,0.97027027027027,259835.19918918918,65458.27405405405,64945.00216216216,64644.11756756757,64787.80729729731,1.0,0.9981081081081082,0.9875622066384738,0.4713513513513513,83.06567567567568,39.477027027027034,0.00018108108108108104,54.97027290962838,114.65188423775339,41.59009009009009,19.763513513513512,81.71628469366776,72.50744012129935,9.20884457236842,18.198346268503286,18.428979492187498,17.848627929687503,18.031485916940795,1.764103618421053,2.7804525596217107,2.2837155633223682,2.3805712890625004,8.476440530074271,2.19480363946212,2.0857859159770764,2.049122960943925,2.1467282144646895,27.84642269736842,8.916118421052632,5.728310032894737,5.019736842105263,8.18225740131579,,,,,75
rocksdb,results,666059,53356.8,8GB,0GB,0.0,0.0,0.0,0,0,0,0,302.6,210.0,255,52160,73790,215334,120,0.0,9.7,0.2,8.2,fwdrangewhilewriting,2026-08-20T02:30:30,10.5.0,11a259a5f0,interleaved-fwdrangewhilewriting,3,2026-08-20T02:30:30.206368,2026-08-20T02:32:32.655714,37,25.0,25.0,25.0,25.0,25.0,0.978378378378378,261330.0918918919,65366.83432432433,65235.86324324324,65399.52459459461,65327.86756756757,1.0,0.9989189189189189,0.9974975146628987,0.48000000000000004,82.55810810810812,38.9227027027027,0.00013243243243243237,54.947329761402024,113.83939453125001,41.28153153153153,19.594594594594597,81.79975110853042,72.73833826013514,9.061413376266893,18.39861064189189,18.543354624155405,18.102645692567567,17.693728885135137,1.8039624683277027,2.7921447423986487,2.3635647170608105,2.101741976351351,8.479558543155067,2.1949263120952405,2.0880563635575142,2.0495766087582235,2.1470055831106087,27.828125,9.096731085526315,5.837171052631579,5.005962171052632,7.8949424342105265,,,,,75
rocksdb,results,662364,53060.9,8GB,0GB,0.0,0.0,0.0,0,0,0,0,306.0,210.0,260,52562,74186,311580,120,0.0,9.6,0.2,8.2,fwdrangewhilewriting,2026-08-20T02:34:03,10.5.0,11a259a5f0,interleaved-fwdrangewhilewriting,4,2026-08-20T02:34:03.441709,2026-08-20T02:36:05.941788,37,25.0,25.0,24.972972972972972,25.0,25.0,0.97027027027027,259591.20189189192,65201.09513513513,64753.65756756757,64820.46081081081,64815.98864864865,1.0,0.9970270270270273,0.9931375758851871,0.4699999999999999,80.75486486486487,38.82864864864866,0.00015135135135135131,55.03652739653715,115.06783546241554,41.73648648648649,19.75,81.57314558699322,72.5425174197635,9.03062869510135,18.458700644003372,18.78348184121621,17.617885346283785,17.68245038006757,1.9319367609797289,2.854069890202702,2.134211359797298,2.1104104201858105,8.47704515959087,2.194599151611328,2.085020768015008,2.049250552528783,2.148174687435753,27.836451480263158,9.00719572368421,6.024671052631579,4.719366776315789,8.085217927631579,,,,,75
rocksdb,results,478150,38303.9,8GB,0GB,0.0,0.0,0.0,0,0,0,0,420.9,314.0,380,59116,74685,207257,120,0.0,9.7,0.1,8.2,revrangewhilewriting,2026-08-20T02:37:33,10.5.0,11a259a5f0,interleaved-revrangewhilewriting,0,2026-08-20T02:37:33.457673,2026-08-20T02:39:36.026138,37,25.0,25.0,25.0,25.0,25.0,0.9799999999999995,263209.5532432432,66210.15918918917,65748.40459459461,65521.65270270271,65729.33621621621,1.0,0.9994594594594596,0.9896011957240712,0.5162162162162164,55.67324324324324,24.22324324324324,9.999999999999998e-05,39.92044499577703,92.33617293074325,33.35585585585586,14.022522522522522,60.73683752111486,52.452685546874996,8.284150390625001,13.142589738175678,13.245259712837836,13.33226192989865,12.732573374155406,1.4118069045608106,2.4311951013513515,2.429029771959459,2.0121188766891893,8.479539922765785,2.195061967179582,2.0879537221547717,2.049543844686972,2.146982244543127,27.83519847972973,9.24926097972973,5.734902871621622,4.814611486486487,8.036423141891891,,,,,75
rocksdb,results,487964,39090.1,8GB,0GB,0.0,0.0,0.0,0,0,0,0,413.4,305.2,380,58587,74712,330300,120,0.0,9.7,0.1,8.2,revrangewhilewriting,2026-08-20T02:41:09,10.5.0,11a259a5f0,interleaved-revrangewhilewriting,1,2026-08-20T02:41:08.809945,2026-08-20T02:43:11.374965,38,25.0,25.0,25.0,25.0,25.0,1.0,268347.3192105263,67369.06710526314,66932.63289473683,67023.04131578947,67022.57868421052,1.0,0.9997368421052633,0.9935217418129839,0.5147368421052634,55.65631578947369,24.339210526315785,9.999999999999998e-05,40.591937962582236,92.79041092722039,33.550438596491226,14.217105263157897,61.6157568359375,53.399666683799346,8.216091437088814,13.370181178042762,13.537514391447369,13.210145713404605,13.281825914884868,1.3647823293585528,2.454173776726974,2.215071443256579,2.182062859786184,8.47978468199034,2.1950019630225928,2.088214874267578,2.0494537353515625,2.1471144186483846,27.850190033783782,9.168496621621621,5.661528716216216,5.078758445945946,7.94140625,,,,,75
rocksdb,results,484447,38808.3,8GB,0GB,0.0,0.0,0.0,0,0,0,0,415.1,308.7,380,58786,74583,204131,120,0.0,9.7,0.1,8.2,revrangewhilewriting,2026-08-20T02:44:44,10.5.0,11a259a5f0,interleaved-revrangewhilewriting,2,2026-08-20T02:44:43.685131,2026-08-20T02:46:46.278254,37,25.0,25.0,24.972972972972972,25.0,25.0,0.9981081081081081,267038.6762162162,67093.59513513514,66694.26054054052,66638.4954054054,66612.32486486487,1.0,0.9994594594594596,0.9928268820697277,0.513783783783784,55.05027027027026,24.180000000000007,9.999999999999998e-05,40.367195418074324,91.71244774070946,33.13063063063063,14.090090090090088,61.18406830658784,52.99513645481418,8.18893185177365,13.306091110641889,13.730568781672293,13.11371779983108,12.844761665962839,1.4002227618243241,2.589643686655405,2.212485747466216,1.9865807115709466,8.480706767032022,2.1952862990529916,2.088211360730623,2.0497969577186983,2.147412149529708,27.86122532894737,9.00256990131579,5.667865953947368,5.132915296052632,8.057874177631579,,,,,75
rocksdb,results,486503,38972.8,8GB,0GB,0.0,0.0,0.0,0,0,0,0,412.6,306.4,380,58671,74611,208141,120,0.0,9.7,0.1,8.2,revrangewhilewriting,2026-08-20T02:48:16,10.5.0,11a259a5f0,interleaved-revrangewhilewriting,3,2026-08-20T02:48:15.865529,2026-08-20T02:50:18.394506,37,25.0,25.0,25.0,25.0,25.0,1.0,267863.8751351351,67369.72783783784,66675.37405405403,67052.45675675676,66766.31729729731,1.0,0.9986486486486488,0.9896933859454627,0.51,54.41891891891891,24.119999999999997,9.999999999999998e-05,40.41617794552365,92.41181640625003,33.42342342342343,14.283783783783788,61.424619140625005,53.20709908150337,8.217520850929056,13.44116527660473,13.744698057432432,13.11030880489865,12.910926942567567,1.486915382179054,2.553628061655406,2.175532094594594,2.0014450485641895,8.477531834652549,2.194985239129317,2.0857786881296256,2.04943185103567,2.147336056357936,27.872018914473685,9.047183388157896,5.774773848684211,5.052734375,7.997327302631579,,,,,75
rocksdb,results,485966,38930.0,8GB,0GB,0.0,0.0,0.0,0,0,0,0,413.7,307.1,380,58794,74622,190722,120,0.0,9.7,0.1,8.2,revrangewhilewriting,2026-08-20T02:51:51,10.5.0,11a259a5f0,interleaved-revrangewhilewriting,4,2026-08-20T02:51:50.905509,2026-08-20T02:53:53.483315,37,25.0,25.0,25.0,24.972972972972972,25.0,1.0,267464.3716216216,67182.5991891892,66876.16648648647,66720.2708108108,66685.33486486487,1.0,0.9986486486486488,0.9925983166723868,0.5129729729729732,53.91837837837838,23.761891891891892,9.999999999999998e-05,40.14229254645271,91.91968433277029,33.25,14.076576576576578,61.111803737331094,52.94884580869933,8.162957136824325,13.291527924408785,13.484586148648651,13.184279191300677,12.988453336148648,1.4414474239864865,2.441402290962838,2.2265207981418915,2.0535871516047295,8.479499198294974,2.1944626473091744,2.087361309979413,2.0509900273503487,2.146685213656039,27.834353885135137,9.15329391891892,5.765413851351352,5.024070945945946,7.891575168918919,,,,,75
rocksdb,results,10945200,2771.3,8GB,0GB,0.0,,0.0,0,0,0,0,15.4,11.8,33,862,6111,27461,120,0.0,11.4,0.2,8.1,readrandom,2026-08-20T02:55:22,10.5.0,11a259a5f0,balancing-readrandom,0,2026-08-20T02:55:22.241509,2026-08-20T02:57:24.514914,37,25.0,26.0,25.83783783783784,26.0,24.0,0.44999999999999996,120228.1375675676,30991.16108108108,30351.961351351354,30682.268378378376,28202.744864864868,1.0,0.9978378378378379,0.9100254356743531,0.7072972972972973,238.0394594594595,66.47324324324325,0.0005648648648648647,57.45244721283783,116.79772460937498,42.38963963963964,20.585585585585587,86.58961676520269,77.19397328969595,9.395642683699325,21.73550702069257,17.74841163429054,21.458465477195944,16.251590477195947,2.796189294763513,2.54751636402027,2.0283694045608103,2.023568412162162,8.43246315621041,2.534866023708034,1.5023711952003274,2.5213327150087097,1.873893119193412,27.746938344594593,4.606313344594595,11.872888513513514,3.14379222972973,8.123944256756756,,,,,75
rocksdb,results,10834958,2743.4,8GB,0GB,0.0,,0.0,0,0,0,0,15.6,11.8,33,914,6117,27381,120,0.0,11.4,0.2,8.1,readrandom,2026-08-20T02:57:27,10.5.0,11a259a5f0,balancing-readrandom,1,2026-08-20T02:57:26.613409,2026-08-20T02:59:28.815291,37,25.0,26.0,25.513513513513512,24.0,25.7027027027027,0.44243243243243235,119072.98513513511,31135.41756756756,29716.867027027023,28173.475675675676,30047.22378378379,1.0,0.9986486486486488,0.9048690487139246,0.7051351351351351,234.06162162162164,65.85513513513514,0.0005675675675675674,56.78201488597973,115.12718723606419,41.74549549549549,20.35810810810811,85.46769716005069,76.16869087837836,9.299007073479729,31.260514410895272,11.672491026182435,17.285373205236485,15.950310652449327,4.040955975506757,1.1906318623310808,1.8862003800675673,2.1812180637668916,8.436165062156883,3.1802358885069153,1.383081900106894,1.9882459898252745,1.8846012837178,27.76435810810811,22.09966216216216,1.2759712837837838,0.5623944256756757,3.8263302364864864,,,,,75
rocksdb,results,11324747,2867.5,8GB,0GB,0.0,,0.0,0,0,0,0,14.9,11.6,31,674,6091,29004,120,0.0,11.4,0.2,8.1,readrandom,2026-08-20T02:59:31,10.5.0,11a259a5f0,balancing-readrandom,2,2026-08-20T02:59:30.907789,2026-08-20T03:01:33.151371,37,25.0,25.83783783783784,25.0,26.0,24.594594594594593,0.4616216216216217,124185.44243243244,31694.212702702705,30679.290540540533,32101.18918918919,29710.75,1.0,0.9983783783783785,0.9255342481208072,0.7018918918918917,242.13648648648652,69.19864864864863,0.0005837837837837837,59.50023965371622,118.99007337415539,43.15540540540541,21.335585585585587,89.48352591849662,79.95026393581081,9.53326145481419,25.364528874577704,12.716404138513514,28.295689928209455,13.573639674831082,2.7679093644425676,1.5785459776182431,3.649583773226351,1.5372233952702703,8.436141761573586,3.04177103815852,1.4052695197028082,2.385547637939453,1.6035535657728042,27.77122043918919,5.550253378378378,1.612964527027027,16.30732685810811,4.300675675675675,,,,,75
rocksdb,results,10676542,2703.3,8GB,0GB,0.0,,0.0,0,0,0,0,15.8,11.9,33,1003,6129,236643,120,0.0,11.4,0.2,8.1,readrandom,2026-08-20T03:01:35,10.5.0,11a259a5f0,balancing-readrandom,3,2026-08-20T03:01:35.263709,2026-08-20T03:03:37.513639,37,25.0,25.16216216216216,26.0,24.0,26.0,0.43999999999999995,117393.41891891892,29919.02054054054,29876.999189189188,27991.034594594592,29606.364864864863,1.0,0.9978378378378379,0.9355598575383338,0.7070270270270269,232.5278378378378,65.01864864864865,0.0005675675675675674,56.201712679476344,115.18872043918917,41.77252252252252,20.12162162162162,84.84015519425674,75.36655273437502,9.473602987753377,25.913755278716213,20.689734480574323,15.646687869510137,13.116373258023646,2.801349767736487,3.0385905827702704,2.2175050147804054,1.416156566722973,8.436145679370776,3.281029984757707,1.7325979696737754,1.8158119820259713,1.6067057429133236,27.73194679054054,4.784945101351352,17.24757179054054,0.6594172297297297,5.040012668918919,,,,,75
rocksdb,results,10695840,2708.4,8GB,0GB,0.0,,0.0,0,0,0,0,15.7,11.9,33,975,6115,240674,120,0.0,11.4,0.2,8.1,readrandom,2026-08-20T03:03:40,10.5.0,11a259a5f0,balancing-readrandom,4,2026-08-20T03:03:39.617012,2026-08-20T03:05:41.844676,38,25.0,26.0,25.973684210526315,25.026315789473685,24.0,0.43999999999999995,117629.63263157895,30279.565526315797,29541.081578947364,29664.19447368421,28144.790000000008,1.0,0.9984210526315789,0.9294978151367308,0.7078947368421051,231.12947368421052,64.45447368421053,0.0005447368421052631,56.33718852796053,115.58215794613486,41.92763157894737,20.153508771929825,84.77923339843751,75.43313245271382,9.346100431743421,23.481522923519734,12.166602076480261,16.264628392269735,23.520379831414477,2.715371607730263,1.366908665707237,1.8598840974506579,3.403935546875,8.436052477037585,2.985887166616079,1.3656470840041701,1.9614476384343327,2.1230705879830025,27.742081925675677,4.922297297297297,1.3348817567567568,1.3520903716216217,20.1328125,,,,,75
rocksdb,results,13426288,3399.7,8GB,0GB,0.0,,0.0,0,0,0,0,12.6,94.1,168,11095,35699,250028,120,0.0,11.3,0.3,8.1,multireadrandom,2026-08-20T03:07:12,10.5.0,11a259a5f0,balancing-multireadrandom,0,2026-08-20T03:07:12.497156,2026-08-20T03:09:14.724302,37,25.0,25.0,25.0,25.0,25.08108108108108,0.6000000000000002,160243.70054054057,40249.449459459465,39580.932162162164,39677.17675675676,40736.14216216216,1.0,0.9986486486486488,0.9716416445278164,0.7210810810810809,292.00108108108105,77.93081081081083,0.0005000000000000001,73.14992741765202,140.7855988703547,51.16216216216217,26.279279279279283,109.18594119510134,97.37241686021959,11.813524334881755,26.65248733108108,17.65681376689189,21.858172508445946,31.204943781672295,2.8417963471283785,2.3172724873310813,2.5025749577702703,4.151880014780406,8.440471030570365,2.6762354051744617,1.4497414666253168,2.0253312394425675,2.2891629193280196,27.729096283783782,4.846706081081081,1.6146537162162162,1.4228251689189189,19.84491131756757,,,,,75
rocksdb,results,13171930,3335.3,8GB,0GB,0.0,,0.0,0,0,0,0,12.8,95.5,169,11310,35707,261901,120,0.0,11.3,0.3,8.1,multireadrandom,2026-08-20T03:09:17,10.5.0,11a259a5f0,balancing-multireadrandom,1,2026-08-20T03:09:16.793960,2026-08-20T03:11:19.003863,38,25.0,25.0,25.0,26.0,25.0,0.59,157133.5315789474,39490.663421052624,38282.58,40853.65289473684,38506.63578947368,1.0,0.9981578947368422,0.9370662667213273,0.7234210526315786,288.0315789473684,76.0413157894737,0.0005000000000000001,71.56100457442435,136.90117264597038,49.73903508771931,25.767543859649123,106.67651076858108,95.01237410261824,11.66413666596284,29.189331714527025,11.223966427364866,39.740074165962845,14.859002850506757,2.8609464738175676,1.3240326752533782,5.49210594383446,1.9870518369932433,8.435273453995988,2.943934157087996,1.1048338606550887,2.9818095645389042,1.4046958717139992,27.70534206081081,4.586570945945946,1.2756545608108107,18.057749155405407,3.7853673986486487,,,,,75
