label,dataset,runner_name,tag,run_id,recall,total_time,qps,start_time,end_time,samples,local_pct,local_pct_skt0,local_pct_skt1,lmb_gb_skt0,lmb_gb_skt1,rmb_gb_skt0,rmb_gb_skt1,ipc,inst,inst_skt0,inst_skt1,cpu_balance,llc_rd_miss_lat_ns,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_write_gb_skt0,mem_write_gb_skt1,warmup_s
ann,glove-100-angular,annoy,numa-balancing,27,0.976894,7.79502304899961,1282.8698436348268,2026-03-15T11:25:38.799700,2026-03-15T11:25:46.613614,8,51.375,51.875,50.875,44.7357177734375,30.904854910714285,29.9869384765625,35.7752685546875,0.44625,91981.16875,48018.036250000005,43963.130000000005,0.9155545172882825,231.04250000000002,0.10625000000000001,508.07875,396.90500000000003,0.0043125,73.72619506835937,120.90579956054688,81.8125,49.6875,159.50349365234376,134.25109985351563,25.252391357421875,78.74403564453124,55.50706298828125,14.620277099609375,10.632115478515626,0.0
ann,glove-100-angular,annoy,numa-balancing,28,0.976894,7.793394436999733,1283.1379292858885,2026-03-15T11:25:46.847654,2026-03-15T11:25:54.661372,8,51.25,51.375,51.625,44.045340401785715,31.039202008928573,25.956787109375,36.239990234375,0.44625,91341.15875,47398.23625,43942.9225,0.9271003728540638,231.0025,0.10500000000000001,505.65625,396.26625,0.004375,73.38111572265626,120.36357666015624,81.4375,49.4375,158.92120239257812,134.0620227050781,24.85918212890625,78.54803955078125,55.51398437500001,14.42469482421875,10.434486083984375,0.0
ann,glove-100-angular,annoy,numa-balancing,29,0.976894,7.763560449000579,1288.0688011242733,2026-03-15T11:25:54.896392,2026-03-15T11:26:02.679568,8,51.875,51.5,52.25,44.5653076171875,32.2335205078125,29.5791015625,41.113839285714285,0.44875,91874.225,47510.395000000004,44363.832500000004,0.9337710726252645,230.74875,0.10500000000000001,506.60875,395.7875,0.004337499999999999,73.2164892578125,120.40654174804686,81.60416666666667,49.375,159.30895874023435,134.30416137695312,25.0047998046875,78.68441772460938,55.61974487304687,14.481904296875001,10.5228955078125,0.0
ann,glove-100-angular,annoy,numa-balancing,30,0.976894,7.7578112480005075,1289.023370164799,2026-03-15T11:26:02.914418,2026-03-15T11:26:10.691682,8,52.125,52.0,51.625,45.352294921875,32.151123046875,29.9180908203125,41.05615234375,0.44875,91439.095,47412.6175,44026.47625000001,0.9285814319363407,230.57125,0.09625,507.45624999999995,403.11,0.0044375000000000005,73.27409790039061,120.51161865234374,81.625,49.375,160.01107299804687,135.35463745117187,24.656436767578125,79.25187744140625,56.102760009765625,14.263111572265625,10.3933251953125,0.0
ann,glove-100-angular,faiss,default,1,0.977149,16.530563676000043,604.9400489904973,2026-03-15T10:05:31.982320,2026-03-15T10:05:48.566116,17,46.588235294117645,46.64705882352941,78.05882352941177,47.41015625,0.7046185661764706,0.09873046875,45.4122314453125,0.21647058823529414,35986.877058823535,18491.315882352945,17495.561764705883,0.946150175358945,401.67294117647054,0.07529411764705884,150.69823529411767,121.21470588235294,0.0033058823529411763,45.821627987132345,94.00122357536765,63.5392156862745,30.91176470588235,98.43673645019531,89.4057958984375,9.030941772460938,89.08114562988281,0.32465087890625,8.927612915039063,0.10332763671874999,0.0
ann,glove-100-angular,faiss,default,2,0.977149,16.193615187999967,617.5273330818895,2026-03-15T10:05:48.792619,2026-03-15T10:06:05.044239,16,48.4375,48.3125,75.6875,54.08078835227273,0.3310546875,0.07147216796875,27.23602294921875,0.19624999999999998,34694.923125,18183.18875,16511.73375,0.9080769042778594,407.911875,0.05625,144.693125,120.745625,0.0034375,46.50226501464844,95.85460693359376,64.8125,31.375,99.9276055908203,91.34581726074218,8.581785888671876,91.03783630371093,0.307982177734375,8.490825805664063,0.09096252441406251,0.0
ann,glove-100-angular,faiss,default,3,0.977149,16.554614772000036,604.0611719285483,2026-03-15T10:06:05.273105,2026-03-15T10:06:21.885300,16,46.0,45.875,77.8125,46.49537760416667,0.3701869419642857,0.09625244140625,39.599888392857146,0.18312499999999998,34404.525,17869.101875,16535.421875,0.9253639041665601,417.24375,0.05625,142.61875,118.50125,0.00335,47.267575073242185,96.68967773437501,65.48958333333333,32.0,94.72345473345588,86.60936982996324,8.114084329044118,86.31452952665441,0.2948414522058823,8.020832950367648,0.09325080422794119,0.0
ann,glove-100-angular,faiss,default,4,0.977149,16.444679084000086,608.0994313674104,2026-03-15T10:06:22.114037,2026-03-15T10:06:38.615671,16,46.625,46.5,76.875,50.900669642857146,0.3140345982142857,0.10123697916666667,42.23580729166667,0.18875,34801.79,18115.8275,16685.9625,0.9210709530105651,415.859375,0.055625,144.0,120.19437500000001,0.00336875,47.81352111816406,97.7664727783203,66.23958333333333,32.375,98.3985626220703,89.95672607421875,8.441835327148437,89.65778991699219,0.2989361572265625,8.347086791992187,0.09474731445312501,0.0
ann,glove-100-angular,faiss,default,5,0.977149,16.38731756599998,610.2279985558934,2026-03-15T10:06:38.844681,2026-03-15T10:06:55.289810,17,44.64705882352941,44.529411764705884,76.41176470588235,47.857747395833336,0.349365234375,0.093017578125,45.68634033203125,0.1976470588235294,33573.33235294119,16948.989411764705,16624.343529411766,0.9808457085867553,412.05352941176466,0.05529411764705883,139.21411764705886,116.12882352941176,0.0034058823529411766,46.98672794117647,95.62878044577207,64.68627450980392,31.794117647058822,98.91470336914062,90.37275817871094,8.541944580078125,90.07650512695312,0.29625244140625007,8.452097778320312,0.08984680175781251,0.0
ann,glove-100-angular,faiss,default,6,0.977149,16.326139013999978,612.5146914052862,2026-03-15T10:06:55.517829,2026-03-15T10:07:11.902275,16,48.1875,48.125,76.1875,47.567578125,0.33270263671875,0.07529296875,44.58070591517857,0.18875,34541.4225,18234.991875,16306.430625,0.8942384365608609,414.30125,0.055625,143.43,119.56687500000001,0.0034062499999999996,46.75486450195312,96.00448608398438,64.95833333333333,31.59375,95.73290556066178,87.4716463694853,8.261258616727943,87.18017176011028,0.291474609375,8.171289062500001,0.08996897977941176,0.0
ann,glove-100-angular,faiss,default,7,0.977149,16.35137452999993,611.569381011545,2026-03-15T10:07:12.130954,2026-03-15T10:07:28.540633,17,43.529411764705884,43.411764705882355,76.52941176470588,45.601907169117645,0.31014476102941174,0.096484375,45.49371337890625,0.19058823529411767,33674.32,16918.560588235297,16755.75882352941,0.990377327677681,415.73764705882354,0.055882352941176466,138.73470588235293,115.56176470588237,0.0033294117647058824,47.24608283547794,96.10071633731617,65.00980392156863,31.970588235294116,98.11509216308593,89.62601989746094,8.489072265625,89.33031188964844,0.29570678710937504,8.3984033203125,0.0906689453125,0.0
ann,glove-100-angular,faiss,default,8,0.977149,16.275714780000044,614.4123398063119,2026-03-15T10:07:28.768769,2026-03-15T10:07:45.105652,16,47.9375,47.875,73.75,55.72866586538461,0.3079427083333333,0.12755408653846154,41.5068359375,0.19,34590.7975,17878.634375,16712.16375,0.9347561675834091,408.410625,0.05625,144.30125,120.31312500000001,0.003425,46.74254333496094,96.08136901855468,65.0625,31.625,99.66932189941407,91.0764373779297,8.592885131835938,90.77712829589844,0.299310302734375,8.501444702148437,0.09144165039062499,0.0
ann,glove-100-angular,faiss,default,9,0.977149,16.300037475000067,613.4955220402006,2026-03-15T10:07:45.334200,2026-03-15T10:08:01.691547,16,47.3125,47.125,75.875,47.694140625,0.33600260416666666,0.15861002604166666,42.1658935546875,0.18625,34783.538125,18060.493125,16723.044374999998,0.9259461665446633,414.175,0.05625,143.81,119.59750000000001,0.00335,47.23743774414062,96.95726867675782,65.61458333333333,31.9375,98.23859130859375,89.85063110351562,8.387960815429688,89.55994506835938,0.2906854248046875,8.299202270507813,0.0887591552734375,0.0
ann,glove-100-angular,faiss,default,10,0.977149,16.439564742000016,608.2886108567017,2026-03-15T10:08:01.919453,2026-03-15T10:08:18.415433,17,45.11764705882353,45.0,77.3529411764706,51.77113560267857,0.326171875,0.07867431640625,41.741943359375,0.19705882352941173,33579.85588235294,17066.238823529417,16513.616470588233,0.9676189722495108,414.85117647058826,0.054117647058823534,138.21000000000004,115.40235294117647,0.0033764705882352946,47.237909581801475,95.83170209099266,64.8921568627451,31.92156862745098,98.69771606445312,90.18525146484376,8.512465209960938,89.88409851074219,0.3011529541015625,8.417399291992187,0.095068359375,0.0
ann,glove-100-angular,faiss,default,11,0.977149,16.39415607300009,609.9734536789746,2026-03-15T10:08:18.643494,2026-03-15T10:08:35.093796,16,48.0625,47.9375,75.75,60.9716796875,0.3848544034090909,0.13971354166666666,30.235281808035715,0.18875,34491.765,18125.72625,16366.03875,0.9029176830914568,414.20125,0.05625,143.463125,119.575625,0.0034062499999999996,46.797835693359374,95.92580688476562,65.0,31.65625,95.67259306066177,87.4552383961397,8.21735294117647,87.16128561580884,0.29395335477941176,8.125531939338234,0.09182215073529412,0.0
ann,glove-100-angular,faiss,default,12,0.977149,16.15688803899991,618.9310698855958,2026-03-15T10:08:35.322033,2026-03-15T10:08:51.541688,16,47.9375,47.875,75.3125,49.342041015625,0.3616943359375,0.18465169270833334,45.084228515625,0.188125,34986.283125,18038.39875,16947.887499999997,0.939545008117752,411.72375,0.055,145.4225,121.455,0.00339375,47.48472778320313,97.47350219726563,65.98958333333333,32.125,98.86289245605468,90.33077392578124,8.532119750976562,90.03421508789063,0.2965594482421875,8.442320556640624,0.0897998046875,0.0
ann,glove-100-angular,faiss,default,13,0.977149,16.214879740000015,616.7174940762152,2026-03-15T10:08:51.770171,2026-03-15T10:09:08.054650,16,48.375,48.3125,74.8125,48.99310302734375,0.31861979166666665,0.11397879464285714,42.48431396484375,0.190625,34702.143125,18103.618125,16598.524374999997,0.9168622681053153,408.40375,0.056875,144.16375,120.09500000000001,0.0034000000000000002,46.76401245117188,96.08354248046875,65.0625,31.59375,96.21893612132352,87.9040487132353,8.314886833639706,87.61631893382354,0.28773035386029416,8.227751034007353,0.08713579963235295,0.0
ann,glove-100-angular,faiss,default,14,0.977149,16.424096785000074,608.8614875390211,2026-03-15T10:09:08.282468,2026-03-15T10:09:24.762877,16,46.9375,46.75,76.9375,48.555419921875,0.32525634765625,0.09528459821428571,45.43017578125,0.1875,34794.905,18081.10625,16713.79875,0.9243792121402971,415.476875,0.055,144.179375,120.325625,0.00336875,47.88587707519531,97.760986328125,66.20833333333333,32.354166666666664,98.26550109863281,89.71482788085939,8.550673217773436,89.41784057617187,0.2969891357421875,8.457856445312501,0.09281616210937499,0.0
ann,glove-100-angular,faiss,default,15,0.977149,16.321486832000005,612.6892790425159,2026-03-15T10:09:24.991120,2026-03-15T10:09:41.368099,17,45.1764705882353,45.05882352941177,77.29411764705883,45.83616727941177,0.34698486328125,0.10248161764705882,41.68497242647059,0.20176470588235296,33603.32,17152.13411764706,16451.186470588233,0.9591335024405124,413.1623529411765,0.05352941176470588,139.57823529411763,116.61764705882354,0.003423529411764706,47.03262063419117,95.61406594669118,64.76470588235294,31.85294117647059,98.95061889648437,90.3552850341797,8.595333862304688,90.05427490234375,0.3010107421875,8.501557006835936,0.093775634765625,0.0
ann,glove-100-angular,faiss,default,16,0.977149,16.26878542899999,614.674035971638,2026-03-15T10:09:41.596180,2026-03-15T10:09:57.919592,16,48.1875,48.0,75.5625,48.82818603515625,0.3575439453125,0.1212890625,45.42591145833333,0.1875,34637.941875000004,18052.9825,16584.958749999998,0.9186824808587722,411.00624999999997,0.055625,143.583125,119.64562500000001,0.00336875,46.73763122558594,96.07503356933594,65.04166666666667,31.625,95.86701459099265,87.52134018841912,8.345673828125001,87.23356387867648,0.28777630974264706,8.257751034007352,0.08792221966911765,0.0
ann,glove-100-angular,faiss,default,17,0.977149,16.25848142299992,615.063592953619,2026-03-15T10:09:58.148316,2026-03-15T10:10:14.461839,17,44.470588235294116,44.35294117647059,77.41176470588235,46.020680147058826,0.34654017857142855,0.14197716346153846,36.399348958333334,0.19529411764705884,33756.876470588235,17074.03411764706,16682.844117647062,0.97708860148079,412.35235294117643,0.05529411764705883,139.4105882352941,116.29411764705881,0.0033470588235294117,47.152838924632356,95.98201401654413,64.98039215686275,31.882352941176475,98.6081512451172,90.04656982421875,8.561580810546875,89.75182006835938,0.2947528076171875,8.472568969726563,0.08900939941406251,0.0
ann,glove-100-angular,faiss,default,18,0.977149,16.279219975000046,614.2800463017867,2026-03-15T10:10:14.689877,2026-03-15T10:10:31.025866,16,48.0,47.875,76.3125,55.257742745535715,0.32447916666666665,0.10755208333333334,45.400716145833336,0.188125,34625.76625,18013.400625,16612.36625,0.9222226605533013,409.92499999999995,0.05625,143.90625,119.856875,0.00339375,46.762785034179686,96.12193542480469,65.11458333333333,31.5625,95.87465418198529,87.58607536764707,8.288577665441176,87.29878848805146,0.2872857306985295,8.201241957720587,0.08733570772058823,0.0
ann,glove-100-angular,faiss,default,19,0.977149,16.612267498999927,601.9647829895594,2026-03-15T10:10:31.254284,2026-03-15T10:10:47.918866,17,43.0,42.94117647058823,79.17647058823529,47.35296630859375,0.34782858455882354,0.09018841911764706,44.923023897058826,0.19176470588235292,33337.86411764706,16755.890588235292,16581.973529411764,0.9896205422261686,416.16235294117644,0.054117647058823534,137.16882352941172,114.30941176470589,0.0033235294117647065,47.29002240349264,95.89760569852943,64.90196078431373,32.0,94.60097369025735,86.3947541360294,8.20622012867647,86.09955824908089,0.29519531250000003,8.113821231617647,0.09239774816176471,0.0
ann,glove-100-angular,faiss,imbalanced-memory,1,0.977149,17.412550376000127,574.2984102881959,2026-03-15T10:33:05.358272,2026-03-15T10:33:22.827009,17,45.94117647058823,45.88235294117647,84.82352941176471,45.566578584558826,0.27745863970588236,0.0433349609375,42.6793212890625,0.20647058823529413,32780.76411764706,16890.862352941174,15889.90294117647,0.9407395909782895,415.87117647058824,0.06705882352941177,136.41352941176473,113.5864705882353,0.003405882352941176,45.37108111213235,93.72397575827205,63.372549019607845,30.58823529411765,92.47468520220589,84.06213005514707,8.412553998161764,83.85650677849264,0.20562327665441174,8.34485294117647,0.06770048253676471,0.0
ann,glove-100-angular,faiss,imbalanced-memory,2,0.977149,16.282652016000156,614.1505689720259,2026-03-15T10:33:23.053678,2026-03-15T10:33:39.399893,17,45.411764705882355,45.35294117647059,85.23529411764706,46.60001148897059,0.27780330882352944,0.040771484375,44.53297334558823,0.1976470588235294,33647.75882352941,17105.921764705883,16541.837647058823,0.967024044339375,409.8117647058823,0.05470588235294118,141.22352941176473,118.1164705882353,0.0034647058823529414,46.772683249080885,96.21561695772058,65.00980392156863,31.64705882352941,99.43087219238282,90.91915710449219,8.511714477539062,90.69771606445312,0.2214404296875,8.443527221679688,0.0681878662109375,0.0
ann,glove-100-angular,faiss,imbalanced-memory,3,0.977149,16.41853234500013,609.0678380912201,2026-03-15T10:33:39.630591,2026-03-15T10:33:56.116601,16,47.375,47.3125,85.75,48.6361083984375,0.29779052734375,0.044921875,44.68212890625,0.18625,34532.745,18068.46875,16464.275625000002,0.9112158784899801,414.665,0.05625,144.06125000000003,119.93687500000001,0.00339375,46.94702209472656,97.15747375488282,65.60416666666667,31.75,95.55846564797794,87.38002470128674,8.178439797794118,87.16653837316176,0.21348805147058825,8.109510569852942,0.06893037683823529,0.0
ann,glove-100-angular,faiss,imbalanced-memory,4,0.977149,16.444315784000082,608.1128659502973,2026-03-15T10:33:56.347088,2026-03-15T10:34:12.858715,17,43.88235294117647,43.588235294117645,86.0,45.850930606617645,0.2887752757352941,0.03992417279411765,44.95433134191177,0.1952941176470588,33572.864705882355,16982.113529411763,16590.751176470592,0.9769544378405338,414.8405882352941,0.05352941176470588,139.48176470588237,116.51,0.003370588235294118,47.209242302389704,96.74886201746324,65.40196078431373,31.892156862745097,98.12398742675781,89.65020935058592,8.473778686523438,89.4357647705078,0.2144439697265625,8.4067724609375,0.0670086669921875,0.0
ann,glove-100-angular,faiss,imbalanced-memory,5,0.977149,16.453825351999967,607.7614041761113,2026-03-15T10:34:13.088450,2026-03-15T10:34:29.607681,17,45.11764705882353,45.11764705882353,85.6470588235294,45.791647518382355,0.2907284007352941,0.047025240384615384,44.85098805147059,0.19999999999999998,33498.89647058824,16932.058823529413,16566.83882352941,0.9784302662891486,413.2252941176471,0.054117647058823534,139.76294117647058,116.81058823529413,0.003429411764705882,47.11317957261029,96.61594611672795,65.29411764705883,31.872549019607845,98.5510174560547,90.06122497558593,8.489793090820312,89.84582275390625,0.21540222167968748,8.422482299804688,0.0673114013671875,0.0
ann,glove-100-angular,faiss,imbalanced-memory,6,0.977149,16.38231233100032,610.4144395463,2026-03-15T10:34:29.837848,2026-03-15T10:34:46.285937,16,47.875,47.75,85.5,48.91851806640625,0.29022216796875,0.041796875,44.5167236328125,0.1875,34540.33,18081.105625,16459.225625,0.910299733122653,411.431875,0.056875,144.950625,120.8125,0.0034437499999999998,46.75340454101563,96.8749853515625,65.46875,31.5625,96.01405330882352,87.75600700827206,8.258044577205883,87.5452280560662,0.21078010110294118,8.192826286764706,0.06521886488970588,0.0
ann,glove-100-angular,faiss,imbalanced-memory,7,0.977149,16.52289667299965,605.2207550472172,2026-03-15T10:34:46.515844,2026-03-15T10:35:03.104091,16,46.875,46.8125,85.8125,48.6456298828125,0.28125,0.0418701171875,42.0108642578125,0.185,34573.17125,17869.31875,16703.853125,0.9347783963504486,416.3125,0.055625,144.660625,120.701875,0.00340625,47.521333618164064,98.12144836425782,66.33333333333333,32.135416666666664,95.63634478400735,87.48498736213234,8.151360294117648,87.27512580422795,0.20986328125,8.086771024816176,0.06458812040441177,0.0
ann,glove-100-angular,faiss,imbalanced-memory,8,0.977149,16.249591325999972,615.4000921856795,2026-03-15T10:35:03.334296,2026-03-15T10:35:19.639429,17,45.11764705882353,45.0,83.94117647058823,46.86868106617647,0.27010569852941174,0.04559326171875,44.72972196691177,0.19764705882352943,33790.105882352946,16985.298823529414,16804.807647058824,0.9893736825977675,409.3523529411765,0.05470588235294118,141.1370588235294,118.04176470588236,0.0034176470588235296,46.9715705422794,96.71811465992647,65.41176470588236,31.784313725490197,99.08848144531251,90.51368286132812,8.574799194335938,90.2997198486328,0.21396179199218748,8.510104370117187,0.0646929931640625,0.0
ann,glove-100-angular,faiss,imbalanced-memory,9,0.977149,16.542129896000006,604.5170762694872,2026-03-15T10:35:19.868876,2026-03-15T10:35:36.465525,17,45.0,44.94117647058823,85.70588235294117,45.466452205882355,0.2689208984375,0.041245404411764705,42.97265625,0.1935294117647059,33350.78,16977.942352941176,16372.838235294117,0.9643593961465988,416.17411764705884,0.054117647058823534,138.77999999999997,115.79764705882353,0.0034,46.907371897977946,96.22776482077207,64.99019607843137,31.676470588235293,95.2123006663603,87.04213407628676,8.170168887867648,86.832841796875,0.20929113051470588,8.104766199448528,0.06540268841911766,0.0
ann,glove-100-angular,faiss,imbalanced-memory,10,0.977149,16.403700139999728,609.6185564630887,2026-03-15T10:35:36.693915,2026-03-15T10:35:53.165202,16,47.75,47.625,85.1875,50.5697265625,0.281005859375,0.045619419642857144,44.377864583333334,0.1875,34657.63125,18181.675,16475.9575,0.9061847987052899,414.18874999999997,0.055625,144.680625,120.60249999999999,0.00341875,47.091686401367184,97.3713671875,65.78125,31.8125,95.96221966911764,87.6759219898897,8.286294232536765,87.4682462086397,0.20767865349264705,8.221096622242646,0.06519703584558824,0.0
ann,glove-100-angular,faiss,imbalanced-memory,11,0.977149,16.47376002200008,607.0259604756523,2026-03-15T10:35:53.405246,2026-03-15T10:36:09.932993,17,44.470588235294116,44.470588235294116,85.58823529411765,45.892922794117645,0.27745863970588236,0.03911994485294118,44.68255974264706,0.2023529411764706,33455.8,17108.27705882353,16347.523529411767,0.9555330132428849,412.9241176470588,0.054117647058823534,138.92176470588237,116.09352941176472,0.0033941176470588235,46.92404526654412,96.26693818933825,65.04901960784314,31.705882352941178,97.8451531982422,89.43295654296874,8.412199096679688,89.22023071289064,0.2127239990234375,8.344435424804686,0.06776123046875,0.0
ann,glove-100-angular,faiss,imbalanced-memory,12,0.977149,16.621098054999948,601.6449675532602,2026-03-15T10:36:10.161491,2026-03-15T10:36:26.836110,17,44.94117647058823,44.8235294117647,85.94117647058823,44.344482421875,0.2930261948529412,0.039809283088235295,44.91457950367647,0.19647058823529412,33381.42117647058,17004.189411764703,16377.232352941177,0.9631292592877286,416.4111764705882,0.05470588235294118,138.45058823529413,115.66176470588236,0.0034058823529411766,47.11548196231618,96.58676470588236,65.27450980392156,31.91176470588235,98.09692321777344,89.64054748535156,8.456375122070312,89.42797790527344,0.21257202148437498,8.388803100585937,0.06757141113281251,0.0
ann,glove-100-angular,faiss,imbalanced-memory,13,0.977149,16.488619041999755,606.4789279519428,2026-03-15T10:36:27.069758,2026-03-15T10:36:43.611555,17,45.294117647058826,45.1764705882353,84.70588235294117,45.803596047794116,0.2737821691176471,0.038832720588235295,44.72219669117647,0.1970588235294118,33452.82352941177,16999.174117647057,16453.650588235294,0.9679088215911944,413.824705882353,0.054117647058823534,140.13235294117646,117.24411764705881,0.0034529411764705883,46.9425,96.38878274356617,65.13725490196079,31.764705882352942,98.98289855957032,90.48007019042969,8.5028271484375,90.26515502929686,0.2149169921875,8.43448974609375,0.0683380126953125,0.0
ann,glove-100-angular,faiss,imbalanced-memory,14,0.977149,16.505406288999893,605.8620929958294,2026-03-15T10:36:43.839724,2026-03-15T10:37:00.397263,16,47.875,47.875,84.875,48.61322021484375,0.2774739583333333,0.0367431640625,41.85638427734375,0.186875,34434.287500000006,18157.974374999998,16276.313125,0.8963727334811817,415.650625,0.055625,143.758125,119.888125,0.00340625,46.750348510742185,96.79766540527343,65.375,31.552083333333332,95.40115349264707,87.19417509191176,8.206977826286764,86.98565257352942,0.20852366727941177,8.139928193933825,0.0670502068014706,0.0
ann,glove-100-angular,faiss,imbalanced-memory,15,0.977149,16.392354907000026,610.0404765961785,2026-03-15T10:37:00.626997,2026-03-15T10:37:17.080664,16,46.9375,46.875,85.375,48.78857421875,0.27779947916666664,0.038411458333333336,42.84844970703125,0.18562499999999998,34713.68875,18186.375,16527.31375,0.9087744946422803,416.85375,0.054375,144.40249999999997,120.40687499999999,0.0033812499999999997,47.52060485839844,98.16316101074219,66.38541666666667,32.135416666666664,95.67954216452206,87.43563246783089,8.243909122242647,87.22645852481617,0.20917624080882355,8.177757352941176,0.06615176930147058,0.0
ann,glove-100-angular,faiss,imbalanced-memory,16,0.977149,16.608623456999794,602.0968580502947,2026-03-15T10:37:17.309163,2026-03-15T10:37:33.977636,17,44.11764705882353,44.11764705882353,86.0,45.349494485294116,0.28458180147058826,0.040728400735294115,44.99908088235294,0.19352941176470592,33377.918823529406,16791.151176470594,16586.769411764708,0.9878280075881702,415.7035294117647,0.05588235294117647,138.53941176470587,115.7429411764706,0.0033823529411764705,47.26174919577206,96.76255859374999,65.37254901960785,31.901960784313726,97.79458740234375,89.38005676269532,8.414530029296873,89.16599731445312,0.21406005859375,8.347633056640625,0.06689758300781251,0.0
ann,glove-100-angular,faiss,imbalanced-memory,17,0.977149,16.355615901999954,611.4107875801367,2026-03-15T10:37:34.208476,2026-03-15T10:37:50.621075,17,45.1764705882353,44.94117647058823,84.94117647058823,46.276482077205884,0.26446533203125,0.04291130514705882,42.76080322265625,0.19941176470588234,33593.86529411765,16857.33764705882,16736.527647058825,0.9928333878973425,410.48294117647055,0.05470588235294118,140.7735294117647,117.7764705882353,0.0034470588235294116,46.968492647058824,96.50127872242648,65.2156862745098,31.676470588235293,99.12737487792968,90.691669921875,8.435706176757813,90.47557495117186,0.216094970703125,8.36982666015625,0.0658782958984375,0.0
ann,glove-100-angular,faiss,imbalanced-memory,18,0.977149,16.478173869999864,606.8633623417448,2026-03-15T10:37:50.850193,2026-03-15T10:38:07.386672,16,47.8125,47.8125,85.5,51.82467447916667,0.27923583984375,0.04608154296875,44.67755126953125,0.1875,34507.2475,17917.079375,16590.16875,0.9259415780201621,413.73,0.055,144.280625,120.40937500000001,0.00341875,46.93980224609375,97.2004638671875,65.67708333333333,31.65625,95.74719841452206,87.50884708180148,8.23835018382353,87.29903205422794,0.20981445312500002,8.174120519301468,0.06422966452205883,0.0
ann,glove-100-angular,faiss,interleaved-memory,1,0.977149,10.3673929470001,964.562648596588,2026-03-15T10:57:48.171217,2026-03-15T10:57:58.592501,10,50.1,53.3,46.4,35.22021484375,35.7318359375,35.72138671875,34.31796875,0.304,51946.912,25726.724,26220.184999999998,0.9811801099038775,236.85500000000002,0.11100000000000002,292.179,251.757,0.00454,73.48961718750002,115.2474326171875,77.91666666666667,49.53333333333333,153.3754677734375,139.0297275390625,14.345740234375,68.64847656250001,70.3812509765625,6.9917363281250005,7.35400390625,0.0
ann,glove-100-angular,faiss,interleaved-memory,2,0.977149,9.560523980000198,1045.9677755025923,2026-03-15T10:57:58.819265,2026-03-15T10:58:08.440723,9,50.0,50.0,49.333333333333336,40.089192708333336,40.720377604166664,40.69542100694444,39.05577256944444,0.2744444444444445,59204.092222222214,29273.144444444442,29930.94888888889,0.9780225997215664,248.69222222222223,0.04,334.9466666666667,289.71,0.004933333333333333,83.66087782118056,130.81690212673612,88.55555555555556,56.333333333333336,164.19846191406248,149.690583984375,14.5078798828125,73.9481865234375,75.74239746093751,7.0353593750000005,7.4725185546874995,0.0
ann,glove-100-angular,faiss,interleaved-memory,3,0.977149,9.35565134699982,1068.8726662742524,2026-03-15T10:58:08.671129,2026-03-15T10:58:18.087529,9,50.0,50.0,49.44444444444444,40.86664496527778,41.45659722222222,41.413736979166664,39.74891493055556,0.2755555555555556,60357.048888888894,30234.935555555552,30122.11111111111,0.9962684079733812,248.64222222222224,0.041111111111111105,340.6677777777778,294.3722222222222,0.004888888888888889,85.18876193576389,133.16174804687498,90.16666666666667,57.388888888888886,163.4259619140625,149.06876171875,14.357200195312497,73.56733105468749,75.50143359375001,7.0296132812500005,7.327585937499999,0.0
ann,glove-100-angular,faiss,interleaved-memory,4,0.977149,9.535338380000212,1048.7304803964155,2026-03-15T10:58:18.316464,2026-03-15T10:58:27.915004,10,50.0,49.6,50.0,39.014453125,40.2771484375,39.5587890625,38.744921875,0.3,58235.136,29082.036,29153.101000000002,0.9975623519432804,247.026,0.038,327.99699999999996,285.127,0.0049299999999999995,82.12918164062499,128.949029296875,87.35000000000001,55.349999999999994,161.9588056640625,147.70479199218752,14.2540146484375,72.8374873046875,74.867306640625,7.035936523437499,7.218078125,0.0
ann,glove-100-angular,faiss,interleaved-memory,5,0.977149,9.47475526199969,1055.4362327549404,2026-03-15T10:58:28.144624,2026-03-15T10:58:37.681719,10,50.0,49.3,50.1,37.8044921875,39.21982421875,38.32294921875,37.8052734375,0.29100000000000004,56626.638,28198.703999999998,28427.934,0.9919364523640725,247.55599999999995,0.039999999999999994,319.19899999999996,276.701,0.0049099999999999994,79.787865234375,125.51621777343749,84.93333333333334,53.75,167.75886935763887,152.96101019965278,14.797859157986112,75.49535481770833,77.46565321180555,7.268231336805554,7.52962673611111,0.0
ann,glove-100-angular,faiss,interleaved-memory,6,0.977149,9.603927362000375,1041.2406948814246,2026-03-15T10:58:37.910071,2026-03-15T10:58:47.576834,9,50.0,50.44444444444444,49.0,41.1932373046875,40.2373046875,37.0849609375,38.6845703125,0.2755555555555556,58877.503333333334,30380.347777777777,28497.155555555557,0.938012815521496,248.60777777777776,0.041111111111111105,331.72,286.12666666666667,0.004888888888888889,83.03534288194444,129.90836480034724,88.07407407407406,56.0,171.96922634548613,156.795390625,15.173832465277778,77.44688042534722,79.34850911458335,7.364084201388888,7.8097493489583325,0.0
