runner_name,tag,run_id,recall,total_time,qps,start_time,end_time
annoy,numa-balancing,23,0.976098,1.1974724179999612,8350.923035623793,2026-04-04T16:43:18.271963,2026-04-04T16:43:19.505996
annoy,numa-balancing,24,0.976098,1.2307900349996999,8124.86266189378,2026-04-04T16:43:19.800809,2026-04-04T16:43:21.059847
annoy,numa-balancing,25,0.976098,1.2000834239997857,8332.754040273941,2026-04-04T16:43:21.343625,2026-04-04T16:43:22.571998
annoy,numa-balancing,26,0.976098,1.1843398269993486,8443.52251949178,2026-04-04T16:43:22.860477,2026-04-04T16:43:24.071493
annoy,numa-balancing,27,0.976098,1.2046101649993943,8301.440823392875,2026-04-04T16:43:24.356736,2026-04-04T16:43:25.596586
annoy,numa-balancing,28,0.976098,1.2419769539992558,8051.679194045651,2026-04-04T16:43:25.884277,2026-04-04T16:43:27.157066
annoy,numa-balancing,29,0.976098,1.1999623270003212,8333.594959600197,2026-04-04T16:43:27.440785,2026-04-04T16:43:28.668836
annoy,numa-balancing,30,0.976098,1.2036800589994527,8307.855501330148,2026-04-04T16:43:28.959805,2026-04-04T16:43:30.192462
annoy,patched-repl,1,0.976098,7.450090337999427,1342.265603008151,2026-08-15T03:34:00.604426,2026-08-15T03:34:08.054545
annoy,patched-repl,2,0.976098,0.9251732660013658,10808.786167395845,2026-08-15T03:34:08.338302,2026-08-15T03:34:09.296053
annoy,patched-repl,3,0.976098,0.895950800000719,11161.32716215218,2026-08-15T03:34:09.574604,2026-08-15T03:34:10.501664
annoy,patched-repl,4,0.976098,0.9276161799971305,10780.320800388512,2026-08-15T03:34:10.785059,2026-08-15T03:34:11.748000
annoy,patched-repl,5,0.976098,0.9309803230025864,10741.365583053486,2026-08-15T03:34:12.029254,2026-08-15T03:34:12.993694
annoy,patched-repl,6,0.976098,0.9184304769987648,10888.140420468048,2026-08-15T03:34:13.279470,2026-08-15T03:34:14.232356
annoy,patched-repl,7,0.976098,0.8986361810020753,11127.973935846798,2026-08-15T03:34:14.513180,2026-08-15T03:34:15.444206
annoy,patched-repl,8,0.976098,0.9239090679984656,10823.575984229443,2026-08-15T03:34:15.734461,2026-08-15T03:34:16.694200
annoy,patched-repl,9,0.976098,0.9385552759995335,10654.673470723712,2026-08-15T03:34:16.977053,2026-08-15T03:34:17.950495
annoy,patched-repl,10,0.976098,0.9365838679987064,10677.100408923348,2026-08-15T03:34:18.237165,2026-08-15T03:34:19.209133
annoy,patched-repl,11,0.976098,0.9055598830018425,11042.89201377934,2026-08-15T03:34:19.493412,2026-08-15T03:34:20.432197
annoy,patched-repl,12,0.976098,0.9148750140011543,10930.454812909977,2026-08-15T03:34:20.718126,2026-08-15T03:34:21.668895
annoy,patched-repl,13,0.976098,0.9379791100000148,10661.218243975436,2026-08-15T03:34:21.953646,2026-08-15T03:34:22.927125
annoy,patched-repl,14,0.976098,0.9061282010006835,11035.965980262496,2026-08-15T03:34:23.215227,2026-08-15T03:34:24.157625
annoy,patched-repl,15,0.976098,0.8930508720004582,11197.57038879513,2026-08-15T03:34:24.441113,2026-08-15T03:34:25.368597
annoy,patched-repl,16,0.976098,0.9055775929991796,11042.676052618563,2026-08-15T03:34:25.655365,2026-08-15T03:34:26.597935
annoy,patched-repl,17,0.976098,0.9234492120012874,10828.965870606058,2026-08-15T03:34:26.880129,2026-08-15T03:34:27.839472
annoy,patched-repl,18,0.976098,0.9130992390018946,10951.712117218456,2026-08-15T03:34:28.128498,2026-08-15T03:34:29.078898
annoy,patched-repl,19,0.976098,0.8988190540003416,11125.709847263874,2026-08-15T03:34:29.362270,2026-08-15T03:34:30.294823
annoy,patched-repl,20,0.976098,0.9003136890023598,11107.239756713052,2026-08-15T03:34:30.583087,2026-08-15T03:34:31.520465
annoy,patched-repl,21,0.976098,0.9181054680011584,10891.994818167646,2026-08-15T03:34:31.802465,2026-08-15T03:34:32.755765
annoy,patched-repl,22,0.976098,0.9065024660012568,11031.409593524631,2026-08-15T03:34:33.044531,2026-08-15T03:34:33.987947
annoy,patched-repl,23,0.976098,0.8856698050003615,11290.889610937926,2026-08-15T03:34:34.271546,2026-08-15T03:34:35.191248
