ops_sec,mb_sec,lsm_sz,blob_sz,c_wgb,w_amp,c_mbps,c_wsecs,c_csecs,b_rgb,b_wgb,usec_op,p50,p99,p99.9,p99.99,pmax,uptime,stall%,Nstall,u_cpu,s_cpu,rss,test,date,version,job_id,githash,tag,nb_runs,start_time,end_time
11355357,2895.9,10GB,0GB,0.4,1.9,1.7,204,2,0,0,9.2,10.2,18,32,68,36569,210,0.0,,21.7,0.1,10.6,readwhilewriting.t104,2026-03-15T19:00:38,10.5.0,,11a259a5f0,imbalanced-readwhilewriting,4,2026-03-15T19:00:38.165999,2026-03-15T19:04:09.613478
11026905,2811.9,10GB,0GB,0.4,1.9,1.7,169,2,0,0,9.4,10.5,19,32,69,61779,210,0.0,,21.7,0.1,10.6,readwhilewriting.t104,2026-03-15T19:05:36,10.5.0,,11a259a5f0,interleaved-readwhilewriting,0,2026-03-15T19:05:36.719038,2026-03-15T19:09:08.170698
11150304,2843.3,10GB,0GB,0.4,1.9,1.7,176,2,0,0,9.3,10.4,19,32,68,25761,210,0.0,,21.7,0.1,10.6,readwhilewriting.t104,2026-03-15T19:10:35,10.5.0,,11a259a5f0,interleaved-readwhilewriting,1,2026-03-15T19:10:34.966252,2026-03-15T19:14:06.399591
11125334,2836.5,10GB,0GB,0.4,1.9,1.7,178,2,0,0,9.3,10.4,19,32,69,34424,210,0.0,,21.7,0.1,10.6,readwhilewriting.t104,2026-03-15T19:15:31,10.5.0,,11a259a5f0,interleaved-readwhilewriting,2,2026-03-15T19:15:31.503573,2026-03-15T19:19:02.963411
11110561,2833.6,10GB,0GB,0.4,1.9,1.7,200,2,0,0,9.4,10.4,19,32,66,26033,210,0.0,,21.7,0.1,10.6,readwhilewriting.t104,2026-03-15T19:20:29,10.5.0,,11a259a5f0,interleaved-readwhilewriting,3,2026-03-15T19:20:29.183702,2026-03-15T19:24:00.621854
11139439,2841.0,10GB,0GB,0.4,1.9,1.7,188,2,0,0,9.3,10.3,19,32,66,29689,210,0.0,,21.7,0.1,10.6,readwhilewriting.t104,2026-03-15T19:25:27,10.5.0,,11a259a5f0,interleaved-readwhilewriting,4,2026-03-15T19:25:27.101175,2026-03-15T19:28:58.555281
11332800,2890.6,10GB,0GB,0.4,1.9,1.7,205,2,0,0,9.2,10.2,18,32,66,43174,210,0.0,,21.7,0.1,10.6,readwhilewriting.t104,2026-03-15T19:30:23,10.5.0,,11a259a5f0,balancing-readwhilewriting,0,2026-03-15T19:30:23.214252,2026-03-15T19:33:54.645535
10987689,2802.6,10GB,0GB,0.4,1.9,1.7,199,2,0,0,9.5,10.4,19,32,69,45364,210,0.0,,21.7,0.1,10.6,readwhilewriting.t104,2026-03-15T19:35:22,10.5.0,,11a259a5f0,balancing-readwhilewriting,1,2026-03-15T19:35:22.816900,2026-03-15T19:38:54.298842
11138231,2840.6,10GB,0GB,0.4,1.9,1.7,201,2,0,0,9.3,10.4,19,32,67,24883,210,0.0,,21.7,0.1,10.6,readwhilewriting.t104,2026-03-15T19:40:20,10.5.0,,11a259a5f0,balancing-readwhilewriting,2,2026-03-15T19:40:20.828174,2026-03-15T19:43:52.262689
11058522,2819.7,10GB,0GB,0.4,1.9,1.7,188,2,0,0,9.4,10.4,19,32,70,25999,210,0.0,,21.7,0.1,10.6,readwhilewriting.t104,2026-03-15T19:45:17,10.5.0,,11a259a5f0,balancing-readwhilewriting,3,2026-03-15T19:45:17.465245,2026-03-15T19:48:48.915674
10981578,2800.8,10GB,0GB,0.4,1.9,1.7,162,2,0,0,9.5,10.5,19,32,67,35320,210,0.0,,21.7,0.1,10.6,readwhilewriting.t104,2026-03-15T19:50:14,10.5.0,,11a259a5f0,balancing-readwhilewriting,4,2026-03-15T19:50:14.316065,2026-03-15T19:53:45.771066
40613,16.3,13GB,0GB,14.9,5.4,71.8,318,48,1608,0,2557.0,2327.2,9404,13327,20552,51857,212,0.0,,0.8,0.4,1.6,overwrite.t104.s1,2026-03-15T19:55:12,10.5.0,,11a259a5f0,overwrite,0,2026-03-15T19:55:12.873263,2026-03-15T19:58:46.523224
40892,16.4,13GB,0GB,15.3,5.5,74.3,312,50,1721,0,2541.7,2317.1,9319,12838,13988,51847,211,0.0,,0.8,0.4,1.6,overwrite.t104.s1,2026-03-15T20:00:13,10.5.0,,11a259a5f0,overwrite,1,2026-03-15T20:00:13.261551,2026-03-15T20:03:45.770601
40881,16.4,13GB,0GB,15.3,5.5,74.4,313,50,1721,0,2542.8,2314.2,9476,13643,21542,63259,211,0.0,,0.8,0.4,1.8,overwrite.t104.s1,2026-03-15T20:05:13,10.5.0,,11a259a5f0,overwrite,2,2026-03-15T20:05:12.951678,2026-03-15T20:08:45.503244
40694,16.3,13GB,0GB,15.1,5.5,73.1,323,48,1719,0,2554.3,2320.2,9569,13613,20869,63268,212,0.0,,0.8,0.4,1.6,overwrite.t104.s1,2026-03-15T20:10:09,10.5.0,,11a259a5f0,overwrite,3,2026-03-15T20:10:09.409540,2026-03-15T20:13:42.956879
40988,16.4,13GB,0GB,15.4,5.5,74.6,326,48,1723,0,2534.8,2307.8,9603,13764,21445,59620,211,0.0,,0.8,0.4,1.9,overwrite.t104.s1,2026-03-15T20:15:07,10.5.0,,11a259a5f0,overwrite,4,2026-03-15T20:15:07.580861,2026-03-15T20:18:39.591112
41188,16.5,13GB,0GB,15.3,5.4,74.1,312,50,1722,0,2523.6,2304.1,9388,13176,14596,63387,212,0.0,,0.8,0.4,2.0,overwrite.t104.s1,2026-03-15T20:20:06,10.5.0,,11a259a5f0,imbalanced-overwrite,0,2026-03-15T20:20:06.512141,2026-03-15T20:23:39.994286
40917,16.4,13GB,0GB,15.5,5.6,75.1,313,51,1777,0,2540.2,2310.7,9342,13000,19814,65846,211,0.0,,0.8,0.4,1.6,overwrite.t104.s1,2026-03-15T20:25:06,10.5.0,,11a259a5f0,imbalanced-overwrite,1,2026-03-15T20:25:06.296184,2026-03-15T20:28:38.640759
41008,16.4,13GB,0GB,15.2,5.5,74.0,317,49,1668,0,2534.0,2311.9,9390,13298,21007,62830,211,0.0,,0.8,0.4,1.9,overwrite.t104.s1,2026-03-15T20:30:05,10.5.0,,11a259a5f0,imbalanced-overwrite,2,2026-03-15T20:30:05.872771,2026-03-15T20:33:37.779101
41008,16.4,13GB,0GB,15.1,5.5,73.3,310,50,1664,0,2531.7,2313.3,9452,13652,21562,68413,211,0.0,,0.8,0.4,1.6,overwrite.t104.s1,2026-03-15T20:35:04,10.5.0,,11a259a5f0,imbalanced-overwrite,3,2026-03-15T20:35:04.894441,2026-03-15T20:38:36.797743
40294,16.1,13GB,0GB,15.1,5.4,73.0,305,51,1666,0,2579.8,2339.6,9312,12889,14683,64533,212,0.0,,0.8,0.4,1.7,overwrite.t104.s1,2026-03-15T20:40:04,10.5.0,,11a259a5f0,imbalanced-overwrite,4,2026-03-15T20:40:04.034600,2026-03-15T20:43:37.083151
40813,16.3,13GB,0GB,15.2,5.5,73.5,313,50,1665,0,2547.0,2318.7,9355,13186,20747,55653,212,0.0,,0.8,0.4,1.5,overwrite.t104.s1,2026-03-15T20:45:04,10.5.0,,11a259a5f0,interleaved-overwrite,0,2026-03-15T20:45:04.143026,2026-03-15T20:48:37.040370
41320,16.6,13GB,0GB,15.1,5.3,73.3,314,49,1665,0,2515.6,2301.7,9397,13316,20885,54407,212,0.0,,0.8,0.4,1.4,overwrite.t104.s1,2026-03-15T20:50:02,10.5.0,,11a259a5f0,interleaved-overwrite,1,2026-03-15T20:50:02.500765,2026-03-15T20:53:35.343033
40667,16.3,13GB,0GB,15.0,5.4,72.3,307,50,1670,0,2555.0,2327.4,9278,12886,20688,66773,212,0.0,,0.8,0.4,1.3,overwrite.t104.s1,2026-03-15T20:55:02,10.5.0,,11a259a5f0,interleaved-overwrite,2,2026-03-15T20:55:02.528969,2026-03-15T20:58:36.062899
40406,16.2,13GB,0GB,15.0,5.4,73.0,309,50,1663,0,2572.6,2335.4,9294,12750,19764,65091,211,0.0,,0.8,0.4,1.3,overwrite.t104.s1,2026-03-15T21:00:03,10.5.0,,11a259a5f0,interleaved-overwrite,3,2026-03-15T21:00:03.446004,2026-03-15T21:03:35.909660
40819,16.4,13GB,0GB,15.4,5.5,74.6,314,50,1775,0,2546.9,2316.5,9388,13371,20806,62709,212,0.0,,0.8,0.4,1.7,overwrite.t104.s1,2026-03-15T21:05:03,10.5.0,,11a259a5f0,interleaved-overwrite,4,2026-03-15T21:05:03.508255,2026-03-15T21:08:36.381362
40840,16.4,13GB,0GB,15.2,5.5,73.6,322,48,1665,0,2545.2,2318.0,9498,13571,20941,57263,211,0.0,,0.8,0.4,2.3,overwrite.t104.s1,2026-03-15T21:10:08,10.5.0,,11a259a5f0,balancing-overwrite,0,2026-03-15T21:10:08.170388,2026-03-15T21:13:40.927231
40936,16.4,13GB,0GB,15.3,5.5,74.3,318,49,1774,0,2539.2,2312.9,9418,13374,21178,61251,211,0.0,,0.8,0.4,2.1,overwrite.t104.s1,2026-03-15T21:15:07,10.5.0,,11a259a5f0,balancing-overwrite,1,2026-03-15T21:15:07.657602,2026-03-15T21:18:39.924623
40701,16.3,13GB,0GB,15.3,5.5,74.0,320,49,1722,0,2553.8,2322.8,9473,13470,21478,67565,212,0.0,,0.8,0.4,1.9,overwrite.t104.s1,2026-03-15T21:20:04,10.5.0,,11a259a5f0,balancing-overwrite,2,2026-03-15T21:20:04.480317,2026-03-15T21:23:37.974002
40461,16.2,13GB,0GB,15.2,5.4,73.7,306,51,1665,0,2569.2,2336.1,9267,12458,13935,54863,211,0.0,,0.8,0.4,1.7,overwrite.t104.s1,2026-03-15T21:25:02,10.5.0,,11a259a5f0,balancing-overwrite,3,2026-03-15T21:25:02.592896,2026-03-15T21:28:34.767475
40624,16.3,13GB,0GB,15.1,5.5,72.9,324,48,1607,0,2557.6,2323.6,9605,13634,21318,54917,212,0.0,,0.8,0.4,2.1,overwrite.t104.s1,2026-03-15T21:29:59,10.5.0,,11a259a5f0,balancing-overwrite,4,2026-03-15T21:29:59.417684,2026-03-15T21:33:33.170676
3316230,13282.9,10GB,0GB,0.4,1.9,1.7,169,2,0,0,31.4,30.3,51,83,155,121340,210,0.0,,21.7,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T21:34:58,10.5.0,,11a259a5f0,fwdrangewhilewriting,0,2026-03-15T21:34:58.787932,2026-03-15T21:38:30.237182
3444008,13794.7,10GB,0GB,0.4,1.9,1.7,197,2,0,0,30.2,29.2,51,77,150,26973,210,0.0,,21.6,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T21:39:58,10.5.0,,11a259a5f0,fwdrangewhilewriting,1,2026-03-15T21:39:57.953948,2026-03-15T21:43:29.431674
3465184,13879.6,10GB,0GB,0.4,1.9,1.7,188,2,0,0,30.0,28.8,51,76,154,30483,210,0.0,,21.7,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T21:44:56,10.5.0,,11a259a5f0,fwdrangewhilewriting,2,2026-03-15T21:44:55.974659,2026-03-15T21:48:27.458688
3344153,13394.8,10GB,0GB,0.4,1.9,1.7,193,2,0,0,31.1,30.0,51,79,147,65894,210,0.0,,21.7,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T21:49:55,10.5.0,,11a259a5f0,fwdrangewhilewriting,3,2026-03-15T21:49:55.114996,2026-03-15T21:53:26.586907
3401586,13624.8,10GB,0GB,0.4,1.9,1.7,191,2,0,0,30.6,29.5,51,80,148,56615,210,0.0,,21.7,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T21:54:52,10.5.0,,11a259a5f0,fwdrangewhilewriting,4,2026-03-15T21:54:52.473170,2026-03-15T21:58:23.966430
3294514,13196.0,10GB,0GB,0.4,1.9,1.7,178,2,0,0,31.6,30.3,61,87,155,66510,210,0.0,,21.7,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T21:59:48,10.5.0,,11a259a5f0,imbalanced-fwdrangewhilewriting,0,2026-03-15T21:59:47.906914,2026-03-15T22:03:19.394919
3384320,13555.7,10GB,0GB,0.4,1.9,1.7,188,2,0,0,30.7,29.6,51,78,153,66085,210,0.0,,21.6,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T22:04:43,10.5.0,,11a259a5f0,imbalanced-fwdrangewhilewriting,1,2026-03-15T22:04:43.502873,2026-03-15T22:08:14.959766
3451003,13822.8,10GB,0GB,0.4,1.9,1.7,217,2,0,0,30.1,29.2,51,78,150,70256,210,0.0,,21.7,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T22:09:42,10.5.0,,11a259a5f0,imbalanced-fwdrangewhilewriting,2,2026-03-15T22:09:41.950578,2026-03-15T22:13:13.425774
3319523,13296.1,10GB,0GB,0.4,1.9,1.7,179,2,0,0,31.3,30.0,61,87,157,78146,210,0.0,,21.7,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T22:14:38,10.5.0,,11a259a5f0,imbalanced-fwdrangewhilewriting,3,2026-03-15T22:14:38.864526,2026-03-15T22:18:10.369799
3466972,13886.7,10GB,0GB,0.4,1.9,1.7,177,2,0,0,30.0,29.1,51,76,149,54662,210,0.0,,21.7,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T22:19:33,10.5.0,,11a259a5f0,imbalanced-fwdrangewhilewriting,4,2026-03-15T22:19:33.820955,2026-03-15T22:23:05.287664
3525639,14121.7,10GB,0GB,0.4,1.9,1.7,189,2,0,0,29.5,28.5,51,76,148,82078,210,0.0,,21.7,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T22:24:28,10.5.0,,11a259a5f0,interleaved-fwdrangewhilewriting,0,2026-03-15T22:24:28.824107,2026-03-15T22:28:00.303649
3402491,13628.4,10GB,0GB,0.4,1.9,1.7,191,2,0,0,30.6,29.5,51,80,150,58319,210,0.0,,21.6,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T22:29:24,10.5.0,,11a259a5f0,interleaved-fwdrangewhilewriting,1,2026-03-15T22:29:24.814040,2026-03-15T22:32:56.302600
3389359,13575.8,10GB,0GB,0.4,1.9,1.7,187,2,0,0,30.7,29.6,51,77,150,65406,210,0.0,,21.6,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T22:34:23,10.5.0,,11a259a5f0,interleaved-fwdrangewhilewriting,2,2026-03-15T22:34:23.783083,2026-03-15T22:37:55.252849
3427762,13729.7,10GB,0GB,0.4,1.9,1.7,201,2,0,0,30.3,29.3,51,79,151,32942,210,0.0,,21.6,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T22:39:22,10.5.0,,11a259a5f0,interleaved-fwdrangewhilewriting,3,2026-03-15T22:39:22.325907,2026-03-15T22:42:53.799816
3419471,13696.5,10GB,0GB,0.4,1.9,1.7,175,2,0,0,30.4,29.4,51,79,151,59684,210,0.0,,21.7,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T22:44:20,10.5.0,,11a259a5f0,interleaved-fwdrangewhilewriting,4,2026-03-15T22:44:20.392272,2026-03-15T22:47:51.855596
3369894,13497.9,10GB,0GB,0.4,1.9,1.7,213,2,0,0,30.8,29.8,51,79,156,81017,210,0.0,,21.6,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T22:49:16,10.5.0,,11a259a5f0,balancing-fwdrangewhilewriting,0,2026-03-15T22:49:16.609257,2026-03-15T22:52:48.133622
3582830,14350.8,10GB,0GB,0.4,1.9,1.7,205,2,0,0,29.0,28.1,51,76,151,47271,210,0.0,,21.6,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T22:54:14,10.5.0,,11a259a5f0,balancing-fwdrangewhilewriting,1,2026-03-15T22:54:14.550514,2026-03-15T22:57:45.998028
3476085,13923.2,10GB,0GB,0.4,1.9,1.7,189,2,0,0,29.9,29.0,51,76,154,43377,210,0.0,,21.6,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T22:59:13,10.5.0,,11a259a5f0,balancing-fwdrangewhilewriting,2,2026-03-15T22:59:13.275642,2026-03-15T23:02:44.750834
3485009,13959.0,10GB,0GB,0.4,1.9,1.7,180,2,0,0,29.8,28.7,51,76,156,46166,210,0.0,,21.6,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T23:04:11,10.5.0,,11a259a5f0,balancing-fwdrangewhilewriting,3,2026-03-15T23:04:11.358458,2026-03-15T23:07:42.812452
3409813,13657.8,10GB,0GB,0.4,1.9,1.7,193,2,0,0,30.5,29.4,51,79,152,37208,210,0.0,,21.6,0.1,10.6,fwdrangewhilewriting.t104,2026-03-15T23:09:09,10.5.0,,11a259a5f0,balancing-fwdrangewhilewriting,4,2026-03-15T23:09:09.506669,2026-03-15T23:12:40.982655
2630542,10536.5,10GB,0GB,0.4,1.9,1.7,181,2,0,0,39.5,37.9,75,101,164,49718,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-15T23:14:07,10.5.0,,11a259a5f0,revrangewhilewriting,0,2026-03-15T23:14:07.635610,2026-03-15T23:17:39.102698
2634424,10552.0,10GB,0GB,0.4,1.9,1.7,169,2,0,0,39.5,37.8,75,101,163,52120,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-15T23:19:03,10.5.0,,11a259a5f0,revrangewhilewriting,1,2026-03-15T23:19:03.465582,2026-03-15T23:22:34.956874
2644896,10594.0,10GB,0GB,0.4,1.9,1.7,195,2,0,0,39.3,37.7,75,101,165,40476,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-15T23:24:00,10.5.0,,11a259a5f0,revrangewhilewriting,2,2026-03-15T23:24:00.656559,2026-03-15T23:27:32.138412
2667486,10684.4,10GB,0GB,0.4,1.9,1.7,191,2,0,0,39.0,37.4,75,100,163,46758,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-15T23:29:00,10.5.0,,11a259a5f0,revrangewhilewriting,3,2026-03-15T23:28:59.930491,2026-03-15T23:32:31.402371
2613946,10470.0,10GB,0GB,0.4,1.9,1.7,192,2,0,0,39.8,38.0,75,102,166,37875,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-15T23:33:58,10.5.0,,11a259a5f0,revrangewhilewriting,4,2026-03-15T23:33:58.300125,2026-03-15T23:37:29.770932
2589961,10373.9,10GB,0GB,0.4,1.9,1.7,193,2,0,0,40.1,38.3,75,102,166,47118,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-15T23:38:56,10.5.0,,11a259a5f0,imbalanced-revrangewhilewriting,0,2026-03-15T23:38:56.260688,2026-03-15T23:42:27.748750
2630616,10536.8,10GB,0GB,0.4,1.9,1.7,179,2,0,0,39.5,37.9,75,101,166,63848,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-15T23:43:51,10.5.0,,11a259a5f0,imbalanced-revrangewhilewriting,1,2026-03-15T23:43:51.417011,2026-03-15T23:47:22.934911
2593588,10388.4,10GB,0GB,0.4,1.9,1.7,173,2,0,0,40.1,38.4,75,103,167,55049,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-15T23:48:49,10.5.0,,11a259a5f0,imbalanced-revrangewhilewriting,2,2026-03-15T23:48:49.864728,2026-03-15T23:52:21.355734
2633311,10547.5,10GB,0GB,0.4,1.9,1.7,180,2,0,0,39.5,37.6,75,103,166,59920,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-15T23:53:48,10.5.0,,11a259a5f0,imbalanced-revrangewhilewriting,3,2026-03-15T23:53:47.951971,2026-03-15T23:57:19.440706
2641055,10578.6,10GB,0GB,0.4,1.9,1.7,174,2,0,0,39.4,37.9,75,100,165,46406,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-15T23:58:45,10.5.0,,11a259a5f0,imbalanced-revrangewhilewriting,4,2026-03-15T23:58:45.653520,2026-03-16T00:02:17.160718
2640397,10575.9,10GB,0GB,0.4,1.9,1.7,200,2,0,0,39.4,37.8,75,100,165,63700,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-16T00:03:44,10.5.0,,11a259a5f0,interleaved-revrangewhilewriting,0,2026-03-16T00:03:44.246302,2026-03-16T00:07:15.737700
2642786,10585.5,10GB,0GB,0.4,1.9,1.7,196,2,0,0,39.3,37.7,75,101,165,69584,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-16T00:08:42,10.5.0,,11a259a5f0,interleaved-revrangewhilewriting,1,2026-03-16T00:08:42.218041,2026-03-16T00:12:13.695395
2628534,10528.4,10GB,0GB,0.4,1.9,1.7,201,2,0,0,39.6,38.1,75,101,166,85424,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-16T00:13:40,10.5.0,,11a259a5f0,interleaved-revrangewhilewriting,2,2026-03-16T00:13:40.113027,2026-03-16T00:17:11.610248
2644591,10592.7,10GB,0GB,0.4,1.9,1.7,173,2,0,0,39.3,37.8,75,101,165,52020,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-16T00:18:38,10.5.0,,11a259a5f0,interleaved-revrangewhilewriting,3,2026-03-16T00:18:38.406577,2026-03-16T00:22:09.900998
2682399,10744.2,10GB,0GB,0.4,1.9,1.7,188,2,0,0,38.8,37.1,75,101,165,62693,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-16T00:23:33,10.5.0,,11a259a5f0,interleaved-revrangewhilewriting,4,2026-03-16T00:23:33.596463,2026-03-16T00:27:05.080461
2633285,10547.4,10GB,0GB,0.4,1.9,1.7,194,2,0,0,39.5,37.6,75,100,168,23566,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-16T00:28:32,10.5.0,,11a259a5f0,balancing-revrangewhilewriting,0,2026-03-16T00:28:32.286983,2026-03-16T00:32:03.765576
2621064,10498.5,10GB,0GB,0.4,1.9,1.7,194,2,0,0,39.7,38.0,75,101,175,58832,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-16T00:33:30,10.5.0,,11a259a5f0,balancing-revrangewhilewriting,1,2026-03-16T00:33:30.287637,2026-03-16T00:37:01.749503
2585262,10355.1,10GB,0GB,0.4,1.9,1.7,193,2,0,0,40.2,38.3,75,100,169,29454,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-16T00:38:25,10.5.0,,11a259a5f0,balancing-revrangewhilewriting,2,2026-03-16T00:38:25.746378,2026-03-16T00:41:57.225917
2625362,10515.7,10GB,0GB,0.4,1.9,1.7,181,2,0,0,39.6,37.9,75,102,174,58086,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-16T00:43:24,10.5.0,,11a259a5f0,balancing-revrangewhilewriting,3,2026-03-16T00:43:24.470292,2026-03-16T00:46:55.949320
2668260,10687.5,10GB,0GB,0.4,1.9,1.7,210,2,0,0,39.0,37.2,75,100,169,56522,210,0.0,,21.7,0.1,10.6,revrangewhilewriting.t104,2026-03-16T00:48:21,10.5.0,,11a259a5f0,balancing-revrangewhilewriting,4,2026-03-16T00:48:21.772806,2026-03-16T00:51:53.261946
