label,dataset,runner_name,tag,recall,total_time,qps,samples,local_pct,local_pct_skt0,local_pct_skt1,lmb_gb_skt0,lmb_gb_skt1,rmb_gb_skt0,rmb_gb_skt1,ipc,inst,inst_skt0,inst_skt1,cpu_balance,llc_rd_miss_lat_ns,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_write_gb_skt0,mem_write_gb_skt1,warmup_s,qps_std,runs
ann,gist-960-euclidean,usearch,interleaved-memory,0.97879,0.5085481346664286,1966.7793339066563,1.0,50.0,50.733333333333334,48.6,32.24204799107143,31.439973958333333,30.504427083333333,30.965680803571427,0.548,96022.644,48689.240666666665,47333.403333333335,0.9720381750982215,195.11,0.112,170.766,146.98666666666668,0.0015066666666666668,66.70538932291667,110.12684049479167,74.56666666666666,45.0,140.86466731770832,125.187365234375,15.67730078125,62.08700325520833,63.10036263020833,7.757729166666667,7.919569010416667,0.0,29.04354344452692,15
ann,gist-960-euclidean,usearch,numa-balancing,0.97879,0.8348752547368158,1198.175700411983,1.0,88.36842105263158,90.36842105263158,5.052631578947368,73.32344777960526,0.09246504934210527,1.773681640625,7.495836759868421,0.5863157894736842,60457.41210526316,54744.57421052632,5712.83947368421,0.10543148481461315,177.63263157894735,0.13210526315789475,103.33315789473684,87.03578947368422,0.0014157894736842105,9.683502261513159,58.41968647203947,38.99074074074074,5.7592592592592595,90.31160714285714,83.97496442522322,6.336644810267857,82.93155078125001,1.2597014508928572,4.9392070312500005,1.2736753627232142,0.0,22.301451258325653,19
ann,glove-100-angular,annoy,default,0.976894,9.830953871517243,1017.3876196683956,9.793103448275861,49.63563218390805,49.883141762452105,48.3448275862069,49.80602222895714,3.9233711397184594,4.685632905505952,39.12614659234743,0.37416858237547895,74553.57459386972,39262.01426436782,35291.56085823755,0.8996796834511828,337.05029885057473,0.2043793103448276,372.7143141762452,250.62734865900381,0.003409348659003831,51.50666609045737,99.52203066256585,67.34291187739464,34.609961685823755,112.52276620869253,91.89464546291308,20.628120712104884,86.28686836985152,5.607777358716476,15.245664238356083,5.382456271701389,0.0,14.259486337916979,29
ann,glove-100-angular,annoy,imbalanced-memory,0.976894,10.180041058535721,982.5432515306711,10.321428571428571,51.12207792207793,51.046103896103894,79.73603896103896,48.41460503472222,0.24204054505916953,0.0595904902118281,41.52860345850284,0.3572597402597402,71134.14402922078,37343.52975324675,33790.61444805195,0.9059213240612755,349.7483279220779,0.24968506493506495,360.8994935064935,226.48514935064935,0.0032363636363636366,45.810860183517654,93.9996893928825,63.55400432900433,30.706222943722942,104.1556955133083,85.3270657361844,18.82862996877255,85.12754142499212,0.19952479947352994,18.767947701766552,0.060682329714556275,0.0,15.31578765176627,28
ann,glove-100-angular,annoy,interleaved-memory,0.976894,7.501151127586252,1333.1538041946935,7.551724137931035,50.0,49.72536945812808,49.52770935960591,37.37623717961053,37.26958645223984,34.980303784700844,35.79656631645115,0.4603940886699507,95742.22983990147,47898.99243842365,47843.23764778325,0.9866220390617374,221.95126231527095,0.12661945812807882,527.4694150246306,402.4034174876847,0.004202216748768473,77.80367220573237,124.49799775823584,84.34903530377669,52.52155172413793,165.3920979436865,136.99945206064308,28.392646099522786,68.46942484437538,68.53002707796144,14.154798950796645,14.237847028459822,0.0,5.878209965721172,29
ann,glove-100-angular,annoy,numa-balancing,0.976894,7.753191273586143,1289.8372284115317,7.448275862068965,52.39655172413793,52.095443349753694,52.73460591133004,46.08865371478602,32.585714005092875,28.986957598907022,40.85033297734503,0.4444334975369458,94186.59024630542,48686.1570135468,45500.43371305419,0.9345484318126013,232.74768472906402,0.11452586206896552,517.3015209359605,399.8879248768473,0.004252278325123152,73.30143968403632,121.34247959080588,82.21674876847291,49.46664614121511,162.0470132341056,136.0836227401959,25.963390169190657,80.19828699271666,55.885336607383394,15.570044125711977,10.393345887132467,0.0,7.827304398758836,29
ann,glove-100-angular,faiss,default,0.9771490000000002,16.34462883033334,611.8528734718174,16.333333333333332,46.552287581699346,46.43647875816993,76.39174836601308,49.9364442528006,0.338411536908995,0.11087288403859807,41.5175068926225,0.19099264705882354,34310.07608047386,17704.073202614378,16606.003010620912,0.9388192499817907,412.9421200980392,0.055526960784313725,142.21598447712418,118.56592320261439,0.0033819240196078433,47.09429324280982,96.32497625812206,65.21272467320262,31.846915849673206,97.51884936962252,89.10019839018778,8.418650622399024,88.80477678884867,0.2954219723371119,8.327721230500664,0.09092939788219975,0.0,4.478634979890462,18
ann,glove-100-angular,faiss,imbalanced-memory,0.977149,16.448447494529372,607.981590014498,16.58823529411765,45.94290657439446,45.85834775086505,85.39446366782008,47.30830309030781,0.2808485618512111,0.04184739237005605,44.06410927250036,0.19289359861591696,33945.96093858132,17423.850681228374,16522.110856401385,0.9492318782136906,413.85782871972316,0.054945934256055366,141.6469009515571,118.26784818339101,0.0034137326989619374,47.04179522979631,96.86583485111646,65.4577566320646,31.790441176470587,97.19132787790265,88.83807676321906,8.353251055549173,88.6254754554194,0.21260188436013192,8.286755947654221,0.06649506987997406,0.0,3.727053069639145,17
ann,glove-100-angular,faiss,interleaved-memory,0.977149,9.51564314406891,1050.950330080202,9.586206896551724,50.0,49.11417624521073,50.29961685823755,38.928702238236355,40.33517992910167,39.33344745270594,38.4099312718083,0.28900766283524904,58065.04296934866,29113.907406130267,28951.13535632184,0.979110233737353,247.3838620689655,0.03976628352490421,327.7965555555555,283.8416743295019,0.004916590038314176,81.93043163314177,128.67609152747846,87.13537675606642,55.225031928480206,164.71023522808906,150.2217418470127,14.488492816091954,74.11190011374521,76.10984169959292,7.131866278286638,7.356626414331896,0.0,7.329241639285253,29
ann,glove-100-angular,faiss,numa-balancing,0.977149,10.247505391250083,976.0289785528979,10.392857142857142,50.11915584415584,49.317207792207796,51.471428571428575,46.15745664654356,28.527559037642046,27.074953144728536,45.11749600497159,0.2854935064935065,53995.7165974026,26887.05890584416,27108.65755194805,0.9663356771838919,263.23832142857145,0.039457792207792206,292.81575974025975,254.13123376623375,0.00472801948051948,75.49223117580662,121.11810592532467,82.01055194805194,51.039610389610395,153.94037357320414,139.37836123300528,14.56201238458807,86.19731659331879,53.18104451920151,9.379729726816153,5.182282261439732,0.0,13.49724213326576,28
