time,variant,elapsed,phase,limit,current_mb,high_events,psi_some_avg10,anon,file,pgscan,pgsteal,pgmajfault,repl_fail_events,repl_lock_main_lost,repl_pg_private_alloc,repl_pg_private_free,repl_pte_miss_events,repl_rdprotect_handled,repl_reclaimed,repl_reclaimed_replicas,repl_remote_faults_on_main,repl_repl_allocated,repl_repl_copy_events,repl_skipped_pressure,repl_tlb_flushed,repl_total_faults,repl_unreplicated,repl_writes_to_replicated,vm_numa_pte_updates,vm_numa_huge_pte_updates,vm_numa_hint_faults,vm_numa_hint_faults_local,vm_numa_pages_migrated,vm_pgmigrate_success,vm_pgmigrate_fail
2026-08-29T20:46:29.853,repl-dynamic,19.501,normal,max,4216,0,0.00,2282926080,2106712064,0,0,456583,458150,0,0,0,1331552,0,0,0,360242,504238,504238,0,1008476,1645745,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:30.353,repl-dynamic,20.001,normal,max,4218,0,0.00,2282926080,2106712064,0,0,456583,458150,0,0,0,1331552,0,0,0,360242,504238,504238,0,1008476,1645745,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:30.853,repl-dynamic,20.501,normal,max,4218,0,0.00,2282926080,2106712064,0,0,456583,458150,0,0,0,1331552,0,0,0,360242,504238,504238,0,1008476,1645745,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:31.353,repl-dynamic,21.001,normal,max,4216,0,0.00,2282926080,2106712064,0,0,456583,458150,0,0,0,1331552,0,0,0,360242,504238,504238,0,1008476,1645745,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:31.853,repl-dynamic,21.501,normal,max,4218,0,0.00,2282926080,2106712064,0,0,456583,458150,0,0,0,1331554,0,0,0,360242,504240,504240,0,1008480,1645747,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:32.353,repl-dynamic,22.001,normal,max,4218,0,0.00,2282876928,2106712064,0,0,456583,458150,0,0,0,1331556,0,0,0,360242,504242,504242,0,1008484,1645749,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:32.853,repl-dynamic,22.501,normal,max,4218,0,0.00,2282876928,2106712064,0,0,456583,458150,0,0,0,1331556,0,0,0,360242,504242,504242,0,1008484,1645749,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:33.353,repl-dynamic,23.001,normal,max,4218,0,0.00,2282876928,2106712064,0,0,456583,458150,0,0,0,1331557,0,0,0,360242,504243,504243,0,1008486,1645750,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:33.853,repl-dynamic,23.501,normal,max,4218,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:34.353,repl-dynamic,24.001,normal,max,4218,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:34.853,repl-dynamic,24.501,normal,max,4217,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:35.353,repl-dynamic,25.001,normal,max,4218,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:35.853,repl-dynamic,25.501,normal,max,4218,0,0.00,2282950656,2106712064,0,0,456583,458150,0,0,0,1331558,0,0,0,360242,504244,504244,0,1008488,1645751,0,0,469,0,464,232,124,124,0
