label,dataset,test,tag,ops_sec,mb_sec,c_wgb,w_amp,c_mbps,c_wsecs,c_csecs,b_rgb,b_wgb,usec_op,p50,p99,p99.9,p99.99,pmax,uptime,stall%,u_cpu,s_cpu,rss,nb_runs,samples,local_pct,local_pct_skt0,local_pct_skt1,local_pct_skt2,local_pct_skt3,ipc,inst,inst_skt0,inst_skt1,inst_skt2,inst_skt3,afreq,freq,cpu_balance,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_read_gb_skt2,mem_read_gb_skt3,mem_write_gb_skt0,mem_write_gb_skt1,mem_write_gb_skt2,mem_write_gb_skt3,data_mem_gb,data_mem_gb_node0,data_mem_gb_node1,data_mem_gb_node2,data_mem_gb_node3,pagetable_mb,pagetable_mb_node0,pagetable_mb_node1,pagetable_mb_node2,pagetable_mb_node3,tma_l3_bound,tma_dram_bound,tma_l1_bound,tma_store_bound,warmup_s,ops_sec_std,mb_sec_std,runs
rocksdb,results,revrange,balancing-revrange,509394.0,40806.740000000005,0.0,,0.0,0.0,0.0,0.0,0.0,330.15999999999997,246.85999999999999,378.2,35783.0,48975.8,179061.0,120.0,0.0,11.68,0.1,8.1,2.0,37.6,26.00526315789474,26.0,26.529871977240397,26.0,26.74238975817923,0.9844025604551921,40650.33621763869,10332.72879658606,10221.875055476528,10069.444270270269,10026.288428165008,1.0,0.15462588904694172,0.970352306104352,0.46393741109530584,7.832715504978663,3.650123755334281,9.999999999999998e-05,43.05508201041296,94.68950805143136,34.23641536273115,15.26633475580844,64.98246851940345,56.816526464427014,8.165942534228307,17.21262433043652,11.82595370982619,16.73231285145137,11.045635988064546,2.440614746788318,1.693530265102685,2.3735734352773825,1.6582232563566854,8.425717567888805,2.568828688034123,1.8362495883599792,2.420605671151434,1.6000336203432692,28.438903027204837,7.241063411273115,10.347909628378378,6.422018914473685,4.427911073079659,1.3366516516516516,7.199444444444445,19.417462462462463,0.40432432432432436,75.0,8387.31789668187,671.8870984027008,5
rocksdb,results,revrange,default-revrange,494338.4,39600.6,0.0,,0.0,0.0,0.0,0.0,0.0,340.18,274.78000000000003,378.6,36199.4,49014.0,164313.4,120.0,0.0,11.7,0.1,8.1,2.0,37.0,26.0,26.0,26.156756756756756,25.913513513513514,26.34594594594595,0.9547027027027027,39464.87281081081,10015.166000000001,9933.514702702703,9768.44091891892,9747.750432432433,1.0,0.15583783783783786,0.9730720934508621,0.5041621621621621,8.057081081081082,3.482,9.999999999999998e-05,41.50427206503379,91.08736871832771,32.91891891891892,14.78108108108108,62.740144472906294,54.85355238709103,7.886592658139224,15.38077513363487,13.917294255089795,14.669796197101707,10.885687069367886,1.4796951638624645,3.327240294107841,1.9529312280516535,1.1267257095705905,8.42405759613341,2.5759250353274608,1.8141258673851044,2.2589217407096327,1.7750849527112114,28.427478218349925,6.449370443634424,9.946666073968705,6.5619560144025595,5.469485686344239,2.8216216216216212,6.838438438438439,20.062822822822824,0.40055555555555566,75.0,20494.67586472155,1641.7680515225054,5
rocksdb,results,revrange,imbalanced-revrange,483555.2,38736.8,0.0,,0.0,0.0,0.0,0.0,0.0,346.48,293.7,379.0,36472.6,49038.4,130919.2,120.0,0.0,11.7,0.1,8.1,2.0,37.6,28.0,27.0,94.94238975817923,85.02176386913229,95.92560455192034,0.9341024182076814,38603.41857610243,10441.677359886202,9500.064374110952,9331.64121194879,9330.036271692745,1.0,0.15585206258890474,0.8926530828848529,0.45289615931721194,7.151776671408252,3.4473598862019914,9.999999999999998e-05,39.68136688050098,77.45736226718084,27.91757942152679,13.962256993835942,57.582253785395174,51.86022826419141,5.722025883768226,51.11083463449058,0.23781057326858107,0.27928314617043026,0.2322990823368599,5.509750515369399,0.06487156466705192,0.0856163401271337,0.0617875136135313,8.42226191340266,8.13666806607633,0.22514277277766048,0.04017779376055743,0.02027635316591005,28.413513513513514,21.961423141891892,3.42578125,0.67578125,2.3515625,1.4344894894894895,10.241096096096097,18.84695195195195,0.5282282282282283,75.0,5214.249581675199,417.72875768852595,5
rocksdb,results,revrange,interleaved-revrange,512601.4,41063.6,0.0,,0.0,0.0,0.0,0.0,0.0,327.64,237.61999999999998,378.0,35694.6,48972.0,169019.4,120.0,0.0,11.7,0.1,8.1,2.0,37.6,26.0,26.0,26.0,26.0,26.0,0.9906899004267427,40941.584056899,10382.522039829302,10293.37745945946,10131.405970128024,10134.278166429587,1.0,0.15569559032716931,0.9756344118528435,0.44694736842105265,7.400944523470839,3.597133712660029,9.999999999999998e-05,43.02913166785207,93.82367417957637,33.92085111427217,15.172214319582741,64.32634153432834,56.87319809771738,7.453143497732929,14.213228562855619,14.525876782261292,14.14970880100907,13.984384743398829,1.413421198490843,2.2282284017158607,1.995905391514047,1.8155882476329126,8.42734520479422,2.064298803402723,2.2499323572237495,2.0677734966468,2.045340547520948,28.434349995554765,8.289133068100995,8.003770670341392,5.241441256223329,6.900005000889047,0.8168018018018017,6.947312312312313,19.625360360360368,0.40054054054054056,75.0,1637.6458103020948,131.16508681810006,5
rocksdb,results,revrangewhilewriting,balancing-revrangewhilewriting,480010.0,38452.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.23999999999995,309.06,398.2,58989.4,74572.4,202267.0,120.4,0.0,9.74,0.1,8.2,2.0,37.8,26.0,25.957894736842103,26.38719772403983,25.978947368421053,26.099857752489335,0.9915789473684209,40898.847317211956,10403.747658605975,10260.783366998578,10122.646415362733,10111.66949928876,1.0,0.15497297297297302,0.9708540798902554,0.5222887624466572,8.544221906116643,3.6942674253200565,9.999999999999998e-05,39.838496802209285,92.22467624522139,33.33321479374111,14.139485538169748,62.02381197351751,52.98444133123667,9.039370175531205,18.61133942839838,9.99350588299031,13.441078661206436,10.938517050253378,3.2599297819612376,1.611121054854196,2.3769512732819167,1.7913690447746267,8.47212210936024,2.8356703995640893,1.78735292741279,2.0975306335926733,1.7515681487906878,28.53401049075391,12.888784117176385,5.928202791607397,4.88124611041963,4.835777471550498,0.9882282282282283,7.083873873873874,19.14202702702703,0.36198198198198206,75.0,4164.435555990752,333.60397479646406,5
rocksdb,results,revrangewhilewriting,default-revrangewhilewriting,484169.0,38785.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.23999999999995,306.54,380.0,59076.0,77692.8,202374.6,120.2,0.0,9.74,0.1,8.2,2.0,37.4,26.0,25.89189189189189,25.99445234708393,26.005405405405405,25.99601706970128,0.9999985775248934,41264.73962731152,10459.6980170697,10407.10892745377,10195.885155049787,10202.047576102419,1.0,0.15577382645803703,0.9737040211274005,0.51474679943101,8.659203413940256,3.793628733997155,9.999999999999998e-05,40.46298381239998,93.63250424797744,33.85787102892366,14.339604077761972,62.78278062488887,53.61151034906205,9.17127027721595,15.5277974292652,13.295531475040008,12.393953052764937,12.394227932187945,2.4585035381290012,2.9811014083059204,1.7184145264713728,2.0132508987708926,8.470373296398526,2.496588952510828,1.946607231042463,2.084260346913236,1.9429241945529898,28.53070601440256,7.982940300497866,9.794566256223328,3.549423230796586,7.204475240042674,0.994864864864865,7.15436936936937,19.135675675675678,0.3962162162162163,75.0,175.34965069825074,14.049661917639396,5
rocksdb,results,revrangewhilewriting,imbalanced-revrangewhilewriting,460684.4,36904.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.58000000000004,312.02,426.4,60263.6,80988.0,222498.2,120.4,0.0,9.64,0.1,8.2,2.0,37.6,27.808392603129448,26.531578947368423,90.449786628734,81.49032716927454,93.94082503556187,0.9489046941678522,39226.661123755344,10527.23433997155,9688.32084637269,9522.328901849218,9488.777197724039,1.0,0.1554694167852063,0.9011014180705775,0.5164921763869135,8.405349928876245,3.67324466571835,9.999999999999998e-05,37.70949892619799,75.80144156183322,27.240445708866766,13.213252726410621,55.79687444712393,49.7674227779383,6.029452080369843,49.00244593900027,0.24735210704125182,0.2842875969616821,0.23333724189855976,5.806230218705548,0.06876104362997867,0.08668763613531294,0.06777355279827525,8.467916519034807,8.18248384999347,0.22487868014643575,0.04022903442382812,0.020324954471072635,28.504593038762447,22.051468038762447,3.42578125,0.67578125,2.3515625,1.4977777777777779,9.769969969969969,18.625375375375377,0.43166666666666664,75.0,3420.039663512698,273.92186477169076,5
rocksdb,results,revrangewhilewriting,interleaved-revrangewhilewriting,484198.8,38788.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.93999999999994,307.1,380.0,58934.0,77203.2,226223.2,120.2,0.0,9.74,0.1,8.2,2.0,37.4,26.0,26.0,25.984210526315792,25.994594594594595,25.994594594594595,0.9998904694167852,41253.08589900426,10464.716069701279,10397.218971550497,10205.686379800853,10185.465110953057,1.0,0.15561593172119492,0.973274935188645,0.5169345661450926,8.579533428165007,3.7482844950213368,9.999999999999998e-05,40.30958139919319,92.17888419052277,33.332550972024656,14.203271692745378,61.99941100223373,53.57212089371444,8.427289636213105,13.46765525954614,13.719022487331083,13.287760654671942,13.097682440767247,1.4838576066300675,2.55813033428165,2.2750859736175317,2.110215457748044,8.469240560843629,2.0716904022954776,2.2631254557016733,2.075885228988626,2.0585405048571133,28.52084426120199,8.322865176031295,7.969827413762447,5.327739931543386,6.900411739864865,0.974129129129129,6.995465465465466,19.162432432432432,0.39890390390390396,75.0,521.7707350934893,41.75146704009298,5
rocksdb-repl,results,fwdrange,patched-repl-fwdrange,742755.6,59500.86,0.0,,0.0,0.0,0.0,0.0,0.0,243.0,174.72,465.4,27593.6,48378.6,134142.4,120.0,0.0,11.12,0.9,32.3,2.0,42.6,91.7859357696567,98.74883720930232,89.67718715393134,90.10066445182724,93.80465116279069,1.0219313399778518,41132.93209966777,10322.941043189368,10075.945246954598,10290.671571428571,10443.374666666667,1.0,0.149905869324474,0.9648280579022558,0.45662126245847184,11.051493909191583,5.290983388704319,0.00010000000000000002,7.924405343732697,26.581358689351465,9.25514950166113,2.380878552971576,83.10513914231208,78.08115461482558,5.023984801097038,18.11014727816999,20.389314767831188,20.33095814948436,19.25073493411718,0.17403454089666387,1.9381616800335688,1.8456163050249175,1.0661728721103267,32.60452181920657,8.115173116369238,8.152249924500255,8.23664266939047,8.100456108946606,77.89546823089701,21.06582701758029,18.76631670473422,19.323338870431893,18.739985638150607,1.2136585365853658,6.018803716608595,18.852206736353075,0.5009756097560976,75.0,2012.4831179416285,161.25038914681582,5
rocksdb-repl,results,fwdrangewhilewriting,patched-repl-fwdrangewhilewriting,700577.2,56122.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.91999999999996,208.95999999999998,715.4,52455.2,73978.6,205202.2,120.2,0.0,9.22,0.8200000000000001,32.3,2.0,42.4,91.89656699889258,93.8359911406423,83.41926910299003,96.58493909191584,96.8594684385382,1.0287574750830566,41361.46596566999,10356.128977851606,10183.609431893687,10307.491246954596,10514.236022148394,1.0,0.14976301218161686,0.968562370865353,0.5302414174972314,12.394778516057585,5.306982281284607,0.00010000000000000002,7.0303694391092195,22.995035982488925,7.948080472499077,2.0457825765965305,77.31529503867317,73.14063681716327,4.174658126341017,18.076404253616417,20.68358083623166,17.197423303614688,17.18322878599114,0.8340733589856729,2.812887464960548,0.2906583945442276,0.2370383995622231,32.65400950198422,8.133311454798296,8.179246819243742,8.234357468868016,8.107094231370017,78.02486113995016,21.388958679401995,19.409294106450723,18.864675474114065,18.36148645141196,1.34794425087108,5.8724274099883855,18.48610917537747,0.4335656213704994,75.0,2924.418010476625,234.2914317682138,5
rocksdb-repl,results,multireadrandom,patched-repl-multireadrandom,15167663.6,3840.6400000000003,0.0,,0.0,0.0,0.0,0.0,0.0,11.84,86.42,282.2,10107.0,34186.2,67443.6,120.0,0.0,10.88,1.12,32.4,2.0,44.0,95.0,96.4,93.8,99.0,93.8,0.6796363636363637,27263.434409090907,6832.358136363636,6704.210909090909,6793.50440909091,6933.361181818182,1.0,0.1498636363636364,0.9670325378904254,0.8065000000000003,50.577045454545456,9.302954545454545,0.00032,5.952847789417613,19.814721413352274,6.727272727272728,1.9022727272727273,104.72429088245738,100.60293084161933,4.121360484730114,25.247315296519886,25.710462713068182,23.938413529829546,25.70673939098011,0.8597447620738636,1.5411849698153408,0.14698370916193185,1.5734476651278406,32.67798755234442,8.144168403738396,8.168096585102363,8.2433740555358,8.122348507967862,77.90068090975159,21.31362480179704,18.88766475621036,18.836240998282243,18.863150353461943,4.4456256921373205,10.593953488372092,17.887774086378737,3.229656699889257,75.0,33461.43710751215,8.437298145733516,5
rocksdb-repl,results,overwrite,patched-repl-overwrite,42971.6,17.240000000000002,3.6,2.54,30.119999999999997,25.0,149.2,42.4,0.0,2615.48,1966.58,9639.4,16863.4,21786.6,67613.8,121.8,0.0,0.6,0.2,2.0,2.0,38.2,37.02044807965861,38.255298719772405,39.912304409672835,41.558371266002844,40.938705547652916,0.2646415362731152,424.37764153627313,101.09832766714082,120.5334581081081,98.18114032716927,104.56487780938835,0.6022149359886202,0.009258890469416785,0.756771686229959,0.854425746799431,2.927916856330014,0.3968293029871977,0.0009334758179231864,0.7757170339310322,2.709622896778872,0.4946301564722617,0.0,1.4006767788418795,0.7186158840399974,0.6820607484546398,0.18869890691215474,0.29393182950473246,0.08275598264299693,0.15322905100507897,0.17905237934927748,0.2780161920666238,0.076871939999091,0.148119717563393,1.9911859993670795,0.4572821798594857,0.8994884794701127,0.2477914694349775,0.3866271833659184,17.132254238360325,6.097198148616734,4.796372090080972,2.929045420040486,3.3093180668016196,5.320041580041581,4.2788218988218985,15.102841302841302,0.7617740817740818,75.0,966.3406749174961,0.4098780306383857,5
rocksdb-repl,results,readrandom,patched-repl-readrandom,12051830.6,3051.3,0.0,,0.0,0.0,0.0,0.0,0.0,14.84,10.98,34.0,778.6,6028.6,28964.2,120.0,0.0,10.88,1.02,32.3,2.0,44.0,97.0,95.4,99.0,97.12272727272727,95.2,0.4981363636363637,19960.963454545454,4879.050227272727,5036.308227272728,5065.465681818181,4980.139181818182,1.0,0.14972727272727276,0.8919002200537605,0.7919999999999999,40.63018181818181,8.182090909090908,0.0004000000000000001,3.0838502308238636,10.766725452769887,3.495075757575757,0.6856060606060606,80.37876038707387,78.11055615234375,2.2682040571732953,19.736975142045456,19.388784002130684,19.5887021040483,19.396095037286933,0.8425203746448864,0.08759699041193181,0.48601793323863635,0.8520691139914772,32.66933479309082,8.145724712718616,8.15770092010498,8.245823270624333,8.120085889642889,77.92036576704545,21.527325994318183,18.340855823863638,19.10301846590909,18.949165482954545,3.523189368770764,8.400930232558139,36.374939091915834,0.8320930232558137,75.0,360740.79507632635,91.31782410898765,5
rocksdb-repl,results,readwhilewriting,patched-repl-readwhilewriting,11215296.6,2843.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.080000000000002,11.5,33.2,2699.0,9618.6,45293.0,120.0,0.0,9.22,0.86,32.4,2.0,43.8,96.10232558139535,96.82959830866807,95.25200845665962,94.4669133192389,98.02727272727273,0.6186670190274841,24843.188347780128,6223.848467230444,6088.258901691332,6171.204794926004,6359.876324524312,1.0,0.14990909090909094,0.9440564893085005,0.8306617336152218,56.262519027484146,9.37445243128964,0.00039000000000000005,3.1811326576539374,10.015455515823202,3.182875264270613,0.5950493305144468,76.5667090731534,74.37869180575284,2.1880176225142045,18.65354638671875,18.660690207741474,18.758061479048298,18.306393732244317,0.4535144264914773,0.7190041281960228,0.8121950461647728,0.20330393288352275,32.71404491771351,8.14732235995206,8.176106695695356,8.266211648420853,8.12440421364524,78.0253018465909,21.35392400568182,18.805788352272728,19.447602982954546,18.417986505681817,5.151827242524917,8.739822812846068,26.403488372093022,0.7,75.0,208857.68343132603,52.96560204510087,5
rocksdb-repl,results,revrange,patched-repl-revrange,535081.6,42864.5,0.0,,0.0,0.0,0.0,0.0,0.0,337.44,218.14000000000001,1048.8,35613.0,48960.6,134030.2,120.0,0.0,11.219999999999999,0.86,32.3,2.0,42.8,92.0,94.16744186046512,90.46467331118494,90.11395348837209,98.29302325581395,1.0340188261351053,41560.953768549276,10416.237920265781,10200.019190476192,10390.442114064232,10554.253987818385,1.0,0.149905869324474,0.9664358641984612,0.5027087486157253,7.087136212624584,3.1074119601328904,0.00010000000000000002,5.506580548562084,19.023039877924283,6.477500922849761,1.5785068290882243,60.19220287950755,56.602952831923105,3.5892511485153653,14.023718215756507,14.729524331871193,14.74743973971311,13.102271133980484,0.7086424991780869,1.3774163541234081,1.3218026208212208,0.18138903741002216,32.60339747837612,8.121336855207172,8.15288454691569,8.237014915829613,8.092161160423643,77.91356026785715,21.329929315476193,18.837965029761904,19.35995163690476,18.385714285714286,0.799047619047619,4.461463414634147,20.109024390243903,0.40439024390243894,75.0,2757.4521392038628,220.88569442134624,5
rocksdb-repl,results,revrangewhilewriting,patched-repl-revrangewhilewriting,499280.6,39996.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.38,282.66,1585.2,58969.2,74442.0,199601.0,120.8,0.0,9.4,0.8,32.3,2.0,42.8,91.94872646733111,92.91705426356589,90.76345514950165,93.96389811738649,93.69767441860465,1.0302059800664451,41426.34232004431,10363.105696567,10178.219054263565,10370.631098560354,10514.386756367665,1.0,0.14971871539313403,0.9680146801951196,0.5851162790697674,8.506749723145072,3.212965669988926,0.00010000000000000002,4.940554528524709,16.51002947423519,5.5562476928755995,1.3780546327057954,55.44823087527253,52.428026988326664,3.0202041310864827,13.149280723775172,13.524086299764253,12.865512713591889,12.890193731831397,0.7275354165928105,1.0472980747926122,0.5885585256177326,0.6568336334938227,32.65429322716933,8.137442980625833,8.164625236705556,8.237837288519604,8.114387969717235,78.02229244532114,21.356077398255813,18.871811842469544,19.188102592054264,18.606064420681065,1.4404761904761905,4.368095238095238,19.957619047619044,0.30380952380952386,75.0,7165.82614218347,574.1206606628953,5
