label,dataset,streams,tag,phase,elapsed_s,samples,local_pct,local_pct_skt0,local_pct_skt1,local_pct_skt2,local_pct_skt3,ipc,inst,inst_skt0,inst_skt1,inst_skt2,inst_skt3,afreq,freq,cpu_balance,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_read_gb_skt2,mem_read_gb_skt3,mem_write_gb_skt0,mem_write_gb_skt1,mem_write_gb_skt2,mem_write_gb_skt3,data_mem_gb,data_mem_gb_node0,data_mem_gb_node1,data_mem_gb_node2,data_mem_gb_node3,pagetable_mb,pagetable_mb_node0,pagetable_mb_node1,pagetable_mb_node2,pagetable_mb_node3,warmup_s,elapsed_s_std,runs,sf
duckdb,clickbench_s1_imbalanced,1,imbalanced,cold,48.2365,48.0,31.208333333333332,30.479166666666668,56.75,54.0,55.083333333333336,1.0920833333333333,31973.724583333333,8672.487916666667,7547.954583333333,7752.405208333334,8000.875833333333,0.9241666666666667,0.14833333333333334,0.8703332487587303,0.5991666666666667,50.89604166666666,27.52541666666667,0.0008791666666666667,8.874720662434896,20.194536132812498,7.046875,2.967013888888889,17.802374064127605,8.640042928059897,9.162331746419271,8.383788248697917,0.08236714680989583,0.08977559407552084,0.08411437988281249,8.930739542643229,0.0743145751953125,0.08105834960937501,0.07621805826822917,10.901922782262165,10.650452852249146,0.06833648681640625,0.08001708984375,0.10359573364257812,57.04833984375,51.400390625,1.31640625,1.31640625,3.015625,0.0,,1,
duckdb,clickbench_s1_imbalanced,1,imbalanced,warm,13.050633333333334,13.11111111111111,29.756613756613756,29.458384208384206,50.383801383801384,51.51902726902727,52.46092796092796,0.6367918192918193,116343.32727309728,32574.14282153032,27712.57999287749,27680.07384004884,28376.53102665853,0.9997496947496948,0.656417378917379,0.8454339022577602,0.45617521367521374,198.60018213268214,109.60485347985349,0.0016581501831501831,31.653979846921743,63.281600574808586,22.68325193325193,11.192468796635463,61.17446953220391,30.947233631349846,30.227235360306647,30.348118591929627,0.20923898376290953,0.19808392932660512,0.19179088327037547,29.67847377232143,0.1886828946155118,0.18282167142030423,0.17725698419057795,18.837565012952396,18.58458555855788,0.06832344511635284,0.08005223722539395,0.10373025877862914,76.8036608573718,71.15526230858262,1.31640625,1.31640625,3.015625,0.0,0.08065041847380586,9,
duckdb,clickbench_s1_interleaved,1,interleaved,cold,45.1256,45.0,25.2,29.31111111111111,23.822222222222223,23.8,24.333333333333332,1.1935555555555555,34081.10488888888,8430.712000000001,8754.552222222223,8421.996444444443,8473.843555555555,0.9215555555555557,0.11355555555555555,0.9620133880824159,0.6053333333333334,56.59266666666668,31.619111111111113,0.0008066666666666667,10.432038194444447,23.945195963541664,8.25925925925926,3.3037037037037043,19.564825303819443,9.439861979166666,10.124963541666668,2.3962113715277775,2.320124348958333,2.3839233940972226,2.3396024305555554,2.528213324652778,2.4950566406249997,2.5878318142361105,2.5138628472222218,10.602276926455291,2.6297804790994395,2.6618025406547217,2.6403095411217734,2.670577671216882,56.40421195652174,15.361752717391305,13.09876019021739,13.153108016304348,14.791440217391305,0.0,,1,
duckdb,clickbench_s1_interleaved,1,interleaved,warm,9.705111111111112,9.666666666666666,25.023456790123458,24.71851851851852,24.81851851851852,25.106172839506172,25.351851851851855,0.896716049382716,155784.61332098764,38637.247938271605,38687.44813580247,38680.68411111111,39779.232987654315,0.9990740740740741,0.6148765432098765,0.965714513887914,0.45670370370370367,268.44491358024686,150.76495061728394,0.0014675308641975307,44.70463412663966,90.92784540171682,32.834670781893,15.890740740740743,81.59476738522376,40.96124131944444,40.63352648775077,10.353740596064815,10.19629692322531,10.111434678819444,10.299768735532407,10.125865294656636,10.164684558256173,10.081305290316358,10.261671368634259,18.4528259701199,4.598982201093509,4.60673538490578,4.581167051527235,4.6660442729055145,74.99864969135803,20.19047550154321,17.647183641975307,17.6643180941358,19.497227044753085,0.0,0.15835496080360412,9,
duckdb,clickbench_s1_numa-balancing,1,numa-balancing,cold,44.176700000000004,44.0,80.25,86.20454545454545,80.0,76.47727272727273,78.6590909090909,1.343181818181818,35139.55340909091,8802.516363636365,8621.8075,8663.028863636362,9052.202272727272,0.915909090909091,0.10477272727272728,0.9524541366001092,0.625,57.42045454545455,31.87772727272727,0.0007227272727272726,2.249775390625,9.700975452769887,3.077651515151515,0.5170454545454545,14.553194469105113,7.818041326349433,6.735153586647727,1.9167418323863636,1.9619542347301135,2.049728560014205,1.8896169211647729,1.6678817471590912,1.67623046875,1.7637784090909092,1.6272627397017045,10.544102928855203,2.608445340936834,2.637364387512207,2.726428812200373,2.5719690322875977,56.69602272727273,14.221324573863637,12.072887073863637,17.200727982954547,13.199307528409092,0.0,,1,
duckdb,clickbench_s1_numa-balancing,1,numa-balancing,warm,8.689433333333334,8.666666666666666,86.17438271604938,86.13734567901234,86.74382716049382,85.16203703703704,86.36882716049382,0.9974845679012344,173836.65875,43246.62949074074,43087.162283950616,43769.6199537037,43733.24675925926,0.9988425925925927,0.6173302469135803,0.9624216454698503,0.46699074074074076,291.93194444444447,162.8841203703704,0.0013700617283950616,9.317487129870756,36.401948679229356,12.857253086419753,2.8851594650205765,73.94614651150174,42.220139371141975,31.726007155430167,10.490956096884645,10.502949098186727,10.787755850332754,10.438477331090857,7.864952965253666,7.872266830632715,8.1102060878424,7.878580789448303,18.455974054925235,4.561176523750211,4.596452177306753,4.686224619547526,4.612145312038469,75.05107060185185,18.779953944830247,16.64476634837963,21.81839554398148,17.809932002314817,0.0,0.18864365215930254,9,
duckdb,tpch_sf10_s16_firsttouch,16,firsttouch,cold,263.3911,18.0,60.27777777777778,63.05555555555556,57.22222222222222,60.27777777777778,59.833333333333336,1.07,159425.64388888888,39974.31611111111,39238.07777777778,39792.651666666665,40420.59666666667,0.9811111111111112,0.6633333333333334,0.9707446453935186,0.633888888888889,316.8827777777778,117.55111111111111,0.0006277777777777778,20.391671549479167,58.37847764756945,20.962962962962962,7.013888888888889,57.829925896139706,31.74861098345588,26.081313189338236,7.728590303308823,7.336224149816176,7.727228860294118,8.95657054227941,6.315998965992647,6.10573357077206,6.394700712316176,7.264881089154412,8.693645265367296,2.094690958658854,1.9506467183430989,2.10819583468967,2.538817087809245,39.71571180555556,9.62326388888889,7.160807291666667,7.179036458333333,15.752604166666666,0.0,,1,10.0
duckdb,tpch_sf10_s16_firsttouch,16,firsttouch,warm,181.78003333333334,13.11111111111111,56.01892551892552,58.42338217338218,55.13156288156288,55.01271876271876,55.52787952787953,0.900430402930403,220665.9758933659,55510.80765669516,55248.80026658527,55074.58578042328,54831.781862026866,0.9996764346764346,0.9138685388685389,0.9877268717831976,0.6268742368742369,443.5023412698413,163.70694953194953,0.0007442612942612942,27.22439766125801,72.77903303817854,26.201253222086553,9.489494301994302,73.69095853564116,42.041224502855364,31.649733650229255,10.259269452155195,9.896616446433342,10.415667406143479,11.469671371019027,7.616258766009742,7.717426968467008,7.812843322132873,8.503204283599793,10.526127956143519,2.5904753385737123,2.5024311359112077,2.571216292142577,2.862014896267063,48.44301835317461,11.954314999236875,9.398771367521368,9.218936011904763,17.870745573870572,0.0,1.9648877035342278,9,10.0
duckdb,tpch_sf10_s16_imbalanced,16,imbalanced,cold,308.5066,22.0,27.863636363636363,27.045454545454547,49.54545454545455,49.72727272727273,49.31818181818182,0.8931818181818181,133021.00409090906,35761.00590909091,32247.884090909083,32901.29727272727,32110.817727272733,0.9827272727272728,0.6668181818181819,0.8979282576363364,0.6309090909090909,264.81363636363636,96.40545454545453,0.000640909090909091,27.703694069602275,60.300169566761355,21.685606060606062,9.678030303030303,52.22923783735796,27.201928267045457,25.027308238636362,25.814612482244318,0.45624644886363624,0.4733274147727272,0.45774192116477264,23.558749556107955,0.48379172585227276,0.496363192471591,0.4884024325284091,9.08171390351795,8.831229073660715,0.0668046133858817,0.07873480660574776,0.10361862182617188,41.604166666666664,35.954613095238095,1.31640625,1.31640625,3.015625,0.0,,1,10.0
duckdb,tpch_sf10_s16_imbalanced,16,imbalanced,warm,230.29224444444446,16.0,27.783061002178652,27.124400871459695,50.51013071895425,49.72012527233116,50.66606753812636,0.7373115468409587,181237.42791067538,49387.30196105664,44333.80926906318,43944.822447712424,43571.49533169935,0.9996609477124182,0.9232644335511981,0.8821545333423082,0.6261233660130718,356.5521911764706,131.0643929738562,0.0007301824618736383,36.9599735261672,76.02567869045947,27.386462872185913,12.992102396514163,68.13560641605818,36.28787071051837,31.84773699671926,35.12506318242358,0.3825350993370438,0.3969454981319785,0.38332618650216166,30.70281035379647,0.37802383775233184,0.3901074851707176,0.37679481044262325,10.482528462337253,10.229897240719763,0.06829499886705985,0.08152866405079827,0.10356186843905314,49.00599628523284,43.357784841367106,1.31640625,1.31640625,3.015625,0.0,3.4873983189876356,9,10.0
duckdb,tpch_sf10_s16_interleaved,16,interleaved,cold,270.6134,18.0,25.444444444444443,26.5,22.833333333333332,24.944444444444443,27.5,1.0022222222222221,155332.54166666666,39197.08222222222,38632.163888888885,38437.77222222222,39065.52388888889,0.9827777777777779,0.6761111111111112,0.9806284050507842,0.6272222222222221,313.39444444444445,118.64555555555555,0.0006555555555555555,33.831501193576386,78.29207411024305,28.21759259259259,11.888888888888888,63.31141330295139,33.40812445746528,29.90328993055555,8.537638346354166,8.308333875868056,8.343836263020833,8.218316514756944,7.464366319444443,7.478186848958334,7.512610134548613,7.448126627604166,8.466561769184313,2.12723782188014,2.11265724583676,2.1199136031301395,2.1066484953227795,39.59827302631579,11.12438322368421,9.034128289473685,8.863486842105264,10.576274671052632,0.0,,1,10.0
duckdb,tpch_sf10_s16_interleaved,16,interleaved,warm,192.73433333333332,13.88888888888889,25.31855921855922,25.37997557997558,25.40866910866911,25.096581196581198,25.784696784696784,0.8598233618233618,208914.66945706145,52527.03360968661,52319.91528490028,52147.372637769644,51920.34862840863,0.9996878306878306,0.9071786731786733,0.9862560385450337,0.6222840862840863,422.4577370777371,157.5576109076109,0.0007509401709401708,44.14233299867088,97.56457815719438,35.304694071360736,15.70275064441731,80.91682290871744,43.84362155361276,37.07320161583931,11.276605101098264,10.973362600398733,10.81669045075295,10.77696334611569,9.408280704683047,9.295801816239317,9.177425875050876,9.191693590300035,10.540646376433196,2.6501646612444496,2.653134245789046,2.5997521834786848,2.637637562765355,49.30445570054945,13.521904412138788,11.415083975630852,11.252252492877494,13.115555046805047,0.0,1.342823069134587,9,10.0
duckdb,tpch_sf10_s16_numa-balancing,16,numa-balancing,cold,266.0399,18.0,59.55555555555556,61.166666666666664,57.22222222222222,56.333333333333336,61.55555555555556,1.0294444444444446,159852.80833333332,39677.89111111111,39976.28555555556,39768.768888888895,40429.86444444445,0.9822222222222222,0.6694444444444445,0.9814005477469101,0.6200000000000001,318.37166666666667,119.71111111111112,0.0006555555555555555,20.953912217881946,58.6441259765625,20.995370370370374,7.226851851851852,54.59137532552083,30.34844997829861,24.242925889756943,7.211584743923611,7.327141927083334,8.1713818359375,7.638340386284721,5.661567925347222,5.897451714409723,6.310382486979168,6.373527018229167,8.496735254923502,1.955577426486545,2.0139266120062933,2.312994215223524,2.2142365773518877,39.401692708333336,9.499348958333334,7.021918402777778,13.403211805555555,9.475477430555555,0.0,,1,10.0
duckdb,tpch_sf10_s16_numa-balancing,16,numa-balancing,warm,182.08922222222222,13.444444444444445,55.11660561660562,58.0989010989011,54.16727716727716,52.57753357753357,55.775335775335776,0.8974053724053724,215604.86713675212,54424.70666056166,53882.41932234432,53751.30558608058,53546.43545177045,0.9992735042735043,0.8991758241758243,0.9831322413129118,0.6272588522588523,435.72882783882784,160.43615995115996,0.0007407814407814407,27.139389278798458,72.34211545615842,26.0475172975173,9.457671957671957,72.4907688074729,41.192857369410106,31.297911616920405,9.966487779256333,9.97836183727297,10.856654134710775,10.391354035504428,7.50929686903808,7.663648039243743,7.981766934237637,8.143199255713904,10.386777693826492,2.528875239166148,2.4867833711579896,2.6604552356314746,2.7115862477247825,48.11098710317461,11.86174784416972,9.181409302503052,15.622236053876678,11.449817326770452,0.0,1.9929763776684435,9,10.0
duckdb,tpch_sf10_s1_firsttouch,1,firsttouch,cold,7.9813,8.0,63.5,73.125,60.75,61.625,60.25,1.0725,21873.8575,5393.6175,5308.0925,6217.9,4954.24875,0.9212499999999999,0.08875,0.7967720211003715,0.71875,42.73625,14.171250000000002,0.0004375,2.685447998046875,10.179486083984374,3.25,0.6041666666666666,6.98814697265625,3.3696667480468747,3.618480224609375,0.7947155761718749,0.811553955078125,0.9654333496093749,0.797962646484375,0.8303295898437499,0.88231201171875,1.04764404296875,0.858194580078125,3.1248669624328613,0.7153034210205078,0.722836971282959,0.9470696449279785,0.739769458770752,23.693359375,5.62646484375,3.55615234375,9.27587890625,5.23583984375,0.0,,1,10.0
duckdb,tpch_sf10_s1_firsttouch,1,firsttouch,warm,2.787877777777778,2.7777777777777777,57.01851851851851,58.44444444444444,56.92592592592593,53.03703703703704,58.629629629629626,0.9359259259259259,66028.0525925926,16583.682777777776,16093.981481481482,16370.857037037038,16979.531296296293,0.9899999999999998,0.2625925925925926,0.9101983050373192,0.6733333333333333,120.48074074074073,38.55722222222222,0.0005833333333333333,7.091747504340278,23.78858000578704,8.222222222222221,2.111111111111111,20.76288158275463,11.163768446180557,9.599112413194444,2.6602123119212964,2.631187970196759,3.0152426938657406,2.8571251085069442,2.2700311053240743,2.302799117476852,2.5688510923032406,2.457432002314815,4.495879632455331,1.037080552842882,1.078839831882053,1.2520667888500072,1.1276705000135634,28.070240162037038,6.651548032407407,4.597873263888889,10.372106481481481,6.4487123842592595,0.0,0.04169063977015047,9,10.0
duckdb,tpch_sf10_s1_imbalanced,1,imbalanced,cold,8.4175,8.0,30.125,27.75,60.125,53.75,56.625,1.02,19250.46875,4966.349999999999,4622.45,5179.6725,4481.995,0.92375,0.08375,0.8653047079714017,0.7062499999999999,36.706250000000004,10.83625,0.00045,4.50147216796875,12.207235107421873,4.072916666666667,1.2604166666666667,8.8910986328125,4.277310791015625,4.6137890625,3.951849365234375,0.108463134765625,0.113935546875,0.10305908203125001,4.2838623046875,0.11080688476562499,0.11422607421875,0.104893798828125,3.0668506622314453,2.824380874633789,0.06313705444335938,0.07689285278320312,0.10243988037109375,23.98828125,18.33984375,1.31640625,1.31640625,3.015625,0.0,,1,10.0
duckdb,tpch_sf10_s1_imbalanced,1,imbalanced,warm,3.0638444444444444,3.111111111111111,33.06481481481481,32.7037037037037,52.398148148148145,49.93518518518519,51.97222222222222,0.8562962962962963,60773.3500925926,16880.36333333333,14583.713333333335,14556.418148148148,14752.854629629628,0.9896296296296296,0.2656481481481482,0.8406692633457183,0.6539814814814815,110.59083333333334,37.53296296296296,0.0006240740740740741,10.29247486255787,25.03945845992477,8.581790123456791,3.3757716049382713,21.04749801070602,11.138149052372686,9.909349320023146,10.838250868055557,0.09637975622106482,0.1040773292824074,0.09944173177083332,9.63165427879051,0.08969618055555556,0.09621889467592593,0.09178096064814815,4.493755870395237,4.2452830915097834,0.06671142578125,0.08000946044921875,0.10243988037109375,28.488932291666668,22.840639467592595,1.31640625,1.31640625,3.015625,0.0,0.05352576741885892,9,10.0
duckdb,tpch_sf10_s1_interleaved,1,interleaved,cold,8.2734,8.0,24.875,29.0,24.0,23.25,23.125,1.0462500000000001,18703.2175,4393.3425,4672.3,4535.4275,5102.147499999999,0.9175,0.075,0.8610771248773189,0.72125,35.2675,10.43375,0.0004375,4.421591796875,12.962099609375,4.260416666666667,1.0729166666666667,9.30162841796875,4.428216552734375,4.873414306640624,1.158778076171875,1.090013427734375,1.117637939453125,1.06178466796875,1.19787109375,1.23384521484375,1.262340087890625,1.179356689453125,3.2114105224609375,0.8002705574035645,0.8077950477600098,0.8186192512512207,0.7850818634033203,24.333984375,7.43212890625,5.09130859375,4.98193359375,6.8291015625,0.0,,1,10.0
duckdb,tpch_sf10_s1_interleaved,1,interleaved,warm,3.0231666666666666,3.0,25.296296296296294,25.14814814814815,24.740740740740744,23.407407407407405,27.962962962962962,0.902962962962963,61577.86259259259,15245.168888888888,15123.744814814816,15044.979629629628,16163.96777777778,0.9899999999999998,0.25333333333333335,0.9117311306746946,0.6559259259259259,112.57,37.70111111111111,0.0006222222222222223,11.749309172453703,31.307864945023148,11.00925925925926,3.811728395061728,22.51620876736111,11.608469328703704,10.907739076967593,2.9637554253472222,2.915818865740741,2.8646404803240744,2.864252387152778,2.656812789351852,2.8166977719907407,2.737267071759259,2.696962890625,4.463884282995153,1.1199836730957031,1.1359090451841,1.0936032047978155,1.1142576712149161,28.555266203703702,8.424768518518519,6.1108217592592595,5.982349537037037,8.037037037037036,0.0,0.031011852572847148,9,10.0
duckdb,tpch_sf10_s1_numa-balancing,1,numa-balancing,cold,8.1297,8.0,62.75,72.0,61.875,58.25,60.625,1.09625,17490.833749999998,4288.1725,4245.0425,4591.675,4365.9425,0.9125,0.06999999999999999,0.9245084854655435,0.73625,35.0925,10.2675,0.00043749999999999995,2.339268798828125,8.94981201171875,2.78125,0.5,9.057631835937501,4.449456787109375,4.6081787109375,1.0850988769531251,1.073187255859375,1.1775866699218749,1.113583984375,1.1092651367187498,1.114022216796875,1.23221923828125,1.152669677734375,3.214489459991455,0.7696504592895508,0.7337450981140137,0.8992881774902344,0.8160171508789062,24.37353515625,6.02587890625,3.59814453125,9.38134765625,5.3740234375,0.0,,1,10.0
duckdb,tpch_sf10_s1_numa-balancing,1,numa-balancing,warm,2.8183555555555557,2.888888888888889,57.166666666666664,57.46296296296296,57.29629629629629,55.18518518518519,57.888888888888886,0.9346296296296297,66122.80537037036,16447.300740740742,15914.425000000001,16809.79685185185,16951.281851851854,0.9894444444444443,0.26333333333333336,0.898418568255481,0.6746296296296296,120.17222222222222,38.98203703703703,0.0005944444444444444,7.059171549479166,23.782421332465276,8.19135802469136,2.1080246913580245,20.363091724537036,10.962448820891204,9.400642180266203,2.6148178891782408,2.5102414279513887,2.847902560763889,2.989485677083333,2.223485062210648,2.1752038122106483,2.4448679832175926,2.557086226851852,4.526248296101888,1.075442632039388,1.0631324626781322,1.2175908971715856,1.1696159927933305,28.6796875,7.143446180555555,4.573061342592593,10.482421875,6.4825665509259265,0.0,0.024849200747262927,9,10.0
