,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
2026-08-19,13:14:19.970, 8584.77,  261.02,    0.00,    0.00, 8582.44,  259.99,    0.00,    0.00, 8584.64,  262.55,    0.00,    0.00, 8530.35,  254.53,    0.00,    0.00, 8527.29,  253.63,    0.00,    0.00, 8531.69,  253.38,    0.00,    0.00,51341.18, 1545.10,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52886.28, 8599.38,  271.00,    0.00,    0.00, 8595.36,  269.91,    0.00,    0.00, 8599.87,  270.56,    0.00,    0.00, 8551.67,  271.14,    0.00,    0.00, 8544.50,  266.10,    0.00,    0.00, 8543.96,  265.49,    0.00,    0.00,51434.73, 1614.22,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,53048.95, 102775.91,   3159.32,      0.00,      0.00, 102775.91,   3159.32, 105935.23
2026-08-19,13:14:20.970, 8587.10,  255.30,    0.00,    0.00, 8584.90,  253.99,    0.00,    0.00, 8585.11,  256.96,    0.00,    0.00, 8530.34,  249.01,    0.00,    0.00, 8529.29,  247.93,    0.00,    0.00, 8533.53,  247.61,    0.00,    0.00,51350.27, 1510.80,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52861.06, 8598.09,  266.39,    0.00,    0.00, 8594.82,  265.33,    0.00,    0.00, 8599.98,  265.96,    0.00,    0.00, 8551.52,  266.48,    0.00,    0.00, 8543.58,  261.30,    0.00,    0.00, 8543.80,  260.78,    0.00,    0.00,51431.79, 1586.25,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,53018.04, 102782.05,   3097.05,      0.00,      0.00, 102782.05,   3097.05, 105879.10
2026-08-19,13:14:21.970, 8576.55,  252.99,    0.00,    0.00, 8575.80,  251.68,    0.00,    0.00, 8576.33,  254.69,    0.00,    0.00, 8521.97,  246.51,    0.00,    0.00, 8518.23,  245.50,    0.00,    0.00, 8524.40,  245.28,    0.00,    0.00,51293.29, 1496.64,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52789.93, 8592.78,  265.28,    0.00,    0.00, 8589.78,  264.14,    0.00,    0.00, 8594.25,  265.12,    0.00,    0.00, 8545.62,  265.35,    0.00,    0.00, 8537.93,  260.24,    0.00,    0.00, 8538.87,  259.81,    0.00,    0.00,51399.24, 1579.94,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52979.18, 102692.53,   3076.58,      0.00,      0.00, 102692.53,   3076.58, 105769.11
2026-08-19,13:14:22.970, 8581.62,  252.13,    0.00,    0.00, 8579.06,  251.18,    0.00,    0.00, 8579.85,  253.82,    0.00,    0.00, 8525.67,  245.56,    0.00,    0.00, 8524.12,  244.65,    0.00,    0.00, 8527.66,  244.87,    0.00,    0.00,51317.98, 1492.20,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52810.18, 8595.34,  263.72,    0.00,    0.00, 8591.15,  262.30,    0.00,    0.00, 8595.84,  262.95,    0.00,    0.00, 8546.99,  263.40,    0.00,    0.00, 8540.80,  258.58,    0.00,    0.00, 8540.23,  257.66,    0.00,    0.00,51410.33, 1568.61,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52978.95, 102728.31,   3060.81,      0.00,      0.00, 102728.31,   3060.81, 105789.12
2026-08-19,13:14:23.971, 8575.80,  251.48,    0.00,    0.00, 8575.43,  250.26,    0.00,    0.00, 8575.59,  253.33,    0.00,    0.00, 8521.79,  245.03,    0.00,    0.00, 8518.44,  244.04,    0.00,    0.00, 8524.07,  243.88,    0.00,    0.00,51291.12, 1488.03,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52779.15, 8592.79,  264.75,    0.00,    0.00, 8588.65,  263.28,    0.00,    0.00, 8593.73,  263.95,    0.00,    0.00, 8544.83,  264.72,    0.00,    0.00, 8538.33,  259.54,    0.00,    0.00, 8538.07,  258.95,    0.00,    0.00,51396.40, 1575.20,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52971.60, 102687.52,   3063.23,      0.00,      0.00, 102687.52,   3063.23, 105750.75
2026-08-19,13:14:24.971, 8575.88,  252.25,    0.00,    0.00, 8574.36,  251.05,    0.00,    0.00, 8575.32,  254.17,    0.00,    0.00, 8521.31,  245.85,    0.00,    0.00, 8518.45,  244.78,    0.00,    0.00, 8523.47,  244.60,    0.00,    0.00,51288.79, 1492.70,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52781.49, 8587.70,  263.39,    0.00,    0.00, 8584.00,  262.48,    0.00,    0.00, 8588.03,  262.94,    0.00,    0.00, 8539.69,  263.55,    0.00,    0.00, 8532.87,  258.43,    0.00,    0.00, 8532.55,  257.81,    0.00,    0.00,51364.85, 1568.61,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52933.46, 102653.64,   3061.31,      0.00,      0.00, 102653.64,   3061.31, 105714.95
2026-08-19,13:14:25.971, 8574.89,  252.51,    0.00,    0.00, 8571.85,  251.07,    0.00,    0.00, 8572.97,  254.09,    0.00,    0.00, 8519.43,  245.65,    0.00,    0.00, 8517.47,  245.06,    0.00,    0.00, 8520.85,  244.67,    0.00,    0.00,51277.45, 1493.05,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52770.50, 8588.04,  263.33,    0.00,    0.00, 8584.95,  261.62,    0.00,    0.00, 8589.62,  262.53,    0.00,    0.00, 8540.95,  263.25,    0.00,    0.00, 8532.75,  258.17,    0.00,    0.00, 8533.87,  257.39,    0.00,    0.00,51370.18, 1566.29,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52936.47, 102647.63,   3059.34,      0.00,      0.00, 102647.63,   3059.34, 105706.97
2026-08-19,13:14:26.970, 8568.79,  252.57,    0.00,    0.00, 8566.96,  251.07,    0.00,    0.00, 8566.83,  253.96,    0.00,    0.00, 8513.18,  245.69,    0.00,    0.00, 8510.93,  245.12,    0.00,    0.00, 8515.53,  244.66,    0.00,    0.00,51242.21, 1493.07,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52735.29, 8578.77,  263.52,    0.00,    0.00, 8575.94,  262.68,    0.00,    0.00, 8580.69,  262.91,    0.00,    0.00, 8532.51,  263.75,    0.00,    0.00, 8523.87,  258.66,    0.00,    0.00, 8525.14,  258.07,    0.00,    0.00,51316.91, 1569.60,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52886.52, 102559.12,   3062.67,      0.00,      0.00, 102559.12,   3062.67, 105621.80
2026-08-19,13:14:27.971, 8574.89,  251.59,    0.00,    0.00, 8572.56,  250.77,    0.00,    0.00, 8573.99,  253.11,    0.00,    0.00, 8519.60,  245.07,    0.00,    0.00, 8517.17,  244.21,    0.00,    0.00, 8521.48,  244.21,    0.00,    0.00,51279.69, 1488.95,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52768.63, 8589.34,  263.50,    0.00,    0.00, 8585.25,  262.30,    0.00,    0.00, 8590.04,  263.08,    0.00,    0.00, 8541.13,  263.54,    0.00,    0.00, 8534.56,  258.61,    0.00,    0.00, 8534.44,  257.39,    0.00,    0.00,51374.77, 1568.42,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52943.19, 102654.45,   3057.37,      0.00,      0.00, 102654.45,   3057.37, 105711.82
2026-08-19,13:14:28.971, 8569.89,  251.76,    0.00,    0.00, 8567.80,  250.81,    0.00,    0.00, 8568.15,  253.33,    0.00,    0.00, 8514.31,  245.26,    0.00,    0.00, 8512.15,  244.40,    0.00,    0.00, 8516.38,  244.30,    0.00,    0.00,51248.68, 1489.86,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52738.55, 8585.97,  263.80,    0.00,    0.00, 8582.86,  262.34,    0.00,    0.00, 8587.90,  263.33,    0.00,    0.00, 8539.57,  263.89,    0.00,    0.00, 8530.64,  258.62,    0.00,    0.00, 8532.04,  257.79,    0.00,    0.00,51358.99, 1569.75,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52928.74, 102607.67,   3059.62,      0.00,      0.00, 102607.67,   3059.62, 105667.29
2026-08-19,13:14:29.972, 8572.61,  252.37,    0.00,    0.00, 8572.47,  251.35,    0.00,    0.00, 8572.41,  254.26,    0.00,    0.00, 8518.38,  246.03,    0.00,    0.00, 8514.87,  244.95,    0.00,    0.00, 8520.75,  244.75,    0.00,    0.00,51271.49, 1493.71,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52765.20, 8586.50,  263.87,    0.00,    0.00, 8582.88,  262.57,    0.00,    0.00, 8586.93,  263.44,    0.00,    0.00, 8538.67,  263.86,    0.00,    0.00, 8531.26,  258.80,    0.00,    0.00, 8532.10,  258.36,    0.00,    0.00,51358.35, 1570.91,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52929.27, 102629.84,   3064.62,      0.00,      0.00, 102629.84,   3064.62, 105694.46
2026-08-19,13:14:30.971, 8565.07,  252.33,    0.00,    0.00, 8563.49,  251.47,    0.00,    0.00, 8564.28,  254.00,    0.00,    0.00, 8510.68,  245.97,    0.00,    0.00, 8507.22,  244.99,    0.00,    0.00, 8512.30,  244.69,    0.00,    0.00,51223.04, 1493.45,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52716.49, 8579.66,  263.30,    0.00,    0.00, 8576.94,  262.38,    0.00,    0.00, 8581.38,  262.92,    0.00,    0.00, 8533.38,  263.70,    0.00,    0.00, 8524.55,  258.49,    0.00,    0.00, 8526.00,  258.04,    0.00,    0.00,51321.91, 1568.82,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52890.73, 102544.95,   3062.28,      0.00,      0.00, 102544.95,   3062.28, 105607.23
2026-08-19,13:14:31.971, 8557.89,  251.25,    0.00,    0.00, 8557.31,  250.35,    0.00,    0.00, 8557.59,  253.05,    0.00,    0.00, 8503.96,  244.95,    0.00,    0.00, 8501.14,  243.64,    0.00,    0.00, 8506.04,  243.88,    0.00,    0.00,51183.94, 1487.13,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52671.07, 8569.35,  262.63,    0.00,    0.00, 8565.42,  261.25,    0.00,    0.00, 8569.51,  262.01,    0.00,    0.00, 8521.25,  262.60,    0.00,    0.00, 8514.63,  257.62,    0.00,    0.00, 8514.76,  256.67,    0.00,    0.00,51254.93, 1562.78,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52817.71, 102438.87,   3049.91,      0.00,      0.00, 102438.87,   3049.91, 105488.77
2026-08-19,13:14:32.972, 8543.75,  269.58,    0.00,    0.00, 8540.20,  263.30,    0.00,    0.00, 8544.66,  271.81,    0.00,    0.00, 8486.70,  259.43,    0.00,    0.00, 8484.92,  261.05,    0.00,    0.00, 8487.01,  256.82,    0.00,    0.00,51087.24, 1581.99,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52669.23, 8559.55,  284.45,    0.00,    0.00, 8556.78,  282.66,    0.00,    0.00, 8558.65,  281.80,    0.00,    0.00, 8512.35,  286.19,    0.00,    0.00, 8503.83,  277.56,    0.00,    0.00, 8507.30,  280.73,    0.00,    0.00,51198.46, 1693.40,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52891.86, 102285.70,   3275.39,      0.00,      0.00, 102285.70,   3275.39, 105561.09
2026-08-19,13:14:33.972, 8499.50,  309.05,    0.00,    0.00, 8485.19,  288.48,    0.00,    0.00, 8499.37,  311.41,    0.00,    0.00, 8432.00,  288.44,    0.00,    0.00, 8437.78,  297.26,    0.00,    0.00, 8426.87,  282.28,    0.00,    0.00,50780.71, 1776.92,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52557.63, 8509.53,  330.55,    0.00,    0.00, 8511.09,  326.82,    0.00,    0.00, 8511.22,  321.83,    0.00,    0.00, 8470.21,  335.60,    0.00,    0.00, 8453.69,  318.40,    0.00,    0.00, 8466.81,  332.38,    0.00,    0.00,50922.55, 1965.58,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52888.13, 101703.27,   3742.50,      0.00,      0.00, 101703.27,   3742.50, 105445.77
2026-08-19,13:14:34.972, 8498.59,  310.00,    0.00,    0.00, 8485.05,  290.32,    0.00,    0.00, 8500.50,  312.82,    0.00,    0.00, 8432.96,  289.97,    0.00,    0.00, 8436.65,  298.46,    0.00,    0.00, 8426.38,  283.90,    0.00,    0.00,50780.12, 1785.46,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52565.59, 8512.15,  331.37,    0.00,    0.00, 8513.92,  327.99,    0.00,    0.00, 8512.35,  322.43,    0.00,    0.00, 8470.92,  336.36,    0.00,    0.00, 8456.23,  319.12,    0.00,    0.00, 8469.06,  333.36,    0.00,    0.00,50934.63, 1970.63,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52905.26, 101714.75,   3756.10,      0.00,      0.00, 101714.75,   3756.10, 105470.84
2026-08-19,13:14:35.973, 8501.31,  308.27,    0.00,    0.00, 8486.60,  288.17,    0.00,    0.00, 8502.26,  310.69,    0.00,    0.00, 8434.91,  288.33,    0.00,    0.00, 8439.55,  296.87,    0.00,    0.00, 8428.81,  281.77,    0.00,    0.00,50793.44, 1774.09,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52567.53, 8513.55,  331.88,    0.00,    0.00, 8516.06,  328.13,    0.00,    0.00, 8514.81,  322.68,    0.00,    0.00, 8474.10,  336.91,    0.00,    0.00, 8457.98,  319.30,    0.00,    0.00, 8471.50,  333.73,    0.00,    0.00,50948.01, 1972.62,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52920.63, 101741.45,   3746.71,      0.00,      0.00, 101741.45,   3746.71, 105488.16
2026-08-19,13:14:36.973, 8505.17,  309.88,    0.00,    0.00, 8492.14,  289.90,    0.00,    0.00, 8506.80,  312.92,    0.00,    0.00, 8439.44,  290.19,    0.00,    0.00, 8443.68,  298.34,    0.00,    0.00, 8433.21,  283.49,    0.00,    0.00,50820.45, 1784.71,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52605.16, 8512.32,  329.57,    0.00,    0.00, 8512.96,  325.76,    0.00,    0.00, 8512.63,  320.47,    0.00,    0.00, 8471.38,  334.35,    0.00,    0.00, 8455.85,  317.24,    0.00,    0.00, 8468.14,  330.78,    0.00,    0.00,50933.28, 1958.16,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52891.44, 101753.73,   3742.87,      0.00,      0.00, 101753.73,   3742.87, 105496.59
2026-08-19,13:14:37.972, 8499.06,  309.35,    0.00,    0.00, 8485.71,  289.44,    0.00,    0.00, 8501.16,  312.13,    0.00,    0.00, 8433.83,  289.39,    0.00,    0.00, 8437.78,  297.39,    0.00,    0.00, 8428.23,  283.24,    0.00,    0.00,50785.77, 1780.93,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52566.70, 8504.84,  330.60,    0.00,    0.00, 8506.89,  327.15,    0.00,    0.00, 8506.53,  321.32,    0.00,    0.00, 8465.37,  335.41,    0.00,    0.00, 8449.34,  318.40,    0.00,    0.00, 8462.19,  332.33,    0.00,    0.00,50895.17, 1965.21,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52860.38, 101680.94,   3746.14,      0.00,      0.00, 101680.94,   3746.14, 105427.08
2026-08-19,13:14:38.972, 8503.80,  308.48,    0.00,    0.00, 8489.54,  288.75,    0.00,    0.00, 8505.20,  311.41,    0.00,    0.00, 8437.74,  288.46,    0.00,    0.00, 8441.71,  297.23,    0.00,    0.00, 8431.60,  282.60,    0.00,    0.00,50809.59, 1776.93,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52586.52, 8512.74,  330.35,    0.00,    0.00, 8514.75,  326.13,    0.00,    0.00, 8513.76,  321.05,    0.00,    0.00, 8472.75,  335.18,    0.00,    0.00, 8457.26,  317.87,    0.00,    0.00, 8469.45,  331.59,    0.00,    0.00,50940.71, 1962.17,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52902.88, 101750.30,   3739.10,      0.00,      0.00, 101750.30,   3739.10, 105489.40
2026-08-19,13:14:39.973, 8499.25,  308.69,    0.00,    0.00, 8486.07,  288.92,    0.00,    0.00, 8500.83,  311.43,    0.00,    0.00, 8433.69,  288.75,    0.00,    0.00, 8437.46,  297.26,    0.00,    0.00, 8428.06,  282.51,    0.00,    0.00,50785.35, 1777.57,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52562.92, 8512.94,  331.06,    0.00,    0.00, 8514.12,  327.76,    0.00,    0.00, 8512.93,  322.33,    0.00,    0.00, 8471.80,  335.93,    0.00,    0.00, 8457.32,  319.16,    0.00,    0.00, 8469.45,  333.01,    0.00,    0.00,50938.55, 1969.25,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52907.80, 101723.90,   3746.82,      0.00,      0.00, 101723.90,   3746.82, 105470.73
2026-08-19,13:14:40.974, 8496.98,  308.50,    0.00,    0.00, 8484.71,  288.61,    0.00,    0.00, 8498.90,  311.39,    0.00,    0.00, 8432.40,  288.88,    0.00,    0.00, 8435.62,  296.72,    0.00,    0.00, 8426.18,  282.47,    0.00,    0.00,50774.80, 1776.58,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52551.39, 8514.40,  331.34,    0.00,    0.00, 8515.79,  327.59,    0.00,    0.00, 8515.06,  322.22,    0.00,    0.00, 8473.92,  336.09,    0.00,    0.00, 8458.63,  319.04,    0.00,    0.00, 8470.59,  333.14,    0.00,    0.00,50948.39, 1969.43,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,52917.82, 101723.20,   3746.01,      0.00,      0.00, 101723.20,   3746.01, 105469.20
