,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
2026-03-16,00:59:52.359,13104.84,  266.03,    0.00,    0.00,13110.43,  282.44,    0.00,    0.00,13105.12,  265.46,    0.00,    0.00,,,,,13091.63,  243.33,    0.00,    0.00,13091.18,  240.77,    0.00,    0.00,13091.96,  240.61,    0.00,    0.00,,,,,78595.14, 1538.64,    0.00,    0.00,80133.78,  676.93,  221.09,    0.00,    0.00,  675.92,  216.61,    0.00,    0.00,  676.01,  213.81,    0.00,    0.00,,,,,  674.74,  207.55,    0.00,    0.00,  674.43,  207.68,    0.00,    0.00,  673.77,  205.69,    0.00,    0.00,,,,, 4051.80, 1272.43,    0.00,    0.00, 5324.23,  82646.95,   2811.07,      0.00,      0.00,  82646.95,   2811.07,  85458.01
2026-03-16,00:59:53.360,13128.99,  258.49,    0.00,    0.00,13134.78,  274.77,    0.00,    0.00,13129.28,  257.98,    0.00,    0.00,,,,,13115.53,  235.32,    0.00,    0.00,13114.83,  232.58,    0.00,    0.00,13115.80,  232.67,    0.00,    0.00,,,,,78739.20, 1491.80,    0.00,    0.00,80231.00,  618.64,  200.77,    0.00,    0.00,  617.80,  196.44,    0.00,    0.00,  618.22,  193.88,    0.00,    0.00,,,,,  616.53,  186.90,    0.00,    0.00,  616.36,  187.09,    0.00,    0.00,  615.41,  185.28,    0.00,    0.00,,,,, 3702.96, 1150.36,    0.00,    0.00, 4853.32,  82442.16,   2642.16,      0.00,      0.00,  82442.16,   2642.16,  85084.32
2026-03-16,00:59:54.360,13150.23,  259.34,    0.00,    0.00,13156.27,  275.63,    0.00,    0.00,13150.84,  258.93,    0.00,    0.00,,,,,13137.71,  239.29,    0.00,    0.00,13137.26,  236.62,    0.00,    0.00,13137.99,  236.75,    0.00,    0.00,,,,,78870.30, 1506.56,    0.00,    0.00,80376.86,  618.72,  195.45,    0.00,    0.00,  617.64,  191.05,    0.00,    0.00,  617.66,  188.46,    0.00,    0.00,,,,,  616.29,  181.60,    0.00,    0.00,  616.06,  181.72,    0.00,    0.00,  615.52,  179.95,    0.00,    0.00,,,,, 3701.91, 1118.24,    0.00,    0.00, 4820.14,  82572.20,   2624.80,      0.00,      0.00,  82572.20,   2624.80,  85197.00
2026-03-16,00:59:55.360,13150.45,  254.04,    0.00,    0.00,13156.37,  270.58,    0.00,    0.00,13150.67,  253.74,    0.00,    0.00,,,,,13138.59,  236.19,    0.00,    0.00,13138.19,  233.39,    0.00,    0.00,13138.92,  233.59,    0.00,    0.00,,,,,78873.19, 1481.53,    0.00,    0.00,80354.72,  618.10,  197.08,    0.00,    0.00,  617.33,  192.94,    0.00,    0.00,  617.72,  190.53,    0.00,    0.00,,,,,  616.10,  183.70,    0.00,    0.00,  616.03,  183.78,    0.00,    0.00,  615.09,  181.89,    0.00,    0.00,,,,, 3700.36, 1129.93,    0.00,    0.00, 4830.29,  82573.54,   2611.46,      0.00,      0.00,  82573.54,   2611.46,  85185.00
2026-03-16,00:59:56.360,13132.18,  252.81,    0.00,    0.00,13137.98,  269.37,    0.00,    0.00,13132.56,  252.29,    0.00,    0.00,,,,,13121.30,  239.21,    0.00,    0.00,13120.75,  236.33,    0.00,    0.00,13121.43,  236.73,    0.00,    0.00,,,,,78766.20, 1486.73,    0.00,    0.00,80252.94,  618.32,  190.36,    0.00,    0.00,  617.41,  185.92,    0.00,    0.00,  617.52,  183.59,    0.00,    0.00,,,,,  616.22,  176.82,    0.00,    0.00,  616.17,  176.98,    0.00,    0.00,  615.38,  175.23,    0.00,    0.00,,,,, 3701.02, 1088.90,    0.00,    0.00, 4789.93,  82467.23,   2575.63,      0.00,      0.00,  82467.23,   2575.63,  85042.86
2026-03-16,00:59:57.361,13104.70,  247.83,    0.00,    0.00,13110.80,  264.35,    0.00,    0.00,13105.30,  247.52,    0.00,    0.00,,,,,13094.69,  242.92,    0.00,    0.00,13094.48,  240.23,    0.00,    0.00,13095.11,  240.22,    0.00,    0.00,,,,,78605.09, 1483.07,    0.00,    0.00,80088.16,  676.17,  208.00,    0.00,    0.00,  675.47,  203.86,    0.00,    0.00,  675.76,  201.41,    0.00,    0.00,,,,,  674.42,  195.42,    0.00,    0.00,  674.09,  195.60,    0.00,    0.00,  673.45,  193.73,    0.00,    0.00,,,,, 4049.36, 1198.03,    0.00,    0.00, 5247.39,  82654.45,   2681.10,      0.00,      0.00,  82654.45,   2681.10,  85335.55
2026-03-16,00:59:58.361,13160.73,  249.62,    0.00,    0.00,13166.87,  265.95,    0.00,    0.00,13161.19,  248.99,    0.00,    0.00,,,,,13151.53,  254.23,    0.00,    0.00,13151.28,  251.50,    0.00,    0.00,13151.84,  251.65,    0.00,    0.00,,,,,78943.44, 1521.94,    0.00,    0.00,80465.38,  618.12,  193.04,    0.00,    0.00,  617.48,  188.91,    0.00,    0.00,  617.64,  186.45,    0.00,    0.00,,,,,  616.19,  180.51,    0.00,    0.00,  616.12,  180.63,    0.00,    0.00,  615.08,  178.84,    0.00,    0.00,,,,, 3700.62, 1108.38,    0.00,    0.00, 4809.00,  82644.06,   2630.31,      0.00,      0.00,  82644.06,   2630.31,  85274.38
2026-03-16,00:59:59.361,13152.59,  244.46,    0.00,    0.00,13158.56,  261.17,    0.00,    0.00,13153.03,  244.32,    0.00,    0.00,,,,,13144.49,  252.61,    0.00,    0.00,13144.23,  249.74,    0.00,    0.00,13145.03,  250.01,    0.00,    0.00,,,,,78897.94, 1502.30,    0.00,    0.00,80400.23,  619.06,  195.01,    0.00,    0.00,  618.29,  190.98,    0.00,    0.00,  618.34,  188.39,    0.00,    0.00,,,,,  617.08,  182.75,    0.00,    0.00,  616.94,  182.96,    0.00,    0.00,  616.08,  181.11,    0.00,    0.00,,,,, 3705.80, 1121.21,    0.00,    0.00, 4827.01,  82603.73,   2623.51,      0.00,      0.00,  82603.73,   2623.51,  85227.24
2026-03-16,01:00:00.360,13163.47,  242.42,    0.00,    0.00,13169.40,  258.90,    0.00,    0.00,13163.58,  241.86,    0.00,    0.00,,,,,13154.75,  249.42,    0.00,    0.00,13154.21,  246.63,    0.00,    0.00,13155.02,  246.90,    0.00,    0.00,,,,,78960.44, 1486.13,    0.00,    0.00,80446.57,  618.70,  189.61,    0.00,    0.00,  617.89,  185.38,    0.00,    0.00,  617.95,  182.94,    0.00,    0.00,,,,,  616.82,  176.98,    0.00,    0.00,  616.55,  177.21,    0.00,    0.00,  615.63,  175.43,    0.00,    0.00,,,,, 3703.54, 1087.55,    0.00,    0.00, 4791.09,  82663.98,   2573.69,      0.00,      0.00,  82663.98,   2573.69,  85237.66
2026-03-16,01:00:01.360,13157.20,  240.04,    0.00,    0.00,13163.26,  256.58,    0.00,    0.00,13157.61,  239.83,    0.00,    0.00,,,,,13147.90,  244.83,    0.00,    0.00,13147.55,  241.95,    0.00,    0.00,13148.27,  242.17,    0.00,    0.00,,,,,78921.79, 1465.40,    0.00,    0.00,80387.19,  618.23,  200.21,    0.00,    0.00,  617.52,  196.05,    0.00,    0.00,  617.74,  193.55,    0.00,    0.00,,,,,  616.29,  187.90,    0.00,    0.00,  616.07,  187.98,    0.00,    0.00,  615.46,  186.11,    0.00,    0.00,,,,, 3701.30, 1151.80,    0.00,    0.00, 4853.10,  82623.09,   2617.20,      0.00,      0.00,  82623.09,   2617.20,  85240.29
2026-03-16,01:00:02.361,13158.29,  241.06,    0.00,    0.00,13164.21,  257.50,    0.00,    0.00,13158.90,  240.80,    0.00,    0.00,,,,,13149.61,  246.88,    0.00,    0.00,13149.16,  244.22,    0.00,    0.00,13149.73,  244.20,    0.00,    0.00,,,,,78929.91, 1474.65,    0.00,    0.00,80404.55,  619.00,  198.41,    0.00,    0.00,  618.06,  194.24,    0.00,    0.00,  618.23,  191.60,    0.00,    0.00,,,,,  616.98,  185.96,    0.00,    0.00,  616.67,  185.94,    0.00,    0.00,  615.93,  184.11,    0.00,    0.00,,,,, 3704.86, 1140.27,    0.00,    0.00, 4845.13,  82634.77,   2614.92,      0.00,      0.00,  82634.77,   2614.92,  85249.69
2026-03-16,01:00:03.359,13109.38,  254.62,    0.00,    0.00,13115.22,  270.83,    0.00,    0.00,13109.84,  254.04,    0.00,    0.00,,,,,13100.17,  259.67,    0.00,    0.00,13099.54,  257.17,    0.00,    0.00,13100.55,  257.22,    0.00,    0.00,,,,,78634.70, 1553.54,    0.00,    0.00,80188.24,  677.30,  208.29,    0.00,    0.00,  676.50,  204.04,    0.00,    0.00,  676.53,  201.30,    0.00,    0.00,,,,,  675.22,  195.93,    0.00,    0.00,  675.18,  196.09,    0.00,    0.00,  674.48,  194.24,    0.00,    0.00,,,,, 4055.21, 1199.89,    0.00,    0.00, 5255.10,  82689.91,   2753.43,      0.00,      0.00,  82689.91,   2753.43,  85443.34
2026-03-16,01:00:04.359,13142.23,  244.78,    0.00,    0.00,13148.29,  261.38,    0.00,    0.00,13142.62,  244.20,    0.00,    0.00,,,,,13132.36,  245.97,    0.00,    0.00,13132.03,  243.35,    0.00,    0.00,13132.90,  243.42,    0.00,    0.00,,,,,78830.44, 1483.11,    0.00,    0.00,80313.55,  618.74,  191.95,    0.00,    0.00,  617.90,  187.65,    0.00,    0.00,  618.10,  185.04,    0.00,    0.00,,,,,  616.68,  179.24,    0.00,    0.00,  616.55,  179.20,    0.00,    0.00,  616.05,  177.38,    0.00,    0.00,,,,, 3704.02, 1100.47,    0.00,    0.00, 4804.49,  82534.46,   2583.58,      0.00,      0.00,  82534.46,   2583.58,  85118.04
2026-03-16,01:00:05.360,13167.26,  242.09,    0.00,    0.00,13173.41,  258.60,    0.00,    0.00,13167.65,  241.50,    0.00,    0.00,,,,,13157.51,  243.74,    0.00,    0.00,13156.84,  240.74,    0.00,    0.00,13157.73,  241.04,    0.00,    0.00,,,,,78980.41, 1467.70,    0.00,    0.00,80448.10,  618.37,  191.80,    0.00,    0.00,  617.40,  187.49,    0.00,    0.00,  617.92,  185.15,    0.00,    0.00,,,,,  616.46,  179.02,    0.00,    0.00,  616.29,  179.21,    0.00,    0.00,  615.39,  177.28,    0.00,    0.00,,,,, 3701.83, 1099.94,    0.00,    0.00, 4801.77,  82682.23,   2567.64,      0.00,      0.00,  82682.23,   2567.64,  85249.88
2026-03-16,01:00:06.360,13170.68,  246.47,    0.00,    0.00,13176.91,  263.08,    0.00,    0.00,13171.32,  246.06,    0.00,    0.00,,,,,13160.73,  248.00,    0.00,    0.00,13160.16,  245.35,    0.00,    0.00,13161.24,  245.65,    0.00,    0.00,,,,,79001.05, 1494.60,    0.00,    0.00,80495.65,  618.54,  191.12,    0.00,    0.00,  617.40,  186.99,    0.00,    0.00,  617.60,  184.50,    0.00,    0.00,,,,,  616.34,  178.53,    0.00,    0.00,  616.22,  178.64,    0.00,    0.00,  615.44,  176.78,    0.00,    0.00,,,,, 3701.53, 1096.55,    0.00,    0.00, 4798.09,  82702.58,   2591.15,      0.00,      0.00,  82702.58,   2591.15,  85293.73
2026-03-16,01:00:07.360,13137.25,  246.04,    0.00,    0.00,13143.15,  262.40,    0.00,    0.00,13137.20,  245.27,    0.00,    0.00,,,,,13126.24,  242.60,    0.00,    0.00,13125.67,  239.84,    0.00,    0.00,13126.64,  240.33,    0.00,    0.00,,,,,78796.14, 1476.47,    0.00,    0.00,80272.62,  618.17,  186.38,    0.00,    0.00,  617.56,  182.35,    0.00,    0.00,  618.01,  179.93,    0.00,    0.00,,,,,  616.35,  173.76,    0.00,    0.00,  616.17,  173.86,    0.00,    0.00,  615.36,  172.08,    0.00,    0.00,,,,, 3701.62, 1068.37,    0.00,    0.00, 4769.99,  82497.77,   2544.84,      0.00,      0.00,  82497.77,   2544.84,  85042.61
2026-03-16,01:00:08.360,13102.94,  261.75,    0.00,    0.00,13108.81,  278.01,    0.00,    0.00,13103.18,  260.85,    0.00,    0.00,,,,,13091.26,  256.87,    0.00,    0.00,13090.63,  254.28,    0.00,    0.00,13091.63,  254.14,    0.00,    0.00,,,,,78588.45, 1565.90,    0.00,    0.00,80154.35,  676.65,  208.02,    0.00,    0.00,  675.93,  203.78,    0.00,    0.00,  676.19,  201.32,    0.00,    0.00,,,,,  674.72,  195.41,    0.00,    0.00,  674.47,  195.49,    0.00,    0.00,  673.62,  193.61,    0.00,    0.00,,,,, 4051.58, 1197.63,    0.00,    0.00, 5249.21,  82640.03,   2763.53,      0.00,      0.00,  82640.03,   2763.53,  85403.55
2026-03-16,01:00:09.361,13151.79,  252.64,    0.00,    0.00,13157.85,  269.19,    0.00,    0.00,13152.29,  252.41,    0.00,    0.00,,,,,13139.28,  245.50,    0.00,    0.00,13139.01,  242.93,    0.00,    0.00,13139.76,  242.88,    0.00,    0.00,,,,,78879.97, 1505.55,    0.00,    0.00,80385.52,  617.94,  197.27,    0.00,    0.00,  617.31,  193.17,    0.00,    0.00,  617.51,  190.73,    0.00,    0.00,,,,,  615.95,  184.46,    0.00,    0.00,  615.59,  184.39,    0.00,    0.00,  615.21,  182.77,    0.00,    0.00,,,,, 3699.51, 1132.79,    0.00,    0.00, 4832.30,  82579.48,   2638.34,      0.00,      0.00,  82579.48,   2638.34,  85217.81
2026-03-16,01:00:10.361,13148.03,  257.28,    0.00,    0.00,13153.75,  273.87,    0.00,    0.00,13147.88,  256.63,    0.00,    0.00,,,,,13133.80,  233.54,    0.00,    0.00,13133.25,  230.74,    0.00,    0.00,13134.35,  230.89,    0.00,    0.00,,,,,78851.07, 1482.95,    0.00,    0.00,80334.02,  619.61,  193.19,    0.00,    0.00,  618.51,  188.85,    0.00,    0.00,  619.04,  186.29,    0.00,    0.00,,,,,  617.44,  179.42,    0.00,    0.00,  617.44,  179.47,    0.00,    0.00,  616.27,  177.75,    0.00,    0.00,,,,, 3708.29, 1104.97,    0.00,    0.00, 4813.26,  82559.37,   2587.92,      0.00,      0.00,  82559.37,   2587.92,  85147.28
2026-03-16,01:00:11.360,13148.27,  258.84,    0.00,    0.00,13154.29,  275.47,    0.00,    0.00,13148.87,  258.35,    0.00,    0.00,,,,,13134.07,  232.08,    0.00,    0.00,13133.56,  229.34,    0.00,    0.00,13134.54,  229.58,    0.00,    0.00,,,,,78853.59, 1483.65,    0.00,    0.00,80337.25,  619.25,  187.65,    0.00,    0.00,  618.53,  183.55,    0.00,    0.00,  618.46,  180.86,    0.00,    0.00,,,,,  617.14,  173.75,    0.00,    0.00,  616.87,  173.85,    0.00,    0.00,  616.20,  172.06,    0.00,    0.00,,,,, 3706.46, 1071.74,    0.00,    0.00, 4778.20,  82560.05,   2555.39,      0.00,      0.00,  82560.05,   2555.39,  85115.44
2026-03-16,01:00:12.360,13156.06,  257.61,    0.00,    0.00,13162.02,  273.90,    0.00,    0.00,13156.29,  257.23,    0.00,    0.00,,,,,13140.67,  228.10,    0.00,    0.00,13140.36,  225.55,    0.00,    0.00,13140.94,  225.61,    0.00,    0.00,,,,,78896.34, 1468.02,    0.00,    0.00,80364.36,  618.34,  193.35,    0.00,    0.00,  617.59,  189.24,    0.00,    0.00,  617.56,  186.87,    0.00,    0.00,,,,,  615.92,  179.63,    0.00,    0.00,  615.72,  179.65,    0.00,    0.00,  615.48,  177.85,    0.00,    0.00,,,,, 3700.62, 1106.60,    0.00,    0.00, 4807.21,  82596.95,   2574.62,      0.00,      0.00,  82596.95,   2574.62,  85171.57
2026-03-16,01:00:13.360,12986.33,  266.59,    0.00,    0.00,12992.47,  283.02,    0.00,    0.00,12986.77,  266.72,    0.00,    0.00,,,,,12983.29,  242.00,    0.00,    0.00,12982.62,  238.90,    0.00,    0.00,12983.16,  238.29,    0.00,    0.00,,,,,77914.64, 1535.51,    0.00,    0.00,79450.16,  618.87,  186.91,    0.00,    0.00,  618.35,  182.80,    0.00,    0.00,  618.47,  180.26,    0.00,    0.00,,,,,  617.34,  173.32,    0.00,    0.00,  617.29,  173.34,    0.00,    0.00,  616.69,  171.59,    0.00,    0.00,,,,, 3707.00, 1068.22,    0.00,    0.00, 4775.23,  81621.64,   2603.74,      0.00,      0.00,  81621.64,   2603.74,  84225.38
2026-03-16,01:00:14.361,12976.06,  271.30,    0.00,    0.00,12982.18,  288.02,    0.00,    0.00,12976.45,  271.47,    0.00,    0.00,,,,,12976.07,  247.66,    0.00,    0.00,12975.20,  244.37,    0.00,    0.00,12975.79,  243.47,    0.00,    0.00,,,,,77861.75, 1566.29,    0.00,    0.00,79428.04,  619.07,  187.72,    0.00,    0.00,  618.22,  183.44,    0.00,    0.00,  618.24,  181.05,    0.00,    0.00,,,,,  617.63,  174.20,    0.00,    0.00,  617.27,  174.13,    0.00,    0.00,  616.62,  172.41,    0.00,    0.00,,,,, 3707.05, 1072.95,    0.00,    0.00, 4779.99,  81568.80,   2639.24,      0.00,      0.00,  81568.80,   2639.24,  84208.04
2026-03-16,01:00:15.361,12926.57,  273.26,    0.00,    0.00,12932.33,  289.88,    0.00,    0.00,12927.03,  273.54,    0.00,    0.00,,,,,12925.90,  248.05,    0.00,    0.00,12925.77,  244.80,    0.00,    0.00,12925.83,  244.01,    0.00,    0.00,,,,,77563.41, 1573.55,    0.00,    0.00,79136.97,  619.62,  190.27,    0.00,    0.00,  618.86,  186.04,    0.00,    0.00,  618.85,  183.55,    0.00,    0.00,,,,,  618.28,  176.70,    0.00,    0.00,  617.93,  176.71,    0.00,    0.00,  617.25,  174.88,    0.00,    0.00,,,,, 3710.80, 1088.16,    0.00,    0.00, 4798.95,  81274.21,   2661.71,      0.00,      0.00,  81274.21,   2661.71,  83935.91
2026-03-16,01:00:16.362,12969.92,  270.87,    0.00,    0.00,12975.95,  287.97,    0.00,    0.00,12970.32,  271.09,    0.00,    0.00,,,,,12969.87,  248.40,    0.00,    0.00,12969.34,  245.37,    0.00,    0.00,12969.91,  244.54,    0.00,    0.00,,,,,77825.31, 1568.24,    0.00,    0.00,79393.55,  619.48,  187.67,    0.00,    0.00,  618.41,  183.50,    0.00,    0.00,  618.65,  181.00,    0.00,    0.00,,,,,  617.58,  174.16,    0.00,    0.00,  617.51,  174.04,    0.00,    0.00,  616.69,  172.31,    0.00,    0.00,,,,, 3708.34, 1072.68,    0.00,    0.00, 4781.02,  81533.65,   2640.92,      0.00,      0.00,  81533.65,   2640.92,  84174.57
2026-03-16,01:00:17.362,12920.22,  271.78,    0.00,    0.00,12926.14,  288.54,    0.00,    0.00,12920.56,  271.74,    0.00,    0.00,,,,,12920.97,  251.44,    0.00,    0.00,12920.12,  248.14,    0.00,    0.00,12920.49,  247.56,    0.00,    0.00,,,,,77528.50, 1579.20,    0.00,    0.00,79107.70,  619.29,  186.88,    0.00,    0.00,  618.56,  182.86,    0.00,    0.00,  618.49,  180.34,    0.00,    0.00,,,,,  617.90,  173.71,    0.00,    0.00,  617.74,  173.64,    0.00,    0.00,  616.95,  171.82,    0.00,    0.00,,,,, 3708.92, 1069.25,    0.00,    0.00, 4778.17,  81237.42,   2648.44,      0.00,      0.00,  81237.42,   2648.44,  83885.87
2026-03-16,01:00:18.362,12950.76,  272.09,    0.00,    0.00,12956.30,  288.86,    0.00,    0.00,12951.08,  272.23,    0.00,    0.00,,,,,12951.39,  251.20,    0.00,    0.00,12950.48,  247.85,    0.00,    0.00,12950.97,  246.97,    0.00,    0.00,,,,,77710.98, 1579.20,    0.00,    0.00,79290.19,  618.88,  195.59,    0.00,    0.00,  618.17,  191.42,    0.00,    0.00,  618.23,  188.75,    0.00,    0.00,,,,,  617.70,  182.43,    0.00,    0.00,  617.60,  182.50,    0.00,    0.00,  616.87,  180.51,    0.00,    0.00,,,,, 3707.44, 1121.20,    0.00,    0.00, 4828.64,  81418.42,   2700.40,      0.00,      0.00,  81418.42,   2700.40,  84118.82
2026-03-16,01:00:19.362,12953.73,  270.33,    0.00,    0.00,12959.46,  287.08,    0.00,    0.00,12953.98,  270.35,    0.00,    0.00,,,,,12954.31,  250.83,    0.00,    0.00,12953.96,  247.77,    0.00,    0.00,12954.34,  247.13,    0.00,    0.00,,,,,77729.77, 1573.49,    0.00,    0.00,79303.26,  619.35,  189.11,    0.00,    0.00,  618.54,  184.72,    0.00,    0.00,  618.50,  182.10,    0.00,    0.00,,,,,  617.91,  175.69,    0.00,    0.00,  617.87,  175.69,    0.00,    0.00,  617.00,  173.92,    0.00,    0.00,,,,, 3709.18, 1081.23,    0.00,    0.00, 4790.41,  81438.95,   2654.72,      0.00,      0.00,  81438.95,   2654.72,  84093.67
2026-03-16,01:00:20.362,12953.95,  266.84,    0.00,    0.00,12959.78,  283.54,    0.00,    0.00,12954.25,  266.99,    0.00,    0.00,,,,,12955.44,  251.07,    0.00,    0.00,12955.07,  247.85,    0.00,    0.00,12955.21,  247.06,    0.00,    0.00,,,,,77733.70, 1563.35,    0.00,    0.00,79297.05,  619.68,  192.90,    0.00,    0.00,  618.60,  188.58,    0.00,    0.00,  618.61,  186.03,    0.00,    0.00,,,,,  618.14,  179.70,    0.00,    0.00,  617.55,  179.49,    0.00,    0.00,  617.17,  177.87,    0.00,    0.00,,,,, 3709.75, 1104.57,    0.00,    0.00, 4814.32,  81443.45,   2667.92,      0.00,      0.00,  81443.45,   2667.92,  84111.37
2026-03-16,01:00:21.363,12945.34,  266.11,    0.00,    0.00,12951.25,  282.77,    0.00,    0.00,12945.81,  266.30,    0.00,    0.00,,,,,12947.57,  253.23,    0.00,    0.00,12946.88,  250.01,    0.00,    0.00,12947.59,  249.08,    0.00,    0.00,,,,,77684.45, 1567.50,    0.00,    0.00,79251.95,  619.57,  191.18,    0.00,    0.00,  618.68,  186.84,    0.00,    0.00,  618.67,  184.32,    0.00,    0.00,,,,,  618.17,  178.07,    0.00,    0.00,  618.00,  177.97,    0.00,    0.00,  617.21,  176.24,    0.00,    0.00,,,,, 3710.32, 1094.63,    0.00,    0.00, 4804.95,  81394.77,   2662.13,      0.00,      0.00,  81394.77,   2662.13,  84056.89
2026-03-16,01:00:22.363,12952.93,  263.22,    0.00,    0.00,12958.75,  279.79,    0.00,    0.00,12953.33,  263.29,    0.00,    0.00,,,,,12955.83,  254.13,    0.00,    0.00,12955.67,  251.16,    0.00,    0.00,12955.81,  250.09,    0.00,    0.00,,,,,77732.32, 1561.68,    0.00,    0.00,79294.00,  619.25,  189.07,    0.00,    0.00,  618.28,  185.03,    0.00,    0.00,  618.51,  182.53,    0.00,    0.00,,,,,  617.86,  176.37,    0.00,    0.00,  617.62,  176.28,    0.00,    0.00,  617.15,  174.38,    0.00,    0.00,,,,, 3708.67, 1083.65,    0.00,    0.00, 4792.32,  81440.98,   2645.33,      0.00,      0.00,  81440.98,   2645.33,  84086.32
2026-03-16,01:00:23.363,12980.46,  258.39,    0.00,    0.00,12986.52,  275.38,    0.00,    0.00,12980.67,  258.73,    0.00,    0.00,,,,,12984.74,  265.34,    0.00,    0.00,12984.08,  262.07,    0.00,    0.00,12985.10,  261.43,    0.00,    0.00,,,,,77901.57, 1581.35,    0.00,    0.00,79482.92,  619.72,  185.16,    0.00,    0.00,  618.88,  180.98,    0.00,    0.00,  618.81,  178.32,    0.00,    0.00,,,,,  618.35,  173.01,    0.00,    0.00,  618.19,  172.95,    0.00,    0.00,  617.58,  171.08,    0.00,    0.00,,,,, 3711.53, 1061.51,    0.00,    0.00, 4773.03,  81613.10,   2642.85,      0.00,      0.00,  81613.10,   2642.85,  84255.95
2026-03-16,01:00:24.362,12953.51,  256.94,    0.00,    0.00,12959.70,  273.80,    0.00,    0.00,12954.10,  257.22,    0.00,    0.00,,,,,12958.32,  265.43,    0.00,    0.00,12957.82,  262.25,    0.00,    0.00,12958.02,  261.49,    0.00,    0.00,,,,,77741.47, 1577.13,    0.00,    0.00,79318.60,  619.28,  190.74,    0.00,    0.00,  618.46,  186.70,    0.00,    0.00,  618.71,  184.25,    0.00,    0.00,,,,,  617.95,  178.82,    0.00,    0.00,  617.85,  178.91,    0.00,    0.00,  617.04,  177.04,    0.00,    0.00,,,,, 3709.30, 1096.46,    0.00,    0.00, 4805.76,  81450.77,   2673.59,      0.00,      0.00,  81450.77,   2673.59,  84124.35
2026-03-16,01:00:25.362,12964.28,  254.82,    0.00,    0.00,12970.23,  271.68,    0.00,    0.00,12965.00,  254.91,    0.00,    0.00,,,,,12969.62,  265.15,    0.00,    0.00,12969.36,  261.97,    0.00,    0.00,12969.58,  261.23,    0.00,    0.00,,,,,77808.05, 1569.77,    0.00,    0.00,79377.83,  619.66,  190.46,    0.00,    0.00,  618.81,  186.27,    0.00,    0.00,  618.76,  183.87,    0.00,    0.00,,,,,  618.47,  178.53,    0.00,    0.00,  618.11,  178.63,    0.00,    0.00,  617.60,  176.73,    0.00,    0.00,,,,, 3711.41, 1094.49,    0.00,    0.00, 4805.89,  81519.46,   2664.26,      0.00,      0.00,  81519.46,   2664.26,  84183.72
2026-03-16,01:00:26.362,12937.36,  256.04,    0.00,    0.00,12943.27,  272.58,    0.00,    0.00,12937.93,  255.90,    0.00,    0.00,,,,,12942.13,  262.46,    0.00,    0.00,12941.47,  259.20,    0.00,    0.00,12941.63,  258.51,    0.00,    0.00,,,,,77643.80, 1564.69,    0.00,    0.00,79208.48,  619.62,  189.25,    0.00,    0.00,  618.75,  185.11,    0.00,    0.00,  618.87,  182.62,    0.00,    0.00,,,,,  618.26,  177.09,    0.00,    0.00,  617.99,  177.08,    0.00,    0.00,  617.09,  175.13,    0.00,    0.00,,,,, 3710.59, 1086.28,    0.00,    0.00, 4796.86,  81354.38,   2650.96,      0.00,      0.00,  81354.38,   2650.96,  84005.34
2026-03-16,01:00:27.362,12929.26,  256.93,    0.00,    0.00,12935.22,  273.66,    0.00,    0.00,12929.74,  257.13,    0.00,    0.00,,,,,12933.53,  263.92,    0.00,    0.00,12933.16,  260.79,    0.00,    0.00,12933.80,  259.83,    0.00,    0.00,,,,,77594.71, 1572.25,    0.00,    0.00,79166.96,  619.42,  192.96,    0.00,    0.00,  618.56,  188.75,    0.00,    0.00,  618.62,  186.40,    0.00,    0.00,,,,,  617.88,  180.92,    0.00,    0.00,  617.77,  180.95,    0.00,    0.00,  617.25,  179.07,    0.00,    0.00,,,,, 3709.50, 1109.04,    0.00,    0.00, 4818.53,  81304.21,   2681.29,      0.00,      0.00,  81304.21,   2681.29,  83985.50
2026-03-16,01:00:28.363,12963.30,  255.29,    0.00,    0.00,12969.08,  271.94,    0.00,    0.00,12963.60,  255.47,    0.00,    0.00,,,,,12967.78,  262.78,    0.00,    0.00,12967.25,  259.51,    0.00,    0.00,12967.76,  258.62,    0.00,    0.00,,,,,77798.77, 1563.61,    0.00,    0.00,79362.38,  619.80,  191.65,    0.00,    0.00,  618.94,  187.50,    0.00,    0.00,  619.13,  184.77,    0.00,    0.00,,,,,  618.44,  179.42,    0.00,    0.00,  618.13,  179.18,    0.00,    0.00,  617.62,  177.45,    0.00,    0.00,,,,, 3712.05, 1099.97,    0.00,    0.00, 4812.02,  81510.83,   2663.57,      0.00,      0.00,  81510.83,   2663.57,  84174.40
