System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System Core C-States,System Core C-States,System Core C-States,System Core C-States,System Core C-States,System Pack C-States,System Pack C-States,System Pack C-States,System,System,System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0dataIn,SKT0dataIn,SKT0dataIn,SKT0dataIn (percent),SKT0dataIn (percent),SKT0dataIn (percent),SKT1dataIn,SKT1dataIn,SKT1dataIn,SKT1dataIn (percent),SKT1dataIn (percent),SKT1dataIn (percent),SKT0trafficOut,SKT0trafficOut,SKT0trafficOut,SKT0trafficOut (percent),SKT0trafficOut (percent),SKT0trafficOut (percent),SKT1trafficOut,SKT1trafficOut,SKT1trafficOut,SKT1trafficOut (percent),SKT1trafficOut (percent),SKT1trafficOut (percent),SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,Frontend_bound(%),Bad_Speculation(%),Backend_Bound(%),Retiring(%),READ,WRITE,LOCAL,PMM_RD,PMM_WR,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,TotalUPIin,UPItoMC,TotalUPIout,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C6res%,Proc Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),UncFREQ (Ghz),EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,Frontend_bound(%),Bad_Speculation(%),Backend_Bound(%),Retiring(%),L3OCC,LMB,RMB,READ,WRITE,LOCAL,PMM_RD,PMM_WR,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,Frontend_bound(%),Bad_Speculation(%),Backend_Bound(%),Retiring(%),L3OCC,LMB,RMB,READ,WRITE,LOCAL,PMM_RD,PMM_WR,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,UPI0,UPI1,UPI2,UPI0,UPI1,UPI2,UPI0,UPI1,UPI2,UPI0,UPI1,UPI2,UPI0,UPI1,UPI2,UPI0,UPI1,UPI2,UPI0,UPI1,UPI2,UPI0,UPI1,UPI2,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C6res%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C6res%,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,
2026-03-14,20:30:01.426,0.15,0.15,0.98,1.00,189.94,216.43,0.05,0.55,0.0056,0.0063,2,0,91,6,204.57,0.36,82,0.00,0.00,34143.46,222950.24,2196.55,0.31,6.13,0.30,5.99,35445.97,0.17,91014.57,97.77,2.20,0.00,0.04,0.00,100.00,0.00,0.00,353.05,60.36,266.30,2.19,0.17,0.18,0.97,1.00,115.77,131.15,0.05,0.57,0.0058,0.0066,3,0,89,7, 37024,80200,33622,84.70,0.23,99,0.00,0.00,30,19899.83,110985.35,2196.55,0.36,7.17,0.35,6.99,0.12,0.13,0.98,1.00,74.17,85.29,0.06,0.54,0.0052,0.0060,2,0,92,5, 46436,79673,232,119.87,0.13,70,0.00,0.00,27,14243.63,111964.89,2196.55,0.25,5.09,0.25,4.99,11759.55,11757.86,11759.68, 47%, 47%, 47%,55.68,56.63,56.58,  0%,  0%,  0%,12181.92,12235.33,12159.80, 48%, 48%, 48%,18123.81,18224.18,18089.52, 72%, 72%, 72%,97.42,2.58,0.00,0.00,0.00,100.00,0.00,0.00,98.11,1.82,0.00,0.08,0.00,100.00,0.00,0.00,178.29,174.76,26.79 ,33.57 ,231.38 ,304.08 ,2.19,2.19,
2026-03-14,20:30:02.423,0.13,0.20,0.62,1.00,172.43,191.84,0.04,0.50,0.0060,0.0067,2,0,90,7,168.56,0.19,88,0.00,0.00,28524.06,141567.20,2193.87,0.40,8.06,0.25,5.00,20232.32,0.12,54906.25,62.15,9.91,0.00,27.94,0.00,90.26,9.74,0.00,304.46,50.86,260.50,2.20,0.10,0.27,0.37,1.00,83.64,91.18,0.03,0.45,0.0074,0.0081,2,0,88,8, 38636,45236,19228,47.93,0.12,99,0.00,0.00,37,11306.58,42171.14,2193.87,0.54,10.72,0.20,3.97,0.15,0.17,0.87,1.00,88.79,100.66,0.05,0.54,0.0052,0.0058,2,0,90,6, 41756,94229,229,120.63,0.07,83,0.00,0.00,27,17217.48,99396.07,2193.87,0.35,6.93,0.30,6.04,6695.22,6694.91,6695.88, 26%, 26%, 26%,48.28,49.17,48.86,  0%,  0%,  0%,7368.51,7400.52,7355.85, 29%, 29%, 29%,10924.70,10970.50,10886.18, 43%, 43%, 43%,37.07,12.93,0.00,49.99,0.00,80.52,19.48,0.00,87.23,6.89,0.00,5.89,0.00,100.00,0.00,0.00,131.36,173.10,18.32 ,32.53 ,225.46 ,278.00 ,2.20,2.19,
2026-03-14,20:30:03.430,0.09,0.22,0.41,0.96,139.56,157.79,0.06,0.50,0.0067,0.0076,4,0,87,7,122.66,0.65,82,0.00,0.00,20764.66,93260.58,2202.90,0.45,8.91,0.18,3.62,22012.11,0.18,56139.41,42.34,12.80,0.00,44.86,0.00,87.15,12.85,0.00,260.59,42.76,247.01,2.18,0.12,0.25,0.50,0.98,89.63,101.08,0.05,0.51,0.0063,0.0071,4,0,85,9, 41964,49934,20973,52.54,0.39,99,0.00,0.00,31,14175.81,57099.36,2202.90,0.50,9.93,0.25,4.93,0.06,0.18,0.31,0.93,49.93,56.71,0.08,0.48,0.0076,0.0086,3,0,89,5, 42848,45650,201,70.12,0.25,69,0.00,0.00,28,6588.85,36161.22,2202.90,0.36,7.29,0.11,2.30,7273.21,7273.02,7272.93, 28%, 28%, 28%,63.87,64.88,64.19,  0%,  0%,  0%,7512.46,7539.48,7500.45, 29%, 29%, 29%,11187.69,11234.77,11164.56, 44%, 44%, 44%,50.93,7.77,0.00,41.30,0.00,97.27,2.73,0.00,33.75,17.83,0.00,48.42,0.00,77.01,22.99,0.00,137.91,122.69,19.78 ,22.98 ,221.68 ,278.45 ,2.19,2.17,
2026-03-14,20:30:04.430,0.15,0.15,0.99,1.00,187.26,214.30,0.05,0.56,0.0055,0.0063,2,0,91,6,203.99,0.33,82,0.00,0.00,34027.68,224892.83,2195.29,0.30,6.05,0.30,5.98,35467.32,0.17,90741.11,98.73,1.24,0.00,0.03,0.00,100.00,0.00,0.00,353.86,60.43,266.56,2.19,0.18,0.18,0.99,1.00,113.20,128.97,0.05,0.57,0.0056,0.0064,2,0,89,7, 42484,78950,33678,83.59,0.19,99,0.00,0.00,30,20135.46,112812.04,2195.29,0.36,7.14,0.35,7.08,0.12,0.12,0.98,1.00,74.05,85.33,0.06,0.54,0.0053,0.0061,2,0,92,5, 41028,79567,195,120.40,0.14,70,0.00,0.00,27,13892.22,112080.79,2195.29,0.25,4.96,0.24,4.88,11765.19,11764.93,11766.54, 47%, 47%, 47%,56.63,57.57,56.46,  0%,  0%,  0%,12119.75,12174.43,12099.37, 48%, 48%, 48%,18094.71,18193.92,18058.93, 72%, 72%, 72%,99.10,0.88,0.00,0.02,0.00,100.00,0.00,0.00,98.36,1.59,0.00,0.05,0.00,100.00,0.00,0.00,178.58,175.28,26.63 ,33.80 ,231.07 ,302.65 ,2.18,2.20,
2026-03-14,20:30:05.428,0.11,0.19,0.58,1.00,145.92,162.29,0.04,0.52,0.0057,0.0063,2,0,89,7,150.23,0.18,91,0.00,0.00,25596.74,131477.22,2196.04,0.39,7.79,0.22,4.48,12436.87,0.08,35216.77,57.64,6.67,0.00,35.69,0.00,94.71,5.29,0.00,286.76,47.27,263.08,2.19,0.06,0.27,0.23,1.00,52.18,56.54,0.03,0.44,0.0075,0.0081,2,0,88,8, 36400,27152,11635,28.93,0.11,99,0.00,0.00,37,6985.39,25920.74,2196.04,0.54,10.78,0.12,2.45,0.16,0.18,0.92,1.00,93.73,105.76,0.04,0.56,0.0050,0.0057,2,0,90,7, 39208,102867,173,121.30,0.07,89,0.00,0.00,26,18611.35,105556.48,2196.04,0.35,7.05,0.33,6.52,4092.99,4092.72,4093.42, 16%, 16%, 16%,52.15,53.00,52.60,  0%,  0%,  0%,4737.64,4753.89,4735.38, 18%, 18%, 18%,7006.34,7013.33,6970.19, 27%, 28%, 27%,22.80,8.25,0.00,68.95,0.00,89.41,10.59,0.00,92.49,5.08,0.00,2.43,0.00,100.00,0.00,0.00,110.97,175.78,14.71 ,32.56 ,223.65 ,275.90 ,2.20,2.18,
2026-03-14,20:30:06.438,0.09,0.24,0.38,0.96,135.62,153.32,0.06,0.49,0.0065,0.0074,3,0,87,7,123.05,0.68,84,0.00,0.00,20800.50,87984.54,2203.79,0.47,9.46,0.18,3.63,19817.80,0.16,52177.82,40.09,15.21,0.00,44.71,0.00,82.39,17.61,0.00,260.02,42.42,252.15,2.18,0.11,0.27,0.40,0.96,80.14,90.46,0.06,0.49,0.0064,0.0072,3,0,85,9, 40404,898219,0,48.67,0.40,99,0.00,0.00,32,12502.40,45808.44,2203.79,0.55,10.92,0.22,4.35,0.07,0.20,0.37,0.96,55.48,62.86,0.07,0.48,0.0067,0.0076,3,0,90,6, 43940,51842,232,74.38,0.28,73,0.00,0.00,28,8298.10,42176.10,2203.79,0.39,7.87,0.14,2.89,6536.05,6536.08,6536.11, 25%, 25%, 25%,69.31,70.70,69.54,  0%,  0%,  0%,7031.97,7064.46,7018.09, 27%, 28%, 27%,10343.74,10401.19,10318.37, 41%, 41%, 41%,41.69,12.95,0.00,45.36,0.00,88.84,11.16,0.00,38.48,17.47,0.00,44.05,0.00,75.94,24.06,0.00,131.41,128.61,18.80 ,23.62 ,221.10 ,283.85 ,2.20,2.17,
2026-03-14,20:30:07.434,0.15,0.15,0.98,1.00,190.37,216.75,0.05,0.55,0.0056,0.0063,2,0,91,6,204.84,0.38,82,0.00,0.00,34203.92,222673.62,2194.69,0.31,6.14,0.30,6.00,35333.43,0.17,90937.99,97.65,2.27,0.00,0.08,0.00,100.00,0.00,0.00,353.42,60.47,267.11,2.19,0.18,0.18,0.96,1.00,115.94,131.45,0.05,0.56,0.0058,0.0066,2,0,89,7, 46592,932084,0,84.83,0.23,99,0.00,0.00,30,20057.22,109924.49,2194.69,0.36,7.30,0.35,7.04,0.12,0.13,0.99,1.00,74.43,85.30,0.06,0.54,0.0053,0.0060,2,0,92,5, 35984,79627,247,120.00,0.15,70,0.00,0.00,27,14146.69,112749.13,2194.69,0.25,5.02,0.25,4.96,11711.46,11710.59,11712.27, 46%, 46%, 46%,66.16,66.78,66.16,  0%,  0%,  0%,12185.68,12239.83,12164.17, 48%, 48%, 48%,18094.30,18195.16,18058.85, 72%, 72%, 72%,96.49,3.51,0.00,0.00,0.00,100.00,0.00,0.00,98.81,1.02,0.00,0.16,0.00,100.00,0.00,0.00,178.37,175.05,26.75 ,33.73 ,231.39 ,304.09 ,2.19,2.20,
2026-03-14,20:30:08.432,0.11,0.21,0.54,1.00,155.65,172.99,0.04,0.51,0.0060,0.0066,2,0,89,7,154.18,0.17,90,0.00,0.00,26070.90,124028.19,2194.03,0.42,8.41,0.23,4.57,14217.15,0.09,40082.10,54.46,8.52,0.00,37.03,0.00,89.05,10.95,0.00,287.64,47.87,257.24,2.20,0.07,0.29,0.25,1.00,61.33,67.04,0.04,0.44,0.0076,0.0084,2,0,88,8, 35516,31786,13413,33.77,0.11,99,0.00,0.00,37,8019.00,28112.35,2194.03,0.57,11.41,0.14,2.81,0.16,0.19,0.84,1.00,94.32,105.95,0.04,0.55,0.0052,0.0059,2,0,90,7, 39728,99876,165,120.42,0.06,88,0.00,0.00,27,18051.90,95915.84,2194.03,0.38,7.53,0.32,6.33,4690.25,4689.60,4690.59, 18%, 18%, 18%,48.76,49.11,48.84,  0%,  0%,  0%,5398.62,5419.59,5392.18, 21%, 21%, 21%,7963.17,7982.35,7926.18, 31%, 31%, 31%,24.76,9.64,0.00,65.60,0.00,78.11,21.89,0.00,84.16,7.39,0.00,8.45,0.00,100.00,0.00,0.00,115.74,171.90,15.57 ,32.30 ,222.48 ,269.52 ,2.20,2.19,
2026-03-14,20:30:09.438,0.09,0.22,0.41,0.97,137.09,155.46,0.06,0.49,0.0066,0.0074,3,0,88,7,122.86,0.67,82,0.00,0.00,20918.27,94105.63,2202.81,0.44,8.89,0.18,3.64,21388.23,0.17,54773.12,42.43,14.83,0.00,42.74,0.00,83.57,16.43,0.00,262.95,42.66,253.17,2.19,0.12,0.26,0.45,0.97,85.31,96.18,0.05,0.49,0.0064,0.0072,3,0,86,8, 43576,900165,0,50.66,0.40,99,0.00,0.00,32,13367.42,51875.28,2202.81,0.52,10.31,0.23,4.65,0.07,0.18,0.37,0.96,51.78,59.29,0.08,0.49,0.0069,0.0079,3,0,90,5, 39260,47925,219,72.21,0.28,70,0.00,0.00,27,7550.85,42230.34,2202.81,0.36,7.15,0.13,2.63,7055.58,7054.87,7055.82, 28%, 28%, 28%,73.78,74.12,74.06,  0%,  0%,  0%,7336.40,7365.55,7323.51, 29%, 29%, 29%,10906.08,10958.81,10882.77, 43%, 43%, 43%,46.35,12.14,0.00,41.51,0.00,90.29,9.71,0.00,38.52,17.51,0.00,43.97,0.00,76.85,23.15,0.00,135.48,127.47,19.27 ,23.39 ,223.81 ,286.08 ,2.19,2.18,
2026-03-14,20:30:10.438,0.15,0.15,0.98,1.00,189.76,216.07,0.05,0.55,0.0056,0.0064,2,0,91,6,204.65,0.33,82,0.00,0.00,34022.30,222573.36,2196.84,0.31,6.11,0.30,5.98,35401.74,0.17,90927.27,97.73,2.20,0.00,0.08,0.00,100.00,0.00,0.00,352.61,60.42,266.71,2.19,0.18,0.18,0.98,1.00,115.48,131.04,0.05,0.56,0.0057,0.0065,2,0,89,7, 38896,80070,33644,84.85,0.21,99,0.00,0.00,30,20142.52,111060.76,2196.84,0.36,7.25,0.35,7.08,0.12,0.12,0.98,1.00,74.28,85.03,0.06,0.54,0.0054,0.0061,2,0,92,5, 35412,79561,227,119.81,0.13,70,0.00,0.00,27,13879.78,111512.60,2196.84,0.25,4.98,0.24,4.87,11744.35,11743.15,11745.29, 47%, 47%, 47%,56.21,56.64,56.09,  0%,  0%,  0%,12171.07,12224.87,12150.11, 48%, 48%, 48%,18105.52,18205.53,18070.17, 72%, 72%, 72%,97.58,2.27,0.00,0.15,0.00,100.00,0.00,0.00,97.88,2.12,0.00,0.00,0.00,100.00,0.00,0.00,178.48,174.13,26.81 ,33.61 ,230.35 ,304.48 ,2.19,2.19,
2026-03-14,20:30:11.434,0.12,0.21,0.55,1.00,158.26,175.33,0.04,0.51,0.0060,0.0066,2,0,89,7,155.72,0.19,90,0.00,0.00,26443.88,126013.39,2191.30,0.42,8.39,0.23,4.64,14649.35,0.09,41855.21,55.33,8.73,0.00,35.95,0.00,83.91,16.09,0.00,288.52,48.15,260.19,2.19,0.07,0.29,0.25,1.00,64.27,69.65,0.03,0.43,0.0078,0.0085,2,0,88,9, 39260,32913,13797,35.10,0.12,99,0.00,0.00,37,8198.22,28024.51,2191.30,0.59,11.70,0.14,2.88,0.16,0.19,0.86,1.00,93.99,105.68,0.04,0.55,0.0052,0.0058,2,0,90,7, 38428,99488,295,120.62,0.07,88,0.00,0.00,27,18245.67,97988.88,2191.30,0.37,7.45,0.32,6.40,4825.82,4825.81,4826.64, 19%, 19%, 19%,56.91,57.19,56.98,  0%,  0%,  0%,5650.61,5674.23,5642.33, 22%, 22%, 22%,8302.02,8324.64,8261.38, 33%, 33%, 33%,24.68,9.43,0.00,65.89,0.00,67.83,32.17,0.00,85.99,8.02,0.00,5.99,0.00,100.00,0.00,0.00,115.04,173.48,15.77 ,32.38 ,221.78 ,272.50 ,2.18,2.19,
2026-03-14,20:30:12.442,0.10,0.21,0.46,0.97,138.11,157.10,0.06,0.50,0.0063,0.0072,3,0,88,7,130.26,0.71,82,0.00,0.00,21945.30,105957.39,2206.83,0.41,8.28,0.19,3.82,22353.08,0.17,58798.09,47.64,14.54,0.00,37.82,0.00,86.22,13.78,0.00,271.71,44.29,259.99,2.18,0.12,0.25,0.48,0.97,86.17,97.10,0.06,0.51,0.0063,0.0071,3,0,86,8, 40040,903450,0,54.27,0.40,99,0.00,0.00,31,13703.64,55047.71,2206.83,0.50,9.96,0.24,4.77,0.07,0.16,0.44,0.97,51.94,60.00,0.08,0.50,0.0063,0.0073,3,0,90,5, 41964,51107,221,75.99,0.31,70,0.00,0.00,27,8241.66,50909.68,2206.83,0.32,6.48,0.14,2.87,7379.02,7378.96,7379.33, 29%, 29%, 29%,71.65,72.37,71.75,  0%,  0%,  0%,7908.21,7943.31,7892.93, 31%, 31%, 31%,11674.02,11734.90,11644.72, 46%, 46%, 46%,49.38,13.19,0.00,37.43,0.00,96.01,3.99,0.00,45.90,15.90,0.00,38.20,0.00,76.41,23.59,0.00,138.65,133.07,20.01 ,24.28 ,225.19 ,297.13 ,2.19,2.17,
2026-03-14,20:30:13.442,0.15,0.15,0.98,1.00,189.84,216.06,0.05,0.55,0.0055,0.0063,2,0,91,6,205.32,0.34,82,0.00,0.00,34355.04,223433.48,2195.39,0.31,6.15,0.30,6.03,35500.59,0.17,91085.46,97.99,2.01,0.00,0.00,0.00,100.00,0.00,0.00,353.66,60.45,265.91,2.19,0.17,0.18,0.98,1.00,115.24,130.46,0.05,0.56,0.0058,0.0066,2,0,89,7, 41184,80035,33710,84.70,0.23,99,0.00,0.00,30,19825.95,111364.14,2195.39,0.36,7.12,0.35,6.96,0.13,0.13,0.98,1.00,74.60,85.61,0.06,0.54,0.0051,0.0059,2,0,92,5, 38376,79855,212,120.62,0.12,70,0.00,0.00,26,14529.09,112069.34,2195.39,0.26,5.19,0.25,5.10,11769.48,11768.57,11770.44, 47%, 47%, 47%,63.96,64.00,64.14,  0%,  0%,  0%,12191.61,12245.02,12170.54, 48%, 48%, 48%,18137.96,18237.59,18102.74, 72%, 72%, 72%,97.72,2.28,0.00,0.00,0.00,100.00,0.00,0.00,98.26,1.74,0.00,0.00,0.00,100.00,0.00,0.00,178.14,175.52,26.77 ,33.68 ,232.52 ,301.80 ,2.19,2.20,
2026-03-14,20:30:14.441,0.11,0.21,0.51,0.99,153.97,169.76,0.04,0.49,0.0062,0.0068,2,0,89,7,146.69,0.19,89,0.00,0.00,25005.63,117388.49,2194.29,0.43,8.52,0.22,4.38,15103.92,0.10,42683.90,51.97,9.60,0.00,38.43,0.00,94.09,5.91,0.00,281.28,45.63,255.97,2.19,0.07,0.30,0.25,0.98,65.53,70.81,0.03,0.42,0.0078,0.0084,2,0,88,9, 38376,32917,14131,35.05,0.12,99,0.00,0.00,36,8430.70,28379.72,2194.29,0.59,11.88,0.15,2.96,0.15,0.19,0.78,0.99,88.45,98.95,0.04,0.54,0.0053,0.0060,2,0,90,7, 40092,90983,147,111.63,0.07,86,0.00,0.00,30,16574.93,89008.77,2194.29,0.37,7.45,0.29,5.81,4988.36,4988.00,4988.58, 19%, 19%, 19%,46.37,46.46,46.15,  0%,  0%,  0%,5728.77,5751.55,5722.14, 22%, 22%, 22%,8500.71,8520.50,8460.22, 33%, 34%, 33%,25.46,11.29,0.00,63.25,0.00,88.55,11.45,0.00,78.48,7.91,0.00,13.62,0.00,99.63,0.37,0.00,116.58,164.69,15.79 ,29.83 ,219.62 ,269.98 ,2.20,2.19,
2026-03-14,20:30:15.454,0.10,0.21,0.50,0.98,152.64,173.64,0.06,0.50,0.0064,0.0072,3,0,88,7,143.28,0.71,82,0.00,0.00,23951.75,115245.92,2202.16,0.42,8.31,0.21,4.17,25139.44,0.17,65357.04,51.35,14.68,0.00,33.97,0.00,87.98,12.02,0.00,283.07,46.84,258.94,2.18,0.13,0.25,0.54,0.98,97.47,110.03,0.05,0.51,0.0063,0.0071,3,0,87,8, 36192,57619,23864,60.84,0.40,99,0.00,0.00,31,15405.32,62257.47,2202.16,0.49,9.90,0.27,5.36,0.07,0.16,0.46,0.97,55.18,63.61,0.08,0.50,0.0065,0.0074,3,0,90,5, 37804,53974,268,82.44,0.30,69,0.00,0.00,27,8546.43,52988.45,2202.16,0.32,6.45,0.15,2.98,8299.52,8298.53,8299.20, 32%, 32%, 32%,80.24,81.06,80.88,  0%,  0%,  0%,8781.90,8818.78,8764.95, 34%, 35%, 34%,12984.93,13050.88,12955.60, 51%, 51%, 51%,55.31,13.02,0.00,31.66,0.00,100.00,0.00,0.00,47.39,16.33,0.00,36.28,0.00,75.97,24.03,0.00,146.69,136.37,21.35 ,25.49 ,223.29 ,297.76 ,2.20,2.17,
2026-03-14,20:30:16.450,0.15,0.15,0.97,1.00,191.35,217.56,0.05,0.55,0.0056,0.0063,2,0,91,6,205.70,0.31,82,0.00,0.00,34320.00,221704.04,2203.55,0.31,6.19,0.30,6.01,35475.66,0.17,91286.68,97.05,2.70,0.00,0.25,0.00,100.00,0.00,0.00,354.06,60.62,266.75,2.19,0.18,0.19,0.97,1.00,116.84,132.30,0.04,0.56,0.0057,0.0065,2,0,89,7, 37388,80832,33723,85.35,0.19,99,0.00,0.00,31,20406.02,110237.00,2203.55,0.37,7.40,0.36,7.15,0.12,0.12,0.98,1.00,74.51,85.26,0.06,0.54,0.0054,0.0061,2,0,92,5, 40300,79903,206,120.35,0.12,70,0.00,0.00,27,13913.98,111467.04,2203.55,0.25,4.99,0.24,4.87,11771.13,11770.64,11772.19, 46%, 46%, 47%,53.75,53.84,54.11,  0%,  0%,  0%,12227.24,12281.16,12205.55, 48%, 49%, 48%,18168.69,18270.75,18133.30, 72%, 72%, 72%,96.50,3.15,0.00,0.34,0.00,100.00,0.00,0.00,97.59,2.25,0.00,0.16,0.00,100.00,0.00,0.00,179.39,174.67,26.89 ,33.73 ,230.40 ,303.97 ,2.19,2.19,
2026-03-14,20:30:17.450,0.10,0.24,0.42,0.99,136.38,150.51,0.04,0.50,0.0060,0.0066,2,0,88,8,131.11,0.23,92,0.00,0.00,22696.29,95678.81,2194.34,0.47,9.49,0.20,3.98,9580.34,0.07,27632.60,42.42,9.54,0.00,48.04,0.00,77.06,22.94,0.00,264.02,43.04,250.09,2.19,0.05,0.35,0.14,0.96,44.83,48.69,0.03,0.39,0.0080,0.0086,2,0,87,9, 41080,21170,8930,22.50,0.16,99,0.00,0.00,35,5637.39,16265.60,2194.34,0.69,13.86,0.10,1.98,0.15,0.21,0.70,0.99,91.55,101.82,0.04,0.53,0.0054,0.0060,2,0,89,8, 39884,93208,170,108.61,0.07,91,0.00,0.00,30,17058.90,79413.21,2194.34,0.43,8.59,0.30,5.98,3140.75,3139.91,3140.86, 12%, 12%, 12%,52.87,52.71,53.23,  0%,  0%,  0%,3736.47,3750.74,3731.48, 14%, 14%, 14%,5476.83,5488.68,5448.40, 21%, 21%, 21%,14.80,8.18,0.00,77.02,0.00,57.65,42.35,0.00,70.04,10.90,0.00,19.06,0.00,96.48,3.52,0.00,102.44,161.58,13.29 ,29.76 ,217.59 ,257.40 ,2.19,2.19,
2026-03-14,20:30:18.454,0.11,0.20,0.54,0.98,156.18,178.33,0.06,0.52,0.0063,0.0071,3,0,88,7,151.24,0.65,82,0.00,0.00,24986.32,124464.68,2205.73,0.40,8.03,0.22,4.35,26096.42,0.17,67881.43,55.34,14.27,0.00,30.39,0.00,90.20,9.80,0.00,289.70,48.48,257.64,2.19,0.14,0.23,0.61,0.98,97.08,110.59,0.06,0.53,0.0060,0.0069,3,0,87,8, 45032,912075,0,63.34,0.37,99,0.00,0.00,32,16072.07,69867.87,2205.73,0.46,9.20,0.28,5.60,0.08,0.16,0.48,0.98,59.10,67.74,0.07,0.50,0.0066,0.0076,3,0,91,5, 46332,58127,258,87.91,0.28,70,0.00,0.00,27,8914.25,54596.81,2205.73,0.33,6.53,0.16,3.10,8624.28,8624.15,8623.69, 34%, 34%, 34%,74.02,75.76,74.52,  0%,  0%,  0%,9120.75,9160.01,9103.39, 36%, 36%, 36%,13486.13,13555.03,13456.13, 53%, 53%, 53%,62.02,9.52,0.00,28.46,0.00,100.00,0.00,0.00,48.67,19.01,0.00,32.32,0.00,80.40,19.60,0.00,149.99,139.71,21.98 ,26.50 ,222.78 ,295.70 ,2.20,2.17,
2026-03-14,20:30:19.454,0.15,0.15,0.97,1.00,189.86,216.00,0.05,0.55,0.0055,0.0063,2,0,91,6,204.13,0.31,82,0.00,0.00,34238.29,221681.06,2193.26,0.31,6.18,0.30,6.01,35606.90,0.17,91013.56,97.29,2.55,0.00,0.16,0.00,100.00,0.00,0.00,352.72,60.33,266.54,2.19,0.17,0.18,0.97,1.00,115.40,130.60,0.05,0.56,0.0058,0.0066,2,0,89,7, 40404,79569,33794,84.08,0.21,99,0.00,0.00,31,19757.57,110194.36,2193.26,0.36,7.17,0.35,6.94,0.13,0.13,0.98,1.00,74.46,85.41,0.06,0.53,0.0051,0.0059,2,0,92,5, 39988,79699,268,120.06,0.10,70,0.00,0.00,27,14480.72,111486.70,2193.26,0.26,5.20,0.25,5.08,11809.16,11808.79,11810.49, 47%, 47%, 47%,59.22,59.64,59.60,  0%,  0%,  0%,12159.94,12213.68,12138.97, 48%, 48%, 48%,18145.59,18244.98,18110.39, 72%, 73%, 72%,96.74,2.96,0.00,0.30,0.00,100.00,0.00,0.00,97.84,2.15,0.00,0.01,0.00,100.00,0.00,0.00,177.58,175.13,26.64 ,33.69 ,232.42 ,303.22 ,2.19,2.19,
