ops_sec,mb_sec,lsm_sz,blob_sz,c_wgb,w_amp,c_mbps,c_wsecs,c_csecs,b_rgb,b_wgb,usec_op,p50,p99,p99.9,p99.99,pmax,uptime,stall%,Nstall,u_cpu,s_cpu,rss,test,date,version,job_id,githash,tag,nb_runs,start_time,end_time
8032440,2033.8,8GB,0GB,"0,0",,"0,0",0,0,0,0,"7,0","8,0",14,21,33,42971,70,0.0,,"4,5","0,0","8,1",readrandom.t64,2026-04-8T10:30:02,10.5.0,,11a259a5f0,patched-interleaved-readrandom,3,2026-04-08T10:30:02.753788,2026-04-08T10:31:14.284815
8023000,2031.6,8GB,0GB,"0,0",,"0,0",0,0,0,0,"7,0","8,0",14,21,33,47681,70,0.0,,"4,5","0,0","8,1",readrandom.t64,2026-04-8T10:32:46,10.5.0,,11a259a5f0,patched-interleaved-readrandom,4,2026-04-08T10:32:46.502635,2026-04-08T10:33:58.048884
7815823,1978.8,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","84,0",147,167,207,27000,70,0.0,,"4,5","0,0","8,1",multireadrandom.t64,2026-04-8T10:35:28,10.5.0,,11a259a5f0,patched-interleaved-multireadrandom,0,2026-04-08T10:35:28.620974,2026-04-08T10:36:40.133385
7784025,1970.8,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","84,0",149,168,213,82320,70,0.0,,"4,5","0,0","8,1",multireadrandom.t64,2026-04-8T10:38:10,10.5.0,,11a259a5f0,patched-interleaved-multireadrandom,1,2026-04-08T10:38:10.395664,2026-04-08T10:39:21.943394
7750454,1962.2,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","84,0",150,168,213,46780,70,0.0,,"4,5","0,0","8,1",multireadrandom.t64,2026-04-8T10:40:52,10.5.0,,11a259a5f0,patched-interleaved-multireadrandom,2,2026-04-08T10:40:52.577710,2026-04-08T10:42:04.118918
7766606,1966.3,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","84,0",150,168,228,36783,70,0.0,,"4,5","0,0","8,1",multireadrandom.t64,2026-04-8T10:43:35,10.5.0,,11a259a5f0,patched-interleaved-multireadrandom,3,2026-04-08T10:43:35.078212,2026-04-08T10:44:46.581148
7765035,1966.4,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","84,0",149,168,231,55481,70,0.0,,"4,5","0,0","8,1",multireadrandom.t64,2026-04-8T10:46:22,10.5.0,,11a259a5f0,patched-interleaved-multireadrandom,4,2026-04-08T10:46:22.332924,2026-04-08T10:47:33.880215
376733,30179.5,8GB,0GB,"0,0",,"0,0",0,0,0,0,"169,0","160,0",248,249,490,28324,70,0.0,,"4,5","0,0","8,1",fwdrange.t64,2026-04-8T10:49:07,10.5.0,,11a259a5f0,patched-interleaved-fwdrange,0,2026-04-08T10:49:07.717842,2026-04-08T10:50:19.360349
374215,29977.8,8GB,0GB,"0,0",,"0,0",0,0,0,0,"171,0","166,0",248,249,4007,33400,70,0.0,,"4,4","0,0","8,1",fwdrange.t64,2026-04-8T10:51:50,10.5.0,,11a259a5f0,patched-interleaved-fwdrange,1,2026-04-08T10:51:50.221964,2026-04-08T10:53:01.869947
377126,30210.9,8GB,0GB,"0,0",,"0,0",0,0,0,0,"169,0","159,0",248,249,1237,44163,70,0.0,,"4,5","0,0","8,1",fwdrange.t64,2026-04-8T10:54:34,10.5.0,,11a259a5f0,patched-interleaved-fwdrange,2,2026-04-08T10:54:34.229348,2026-04-08T10:55:45.859616
376932,30195.5,8GB,0GB,"0,0",,"0,0",0,0,0,0,"169,0","160,0",248,249,480,36490,70,0.0,,"4,5","0,0","8,1",fwdrange.t64,2026-04-8T10:57:23,10.5.0,,11a259a5f0,patched-interleaved-fwdrange,3,2026-04-08T10:57:23.525159,2026-04-08T10:58:35.162200
376656,30173.4,8GB,0GB,"0,0",,"0,0",0,0,0,0,"170,0","160,0",248,249,4135,50949,70,0.0,,"4,4","0,0","8,1",fwdrange.t64,2026-04-8T11:00:05,10.5.0,,11a259a5f0,patched-interleaved-fwdrange,4,2026-04-08T11:00:05.158311,2026-04-08T11:01:16.770133
267089,21396.1,8GB,0GB,"0,0",,"0,0",0,0,0,0,"239,0","213,0",365,378,3464,65270,70,0.0,,"4,5","0,0","8,1",revrange.t64,2026-04-8T11:02:51,10.5.0,,11a259a5f0,patched-interleaved-revrange,0,2026-04-08T11:02:51.865497,2026-04-08T11:04:03.562771
266535,21351.7,8GB,0GB,"0,0",,"0,0",0,0,0,0,"240,0","213,0",366,379,3891,41066,70,0.0,,"4,5","0,0","8,1",revrange.t64,2026-04-8T11:05:38,10.5.0,,11a259a5f0,patched-interleaved-revrange,1,2026-04-08T11:05:37.978956,2026-04-08T11:06:49.673736
267048,21392.7,8GB,0GB,"0,0",,"0,0",0,0,0,0,"239,0","213,0",364,378,3517,63643,70,0.0,,"4,5","0,0","8,1",revrange.t64,2026-04-8T11:08:20,10.5.0,,11a259a5f0,patched-interleaved-revrange,2,2026-04-08T11:08:20.146654,2026-04-08T11:09:31.871188
267456,21425.5,8GB,0GB,"0,0",,"0,0",0,0,0,0,"239,0","213,0",363,378,3704,44199,70,0.0,,"4,5","0,0","8,1",revrange.t64,2026-04-8T11:11:04,10.5.0,,11a259a5f0,patched-interleaved-revrange,3,2026-04-08T11:11:04.329947,2026-04-08T11:12:16.025646
267756,21449.5,8GB,0GB,"0,0",,"0,0",0,0,0,0,"239,0","213,0",362,378,3819,37047,70,0.0,,"4,5","0,0","8,1",revrange.t64,2026-04-8T11:13:47,10.5.0,,11a259a5f0,patched-interleaved-revrange,4,2026-04-08T11:13:47.010812,2026-04-08T11:14:58.677612
6217364,1576.8,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",20,39,97,77132,70,0.0,,"4,4","0,0","8,2",readwhilewriting.t64,2026-04-8T11:16:29,10.5.0,,11a259a5f0,patched-interleaved-readwhilewriting,0,2026-04-08T11:16:29.697289,2026-04-08T11:17:41.272788
6278762,1592.4,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",19,38,97,41180,70,0.0,,"4,4","0,0","8,2",readwhilewriting.t64,2026-04-8T11:19:13,10.5.0,,11a259a5f0,patched-interleaved-readwhilewriting,1,2026-04-08T11:19:13.262053,2026-04-08T11:20:24.791708
6242263,1582.9,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",19,39,105,74588,70,0.0,,"4,4","0,0","8,2",readwhilewriting.t64,2026-04-8T11:21:55,10.5.0,,11a259a5f0,patched-interleaved-readwhilewriting,2,2026-04-08T11:21:55.634481,2026-04-08T11:23:07.200884
6177957,1567.0,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",20,39,97,36046,70,0.0,,"4,4","0,0","8,2",readwhilewriting.t64,2026-04-8T11:24:40,10.5.0,,11a259a5f0,patched-interleaved-readwhilewriting,3,2026-04-08T11:24:40.847647,2026-04-08T11:25:52.375840
6191885,1570.3,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",20,39,98,30759,70,0.0,,"4,4","0,0","8,2",readwhilewriting.t64,2026-04-8T11:27:22,10.5.0,,11a259a5f0,patched-interleaved-readwhilewriting,4,2026-04-08T11:27:22.240086,2026-04-08T11:28:33.772084
57112,22.9,9GB,0GB,"4,0",,"61,0",260,16,176,0,"1120,0","1029,0",6789,9853,13841,66643,70,0.0,,"0,3","0,1","0,7",overwrite.t64.s1,2026-04-8T11:30:04,10.5.0,,11a259a5f0,patched-interleaved-overwrite,0,2026-04-08T11:30:04.101942,2026-04-08T11:31:16.017433
58221,23.3,9GB,0GB,"4,0",,"62,0",252,17,176,0,"1099,0","999,0",6527,10696,42766,161569,70,0.0,,"0,3","0,1","0,8",overwrite.t64.s1,2026-04-8T11:32:46,10.5.0,,11a259a5f0,patched-interleaved-overwrite,1,2026-04-08T11:32:46.872837,2026-04-08T11:33:58.552720
56973,22.8,9GB,0GB,"4,0",,"61,0",266,16,174,0,"1123,0","1043,0",7103,9951,13752,31272,70,0.0,,"0,3","0,1","0,6",overwrite.t64.s1,2026-04-8T11:35:35,10.5.0,,11a259a5f0,patched-interleaved-overwrite,2,2026-04-08T11:35:35.287779,2026-04-08T11:36:47.388063
58791,23.5,9GB,0GB,"4,0",,"61,0",253,17,174,0,"1088,0","979,0",6831,10053,34735,167185,70,0.0,,"0,3","0,1","1,0",overwrite.t64.s1,2026-04-8T11:38:21,10.5.0,,11a259a5f0,patched-interleaved-overwrite,3,2026-04-08T11:38:20.978270,2026-04-08T11:39:33.182692
59204,23.7,9GB,0GB,"4,0",,"62,0",264,16,178,0,"1080,0","1002,0",6715,9892,13958,64014,70,0.0,,"0,3","0,1","0,9",overwrite.t64.s1,2026-04-8T11:41:05,10.5.0,,11a259a5f0,patched-interleaved-overwrite,4,2026-04-08T11:41:05.583970,2026-04-08T11:42:17.193694
354920,28432.0,8GB,0GB,"0,0",,"0,0",0,0,0,0,"181,0","207,0",249,475,3281,35037,70,0.0,,"4,4","0,0","8,2",fwdrangewhilewriting.t64,2026-04-8T11:43:51,10.5.0,,11a259a5f0,patched-interleaved-fwdrangewhilewriting,0,2026-04-08T11:43:51.562255,2026-04-08T11:45:03.229815
355212,28455.5,8GB,0GB,"0,0",,"0,0",0,0,0,0,"181,0","206,0",249,485,1191,11257,70,0.0,,"4,4","0,0","8,2",fwdrangewhilewriting.t64,2026-04-8T11:46:34,10.5.0,,11a259a5f0,patched-interleaved-fwdrangewhilewriting,1,2026-04-08T11:46:34.746247,2026-04-08T11:47:46.392941
354112,28367.3,8GB,0GB,"0,0",,"0,0",0,0,0,0,"181,0","207,0",249,478,838,23480,70,0.0,,"4,4","0,0","8,2",fwdrangewhilewriting.t64,2026-04-8T11:49:18,10.5.0,,11a259a5f0,patched-interleaved-fwdrangewhilewriting,2,2026-04-08T11:49:18.540427,2026-04-08T11:50:30.186687
354092,28365.7,8GB,0GB,"0,0",,"0,0",0,0,0,0,"181,0","207,0",249,461,808,54783,70,0.0,,"4,5","0,0","8,2",fwdrangewhilewriting.t64,2026-04-8T11:52:02,10.5.0,,11a259a5f0,patched-interleaved-fwdrangewhilewriting,3,2026-04-08T11:52:02.599527,2026-04-08T11:53:14.285724
354745,28418.0,8GB,0GB,"0,0",,"0,0",0,0,0,0,"181,0","207,0",249,477,923,32193,70,0.0,,"4,5","0,0","8,2",fwdrangewhilewriting.t64,2026-04-8T11:54:44,10.5.0,,11a259a5f0,patched-interleaved-fwdrangewhilewriting,4,2026-04-08T11:54:43.966210,2026-04-08T11:55:55.626094
251912,20180.3,8GB,0GB,"0,0",,"0,0",0,0,0,0,"256,0","281,0",379,557,1489,63336,70,0.0,,"4,5","0,0","8,2",revrangewhilewriting.t64,2026-04-8T11:57:28,10.5.0,,11a259a5f0,patched-interleaved-revrangewhilewriting,0,2026-04-08T11:57:28.029996,2026-04-08T11:58:39.761587
251337,20134.2,8GB,0GB,"0,0",,"0,0",0,0,0,0,"256,0","286,0",379,554,799,25425,70,0.0,,"4,5","0,0","8,2",revrangewhilewriting.t64,2026-04-8T12:00:12,10.5.0,,11a259a5f0,patched-interleaved-revrangewhilewriting,1,2026-04-08T12:00:12.477809,2026-04-08T12:01:24.179846
250835,20094.0,8GB,0GB,"0,0",,"0,0",0,0,0,0,"257,0","290,0",379,555,820,42221,70,0.0,,"4,5","0,0","8,2",revrangewhilewriting.t64,2026-04-8T12:02:55,10.5.0,,11a259a5f0,patched-interleaved-revrangewhilewriting,2,2026-04-08T12:02:55.363656,2026-04-08T12:04:07.060922
252105,20195.7,8GB,0GB,"0,0",,"0,0",0,0,0,0,"255,0","280,0",379,555,838,123508,70,0.0,,"4,5","0,0","8,2",revrangewhilewriting.t64,2026-04-8T12:05:39,10.5.0,,11a259a5f0,patched-interleaved-revrangewhilewriting,3,2026-04-08T12:05:39.502238,2026-04-08T12:06:51.247131
251625,20157.4,8GB,0GB,"0,0",,"0,0",0,0,0,0,"256,0","282,0",379,563,1758,79063,70,0.0,,"4,5","0,0","8,2",revrangewhilewriting.t64,2026-04-8T12:08:23,10.5.0,,11a259a5f0,patched-interleaved-revrangewhilewriting,4,2026-04-08T12:08:23.829397,2026-04-08T12:09:35.572710
8611148,2180.4,8GB,0GB,"0,0",,"0,0",0,0,0,0,"7,0","7,0",18,98,204,66088,70,0.0,,"4,3","0,1","16,2",readrandom.t64,2026-04-8T12:11:06,10.5.0,,11a259a5f0,patched-repl-readrandom,0,2026-04-08T12:11:06.818234,2026-04-08T12:12:20.932011
8588010,2174.7,8GB,0GB,"0,0",,"0,0",0,0,0,0,"7,0","7,0",18,96,202,97836,70,0.0,,"4,3","0,1","16,2",readrandom.t64,2026-04-8T12:13:50,10.5.0,,11a259a5f0,patched-repl-readrandom,1,2026-04-08T12:13:50.346431,2026-04-08T12:15:04.471423
8604515,2178.4,8GB,0GB,"0,0",,"0,0",0,0,0,0,"7,0","7,0",18,93,196,71281,70,0.0,,"4,3","0,1","16,2",readrandom.t64,2026-04-8T12:16:33,10.5.0,,11a259a5f0,patched-repl-readrandom,2,2026-04-08T12:16:33.327328,2026-04-08T12:17:47.485654
8672933,2196.0,8GB,0GB,"0,0",,"0,0",0,0,0,0,"7,0","7,0",19,91,171,108266,70,0.0,,"4,3","0,1","16,2",readrandom.t64,2026-04-8T12:19:15,10.5.0,,11a259a5f0,patched-repl-readrandom,3,2026-04-08T12:19:15.671089,2026-04-08T12:20:29.817088
8413655,2130.2,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","7,0",19,92,175,85044,70,0.0,,"4,3","0,1","16,2",readrandom.t64,2026-04-8T12:21:58,10.5.0,,11a259a5f0,patched-repl-readrandom,4,2026-04-08T12:21:58.495459,2026-04-08T12:23:12.570593
8283705,2097.1,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","78,0",178,698,3610,59898,70,0.0,,"4,3","0,1","16,2",multireadrandom.t64,2026-04-8T12:24:42,10.5.0,,11a259a5f0,patched-repl-multireadrandom,0,2026-04-08T12:24:42.321120,2026-04-08T12:25:56.438377
8329335,2109.1,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","77,0",174,729,2016,84734,70,0.0,,"4,3","0,1","16,2",multireadrandom.t64,2026-04-8T12:27:25,10.5.0,,11a259a5f0,patched-repl-multireadrandom,1,2026-04-08T12:27:25.616916,2026-04-08T12:28:39.733513
8308888,2103.9,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","77,0",181,694,3264,56158,70,0.0,,"4,3","0,1","16,2",multireadrandom.t64,2026-04-8T12:30:08,10.5.0,,11a259a5f0,patched-repl-multireadrandom,2,2026-04-08T12:30:07.901939,2026-04-08T12:31:22.006170
8278207,2095.8,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","78,0",181,716,2934,37989,70,0.0,,"4,3","0,1","16,2",multireadrandom.t64,2026-04-8T12:32:55,10.5.0,,11a259a5f0,patched-repl-multireadrandom,3,2026-04-08T12:32:55.482730,2026-04-08T12:34:09.556753
8306700,2103.3,8GB,0GB,"0,0",,"0,0",0,0,0,0,"8,0","77,0",176,710,3419,104242,70,0.0,,"4,3","0,1","16,2",multireadrandom.t64,2026-04-8T12:35:42,10.5.0,,11a259a5f0,patched-repl-multireadrandom,4,2026-04-08T12:35:42.284813,2026-04-08T12:36:56.442763
388082,31088.7,8GB,0GB,"0,0",,"0,0",0,0,0,0,"173,0","147,0",359,1468,4967,116449,70,0.0,,"4,3","0,1","16,2",fwdrange.t64,2026-04-8T12:38:26,10.5.0,,11a259a5f0,patched-repl-fwdrange,0,2026-04-08T12:38:26.291490,2026-04-08T12:39:39.650714
388360,31110.9,8GB,0GB,"0,0",,"0,0",0,0,0,0,"173,0","147,0",357,1527,4664,54674,70,0.0,,"4,3","0,1","16,2",fwdrange.t64,2026-04-8T12:41:15,10.5.0,,11a259a5f0,patched-repl-fwdrange,1,2026-04-08T12:41:15.885629,2026-04-08T12:42:29.192630
388496,31121.7,8GB,0GB,"0,0",,"0,0",0,0,0,0,"173,0","147,0",358,1533,4593,41288,70,0.0,,"4,3","0,1","16,2",fwdrange.t64,2026-04-8T12:43:59,10.5.0,,11a259a5f0,patched-repl-fwdrange,2,2026-04-08T12:43:59.202355,2026-04-08T12:45:12.513520
388487,31121.1,8GB,0GB,"0,0",,"0,0",0,0,0,0,"173,0","147,0",354,1524,4353,54031,70,0.0,,"4,3","0,1","16,2",fwdrange.t64,2026-04-8T12:46:42,10.5.0,,11a259a5f0,patched-repl-fwdrange,3,2026-04-08T12:46:41.887520,2026-04-08T12:47:55.212091
389057,31166.7,8GB,0GB,"0,0",,"0,0",0,0,0,0,"173,0","147,0",359,1483,4849,56767,70,0.0,,"4,3","0,1","16,2",fwdrange.t64,2026-04-8T12:49:25,10.5.0,,11a259a5f0,patched-repl-fwdrange,4,2026-04-08T12:49:25.645420,2026-04-08T12:50:38.987081
272212,21806.5,8GB,0GB,"0,0",,"0,0",0,0,0,0,"248,0","214,0",530,1689,6359,84734,70,0.0,,"4,3","0,1","16,2",revrange.t64,2026-04-8T12:52:10,10.5.0,,11a259a5f0,patched-repl-revrange,0,2026-04-08T12:52:10.750338,2026-04-08T12:53:24.202531
271540,21752.7,8GB,0GB,"0,0",,"0,0",0,0,0,0,"249,0","214,0",536,1669,6423,72824,70,0.0,,"4,3","0,1","16,2",revrange.t64,2026-04-8T12:54:55,10.5.0,,11a259a5f0,patched-repl-revrange,1,2026-04-08T12:54:55.139400,2026-04-08T12:56:08.585320
270860,21698.2,8GB,0GB,"0,0",,"0,0",0,0,0,0,"249,0","214,0",524,1728,6564,82285,70,0.0,,"4,3","0,1","16,2",revrange.t64,2026-04-8T12:57:39,10.5.0,,11a259a5f0,patched-repl-revrange,2,2026-04-08T12:57:39.675663,2026-04-08T12:58:53.124758
270921,21703.0,8GB,0GB,"0,0",,"0,0",0,0,0,0,"248,0","214,0",529,1702,5746,24445,70,0.0,,"4,4","0,1","16,2",revrange.t64,2026-04-8T13:00:22,10.5.0,,11a259a5f0,patched-repl-revrange,3,2026-04-08T13:00:22.309244,2026-04-08T13:01:35.843411
271788,21772.5,8GB,0GB,"0,0",,"0,0",0,0,0,0,"249,0","214,0",534,1728,6560,89737,70,0.0,,"4,3","0,1","16,2",revrange.t64,2026-04-8T13:03:04,10.5.0,,11a259a5f0,patched-repl-revrange,4,2026-04-08T13:03:04.475309,2026-04-08T13:04:17.918124
6646920,1685.8,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",24,109,221,76579,70,0.0,,"4,3","0,1","16,2",readwhilewriting.t64,2026-04-8T13:05:47,10.5.0,,11a259a5f0,patched-repl-readwhilewriting,0,2026-04-08T13:05:47.217354,2026-04-08T13:07:01.361024
6576805,1668.2,8GB,0GB,"0,0",,"0,0",0,0,0,0,"10,0","11,0",23,125,248,70729,70,0.0,,"4,3","0,1","16,3",readwhilewriting.t64,2026-04-8T13:08:30,10.5.0,,11a259a5f0,patched-repl-readwhilewriting,1,2026-04-08T13:08:30.076431,2026-04-08T13:09:44.268025
6678772,1694.1,8GB,0GB,"0,0",,"0,0",0,0,0,0,"9,0","11,0",23,122,252,58377,70,0.0,,"4,3","0,1","16,2",readwhilewriting.t64,2026-04-8T13:11:13,10.5.0,,11a259a5f0,patched-repl-readwhilewriting,2,2026-04-08T13:11:13.422028,2026-04-08T13:12:27.577253
6684322,1695.3,8GB,0GB,"0,0",,"0,0",0,0,0,0,"9,0","11,0",23,125,249,14079,70,0.0,,"4,3","0,1","16,2",readwhilewriting.t64,2026-04-8T13:13:57,10.5.0,,11a259a5f0,patched-repl-readwhilewriting,3,2026-04-08T13:13:57.677577,2026-04-08T13:15:11.781511
6680014,1693.9,8GB,0GB,"0,0",,"0,0",0,0,0,0,"9,0","10,0",22,124,249,28060,70,0.0,,"4,3","0,1","16,2",readwhilewriting.t64,2026-04-8T13:16:41,10.5.0,,11a259a5f0,patched-repl-readwhilewriting,4,2026-04-08T13:16:41.717813,2026-04-08T13:17:55.842951
55855,22.4,9GB,0GB,"4,0",,"61,0",200,21,174,0,"1143,0","1043,0",6327,11682,28563,144710,71,0.0,,"0,3","0,1","0,3",overwrite.t64.s1,2026-04-8T13:19:27,10.5.0,,11a259a5f0,patched-repl-overwrite,0,2026-04-08T13:19:26.980527,2026-04-08T13:20:39.215261
57157,22.9,9GB,0GB,"4,0",,"61,0",244,17,173,0,"1119,0","1030,0",6804,11185,13936,35902,70,0.0,,"0,3","0,1","0,6",overwrite.t64.s1,2026-04-8T13:22:07,10.5.0,,11a259a5f0,patched-repl-overwrite,1,2026-04-08T13:22:07.632590,2026-04-08T13:23:19.518134
56977,22.8,9GB,0GB,"4,0",,"61,0",240,18,172,0,"1123,0","1028,0",7001,11123,35364,155211,70,0.0,,"0,3","0,1","0,6",overwrite.t64.s1,2026-04-8T13:24:47,10.5.0,,11a259a5f0,patched-repl-overwrite,2,2026-04-08T13:24:47.741988,2026-04-08T13:25:59.834817
59265,23.7,9GB,0GB,"4,0",,"62,0",245,17,176,0,"1079,0","994,0",6960,10460,13736,30060,70,0.0,,"0,3","0,1","0,9",overwrite.t64.s1,2026-04-8T13:27:28,10.5.0,,11a259a5f0,patched-repl-overwrite,3,2026-04-08T13:27:28.481748,2026-04-08T13:28:40.018276
58637,23.5,9GB,0GB,"4,0",,"61,0",246,17,175,0,"1091,0","1007,0",6843,10528,13852,62526,71,0.0,,"0,3","0,1","0,7",overwrite.t64.s1,2026-04-8T13:30:10,10.5.0,,11a259a5f0,patched-repl-overwrite,4,2026-04-08T13:30:10.538765,2026-04-08T13:31:22.826982
364624,29209.4,8GB,0GB,"0,0",,"0,0",0,0,0,0,"185,0","200,0",378,1629,3971,45397,70,0.0,,"4,3","0,1","16,2",fwdrangewhilewriting.t64,2026-04-8T13:32:54,10.5.0,,11a259a5f0,patched-repl-fwdrangewhilewriting,0,2026-04-08T13:32:54.184600,2026-04-08T13:34:07.566899
364532,29202.0,8GB,0GB,"0,0",,"0,0",0,0,0,0,"185,0","200,0",392,1638,2849,54061,70,0.0,,"4,3","0,1","16,2",fwdrangewhilewriting.t64,2026-04-8T13:35:39,10.5.0,,11a259a5f0,patched-repl-fwdrangewhilewriting,1,2026-04-08T13:35:39.622038,2026-04-08T13:36:52.971568
365069,29245.1,8GB,0GB,"0,0",,"0,0",0,0,0,0,"185,0","199,0",377,1640,3136,27406,70,0.0,,"4,3","0,1","16,2",fwdrangewhilewriting.t64,2026-04-8T13:38:22,10.5.0,,11a259a5f0,patched-repl-fwdrangewhilewriting,2,2026-04-08T13:38:22.239406,2026-04-08T13:39:35.590665
364633,29210.1,8GB,0GB,"0,0",,"0,0",0,0,0,0,"185,0","200,0",378,1619,2766,46199,70,0.0,,"4,3","0,1","16,2",fwdrangewhilewriting.t64,2026-04-8T13:41:04,10.5.0,,11a259a5f0,patched-repl-fwdrangewhilewriting,3,2026-04-08T13:41:04.688088,2026-04-08T13:42:18.082452
364732,29218.1,8GB,0GB,"0,0",,"0,0",0,0,0,0,"185,0","200,0",378,1607,4330,57087,70,0.0,,"4,3","0,1","16,2",fwdrangewhilewriting.t64,2026-04-8T13:43:48,10.5.0,,11a259a5f0,patched-repl-fwdrangewhilewriting,4,2026-04-08T13:43:48.571769,2026-04-08T13:45:01.892391
254380,20378.0,8GB,0GB,"0,0",,"0,0",0,0,0,0,"268,0","271,0",566,1774,7250,75219,70,0.0,,"4,3","0,1","16,2",revrangewhilewriting.t64,2026-04-8T13:46:30,10.5.0,,11a259a5f0,patched-repl-revrangewhilewriting,0,2026-04-08T13:46:29.961808,2026-04-08T13:47:43.438252
256006,20508.2,8GB,0GB,"0,0",,"0,0",0,0,0,0,"264,0","251,0",563,1748,2853,39869,70,0.0,,"4,3","0,1","16,2",revrangewhilewriting.t64,2026-04-8T13:49:13,10.5.0,,11a259a5f0,patched-repl-revrangewhilewriting,1,2026-04-08T13:49:13.197527,2026-04-08T13:50:26.688585
252533,20230.0,8GB,0GB,"0,0",,"0,0",0,0,0,0,"268,0","286,0",562,1780,2817,18607,70,0.0,,"4,3","0,1","16,2",revrangewhilewriting.t64,2026-04-8T13:51:58,10.5.0,,11a259a5f0,patched-repl-revrangewhilewriting,2,2026-04-08T13:51:58.292224,2026-04-08T13:53:11.778144
256296,20531.5,8GB,0GB,"0,0",,"0,0",0,0,0,0,"264,0","247,0",558,1774,2850,68746,70,0.0,,"4,3","0,1","16,2",revrangewhilewriting.t64,2026-04-8T13:54:42,10.5.0,,11a259a5f0,patched-repl-revrangewhilewriting,3,2026-04-08T13:54:42.665151,2026-04-08T13:55:56.160234
253920,20341.1,8GB,0GB,"0,0",,"0,0",0,0,0,0,"266,0","275,0",561,1789,2828,24152,70,0.0,,"4,3","0,1","16,2",revrangewhilewriting.t64,2026-04-8T13:57:25,10.5.0,,11a259a5f0,patched-repl-revrangewhilewriting,4,2026-04-08T13:57:25.824035,2026-04-08T13:58:39.327340
