runner_name,tag,run_id,recall,total_time,qps,start_time,end_time
annoy,patched-repl,2,0.976359,1.4521358219990361,6886.408177875414,2026-08-10T13:42:41.815453,2026-08-10T13:42:43.291755
annoy,patched-repl,3,0.976359,1.4537295019999874,6878.858815372715,2026-08-10T13:42:43.575856,2026-08-10T13:42:45.053247
annoy,patched-repl,4,0.976359,1.498113404999458,6675.062092514697,2026-08-10T13:42:45.338090,2026-08-10T13:42:46.864062
annoy,patched-repl,5,0.976359,1.4642470509988925,6829.4486187819975,2026-08-10T13:42:47.145736,2026-08-10T13:42:48.634003
annoy,patched-repl,6,0.976359,1.4427141229989502,6931.380126239519,2026-08-10T13:42:48.915942,2026-08-10T13:42:50.383644
annoy,patched-repl,7,0.976359,1.4569546640013868,6863.631550851387,2026-08-10T13:42:50.665806,2026-08-10T13:42:52.146672
annoy,patched-repl,8,0.976359,1.4707893390004756,6799.070223609206,2026-08-10T13:42:52.428826,2026-08-10T13:42:53.925247
annoy,patched-repl,9,0.976359,1.4612274619994423,6843.561498848847,2026-08-10T13:42:54.205589,2026-08-10T13:42:55.690870
annoy,patched-repl,10,0.976359,1.4426214340001025,6931.825470159547,2026-08-10T13:42:55.974555,2026-08-10T13:42:57.442214
annoy,patched-repl,11,0.976359,1.4589239270007965,6854.366985780843,2026-08-10T13:42:57.724288,2026-08-10T13:42:59.207389
annoy,patched-repl,12,0.976359,1.4734047490001103,6787.001336045817,2026-08-10T13:42:59.489416,2026-08-10T13:43:00.992033
annoy,patched-repl,13,0.976359,1.4480766609995044,6905.7117411848285,2026-08-10T13:43:01.273365,2026-08-10T13:43:02.745953
annoy,patched-repl,14,0.976359,1.4462311480001517,6914.524012173295,2026-08-10T13:43:03.031959,2026-08-10T13:43:04.503322
annoy,patched-repl,15,0.976359,1.482554579999487,6745.114233840524,2026-08-10T13:43:04.788109,2026-08-10T13:43:06.295048
annoy,patched-repl,16,0.976359,1.4776502339991566,6767.501381524979,2026-08-10T13:43:06.579187,2026-08-10T13:43:08.086177
annoy,patched-repl,17,0.976359,1.457976169000176,6858.822669822934,2026-08-10T13:43:08.369419,2026-08-10T13:43:09.851564
annoy,patched-repl,18,0.976359,1.4539310079999268,6877.905447354283,2026-08-10T13:43:10.135386,2026-08-10T13:43:11.614931
annoy,patched-repl,19,0.976359,1.4725095550002152,6791.127409695171,2026-08-10T13:43:11.897174,2026-08-10T13:43:13.393705
annoy,patched-repl,20,0.976359,1.4727733919989987,6789.9108269650205,2026-08-10T13:43:13.678654,2026-08-10T13:43:15.177134
annoy,patched-repl,21,0.976359,1.4351922389996616,6967.707689786606,2026-08-10T13:43:15.459527,2026-08-10T13:43:16.919575
annoy,patched-repl,22,0.976359,1.449438393001401,6899.223898224927,2026-08-10T13:43:17.207762,2026-08-10T13:43:18.682452
annoy,patched-repl,23,0.976359,1.450031066999145,6896.403965119939,2026-08-10T13:43:18.966542,2026-08-10T13:43:20.440886
annoy,patched-repl,24,0.976359,1.4765483859991946,6772.551509196161,2026-08-10T13:43:20.727172,2026-08-10T13:43:22.232378
annoy,patched-repl,25,0.976359,1.4383419289988524,6952.449760649353,2026-08-10T13:43:22.516150,2026-08-10T13:43:23.979331
