readratio,writeratio,run,benchmark,tag,ts_start,ts_end,read_bw_gb,write_bw_gb,read_bw_wall_gb,write_bw_wall_gb,wall_s,read_bw_std,write_bw_std,read_bw_std_pct,write_bw_std_pct
40,60,2,readwrite_random,unrepl-bound,1788260424.585207,1788260516.6019342,38.10546287,58.199974989,24.82340327343784,37.91249836293369,46.058,0.225828251247,0.378540966704,0.6093251779986238,0.6669501685909657
40,60,3,readwrite_random,unrepl-bound,1788260520.3369644,1788260605.6780493,38.117395794,53.021585248,17.728086920634922,24.659080825396824,64.512,0.165098453989,0.17920781984099998,0.4451173280377457,0.3462362449238754
40,60,4,readwrite_random,unrepl-bound,1788260609.387501,1788260704.320429,43.987151926,47.091068446,17.809991121283687,19.067373737729252,74.099,0.397118271817,0.283550197841,0.9267201835892386,0.6167927170636387
40,60,5,readwrite_random,unrepl-bound,1788260707.6004364,1788260795.856343,36.973235403,49.152109492,16.449301311189537,21.86692352964204,67.438,0.38509151062299996,0.313535864564,1.0710083676515603,0.6536357910495947
40,60,1,readwrite_random,unrepl-firsttouch,1788260798.8699694,1788260880.6962821,63.739339013,85.866157362,31.352406525280347,42.23625023542527,60.996,0.43941659676,0.355517898229,0.7073439367785124,0.4244318885277376
40,60,2,readwrite_random,unrepl-firsttouch,1788260884.5138433,1788260962.3640902,68.276225092,90.447121116,35.912049530434786,47.57353660140253,57.04,0.527781461276,0.40704516949,0.7917519596432911,0.45990564851782
40,60,3,readwrite_random,unrepl-firsttouch,1788260965.5441113,1788261037.9698882,68.662818301,94.295448685,39.91516905033908,54.815966895097844,51.61,0.497453372592,0.357448640236,0.7448397460237857,0.3884101049579626
40,60,4,readwrite_random,unrepl-firsttouch,1788261041.3496494,1788261111.3304825,65.666609986,91.94988679,40.06638125295912,56.10682231799878,49.17,0.521520007084,0.385927111779,0.8141643796781749,0.4291732235206341
40,60,5,readwrite_random,unrepl-firsttouch,1788261114.9004512,1788261198.245945,68.484836575,82.190825439,32.87596510198727,39.45548889295657,62.498,0.343241360439,0.270201552423,0.5128961057484257,0.33578862185397673
40,60,1,readwrite_random,unrepl-interleaved,1788261202.042892,1788261263.7329032,61.257794214,91.682908563,44.98045331545069,67.32104610293938,40.859,0.480386834423,0.394024698674,0.8092646461946971,0.44188544838592875
40,60,2,readwrite_random,unrepl-interleaved,1788261267.1217675,1788261339.8430057,66.113509241,93.067228163,38.22213130852683,53.80664893712303,51.895,0.5220051595690001,0.414045833437,0.8104457718871474,0.45528876603187
40,60,3,readwrite_random,unrepl-interleaved,1788261343.1648483,1788261417.9450822,68.147971771,97.523297184,37.89549142935518,54.23222963394065,53.953,0.530889896018,0.41298471435399997,0.8023788531076569,0.43403865977184136
40,60,4,readwrite_random,unrepl-interleaved,1788261421.45072,1788261492.539265,74.011506902,108.460824796,44.16870348059594,64.7274215888449,50.273,0.49259630765600004,0.383536927808,0.6830925808699894,0.3611738337575567
40,60,5,readwrite_random,unrepl-interleaved,1788261495.871971,1788261574.6281695,76.9895142,101.60778415,39.8722515588545,52.62185600276191,57.931,0.504638836829,0.404249154012,0.6735712635584497,0.40870326439338145
30,70,1,readwrite_random,default,1788217500.683869,1788217570.90654,48.029227039,109.268200595,29.065936534452153,66.12824395804421,49.576,0.531438168911,0.502579620886,1.1391620494232728,0.47291726077118057
30,70,2,readwrite_random,default,1788217574.3157618,1788217650.9057248,53.306046007,114.193324757,28.58627948950774,61.2401659222822,55.946,0.34962037138700003,0.27162278758,0.6723211827825387,0.24309361184602718
30,70,3,readwrite_random,default,1788217654.5573227,1788217727.4007967,45.382937196,104.955559833,26.088254453739008,60.33340987672677,52.193,0.43178465900699997,0.377539774203,0.9763318644145438,0.36862726576831245
30,70,4,readwrite_random,default,1788217730.6359944,1788217798.7583914,47.790516058,107.416326775,30.19566723073035,67.86927461679723,47.484,0.49240846891,0.421268461235,1.0606760429261393,0.4034605491930029
