metric,firsttouch,balancing,interleaved,repl-no-unreplication,repl-main-bound,repl-main-firsttouch,repl-main-interleaved
data_mem_gb_node1,0.2612453720990349,0.26930454119514013,0.3387139186485141,1.0083305563142755,0.9915166949794303,1.0180750528971356,1.0146057724413289
data_mem_gb_node2,0.21896616498161764,0.23849963319067863,0.2473479434742647,1.035969287993142,1.0265581018784466,1.0428966447418813,1.0423442035059405
data_mem_gb_node3,0.2981856590719784,0.2955616826076134,0.34812688909792433,0.9319622120346599,0.9226964904531993,0.9365874944948682,0.9389025873727928
pagetable_mb,12.327929227941176,12.332151960784314,12.298929227941176,17.90529405872926,17.9346289357089,18.032261029411764,18.116611283936653
pagetable_mb_node0,7.925475183823529,6.717833946078431,6.2197337622549025,7.312863522812971,7.353544789309955,6.816697303921569,6.865506575226244
pagetable_mb_node1,1.8679105392156863,2.473902573529412,2.0053964460784313,3.2967215191365007,3.0794762796945703,3.7294270833333334,3.7398484634238307
pagetable_mb_node2,0.37607230392156865,0.9709779411764707,1.1270940563725491,2.954190233785822,2.9569148873491704,3.1530484068627453,2.959867258201357
pagetable_mb_node3,2.1584712009803924,2.1694375,2.946704963235294,4.341779199660634,4.5446929793552036,4.333088235294118,4.551388987085219
tma_l3_bound,15.710434397163118,15.547907801418438,13.598386524822695,4.476979591836735,4.495102040816326,5.676816326530613,5.858579591836735
tma_dram_bound,49.70400709219858,50.09006205673759,49.29083333333334,33.99394285714286,34.2534693877551,37.135714285714286,38.326481632653056
tma_l1_bound,7.082207446808512,7.036781914893616,7.388253546099291,13.628832653061224,13.665306122448978,13.345012244897958,12.620032653061225
tma_store_bound,7.440638297872338,7.400930851063831,7.0409308510638295,2.891420408163265,2.815918367346939,2.771273469387755,2.823755102040816
warmup_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0
read_bw_gb_std,6.61089052961234,4.667833568264082,0.6389794168820346,1.3307374899275766,2.225447541654636,12.767867459038662,1.4668523223502772
write_bw_gb_std,0.320494158900775,0.2872852917123151,0.06891914974374219,0.0020264191567464468,0.0049939741155963875,0.0070181524753518175,0.004742302991001085
runs,5.0,5.0,5.0,5.0,5.0,5.0,5.0
