streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
1,0,repl,6,False,18,0.3151,10,2026-08-27T14:55:45.772841,2026-08-27T14:55:46.087990
1,0,repl,6,False,19,0.5781,10,2026-08-27T14:55:46.088067,2026-08-27T14:55:46.666173
1,0,repl,6,False,20,0.0062,4,2026-08-27T14:55:46.666240,2026-08-27T14:55:46.672407
1,0,repl,6,False,21,0.2034,1,2026-08-27T14:55:46.672461,2026-08-27T14:55:46.875828
1,0,repl,6,False,22,0.1772,10,2026-08-27T14:55:46.875884,2026-08-27T14:55:47.053068
1,0,repl,6,False,23,0.3885,10,2026-08-27T14:55:47.053124,2026-08-27T14:55:47.441638
1,0,repl,6,False,24,0.0677,10,2026-08-27T14:55:47.441695,2026-08-27T14:55:47.509451
1,0,repl,6,False,25,0.0181,10,2026-08-27T14:55:47.509513,2026-08-27T14:55:47.527622
1,0,repl,6,False,26,0.0928,10,2026-08-27T14:55:47.527676,2026-08-27T14:55:47.620465
1,0,repl,6,False,27,0.0221,10,2026-08-27T14:55:47.620521,2026-08-27T14:55:47.642619
1,0,repl,6,False,28,0.167,25,2026-08-27T14:55:47.642673,2026-08-27T14:55:47.809710
1,0,repl,6,False,29,2.3116,25,2026-08-27T14:55:47.809766,2026-08-27T14:55:50.121426
1,0,repl,6,False,30,0.0467,1,2026-08-27T14:55:50.121517,2026-08-27T14:55:50.168208
1,0,repl,6,False,31,0.1461,10,2026-08-27T14:55:50.168278,2026-08-27T14:55:50.314399
1,0,repl,6,False,32,0.3339,10,2026-08-27T14:55:50.314476,2026-08-27T14:55:50.648361
1,0,repl,6,False,33,0.7962,10,2026-08-27T14:55:50.648437,2026-08-27T14:55:51.444636
1,0,repl,6,False,34,0.524,10,2026-08-27T14:55:51.444713,2026-08-27T14:55:51.968714
1,0,repl,6,False,35,0.5991,10,2026-08-27T14:55:51.968792,2026-08-27T14:55:52.567885
1,0,repl,6,False,36,0.1382,10,2026-08-27T14:55:52.567972,2026-08-27T14:55:52.706186
1,0,repl,6,False,37,0.0347,10,2026-08-27T14:55:52.706265,2026-08-27T14:55:52.741022
1,0,repl,6,False,38,0.0157,10,2026-08-27T14:55:52.741102,2026-08-27T14:55:52.756775
1,0,repl,6,False,39,0.0198,10,2026-08-27T14:55:52.756839,2026-08-27T14:55:52.776606
1,0,repl,6,False,40,0.0681,10,2026-08-27T14:55:52.776661,2026-08-27T14:55:52.844788
1,0,repl,6,False,41,0.0142,10,2026-08-27T14:55:52.844868,2026-08-27T14:55:52.859123
1,0,repl,6,False,42,0.017,10,2026-08-27T14:55:52.859177,2026-08-27T14:55:52.876177
1,0,repl,6,False,43,0.0183,10,2026-08-27T14:55:52.876219,2026-08-27T14:55:52.894570
1,0,repl,7,False,1,0.0022,1,2026-08-27T14:55:52.898624,2026-08-27T14:55:52.900848
1,0,repl,7,False,2,0.0275,1,2026-08-27T14:55:52.900896,2026-08-27T14:55:52.928376
1,0,repl,7,False,3,0.0106,1,2026-08-27T14:55:52.928414,2026-08-27T14:55:52.938990
1,0,repl,7,False,4,0.0115,1,2026-08-27T14:55:52.939028,2026-08-27T14:55:52.950511
1,0,repl,7,False,5,0.1277,1,2026-08-27T14:55:52.950555,2026-08-27T14:55:53.078288
1,0,repl,7,False,6,0.1019,1,2026-08-27T14:55:53.078346,2026-08-27T14:55:53.180307
1,0,repl,7,False,7,0.0464,1,2026-08-27T14:55:53.180386,2026-08-27T14:55:53.226770
1,0,repl,7,False,8,0.0174,18,2026-08-27T14:55:53.226845,2026-08-27T14:55:53.244266
