sf,streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
10,1,0,repl,8,False,6,0.0154,1,2026-08-27T14:52:47.550018,2026-08-27T14:52:47.565412
10,1,0,repl,8,False,7,0.1178,4,2026-08-27T14:52:47.565485,2026-08-27T14:52:47.683295
10,1,0,repl,8,False,8,0.187,2,2026-08-27T14:52:47.683374,2026-08-27T14:52:47.870418
10,1,0,repl,8,False,9,0.25,175,2026-08-27T14:52:47.870500,2026-08-27T14:52:48.120499
10,1,0,repl,8,False,10,0.2588,20,2026-08-27T14:52:48.120584,2026-08-27T14:52:48.379400
10,1,0,repl,8,False,11,0.0289,0,2026-08-27T14:52:48.379481,2026-08-27T14:52:48.408446
10,1,0,repl,8,False,12,0.0974,2,2026-08-27T14:52:48.408530,2026-08-27T14:52:48.505905
10,1,0,repl,8,False,13,0.2509,45,2026-08-27T14:52:48.505984,2026-08-27T14:52:48.756945
10,1,0,repl,8,False,14,0.0722,1,2026-08-27T14:52:48.757028,2026-08-27T14:52:48.829239
10,1,0,repl,8,False,15,0.0406,1,2026-08-27T14:52:48.829320,2026-08-27T14:52:48.869909
10,1,0,repl,8,False,16,0.1485,27840,2026-08-27T14:52:48.869987,2026-08-27T14:52:49.018549
10,1,0,repl,8,False,17,0.0702,1,2026-08-27T14:52:49.018626,2026-08-27T14:52:49.088858
10,1,0,repl,8,False,18,0.2261,100,2026-08-27T14:52:49.088942,2026-08-27T14:52:49.315014
10,1,0,repl,8,False,19,0.07,1,2026-08-27T14:52:49.315089,2026-08-27T14:52:49.385129
10,1,0,repl,8,False,20,0.0887,1804,2026-08-27T14:52:49.385299,2026-08-27T14:52:49.474022
10,1,0,repl,8,False,21,0.1946,100,2026-08-27T14:52:49.474106,2026-08-27T14:52:49.668722
10,1,0,repl,8,False,22,0.1307,7,2026-08-27T14:52:49.668798,2026-08-27T14:52:49.799566
10,1,0,repl,9,False,1,0.0489,4,2026-08-27T14:52:49.801147,2026-08-27T14:52:49.850028
10,1,0,repl,9,False,2,0.0563,100,2026-08-27T14:52:49.850103,2026-08-27T14:52:49.906474
10,1,0,repl,9,False,3,0.1274,10,2026-08-27T14:52:49.906550,2026-08-27T14:52:50.033994
10,1,0,repl,9,False,4,0.1477,5,2026-08-27T14:52:50.034069,2026-08-27T14:52:50.181815
10,1,0,repl,9,False,5,0.1457,5,2026-08-27T14:52:50.181899,2026-08-27T14:52:50.327620
10,1,0,repl,9,False,6,0.0172,1,2026-08-27T14:52:50.327701,2026-08-27T14:52:50.344966
10,1,0,repl,9,False,7,0.1286,4,2026-08-27T14:52:50.345043,2026-08-27T14:52:50.473673
10,1,0,repl,9,False,8,0.1766,2,2026-08-27T14:52:50.473754,2026-08-27T14:52:50.650409
10,1,0,repl,9,False,9,0.2558,175,2026-08-27T14:52:50.650496,2026-08-27T14:52:50.906293
10,1,0,repl,9,False,10,0.2621,20,2026-08-27T14:52:50.906371,2026-08-27T14:52:51.168452
10,1,0,repl,9,False,11,0.0324,0,2026-08-27T14:52:51.168534,2026-08-27T14:52:51.200978
10,1,0,repl,9,False,12,0.1002,2,2026-08-27T14:52:51.201054,2026-08-27T14:52:51.301294
10,1,0,repl,9,False,13,0.2726,45,2026-08-27T14:52:51.301375,2026-08-27T14:52:51.573996
10,1,0,repl,9,False,14,0.0713,1,2026-08-27T14:52:51.574077,2026-08-27T14:52:51.645381
10,1,0,repl,9,False,15,0.044,1,2026-08-27T14:52:51.645460,2026-08-27T14:52:51.689440
10,1,0,repl,9,False,16,0.1505,27840,2026-08-27T14:52:51.689599,2026-08-27T14:52:51.840161
10,1,0,repl,9,False,17,0.0749,1,2026-08-27T14:52:51.840243,2026-08-27T14:52:51.915186
10,1,0,repl,9,False,18,0.2081,100,2026-08-27T14:52:51.915266,2026-08-27T14:52:52.123362
10,1,0,repl,9,False,19,0.0671,1,2026-08-27T14:52:52.123437,2026-08-27T14:52:52.190572
10,1,0,repl,9,False,20,0.0886,1804,2026-08-27T14:52:52.190649,2026-08-27T14:52:52.279254
