streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
16,2,imbalanced,1,True,6,5.9611,1,2026-08-27T16:13:33.786038,2026-08-27T16:13:39.747136
16,2,imbalanced,1,True,7,0.0303,1,2026-08-27T16:13:39.747220,2026-08-27T16:13:39.777563
16,1,imbalanced,1,True,8,0.164,18,2026-08-27T16:13:39.675096,2026-08-27T16:13:39.839085
16,2,imbalanced,1,True,8,0.1684,18,2026-08-27T16:13:39.777649,2026-08-27T16:13:39.946032
16,3,imbalanced,1,True,9,6.4124,10,2026-08-27T16:13:33.555677,2026-08-27T16:13:39.968101
16,0,imbalanced,1,True,9,5.6302,10,2026-08-27T16:13:34.341859,2026-08-27T16:13:39.972066
16,8,imbalanced,1,True,14,7.083,10,2026-08-27T16:13:32.964941,2026-08-27T16:13:40.047973
16,9,imbalanced,1,True,13,6.0701,10,2026-08-27T16:13:35.210862,2026-08-27T16:13:41.280958
16,14,imbalanced,1,True,16,6.0782,10,2026-08-27T16:13:37.866861,2026-08-27T16:13:43.945104
16,8,imbalanced,1,True,15,4.091,10,2026-08-27T16:13:40.048064,2026-08-27T16:13:44.139105
16,8,imbalanced,1,True,16,0.7035,10,2026-08-27T16:13:44.139225,2026-08-27T16:13:44.842804
16,12,imbalanced,1,True,14,17.7805,10,2026-08-27T16:13:27.101903,2026-08-27T16:13:44.882444
16,4,imbalanced,1,True,17,11.2654,10,2026-08-27T16:13:33.732848,2026-08-27T16:13:44.998291
16,13,imbalanced,1,True,19,10.6326,10,2026-08-27T16:13:34.593742,2026-08-27T16:13:45.226418
16,13,imbalanced,1,True,20,0.1019,4,2026-08-27T16:13:45.226585,2026-08-27T16:13:45.328501
16,7,imbalanced,1,True,21,11.9041,1,2026-08-27T16:13:33.718788,2026-08-27T16:13:45.622943
16,10,imbalanced,1,True,21,14.4582,1,2026-08-27T16:13:31.175961,2026-08-27T16:13:45.634219
