sf,streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
10,1,0,interleaved,5,False,18,0.2491,100,2026-08-27T16:39:34.653375,2026-08-27T16:39:34.902500
10,1,0,interleaved,5,False,19,0.0642,1,2026-08-27T16:39:34.902575,2026-08-27T16:39:34.966794
10,1,0,interleaved,5,False,20,0.0962,1804,2026-08-27T16:39:34.966872,2026-08-27T16:39:35.063093
10,1,0,interleaved,5,False,21,0.2131,100,2026-08-27T16:39:35.063182,2026-08-27T16:39:35.276305
10,1,0,interleaved,5,False,22,0.1409,7,2026-08-27T16:39:35.276500,2026-08-27T16:39:35.417386
10,1,0,interleaved,6,False,1,0.0476,4,2026-08-27T16:39:35.420471,2026-08-27T16:39:35.468075
10,1,0,interleaved,6,False,2,0.0603,100,2026-08-27T16:39:35.468154,2026-08-27T16:39:35.528513
10,1,0,interleaved,6,False,3,0.1409,10,2026-08-27T16:39:35.528596,2026-08-27T16:39:35.669533
10,1,0,interleaved,6,False,4,0.1516,5,2026-08-27T16:39:35.669610,2026-08-27T16:39:35.821240
10,1,0,interleaved,6,False,5,0.1504,5,2026-08-27T16:39:35.821320,2026-08-27T16:39:35.971693
10,1,0,interleaved,6,False,6,0.0155,1,2026-08-27T16:39:35.971764,2026-08-27T16:39:35.987323
10,1,0,interleaved,6,False,7,0.1322,4,2026-08-27T16:39:35.987394,2026-08-27T16:39:36.119606
10,1,0,interleaved,6,False,8,0.2018,2,2026-08-27T16:39:36.119691,2026-08-27T16:39:36.321531
10,1,0,interleaved,6,False,9,0.2584,175,2026-08-27T16:39:36.321601,2026-08-27T16:39:36.580000
10,1,0,interleaved,6,False,10,0.2931,20,2026-08-27T16:39:36.580085,2026-08-27T16:39:36.873252
10,1,0,interleaved,6,False,11,0.0306,0,2026-08-27T16:39:36.873333,2026-08-27T16:39:36.903911
10,1,0,interleaved,6,False,12,0.1151,2,2026-08-27T16:39:36.903993,2026-08-27T16:39:37.019076
10,1,0,interleaved,6,False,13,0.2852,45,2026-08-27T16:39:37.019162,2026-08-27T16:39:37.304361
10,1,0,interleaved,6,False,14,0.0792,1,2026-08-27T16:39:37.304448,2026-08-27T16:39:37.383665
10,1,0,interleaved,6,False,15,0.0446,1,2026-08-27T16:39:37.383751,2026-08-27T16:39:37.428341
10,1,0,interleaved,6,False,16,0.1631,27840,2026-08-27T16:39:37.428421,2026-08-27T16:39:37.591547
10,1,0,interleaved,6,False,17,0.0739,1,2026-08-27T16:39:37.591625,2026-08-27T16:39:37.665576
10,1,0,interleaved,6,False,18,0.2507,100,2026-08-27T16:39:37.665654,2026-08-27T16:39:37.916404
10,1,0,interleaved,6,False,19,0.0667,1,2026-08-27T16:39:37.916481,2026-08-27T16:39:37.983154
10,1,0,interleaved,6,False,20,0.0949,1804,2026-08-27T16:39:37.983237,2026-08-27T16:39:38.078162
10,1,0,interleaved,6,False,21,0.2036,100,2026-08-27T16:39:38.078242,2026-08-27T16:39:38.281837
10,1,0,interleaved,6,False,22,0.1397,7,2026-08-27T16:39:38.281912,2026-08-27T16:39:38.421597
10,1,0,interleaved,7,False,1,0.0477,4,2026-08-27T16:39:38.425178,2026-08-27T16:39:38.472922
10,1,0,interleaved,7,False,2,0.0647,100,2026-08-27T16:39:38.473001,2026-08-27T16:39:38.537695
10,1,0,interleaved,7,False,3,0.1496,10,2026-08-27T16:39:38.537774,2026-08-27T16:39:38.687386
10,1,0,interleaved,7,False,4,0.1479,5,2026-08-27T16:39:38.687456,2026-08-27T16:39:38.835360
10,1,0,interleaved,7,False,5,0.1465,5,2026-08-27T16:39:38.835442,2026-08-27T16:39:38.981961
10,1,0,interleaved,7,False,6,0.0168,1,2026-08-27T16:39:38.982044,2026-08-27T16:39:38.998855
10,1,0,interleaved,7,False,7,0.1409,4,2026-08-27T16:39:38.998928,2026-08-27T16:39:39.139877
10,1,0,interleaved,7,False,8,0.1961,2,2026-08-27T16:39:39.139955,2026-08-27T16:39:39.336052
10,1,0,interleaved,7,False,9,0.254,175,2026-08-27T16:39:39.336136,2026-08-27T16:39:39.590177
10,1,0,interleaved,7,False,10,0.2915,20,2026-08-27T16:39:39.590256,2026-08-27T16:39:39.881809
10,1,0,interleaved,7,False,11,0.0327,0,2026-08-27T16:39:39.881881,2026-08-27T16:39:39.914573
10,1,0,interleaved,7,False,12,0.1128,2,2026-08-27T16:39:39.914643,2026-08-27T16:39:40.027460
10,1,0,interleaved,7,False,13,0.2863,45,2026-08-27T16:39:40.027529,2026-08-27T16:39:40.313820
10,1,0,interleaved,7,False,14,0.0772,1,2026-08-27T16:39:40.313891,2026-08-27T16:39:40.391103
10,1,0,interleaved,7,False,15,0.045,1,2026-08-27T16:39:40.391185,2026-08-27T16:39:40.436232
10,1,0,interleaved,7,False,16,0.1595,27840,2026-08-27T16:39:40.436316,2026-08-27T16:39:40.595849
10,1,0,interleaved,7,False,17,0.0791,1,2026-08-27T16:39:40.595929,2026-08-27T16:39:40.675083
10,1,0,interleaved,7,False,18,0.2366,100,2026-08-27T16:39:40.675239,2026-08-27T16:39:40.911828
10,1,0,interleaved,7,False,19,0.0748,1,2026-08-27T16:39:40.911906,2026-08-27T16:39:40.986741
10,1,0,interleaved,7,False,20,0.0973,1804,2026-08-27T16:39:40.986809,2026-08-27T16:39:41.084128
10,1,0,interleaved,7,False,21,0.2247,100,2026-08-27T16:39:41.084209,2026-08-27T16:39:41.308919
10,1,0,interleaved,7,False,22,0.1409,7,2026-08-27T16:39:41.308999,2026-08-27T16:39:41.449974
10,1,0,interleaved,8,False,1,0.0461,4,2026-08-27T16:39:41.453357,2026-08-27T16:39:41.499516
10,1,0,interleaved,8,False,2,0.0612,100,2026-08-27T16:39:41.499593,2026-08-27T16:39:41.560859
10,1,0,interleaved,8,False,3,0.1464,10,2026-08-27T16:39:41.560938,2026-08-27T16:39:41.707363
10,1,0,interleaved,8,False,4,0.1529,5,2026-08-27T16:39:41.707445,2026-08-27T16:39:41.860416
10,1,0,interleaved,8,False,5,0.1667,5,2026-08-27T16:39:41.860499,2026-08-27T16:39:42.027179
10,1,0,interleaved,8,False,6,0.0169,1,2026-08-27T16:39:42.027257,2026-08-27T16:39:42.044136
10,1,0,interleaved,8,False,7,0.1269,4,2026-08-27T16:39:42.044215,2026-08-27T16:39:42.171144
10,1,0,interleaved,8,False,8,0.2136,2,2026-08-27T16:39:42.171224,2026-08-27T16:39:42.384849
