variant,tag,pass,warmup,query,elapsed_s,rows
base,firsttouch,14,False,42,0.0223,10
base,firsttouch,14,False,43,0.0243,10
base,firsttouch,15,False,1,0.0013,1
base,firsttouch,15,False,2,0.0314,1
base,firsttouch,15,False,3,0.0148,1
base,firsttouch,15,False,4,0.0169,1
base,firsttouch,15,False,5,0.1781,1
base,firsttouch,15,False,6,0.1389,1
base,firsttouch,15,False,7,0.0315,1
base,firsttouch,15,False,8,0.0147,18
base,firsttouch,15,False,9,0.2243,10
base,firsttouch,15,False,10,0.3562,10
base,firsttouch,15,False,11,0.0925,10
base,firsttouch,15,False,12,0.0745,10
base,firsttouch,15,False,13,0.1731,10
base,firsttouch,15,False,14,0.3149,10
base,firsttouch,15,False,15,0.1879,10
base,firsttouch,15,False,16,0.2064,10
base,firsttouch,15,False,17,0.4121,10
base,firsttouch,15,False,18,0.3907,10
base,firsttouch,15,False,19,0.7629,10
base,firsttouch,15,False,20,0.0095,4
base,firsttouch,15,False,21,0.3016,1
base,firsttouch,15,False,22,0.3114,10
base,firsttouch,15,False,23,0.3201,10
base,firsttouch,15,False,24,0.0587,10
base,firsttouch,15,False,25,0.0171,10
base,firsttouch,15,False,26,0.0606,10
base,firsttouch,15,False,27,0.0208,10
base,firsttouch,15,False,28,0.2372,25
base,firsttouch,15,False,29,3.7752,25
base,firsttouch,15,False,30,0.0506,1
base,firsttouch,15,False,31,0.1826,10
base,firsttouch,15,False,32,0.2418,10
base,firsttouch,15,False,33,1.1227,10
base,firsttouch,15,False,34,0.7846,10
base,firsttouch,15,False,35,0.8886,10
base,firsttouch,15,False,36,0.1788,10
base,firsttouch,15,False,37,0.0445,10
base,firsttouch,15,False,38,0.016,10
base,firsttouch,15,False,39,0.0269,10
base,firsttouch,15,False,40,0.0722,10
base,firsttouch,15,False,41,0.0176,10
base,firsttouch,15,False,42,0.0171,10
base,firsttouch,15,False,43,0.0158,10
base,firsttouch,16,False,1,0.0013,1
base,firsttouch,16,False,2,0.0209,1
base,firsttouch,16,False,3,0.015,1
base,firsttouch,16,False,4,0.0167,1
base,firsttouch,16,False,5,0.186,1
base,firsttouch,16,False,6,0.1398,1
base,firsttouch,16,False,7,0.0316,1
base,firsttouch,16,False,8,0.0154,18
base,firsttouch,16,False,9,0.2256,10
base,firsttouch,16,False,10,0.3481,10
base,firsttouch,16,False,11,0.096,10
base,firsttouch,16,False,12,0.0845,10
base,firsttouch,16,False,13,0.1749,10
base,firsttouch,16,False,14,0.3197,10
base,firsttouch,16,False,15,0.186,10
base,firsttouch,16,False,16,0.1934,10
base,firsttouch,16,False,17,0.4097,10
base,firsttouch,16,False,18,0.3934,10
base,firsttouch,16,False,19,0.7512,10
