variant,tag,pass,warmup,query,elapsed_s,rows
-raw,numa-balancing,12,False,5,0.1767,1
-raw,numa-balancing,12,False,6,0.1975,1
-raw,numa-balancing,12,False,7,0.0438,1
-raw,numa-balancing,12,False,8,0.014,18
-raw,numa-balancing,12,False,9,0.2266,10
-raw,numa-balancing,12,False,10,0.3254,10
-raw,numa-balancing,12,False,11,0.0789,10
-raw,numa-balancing,12,False,12,0.0919,10
-raw,numa-balancing,12,False,13,0.1551,10
-raw,numa-balancing,12,False,14,0.2986,10
-raw,numa-balancing,12,False,15,0.1598,10
-raw,numa-balancing,12,False,16,0.1904,10
-raw,numa-balancing,12,False,17,0.386,10
-raw,numa-balancing,12,False,18,0.38,10
-raw,numa-balancing,12,False,19,0.7046,10
-raw,numa-balancing,12,False,20,0.007,4
-raw,numa-balancing,12,False,21,0.2063,1
-raw,numa-balancing,12,False,22,0.115,10
-raw,numa-balancing,12,False,23,0.1595,10
-raw,numa-balancing,12,False,24,0.062,10
-raw,numa-balancing,12,False,25,0.0096,10
-raw,numa-balancing,12,False,26,0.0488,10
-raw,numa-balancing,12,False,27,0.0107,10
-raw,numa-balancing,12,False,28,0.0913,25
-raw,numa-balancing,12,False,29,5.0794,25
-raw,numa-balancing,12,False,30,0.0458,1
-raw,numa-balancing,12,False,31,0.1606,10
-raw,numa-balancing,12,False,32,0.217,10
-raw,numa-balancing,12,False,33,1.046,10
-raw,numa-balancing,12,False,34,0.7091,10
-raw,numa-balancing,12,False,35,0.7521,10
-raw,numa-balancing,12,False,36,0.1836,10
-raw,numa-balancing,12,False,37,0.0275,10
-raw,numa-balancing,12,False,38,0.0271,10
-raw,numa-balancing,12,False,39,0.0158,10
-raw,numa-balancing,12,False,40,0.0762,10
-raw,numa-balancing,12,False,41,0.0129,10
-raw,numa-balancing,12,False,42,0.0263,10
-raw,numa-balancing,12,False,43,0.0151,10
-raw,numa-balancing,13,False,1,0.0013,1
-raw,numa-balancing,13,False,2,0.0376,1
-raw,numa-balancing,13,False,3,0.0087,1
-raw,numa-balancing,13,False,4,0.0125,1
-raw,numa-balancing,13,False,5,0.173,1
-raw,numa-balancing,13,False,6,0.2032,1
-raw,numa-balancing,13,False,7,0.0439,1
-raw,numa-balancing,13,False,8,0.0128,18
-raw,numa-balancing,13,False,9,0.2274,10
-raw,numa-balancing,13,False,10,0.3264,10
-raw,numa-balancing,13,False,11,0.0832,10
-raw,numa-balancing,13,False,12,0.0825,10
-raw,numa-balancing,13,False,13,0.1614,10
-raw,numa-balancing,13,False,14,0.3047,10
-raw,numa-balancing,13,False,15,0.1698,10
-raw,numa-balancing,13,False,16,0.1878,10
-raw,numa-balancing,13,False,17,0.4149,10
-raw,numa-balancing,13,False,18,0.4091,10
-raw,numa-balancing,13,False,19,0.7387,10
-raw,numa-balancing,13,False,20,0.0076,4
-raw,numa-balancing,13,False,21,0.2172,1
-raw,numa-balancing,13,False,22,0.1147,10
-raw,numa-balancing,13,False,23,0.1636,10
-raw,numa-balancing,13,False,24,0.0621,10
-raw,numa-balancing,13,False,25,0.0118,10
-raw,numa-balancing,13,False,26,0.0759,10
-raw,numa-balancing,13,False,27,0.0122,10
-raw,numa-balancing,13,False,28,0.0898,25
-raw,numa-balancing,13,False,29,5.0735,25
-raw,numa-balancing,13,False,30,0.041,1
-raw,numa-balancing,13,False,31,0.1605,10
-raw,numa-balancing,13,False,32,0.2148,10
-raw,numa-balancing,13,False,33,1.0525,10
-raw,numa-balancing,13,False,34,0.7255,10
-raw,numa-balancing,13,False,35,0.7549,10
-raw,numa-balancing,13,False,36,0.179,10
-raw,numa-balancing,13,False,37,0.0406,10
-raw,numa-balancing,13,False,38,0.021,10
-raw,numa-balancing,13,False,39,0.022,10
-raw,numa-balancing,13,False,40,0.0558,10
-raw,numa-balancing,13,False,41,0.018,10
-raw,numa-balancing,13,False,42,0.0177,10
-raw,numa-balancing,13,False,43,0.021,10
-raw,numa-balancing,14,False,1,0.0013,1
-raw,numa-balancing,14,False,2,0.0345,1
-raw,numa-balancing,14,False,3,0.0087,1
-raw,numa-balancing,14,False,4,0.0112,1
-raw,numa-balancing,14,False,5,0.1712,1
-raw,numa-balancing,14,False,6,0.203,1
-raw,numa-balancing,14,False,7,0.0438,1
-raw,numa-balancing,14,False,8,0.0123,18
-raw,numa-balancing,14,False,9,0.2307,10
-raw,numa-balancing,14,False,10,0.3419,10
