sf,tag,pass,warmup,query,elapsed_s,rows
10,firsttouch,18,False,12,0.0864,2
10,firsttouch,18,False,13,0.2361,45
10,firsttouch,18,False,14,0.0688,1
10,firsttouch,18,False,15,0.0475,1
10,firsttouch,18,False,16,0.1379,27840
10,firsttouch,18,False,17,0.074,1
10,firsttouch,18,False,18,0.2269,100
10,firsttouch,18,False,19,0.0767,1
10,firsttouch,18,False,20,0.0941,1804
10,firsttouch,18,False,21,0.1789,100
10,firsttouch,18,False,22,0.1021,7
10,firsttouch,19,False,1,0.0703,4
10,firsttouch,19,False,2,0.045,100
10,firsttouch,19,False,3,0.1043,10
10,firsttouch,19,False,4,0.1096,5
10,firsttouch,19,False,5,0.1125,5
10,firsttouch,19,False,6,0.0227,1
10,firsttouch,19,False,7,0.1011,4
10,firsttouch,19,False,8,0.1244,2
10,firsttouch,19,False,9,0.3316,175
10,firsttouch,19,False,10,0.2464,20
10,firsttouch,19,False,11,0.0274,0
10,firsttouch,19,False,12,0.0851,2
10,firsttouch,19,False,13,0.2358,45
10,firsttouch,19,False,14,0.0686,1
10,firsttouch,19,False,15,0.0484,1
10,firsttouch,19,False,16,0.1334,27840
10,firsttouch,19,False,17,0.0778,1
10,firsttouch,19,False,18,0.233,100
10,firsttouch,19,False,19,0.0764,1
10,firsttouch,19,False,20,0.0956,1804
10,firsttouch,19,False,21,0.1834,100
10,firsttouch,19,False,22,0.1058,7
10,firsttouch,20,False,1,0.0733,4
10,firsttouch,20,False,2,0.0429,100
10,firsttouch,20,False,3,0.0968,10
10,firsttouch,20,False,4,0.1197,5
10,firsttouch,20,False,5,0.1252,5
10,firsttouch,20,False,6,0.0228,1
10,firsttouch,20,False,7,0.1017,4
10,firsttouch,20,False,8,0.1302,2
10,firsttouch,20,False,9,0.3276,175
10,firsttouch,20,False,10,0.2454,20
10,firsttouch,20,False,11,0.0281,0
10,firsttouch,20,False,12,0.0884,2
10,firsttouch,20,False,13,0.2238,45
10,firsttouch,20,False,14,0.0642,1
10,firsttouch,20,False,15,0.0453,1
10,firsttouch,20,False,16,0.1365,27840
10,firsttouch,20,False,17,0.0737,1
10,firsttouch,20,False,18,0.2299,100
10,firsttouch,20,False,19,0.0773,1
10,firsttouch,20,False,20,0.0973,1804
10,firsttouch,20,False,21,0.1817,100
10,firsttouch,20,False,22,0.0985,7
