sf,tag,pass,warmup,query,elapsed_s,rows
10-raw,repl,19,False,5,0.0904,5
10-raw,repl,19,False,6,0.016,1
10-raw,repl,19,False,7,0.0788,4
10-raw,repl,19,False,8,0.1027,2
10-raw,repl,19,False,9,0.278,175
10-raw,repl,19,False,10,0.2031,20
10-raw,repl,19,False,11,0.0223,0
10-raw,repl,19,False,12,0.0614,2
10-raw,repl,19,False,13,0.1781,45
10-raw,repl,19,False,14,0.0566,1
10-raw,repl,19,False,15,0.0334,1
10-raw,repl,19,False,16,0.1149,27840
10-raw,repl,19,False,17,0.0541,1
10-raw,repl,19,False,18,0.1969,100
10-raw,repl,19,False,19,0.0711,1
10-raw,repl,19,False,20,0.0685,1804
10-raw,repl,19,False,21,0.1405,100
10-raw,repl,19,False,22,0.0739,7
10-raw,repl,20,False,1,0.0809,4
10-raw,repl,20,False,2,0.0335,100
10-raw,repl,20,False,3,0.0867,10
10-raw,repl,20,False,4,0.0866,5
10-raw,repl,20,False,5,0.0921,5
10-raw,repl,20,False,6,0.0151,1
10-raw,repl,20,False,7,0.0829,4
10-raw,repl,20,False,8,0.0878,2
10-raw,repl,20,False,9,0.2771,175
10-raw,repl,20,False,10,0.1862,20
10-raw,repl,20,False,11,0.0217,0
10-raw,repl,20,False,12,0.0627,2
10-raw,repl,20,False,13,0.1774,45
10-raw,repl,20,False,14,0.053,1
10-raw,repl,20,False,15,0.035,1
10-raw,repl,20,False,16,0.1074,27840
10-raw,repl,20,False,17,0.0544,1
10-raw,repl,20,False,18,0.2072,100
10-raw,repl,20,False,19,0.0657,1
10-raw,repl,20,False,20,0.0666,1804
10-raw,repl,20,False,21,0.1442,100
10-raw,repl,20,False,22,0.0705,7
