sf,tag,pass,warmup,query,elapsed_s,rows
10,interleaved,11,False,10,0.2423,20
10,interleaved,11,False,11,0.0337,0
10,interleaved,11,False,12,0.0832,2
10,interleaved,11,False,13,0.2572,45
10,interleaved,11,False,14,0.0691,1
10,interleaved,11,False,15,0.0472,1
10,interleaved,11,False,16,0.1335,27840
10,interleaved,11,False,17,0.0762,1
10,interleaved,11,False,18,0.2803,100
10,interleaved,11,False,19,0.0822,1
10,interleaved,11,False,20,0.096,1804
10,interleaved,11,False,21,0.1917,100
10,interleaved,11,False,22,0.0912,7
10,interleaved,12,False,1,0.072,4
10,interleaved,12,False,2,0.0552,100
10,interleaved,12,False,3,0.1158,10
10,interleaved,12,False,4,0.1121,5
10,interleaved,12,False,5,0.121,5
10,interleaved,12,False,6,0.0229,1
10,interleaved,12,False,7,0.1047,4
10,interleaved,12,False,8,0.1244,2
10,interleaved,12,False,9,0.345,175
10,interleaved,12,False,10,0.258,20
10,interleaved,12,False,11,0.0348,0
10,interleaved,12,False,12,0.0932,2
10,interleaved,12,False,13,0.2554,45
10,interleaved,12,False,14,0.07,1
10,interleaved,12,False,15,0.0472,1
10,interleaved,12,False,16,0.14,27840
10,interleaved,12,False,17,0.0823,1
10,interleaved,12,False,18,0.2808,100
10,interleaved,12,False,19,0.0782,1
10,interleaved,12,False,20,0.0975,1804
10,interleaved,12,False,21,0.1895,100
10,interleaved,12,False,22,0.0957,7
10,interleaved,13,False,1,0.0719,4
10,interleaved,13,False,2,0.068,100
10,interleaved,13,False,3,0.11,10
10,interleaved,13,False,4,0.1309,5
10,interleaved,13,False,5,0.1122,5
10,interleaved,13,False,6,0.0233,1
10,interleaved,13,False,7,0.1068,4
10,interleaved,13,False,8,0.1226,2
10,interleaved,13,False,9,0.3362,175
10,interleaved,13,False,10,0.2534,20
10,interleaved,13,False,11,0.027,0
10,interleaved,13,False,12,0.0811,2
10,interleaved,13,False,13,0.2537,45
10,interleaved,13,False,14,0.0727,1
10,interleaved,13,False,15,0.0491,1
10,interleaved,13,False,16,0.1463,27840
10,interleaved,13,False,17,0.08,1
10,interleaved,13,False,18,0.2534,100
10,interleaved,13,False,19,0.0841,1
10,interleaved,13,False,20,0.0966,1804
10,interleaved,13,False,21,0.1794,100
10,interleaved,13,False,22,0.1073,7
10,interleaved,14,False,1,0.0742,4
10,interleaved,14,False,2,0.0471,100
10,interleaved,14,False,3,0.1089,10
10,interleaved,14,False,4,0.1285,5
10,interleaved,14,False,5,0.1273,5
10,interleaved,14,False,6,0.0227,1
10,interleaved,14,False,7,0.1024,4
10,interleaved,14,False,8,0.1188,2
10,interleaved,14,False,9,0.3418,175
10,interleaved,14,False,10,0.2605,20
10,interleaved,14,False,11,0.0298,0
10,interleaved,14,False,12,0.0858,2
10,interleaved,14,False,13,0.2553,45
