variant,tag,pass,warmup,query,elapsed_s,rows
-raw,imbalanced,6,False,27,0.0126,10
-raw,imbalanced,6,False,28,0.1382,25
-raw,imbalanced,6,False,29,5.131,25
-raw,imbalanced,6,False,30,0.0505,1
-raw,imbalanced,6,False,31,0.182,10
-raw,imbalanced,6,False,32,0.2541,10
-raw,imbalanced,6,False,33,1.3591,10
-raw,imbalanced,6,False,34,1.1309,10
-raw,imbalanced,6,False,35,1.1798,10
-raw,imbalanced,6,False,36,0.2119,10
-raw,imbalanced,6,False,37,0.0324,10
-raw,imbalanced,6,False,38,0.0271,10
-raw,imbalanced,6,False,39,0.0185,10
-raw,imbalanced,6,False,40,0.0819,10
-raw,imbalanced,6,False,41,0.0195,10
-raw,imbalanced,6,False,42,0.013,10
-raw,imbalanced,6,False,43,0.0156,10
-raw,imbalanced,7,False,1,0.0014,1
-raw,imbalanced,7,False,2,0.0606,1
-raw,imbalanced,7,False,3,0.0114,1
-raw,imbalanced,7,False,4,0.0156,1
-raw,imbalanced,7,False,5,0.2169,1
-raw,imbalanced,7,False,6,0.2287,1
-raw,imbalanced,7,False,7,0.0546,1
-raw,imbalanced,7,False,8,0.0129,18
-raw,imbalanced,7,False,9,0.261,10
-raw,imbalanced,7,False,10,0.375,10
-raw,imbalanced,7,False,11,0.0834,10
-raw,imbalanced,7,False,12,0.0981,10
-raw,imbalanced,7,False,13,0.2063,10
-raw,imbalanced,7,False,14,0.4207,10
-raw,imbalanced,7,False,15,0.2193,10
-raw,imbalanced,7,False,16,0.2341,10
-raw,imbalanced,7,False,17,0.4847,10
-raw,imbalanced,7,False,18,0.4795,10
-raw,imbalanced,7,False,19,0.9999,10
-raw,imbalanced,7,False,20,0.0099,4
-raw,imbalanced,7,False,21,0.236,1
-raw,imbalanced,7,False,22,0.1586,10
-raw,imbalanced,7,False,23,0.2483,10
-raw,imbalanced,7,False,24,0.089,10
-raw,imbalanced,7,False,25,0.0105,10
-raw,imbalanced,7,False,26,0.0511,10
-raw,imbalanced,7,False,27,0.0186,10
-raw,imbalanced,7,False,28,0.1393,25
-raw,imbalanced,7,False,29,5.0642,25
-raw,imbalanced,7,False,30,0.0411,1
-raw,imbalanced,7,False,31,0.1818,10
-raw,imbalanced,7,False,32,0.2844,10
-raw,imbalanced,7,False,33,1.3564,10
-raw,imbalanced,7,False,34,1.1524,10
-raw,imbalanced,7,False,35,1.1719,10
-raw,imbalanced,7,False,36,0.2085,10
-raw,imbalanced,7,False,37,0.054,10
-raw,imbalanced,7,False,38,0.0292,10
-raw,imbalanced,7,False,39,0.0149,10
-raw,imbalanced,7,False,40,0.0851,10
-raw,imbalanced,7,False,41,0.0109,10
-raw,imbalanced,7,False,42,0.0211,10
-raw,imbalanced,7,False,43,0.0205,10
-raw,imbalanced,8,False,1,0.0014,1
-raw,imbalanced,8,False,2,0.0344,1
-raw,imbalanced,8,False,3,0.0106,1
-raw,imbalanced,8,False,4,0.0154,1
-raw,imbalanced,8,False,5,0.2105,1
-raw,imbalanced,8,False,6,0.2319,1
-raw,imbalanced,8,False,7,0.0546,1
-raw,imbalanced,8,False,8,0.0146,18
-raw,imbalanced,8,False,9,0.2626,10
-raw,imbalanced,8,False,10,0.3749,10
-raw,imbalanced,8,False,11,0.0821,10
-raw,imbalanced,8,False,12,0.0849,10
-raw,imbalanced,8,False,13,0.1976,10
-raw,imbalanced,8,False,14,0.4052,10
-raw,imbalanced,8,False,15,0.215,10
-raw,imbalanced,8,False,16,0.2398,10
-raw,imbalanced,8,False,17,0.4811,10
-raw,imbalanced,8,False,18,0.4623,10
-raw,imbalanced,8,False,19,1.0068,10
-raw,imbalanced,8,False,20,0.0134,4
-raw,imbalanced,8,False,21,0.2384,1
-raw,imbalanced,8,False,22,0.1581,10
-raw,imbalanced,8,False,23,0.2271,10
-raw,imbalanced,8,False,24,0.0991,10
-raw,imbalanced,8,False,25,0.0095,10
-raw,imbalanced,8,False,26,0.0498,10
-raw,imbalanced,8,False,27,0.0102,10
-raw,imbalanced,8,False,28,0.1332,25
-raw,imbalanced,8,False,29,5.0638,25
-raw,imbalanced,8,False,30,0.0423,1
-raw,imbalanced,8,False,31,0.1765,10
-raw,imbalanced,8,False,32,0.2703,10
-raw,imbalanced,8,False,33,1.3259,10
-raw,imbalanced,8,False,34,1.1421,10
-raw,imbalanced,8,False,35,1.1959,10
-raw,imbalanced,8,False,36,0.2036,10
-raw,imbalanced,8,False,37,0.0363,10
-raw,imbalanced,8,False,38,0.0177,10
-raw,imbalanced,8,False,39,0.0095,10
-raw,imbalanced,8,False,40,0.0578,10
-raw,imbalanced,8,False,41,0.0164,10
-raw,imbalanced,8,False,42,0.0155,10
-raw,imbalanced,8,False,43,0.0152,10
-raw,imbalanced,9,False,1,0.0012,1
-raw,imbalanced,9,False,2,0.042,1
-raw,imbalanced,9,False,3,0.0102,1
-raw,imbalanced,9,False,4,0.0151,1
-raw,imbalanced,9,False,5,0.2072,1
-raw,imbalanced,9,False,6,0.2421,1
-raw,imbalanced,9,False,7,0.0374,1
-raw,imbalanced,9,False,8,0.019,18
