variant,tag,pass,warmup,query,elapsed_s,rows
-raw,repl,11,False,28,0.0641,25
-raw,repl,11,False,29,4.0036,25
-raw,repl,11,False,30,0.0415,1
-raw,repl,11,False,31,0.1329,10
-raw,repl,11,False,32,0.1944,10
-raw,repl,11,False,33,0.9224,10
-raw,repl,11,False,34,0.6814,10
-raw,repl,11,False,35,0.7317,10
-raw,repl,11,False,36,0.1554,10
-raw,repl,11,False,37,0.0283,10
-raw,repl,11,False,38,0.0188,10
-raw,repl,11,False,39,0.0092,10
-raw,repl,11,False,40,0.0613,10
-raw,repl,11,False,41,0.0127,10
-raw,repl,11,False,42,0.0108,10
-raw,repl,11,False,43,0.0282,10
-raw,repl,12,False,1,0.0012,1
-raw,repl,12,False,2,0.042,1
-raw,repl,12,False,3,0.0069,1
-raw,repl,12,False,4,0.0083,1
-raw,repl,12,False,5,0.1458,1
-raw,repl,12,False,6,0.1946,1
-raw,repl,12,False,7,0.0475,1
-raw,repl,12,False,8,0.0107,18
-raw,repl,12,False,9,0.1924,10
-raw,repl,12,False,10,0.2793,10
-raw,repl,12,False,11,0.072,10
-raw,repl,12,False,12,0.0696,10
-raw,repl,12,False,13,0.1448,10
-raw,repl,12,False,14,0.2629,10
-raw,repl,12,False,15,0.1482,10
-raw,repl,12,False,16,0.1633,10
-raw,repl,12,False,17,0.3353,10
-raw,repl,12,False,18,0.336,10
-raw,repl,12,False,19,0.649,10
-raw,repl,12,False,20,0.0053,4
-raw,repl,12,False,21,0.1624,1
-raw,repl,12,False,22,0.0784,10
-raw,repl,12,False,23,0.1523,10
-raw,repl,12,False,24,0.0439,10
-raw,repl,12,False,25,0.0088,10
-raw,repl,12,False,26,0.0424,10
-raw,repl,12,False,27,0.009,10
-raw,repl,12,False,28,0.063,25
-raw,repl,12,False,29,4.0383,25
-raw,repl,12,False,30,0.0351,1
-raw,repl,12,False,31,0.1353,10
-raw,repl,12,False,32,0.1956,10
-raw,repl,12,False,33,0.9611,10
-raw,repl,12,False,34,0.6623,10
-raw,repl,12,False,35,0.7053,10
-raw,repl,12,False,36,0.1582,10
-raw,repl,12,False,37,0.0259,10
-raw,repl,12,False,38,0.021,10
-raw,repl,12,False,39,0.0166,10
-raw,repl,12,False,40,0.0485,10
-raw,repl,12,False,41,0.0091,10
-raw,repl,12,False,42,0.0176,10
-raw,repl,12,False,43,0.0126,10
-raw,repl,13,False,1,0.0011,1
-raw,repl,13,False,2,0.0392,1
-raw,repl,13,False,3,0.007,1
-raw,repl,13,False,4,0.0086,1
-raw,repl,13,False,5,0.1499,1
-raw,repl,13,False,6,0.1732,1
-raw,repl,13,False,7,0.0476,1
-raw,repl,13,False,8,0.0108,18
-raw,repl,13,False,9,0.1876,10
-raw,repl,13,False,10,0.2905,10
-raw,repl,13,False,11,0.0593,10
-raw,repl,13,False,12,0.0748,10
-raw,repl,13,False,13,0.1337,10
-raw,repl,13,False,14,0.258,10
-raw,repl,13,False,15,0.1436,10
-raw,repl,13,False,16,0.1684,10
-raw,repl,13,False,17,0.3396,10
-raw,repl,13,False,18,0.3328,10
-raw,repl,13,False,19,0.6524,10
-raw,repl,13,False,20,0.0072,4
-raw,repl,13,False,21,0.1628,1
-raw,repl,13,False,22,0.0805,10
-raw,repl,13,False,23,0.1522,10
-raw,repl,13,False,24,0.0478,10
-raw,repl,13,False,25,0.0081,10
-raw,repl,13,False,26,0.0431,10
-raw,repl,13,False,27,0.0095,10
-raw,repl,13,False,28,0.0643,25
-raw,repl,13,False,29,4.0185,25
-raw,repl,13,False,30,0.0336,1
-raw,repl,13,False,31,0.144,10
-raw,repl,13,False,32,0.1936,10
-raw,repl,13,False,33,0.9034,10
-raw,repl,13,False,34,0.692,10
-raw,repl,13,False,35,0.7309,10
-raw,repl,13,False,36,0.1916,10
-raw,repl,13,False,37,0.0425,10
-raw,repl,13,False,38,0.0241,10
-raw,repl,13,False,39,0.0213,10
-raw,repl,13,False,40,0.0473,10
-raw,repl,13,False,41,0.009,10
-raw,repl,13,False,42,0.0103,10
-raw,repl,13,False,43,0.0135,10
-raw,repl,14,False,1,0.0011,1
-raw,repl,14,False,2,0.0343,1
-raw,repl,14,False,3,0.0068,1
-raw,repl,14,False,4,0.0083,1
