label,dataset,runner_name,tag,run_id,recall,total_time,qps,start_time,end_time,warmup,samples,local_pct,local_pct_skt0,local_pct_skt1,lmb_gb_skt0,lmb_gb_skt1,rmb_gb_skt0,rmb_gb_skt1,ipc,inst,inst_skt0,inst_skt1,afreq,freq,cpu_balance,llc_rd_miss_lat_ns,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_write_gb_skt0,mem_write_gb_skt1,data_mem_gb,data_mem_gb_node0,data_mem_gb_node1,pagetable_mb,pagetable_mb_node0,pagetable_mb_node1,tma_l3_bound,tma_dram_bound,tma_l1_bound,tma_store_bound,warmup_s
locality,gist-960-euclidean,usearch,local,5,0.97791,1.3065908239999828,765.3505455813711,2026-09-04T19:19:32.522981,2026-09-04T19:19:33.829592,True,1,99.0,99.0,6.0,47.0263671875,0.001953125,0.0283203125,0.0,0.67,2045.33,2042.11,3.23,1.0,0.02,0.0015816973620422015,112.49,0.13,4.08,3.47,0.0017,0.0355078125,0.210927734375,0.0,0.0,62.93964355468751,61.3425927734375,1.59705078125,61.26306640625,0.0795263671875,1.56490234375,0.0321435546875,2.4827041625976562,2.3494834899902344,0.13322067260742188,12.84375,8.56640625,4.27734375,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,6,0.97791,1.3030765740000163,767.4146093581661,2026-09-04T19:19:33.876631,2026-09-04T19:19:35.179729,True,2,99.0,99.0,6.0,52.3056640625,0.00244140625,0.013671875,0.001953125,0.66,2398.855,2394.4049999999997,4.45,1.0,0.025,0.0018584992931438085,113.83500000000001,0.13,4.85,4.140000000000001,0.0017,0.037602539062499996,0.231337890625,0.0,0.0,58.4423828125,56.96064453125,1.48173828125,56.891328125,0.06931640625,1.455791015625,0.0259375,2.48260498046875,2.349384307861328,0.13322067260742188,12.84375,8.56640625,4.27734375,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,7,0.97791,1.2933214669999984,773.2029704259144,2026-09-04T19:19:35.226973,2026-09-04T19:19:36.520316,True,1,99.0,99.0,6.0,49.244140625,0.0009765625,0.0048828125,0.00390625,0.66,2213.37,2206.18,7.18,1.0,0.03,0.0032544941935834792,113.86,0.13,4.44,3.8,0.0017,0.03775390625,0.228408203125,0.0,0.0,58.645146484375,57.187060546875,1.458076171875,57.107666015625,0.079404296875,1.42533203125,0.032744140625,2.4827537536621094,2.3495330810546875,0.13322067260742188,12.84375,8.56640625,4.27734375,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,8,0.97791,1.3346209329999963,749.2764239447176,2026-09-04T19:19:36.567609,2026-09-04T19:19:37.902250,True,1,99.0,99.0,8.0,49.1005859375,0.0,0.0166015625,0.0048828125,0.66,2173.19,2168.05,5.13,1.0,0.02,0.0023661815917529576,113.27,0.13,4.39,3.76,0.0017,0.036181640625,0.22392578125,0.0,0.0,63.718422851562494,62.090576171875,1.6278466796875,62.013066406250005,0.0775,1.59767578125,0.0301708984375,2.4824790954589844,2.3492584228515625,0.13322067260742188,12.84375,8.56640625,4.27734375,4.0,26.5,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,9,0.97791,1.2781271279999942,782.3947853800695,2026-09-04T19:19:37.949556,2026-09-04T19:19:39.227702,True,2,99.0,99.0,8.5,51.47265625,0.001953125,0.01171875,0.0,0.66,2352.58,2348.29,4.29,1.0,0.025,0.0018268612479719285,113.695,0.13,4.74,4.0649999999999995,0.0017,0.036870117187499996,0.226708984375,0.0,0.0,56.767568359375,55.35498046875,1.412587890625,55.279091796875,0.075888671875,1.385126953125,0.0274609375,2.4825916290283203,2.3493709564208984,0.13322067260742188,12.84375,8.56640625,4.27734375,4.0,26.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,10,0.97791,1.3588900629999898,735.8947034996513,2026-09-04T19:19:39.274926,2026-09-04T19:19:40.633835,True,1,99.0,99.0,5.0,50.3212890625,0.00390625,0.0068359375,0.0009765625,0.66,2232.77,2229.51,3.26,1.0,0.03,0.001462204699687375,113.75,0.12,4.46,3.85,0.0017,0.04154296875,0.237783203125,0.0,0.0,59.852031249999996,58.3603857421875,1.4916455078125002,58.280649414062495,0.079736328125,1.4574316406249999,0.0342138671875,2.4825439453125,2.3493194580078125,0.1332244873046875,12.84765625,8.5703125,4.27734375,4.0,26.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,11,0.97791,1.3026650859999904,767.6570215531265,2026-09-04T19:19:40.681105,2026-09-04T19:19:41.983789,True,1,99.0,99.0,8.0,45.4091796875,0.001953125,0.0126953125,0.0009765625,0.67,2056.97,2052.09,4.88,1.0,0.02,0.0023780633403018385,112.69,0.14,4.12,3.49,0.0017,0.037978515625,0.21359375,0.0,0.0,64.290791015625,62.593427734375,1.697373046875,62.52416015625,0.0692578125,1.673271484375,0.024091796875,2.482685089111328,2.3494606018066406,0.1332244873046875,12.84375,8.56640625,4.27734375,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,12,0.97791,1.335698865000012,748.671744959513,2026-09-04T19:19:42.031002,2026-09-04T19:19:43.366722,True,2,99.0,99.0,7.0,52.4150390625,0.00390625,0.017578125,0.0,0.655,2392.6549999999997,2387.4049999999997,5.25,1.0,0.03,0.0021990403806643618,114.065,0.125,4.825,4.14,0.0017499999999999998,0.035131835937499994,0.22568847656250002,0.0,0.0,58.310986328125,56.861064453125,1.449921875,56.784296875,0.0767578125,1.421044921875,0.028876953125,2.4825897216796875,2.349365234375,0.1332244873046875,12.84375,8.56640625,4.27734375,3.5,26.5,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,13,0.97791,1.2786969420000105,782.0461339618905,2026-09-04T19:19:43.413985,2026-09-04T19:19:44.692704,True,1,99.0,99.0,8.0,46.7197265625,0.0009765625,0.0146484375,0.005859375,0.66,2032.33,2027.24,5.09,1.0,0.02,0.002510802864978986,113.01,0.14,4.05,3.44,0.0017,0.029990234375,0.199833984375,0.0,0.0,61.7644970703125,60.2289697265625,1.53552734375,60.1508544921875,0.078115234375,1.5042919921875,0.0312353515625,2.4824981689453125,2.349273681640625,0.1332244873046875,12.84375,8.56640625,4.27734375,4.0,26.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,14,0.97791,1.3364525899999933,748.2495132880135,2026-09-04T19:19:44.739961,2026-09-04T19:19:46.076432,True,2,99.0,99.0,7.0,49.9873046875,0.0009765625,0.01904296875,0.00341796875,0.67,2335.975,2331.4300000000003,4.545,1.0,0.03,0.001949447334897466,112.93,0.135,4.67,3.9749999999999996,0.0017,0.0336083984375,0.2103955078125,0.0,0.0,61.552783203125,59.95400390625,1.59876953125,59.88017578125,0.073828125,1.572412109375,0.0263671875,2.4825973510742188,2.3493728637695312,0.1332244873046875,12.833984375,8.556640625,4.27734375,4.0,26.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,15,0.97791,1.3125691099999983,761.8646457404451,2026-09-04T19:19:46.123720,2026-09-04T19:19:47.436311,True,1,99.0,99.0,7.0,53.4033203125,0.0009765625,0.001953125,0.0048828125,0.65,2394.73,2390.05,4.68,1.0,0.03,0.0019581180310035353,114.56,0.12,4.8,4.15,0.0017,0.027392578125,0.217158203125,0.0,0.0,56.459609375,55.093271484375,1.366337890625,55.01875,0.07453125,1.339287109375,0.02705078125,2.4825515747070312,2.3493270874023438,0.1332244873046875,12.84375,8.56640625,4.27734375,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,16,0.97791,1.342641413000024,744.8005031854192,2026-09-04T19:19:47.483470,2026-09-04T19:19:48.826132,True,1,99.0,99.0,7.0,47.9619140625,0.00390625,0.015625,0.0,0.66,2053.1,2049.36,3.74,1.0,0.02,0.0018249599875082953,113.49,0.13,4.13,3.53,0.0017,0.03154296875,0.21017578125,0.0,0.0,62.7590478515625,61.1708056640625,1.5882421875000001,61.094296875,0.0765087890625,1.5589257812500001,0.0293212890625,2.48272705078125,2.3495025634765625,0.1332244873046875,12.84375,8.56640625,4.27734375,4.5,26.5,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,17,0.97791,1.3295361769999945,752.1420005707782,2026-09-04T19:19:48.873457,2026-09-04T19:19:50.203013,True,2,99.0,99.0,6.5,50.64453125,0.001953125,0.0185546875,0.00390625,0.66,2315.62,2311.565,4.06,1.0,0.025,0.0017563858251876973,113.31,0.13,4.65,3.97,0.0017,0.041401367187499996,0.23228027343750002,0.0,0.0,56.86208984375,55.415087890625,1.447001953125,55.339931640625,0.07515625,1.41876953125,0.028232421875,2.48260498046875,2.3493804931640625,0.1332244873046875,12.84375,8.56640625,4.27734375,4.0,26.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,18,0.97791,1.274139587999997,784.8433636456497,2026-09-04T19:19:50.250289,2026-09-04T19:19:51.524448,True,1,99.0,99.0,8.0,48.4033203125,0.0009765625,0.0029296875,0.0068359375,0.66,2201.29,2196.69,4.6,1.0,0.02,0.0020940596989106335,113.94,0.13,4.48,3.83,0.0017,0.02671875,0.2005078125,0.0,0.0,56.796904296875,55.41890625,1.377998046875,55.340693359375,0.07822265625,1.34697265625,0.031025390625,2.4825477600097656,2.349323272705078,0.1332244873046875,12.84375,8.56640625,4.27734375,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,19,0.97791,1.3504161220000128,740.5124862690217,2026-09-04T19:19:51.571752,2026-09-04T19:19:52.922189,True,1,99.0,99.0,6.0,49.8828125,0.0009765625,0.0126953125,0.0,0.66,2214.38,2210.02,4.37,1.0,0.03,0.0019773576709713036,113.23,0.13,4.41,3.77,0.0017,0.0335546875,0.217919921875,0.0,0.0,64.48908691406251,62.831494140625,1.65759765625,62.758417968749995,0.07307128906249999,1.6305273437499999,0.0270703125,2.4825210571289062,2.3492965698242188,0.1332244873046875,12.84375,8.56640625,4.27734375,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,20,0.97791,1.3947660180000128,716.9661341720406,2026-09-04T19:19:52.969470,2026-09-04T19:19:54.364256,False,2,99.0,99.0,19.0,51.22705078125,0.015625,0.013671875,0.00927734375,0.655,2361.0,2343.52,17.48,1.0,0.025,0.007458865296647778,114.06,0.125,4.75,4.05,0.0017,0.0477734375,0.2651611328125,0.0,0.0,55.5446875,54.139755859375,1.404931640625,54.06890625,0.070849609375,1.38078125,0.024150390625,2.484556198120117,2.349649429321289,0.13490676879882812,12.84375,8.56640625,4.27734375,4.0,26.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,21,0.97791,1.310417606999977,763.1155096346456,2026-09-04T19:19:54.411557,2026-09-04T19:19:55.721994,False,1,99.0,99.0,59.0,43.59765625,0.1669921875,0.01171875,0.0126953125,0.67,1935.64,1903.1,32.53,0.99,0.02,0.017093163785402765,113.03,0.13,3.79,3.23,0.0017,0.059541015625,0.359697265625,0.0,0.0,59.563916015625,57.903056640625,1.6608544921875001,57.675419921875005,0.22764160156250002,1.453486328125,0.207373046875,2.5373382568359375,2.350208282470703,0.18712997436523438,13.01171875,8.56640625,4.4453125,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,22,0.97791,1.2889482710000095,775.8263248409235,2026-09-04T19:19:55.769132,2026-09-04T19:19:57.058100,False,1,99.0,99.0,93.0,47.9833984375,0.529296875,0.0068359375,0.03125,0.69,2334.47,2192.31,142.15,1.0,0.03,0.0648402826242639,113.31,0.14,4.45,3.77,0.0016,0.062392578125,0.39638671875,0.0,0.0,60.66203125,59.06052734375,1.601494140625,58.9887890625,0.07173828125,1.573583984375,0.027919921875,2.530731201171875,2.3500328063964844,0.18069839477539062,13.10546875,8.453125,4.65234375,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,23,0.97791,1.2874203809999756,776.7470631646145,2026-09-04T19:19:57.105589,2026-09-04T19:19:58.393029,False,1,99.0,99.0,33.0,55.4169921875,0.0126953125,0.0029296875,0.0078125,0.65,2571.64,2556.23,15.4,1.0,0.03,0.006024497013179565,114.78,0.12,5.15,4.47,0.0017,0.03236328125,0.235,0.0,0.0,59.609404296875,58.142529296875,1.466875,58.06359375,0.078935546875,1.436650390625,0.030224609375,2.531951904296875,2.3503379821777344,0.18161392211914062,13.1875,8.56640625,4.62109375,5.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,24,0.97791,1.308721496000004,764.1045119656206,2026-09-04T19:19:58.440067,2026-09-04T19:19:59.748809,False,1,99.0,99.0,11.0,49.1259765625,0.0029296875,0.0087890625,0.0087890625,0.66,2148.35,2144.77,3.58,1.0,0.02,0.0016691766483119402,113.47,0.13,4.3,3.67,0.0017,0.034951171875,0.2153515625,0.0,0.0,63.2457666015625,61.657895507812505,1.587880859375,61.5757861328125,0.082109375,1.5542041015625,0.033671875,2.5319671630859375,2.3502578735351562,0.18170928955078125,13.1875,8.56640625,4.62109375,4.0,26.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,25,0.97791,1.344067098000011,744.0104749889443,2026-09-04T19:19:59.795951,2026-09-04T19:20:01.140037,False,2,99.0,99.0,21.0,49.89111328125,0.00927734375,0.01416015625,0.00537109375,0.665,2272.12,2265.99,6.135,1.0,0.025,0.0027074258933181524,113.315,0.13,4.545,3.885,0.0017,0.038408203125,0.2238818359375,0.0,0.0,59.899072265625,58.339169921875,1.55990234375,58.27048828125,0.068671875,1.535498046875,0.0244140625,2.532011032104492,2.350301742553711,0.18170928955078125,13.173828125,8.552734375,4.62109375,5.0,26.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,26,0.97791,1.2834127650000084,779.1725524874247,2026-09-04T19:20:01.187027,2026-09-04T19:20:02.470460,False,1,99.0,99.0,26.0,51.1025390625,0.01171875,0.00390625,0.0087890625,0.65,2406.1,2387.58,18.52,1.0,0.03,0.007756808148836897,114.68,0.12,4.87,4.21,0.0017,0.037021484375,0.236171875,0.0,0.0,55.810654296875,54.427626953125,1.383037109375,54.347373046875,0.08025390625,1.3521484375,0.03087890625,2.532024383544922,2.350299835205078,0.18172454833984375,13.1875,8.56640625,4.62109375,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,27,0.97791,1.2698083700000211,787.5204035708028,2026-09-04T19:20:02.517703,2026-09-04T19:20:03.787531,False,1,99.0,99.0,10.0,49.44140625,0.00390625,0.0146484375,0.00390625,0.67,2167.89,2164.33,3.56,1.0,0.02,0.0016448508314351323,113.1,0.13,4.32,3.69,0.0017,0.033173828125,0.211357421875,0.0,0.0,64.0605224609375,62.43611328125,1.6244091796875,62.357670898437505,0.07845214843750001,1.5935498046875,0.030854492187500002,2.5322113037109375,2.3504714965820312,0.18173980712890625,13.1875,8.56640625,4.62109375,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,28,0.97791,1.3098558160000096,763.4428062882249,2026-09-04T19:20:03.834693,2026-09-04T19:20:05.144568,False,2,99.0,99.0,20.5,52.07666015625,0.0107421875,0.00927734375,0.0068359375,0.66,2384.1949999999997,2378.755,5.445,1.0,0.03,0.0022890125296636268,113.705,0.125,4.805,4.109999999999999,0.0017,0.0366845703125,0.227119140625,0.0,0.0,61.214248046875,59.640625,1.573623046875,59.568935546875,0.071689453125,1.548515625,0.0251171875,2.5321693420410156,2.3503799438476562,0.18178939819335938,13.1875,8.56640625,4.62109375,4.0,26.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,29,0.97791,1.3656908359999989,732.2301458278225,2026-09-04T19:20:05.191821,2026-09-04T19:20:06.557531,False,1,99.0,99.0,29.0,51.2900390625,0.01171875,0.013671875,0.0048828125,0.66,2410.62,2393.73,16.89,1.0,0.03,0.007055933626599491,114.55,0.12,4.83,4.13,0.0017,0.032509765625,0.227265625,0.0,0.0,58.259677734375,56.81236328125,1.447314453125,56.731162109375,0.08119140625,1.4182421875,0.029072265625,2.5321502685546875,2.350311279296875,0.1818389892578125,13.1875,8.56640625,4.62109375,3.0,26.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,30,0.97791,1.3444480580000118,743.7996537312051,2026-09-04T19:20:06.604553,2026-09-04T19:20:07.949021,False,1,99.0,99.0,14.0,44.6826171875,0.00390625,0.0068359375,0.0048828125,0.68,1989.07,1984.13,4.94,1.0,0.02,0.0024897562155705524,111.39,0.15,3.95,3.31,0.0017,0.03267578125,0.1968359375,0.0,0.0,61.227060546874995,59.723427734375,1.5036279296875001,59.6460595703125,0.0773681640625,1.4735498046875,0.030078124999999997,2.5322799682617188,2.3504257202148438,0.181854248046875,13.16796875,8.546875,4.62109375,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,31,0.97791,1.3728467480000006,728.4134237538359,2026-09-04T19:20:07.996015,2026-09-04T19:20:09.368883,False,2,99.0,99.0,18.5,51.21044921875,0.00927734375,0.0146484375,0.0087890625,0.66,2367.635,2357.065,10.575,1.0,0.025,0.004486511827208837,113.535,0.13,4.805,4.085,0.0017,0.0338525390625,0.2207666015625,0.0,0.0,56.125439453125,54.73091796875,1.39453125,54.66291015625,0.0680078125,1.370673828125,0.023857421875,2.532224655151367,2.350353240966797,0.1818714141845703,13.193359375,8.572265625,4.62109375,4.0,26.5,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,32,0.97791,1.3076803439999765,764.7128784861646,2026-09-04T19:20:09.415947,2026-09-04T19:20:10.723646,False,1,99.0,99.0,31.0,45.029296875,0.01171875,0.0029296875,0.0078125,0.66,2009.9,2003.57,6.32,1.0,0.02,0.003154369450530803,112.71,0.13,4.05,3.46,0.0017,0.029921875,0.198818359375,0.0,0.0,59.0482275390625,57.595126953125,1.4531103515625001,57.516513671875,0.0786083984375,1.422705078125,0.0304052734375,2.5321273803710938,2.350238800048828,0.18188858032226562,13.19921875,8.578125,4.62109375,4.0,26.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,33,0.97791,1.3612517669999988,734.6179628503659,2026-09-04T19:20:10.770913,2026-09-04T19:20:12.132185,False,2,99.0,99.0,18.5,48.7509765625,0.0087890625,0.01953125,0.0048828125,0.665,2256.29,2244.545,11.745000000000001,1.0,0.03,0.005232686357368643,113.0,0.13,4.535,3.85,0.0017,0.03962890625,0.224521484375,0.0,0.0,62.498486328125,60.841650390625,1.656845703125,60.76041015625,0.08123046875,1.625927734375,0.030908203125,2.5321903228759766,2.35028076171875,0.18190956115722656,13.203125,8.58203125,4.62109375,4.0,26.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,34,0.97791,1.3663111420000007,731.8977129442156,2026-09-04T19:20:12.179584,2026-09-04T19:20:13.545916,False,1,99.0,99.0,12.0,53.0869140625,0.0068359375,0.005859375,0.005859375,0.65,2379.27,2374.15,5.12,1.0,0.03,0.002156561295621591,114.6,0.12,4.81,4.16,0.0017,0.02638671875,0.215791015625,0.0,0.0,54.84939453125,53.51677734375,1.3326171875,53.44783203125,0.0689453125,1.305625,0.0269921875,2.5322494506835938,2.3503189086914062,0.1819305419921875,13.20703125,8.5859375,4.62109375,3.5,26.5,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,35,0.97791,1.3007413450000058,768.7923535635715,2026-09-04T19:20:13.593276,2026-09-04T19:20:14.894036,False,1,99.0,99.0,29.0,44.65234375,0.013671875,0.009765625,0.005859375,0.67,1956.11,1950.71,5.41,1.0,0.02,0.0027733491908074497,112.24,0.14,3.9,3.29,0.0017,0.03240234375,0.200029296875,0.0,0.0,61.184672851562496,59.658725585937496,1.525947265625,59.581484375,0.077236328125,1.496259765625,0.0296923828125,2.532398223876953,2.3504676818847656,0.1819305419921875,13.20703125,8.5859375,4.62109375,4.0,26.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,36,0.97791,1.3043476969999972,766.6667425411202,2026-09-04T19:20:14.940985,2026-09-04T19:20:16.245352,False,2,99.0,99.0,17.0,51.9052734375,0.00732421875,0.015625,0.00537109375,0.66,2389.215,2378.3199999999997,10.9,1.0,0.03,0.004583067038918229,113.68,0.13,4.78,4.085,0.0017,0.0363037109375,0.22546875,0.0,0.0,59.123125,57.624384765625,1.498740234375,57.5481640625,0.076220703125,1.4722265625,0.0265234375,2.532135009765625,2.3501968383789062,0.18193817138671875,13.154296875,8.533203125,4.62109375,5.0,26.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,37,0.97791,1.2946027379999805,772.4377298513137,2026-09-04T19:20:16.292731,2026-09-04T19:20:17.587355,False,1,99.0,99.0,20.0,49.833984375,0.005859375,0.029296875,0.00390625,0.65,2267.0,2260.92,6.07,1.0,0.03,0.0026847478017798065,113.58,0.13,4.66,3.94,0.0017,0.030283203125,0.21130859375,0.0,0.0,58.505576171875,57.091884765625,1.41369140625,57.014580078125,0.0773046875,1.382529296875,0.031171875,2.532257080078125,2.350292205810547,0.18196487426757812,13.21875,8.59765625,4.62109375,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,38,0.97791,1.3413915209999914,745.4944990665454,2026-09-04T19:20:17.634578,2026-09-04T19:20:18.975990,False,1,99.0,99.0,26.0,48.80859375,0.013671875,0.017578125,0.0078125,0.66,2165.99,2149.18,16.82,1.0,0.02,0.007826240705757546,113.51,0.13,4.34,3.69,0.0017,0.0366796875,0.224482421875,0.0,0.0,63.6303369140625,62.0131103515625,1.6172216796875,61.9368798828125,0.0762353515625,1.587333984375,0.0298876953125,2.5322341918945312,2.350269317626953,0.18196487426757812,13.2265625,8.60546875,4.62109375,4.0,26.5,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,39,0.97791,1.287696617999984,776.5804351906843,2026-09-04T19:20:19.023152,2026-09-04T19:20:20.310868,False,2,99.0,99.0,18.5,51.3720703125,0.00830078125,0.0087890625,0.0087890625,0.66,2369.7200000000003,2364.245,5.470000000000001,1.0,0.025,0.002313635008216154,113.48,0.13,4.755,4.08,0.0017,0.03522460937499999,0.2230126953125,0.0,0.0,56.45673828125,55.04728515625,1.409443359375,54.97279296875,0.074501953125,1.38353515625,0.025908203125,2.532318115234375,2.350353240966797,0.18196487426757812,13.224609375,8.599609375,4.625,4.0,26.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,40,0.97791,1.3216125630000022,756.6514029876079,2026-09-04T19:20:20.357904,2026-09-04T19:20:21.679536,False,1,99.0,99.0,11.0,50.0087890625,0.0029296875,0.0126953125,0.0048828125,0.66,2289.51,2286.55,2.96,1.0,0.03,0.0012945266886794514,113.64,0.12,4.57,3.94,0.0017,0.02927734375,0.211328125,0.0,0.0,59.70701171875,58.208740234375,1.49828125,58.135009765625,0.073720703125,1.469580078125,0.028701171875,2.5323486328125,2.350383758544922,0.18196487426757812,13.2265625,8.6015625,4.625,5.0,26.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,41,0.97791,1.2856484950000038,777.8175791354207,2026-09-04T19:20:21.726796,2026-09-04T19:20:23.012464,False,1,99.0,99.0,30.0,47.2373046875,0.013671875,0.013671875,0.0107421875,0.67,2156.56,2141.2,15.36,1.0,0.02,0.007173547543433589,113.22,0.13,4.34,3.67,0.0017,0.034833984375,0.2114453125,0.0,0.0,66.70126953125,64.94435546875,1.7569140625,64.8755078125,0.06884765625,1.731962890625,0.02494140625,2.5321998596191406,2.3502349853515625,0.18196487426757812,13.234375,8.609375,4.625,4.0,27.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,42,0.97791,1.3372028769999815,747.8296802976545,2026-09-04T19:20:23.059706,2026-09-04T19:20:24.396929,False,2,99.0,99.0,19.0,52.8525390625,0.0068359375,0.009765625,0.00732421875,0.66,2432.6850000000004,2427.855,4.835,1.0,0.03,0.0019914698365429565,113.82,0.125,4.88,4.2,0.0017499999999999998,0.033349609375,0.2229150390625,0.0,0.0,59.88384765625,58.37619140625,1.50765625,58.297744140625,0.078447265625,1.48046875,0.0271875,2.5323314666748047,2.3503665924072266,0.18196487426757812,13.236328125,8.611328125,4.625,4.5,26.5,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,43,0.97791,1.2795359240000153,781.5333522437219,2026-09-04T19:20:24.444236,2026-09-04T19:20:25.723791,False,1,99.0,99.0,12.0,47.376953125,0.0048828125,0.0087890625,0.005859375,0.66,2183.93,2177.71,6.22,1.0,0.02,0.0028562113412713354,113.16,0.14,4.43,3.76,0.0017,0.0299609375,0.202265625,0.0,0.0,60.4479150390625,58.962045898437495,1.485869140625,58.884501953125,0.0775390625,1.4556591796875,0.030209960937500002,2.5322647094726562,2.350299835205078,0.18196487426757812,13.2421875,8.6171875,4.625,4.0,26.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,44,0.97791,1.266390166000008,789.6460560480962,2026-09-04T19:20:25.771100,2026-09-04T19:20:27.037510,False,1,99.0,99.0,25.0,49.857421875,0.0146484375,0.0126953125,0.00390625,0.67,2174.53,2158.44,16.08,1.0,0.02,0.007449824873519763,113.1,0.13,4.31,3.66,0.0017,0.035546875,0.21951171875,0.0,0.0,64.075234375,62.369765625,1.705458984375,62.301982421875,0.067783203125,1.682001953125,0.02345703125,2.532360076904297,2.3503952026367188,0.18196487426757812,13.22265625,8.59765625,4.625,4.0,26.0,5.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,45,0.97791,1.3314057720000108,751.0858229928058,2026-09-04T19:20:27.084876,2026-09-04T19:20:28.416301,False,2,99.0,99.0,21.5,53.3896484375,0.01025390625,0.0126953125,0.00537109375,0.655,2453.8050000000003,2441.6549999999997,12.15,1.0,0.03,0.004976132991761736,114.13499999999999,0.13,4.955,4.24,0.0017,0.032109374999999996,0.22279296875,0.0,0.0,61.15734375,59.602685546875,1.554658203125,59.522890625,0.079794921875,1.52541015625,0.029248046875,2.532114028930664,2.350149154663086,0.18196487426757812,13.240234375,8.615234375,4.625,4.0,26.0,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,46,0.97791,1.3711996039999974,729.2884253195874,2026-09-04T19:20:28.463608,2026-09-04T19:20:29.834827,False,1,99.0,99.0,14.0,46.9638671875,0.0029296875,0.0068359375,0.0029296875,0.66,2131.28,2127.25,4.03,1.0,0.02,0.001894464684451757,112.96,0.13,4.33,3.66,0.0017,0.02708984375,0.197255859375,0.0,0.0,60.6812158203125,59.183466796874995,1.4977490234375002,59.1066650390625,0.076796875,1.4680419921875,0.02970703125,2.5322837829589844,2.3503074645996094,0.181976318359375,13.26171875,8.62890625,4.6328125,4.5,26.5,4.0,0.0,0.0
locality,gist-960-euclidean,usearch,local,47,0.97791,1.3197545490000095,757.7166532653434,2026-09-04T19:20:29.882103,2026-09-04T19:20:31.201877,False,2,99.0,99.0,18.5,48.66064453125,0.0087890625,0.01025390625,0.00634765625,0.665,2285.385,2276.1949999999997,9.184999999999999,1.0,0.025,0.004035243026190638,113.07,0.13,4.575,3.9000000000000004,0.0017,0.0342138671875,0.21122558593750002,0.0,0.0,57.8576953125,56.338134765625,1.51955078125,56.270625,0.067509765625,1.496181640625,0.023369140625,2.5323867797851562,2.3504104614257812,0.181976318359375,13.263671875,8.630859375,4.6328125,4.0,26.0,4.0,0.0,0.0
