label,dataset,readratio,writeratio,run,benchmark,tag,ts_start,ts_end,read_bw_gb,write_bw_gb,read_bw_wall_gb,write_bw_wall_gb,wall_s,read_bw_std,write_bw_std,read_bw_std_pct,write_bw_std_pct,start_time,end_time,samples,local_pct,local_pct_skt0,local_pct_skt1,lmb_gb_skt0,lmb_gb_skt1,rmb_gb_skt0,rmb_gb_skt1,ipc,inst,inst_skt0,inst_skt1,afreq,freq,cpu_balance,llc_rd_miss_lat_ns,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_write_gb_skt0,mem_write_gb_skt1,data_mem_gb,data_mem_gb_node0,data_mem_gb_node1,pagetable_mb,pagetable_mb_node0,pagetable_mb_node1,tma_l3_bound,tma_dram_bound,tma_l1_bound,tma_store_bound,warmup_s,kernel,pgt_tag
fio,details,50,50,3,readwrite_random,numabalancing,1788215422.8893528,1788215473.4463413,36.198624703,37.182255582,36.09876476936883,37.08091796297404,30.087,0.0756777558359999,0.073889706869,0.213785914980137,0.2032580740557827,2026-09-01 00:30:22.889352798,2026-09-01 00:31:13.446341276,51,50.15686274509804,50.92156862745098,49.333333333333336,24.65849609375,21.264380361519606,19.54201171875,25.279469209558822,0.35470588235294115,2143.6107843137256,1071.7907843137255,1071.8194117647058,0.9923529411764705,0.05333333333333334,0.9999732907888529,318.7239215686275,0.08705882352941176,17.579215686274512,16.68862745098039,0.0071764705882352954,49.2871467141544,68.46959673713235,81.11764705882354,58.23529411764706,128.32168734681372,63.67825501685049,64.64343424479166,34.94384152879902,28.73441310508579,35.66907169117647,28.974362745098038,1.2587733549230238,0.6996639476102942,0.5591094073127298,10.56265318627451,6.58218443627451,3.98046875,7.163265306122449,29.285714285714285,20.3265306122449,20.26530612244898,0.0,,
fio,details,50,50,4,readwrite_random,numabalancing,1788215476.880966,1788215527.48018,36.692806804,35.412110248,36.58428067395567,35.309725695523575,30.091,0.044300219609,0.068724968397,0.1235269764381304,0.1984743703213864,2026-09-01 00:31:16.880965948,2026-09-01 00:32:07.480180025,51,49.76470588235294,51.76470588235294,48.35294117647059,22.227787990196077,23.23138671875,22.9685546875,21.556257659313726,0.34549019607843134,2106.6921568627454,1112.7445098039216,993.9484313725491,0.9933333333333333,0.05352941176470588,0.8932404721976065,316.14803921568625,0.07784313725490197,17.61,16.72705882352941,0.007345098039215686,47.94386163449755,67.59468156403186,80.04411764705881,56.799019607843135,125.1627738204657,62.696743068321084,62.4660311351103,31.090927734374997,31.60581686580882,30.492000804227942,31.9740305223652,1.2626468434053308,0.6460067150639552,0.6166401283413756,10.557981004901961,6.5775122549019605,3.98046875,7.0,29.729166666666668,19.458333333333332,20.229166666666668,0.0,,
fio,details,50,50,5,readwrite_random,numabalancing,1788215530.662722,1788215581.203001,31.11257149,32.204822047,31.04015171190104,32.129859871113624,30.073,0.079493161416,0.061530182889,0.2615845211673034,0.195416923593634,2026-09-01 00:32:10.662722111,2026-09-01 00:33:01.203001022,51,50.411764705882355,52.13725490196079,48.21568627450981,28.475326849489797,12.14358108108108,11.716911764705882,20.1258984375,0.2994117647058823,1869.365882352941,946.0243137254902,923.3415686274509,0.993921568627451,0.05352941176470588,0.9760230844292854,378.1125490196078,0.08352941176470588,14.985686274509803,14.15372549019608,0.0070137254901960775,43.06235045189952,62.93574448529412,74.5343137254902,50.8921568627451,112.60955633425245,56.16599590226716,56.44355947457108,38.62002163756127,17.545974647671567,39.61937959558824,16.82418026194853,1.2700863647460936,0.8515093994140625,0.41859619140625,10.567109375,6.578984375,3.988125,6.653061224489796,30.346938775510203,19.653061224489797,21.775510204081634,0.0,,
fio,details,40,60,1,readwrite_random,default,1788215584.5281858,1788215635.205973,24.705897482,37.847490226,24.634462303699028,37.7405728594503,30.089,0.05884747773,0.0563418730619999,0.2434975400515151,0.1522998196622081,2026-09-01 00:33:04.528185844,2026-09-01 00:33:55.205972910,51,50.431372549019606,53.01960784313726,47.3921568627451,28.698950674019606,13.435163909313726,14.00181640625,27.129901960784313,0.2984313725490196,1857.454705882353,926.8349019607844,930.6196078431373,0.9949019607843136,0.05333333333333333,0.9959331333119827,375.5313725490196,0.09509803921568628,11.849607843137253,11.0721568627451,0.005543137254901961,44.12926566329658,63.567003484987744,75.20098039215686,52.15686274509804,114.98631395526961,54.85304515165442,60.13326880361519,36.410440410539216,18.442604549632353,40.679820772058825,19.453447074142158,1.2762105560302734,0.8320687866210938,0.4441513824462891,10.60546875,6.59765625,4.0078125,5.938775510204081,24.714285714285715,21.755102040816325,25.020408163265305,0.0,,
fio,details,40,60,2,readwrite_random,default,1788215638.4228945,1788215688.9594047,27.480880988,40.846301937,27.414175384983704,40.74851202766509,30.074,0.075022983454,0.070547333222,0.2793860267831028,0.1767230188496038,2026-09-01 00:33:58.422894478,2026-09-01 00:34:48.959404707,50,49.68,50.88,48.56,26.10837850765306,20.78187333776596,18.440703125,26.29931640625,0.3408,2032.8708000000001,995.3234,1037.5468,0.9936,0.053599999999999995,0.9593045826944866,335.3678,0.08979999999999999,13.5396,12.739,0.00582,49.036158203125005,68.1276787109375,80.74000000000001,57.93,125.77216699218751,59.78034296875,65.9918234375,34.544974609375004,25.235368359375,38.657175585937495,27.334648437500004,1.2618889902152268,0.7305325526817172,0.5313658620796952,10.562423406862745,6.581954656862745,3.98046875,6.530612244897959,25.163265306122447,21.163265306122447,23.79591836734694,0.0,,
fio,details,40,60,3,readwrite_random,default,1788215692.291716,1788215742.899675,29.014851255,40.368216877,28.929034175002492,40.248820004386694,30.091,0.056182588127,0.068654144587,0.1980939258080807,0.1739647467730943,2026-09-01 00:34:52.291716099,2026-09-01 00:35:42.899674892,50,49.68,49.2,50.52,22.227060746173468,24.65157496675532,21.963309151785715,22.613400829081634,0.3168000000000001,2068.2727999999997,952.7901999999999,1115.483,0.9960000000000001,0.0542,0.8541503545997563,320.052,0.07780000000000001,14.368,13.552799999999998,0.006158,49.33895136718749,68.63409687499998,81.36500000000001,58.35,126.68488125,60.86418984374999,65.8206921875,30.242085351562494,30.622104492187496,33.529083007812496,32.291609765625005,1.2675100708007812,0.653922119140625,0.6135879516601562,10.56015625,6.5796875,3.98046875,6.836734693877551,25.816326530612244,21.612244897959183,22.836734693877553,0.0,,
fio,details,40,60,4,readwrite_random,default,1788215746.0504453,1788215796.6304054,29.747010926,37.849861946,29.67185225531915,37.75548895319149,30.08,0.070261026214,0.063610705629,0.2414781404202951,0.1718579708018745,2026-09-01 00:35:46.050445318,2026-09-01 00:36:36.630405426,51,49.588235294117645,53.3921568627451,46.72549019607843,22.667241115196077,21.256816789215687,24.274943033854168,20.436025191326532,0.3492156862745097,1972.8366666666666,1094.8692156862746,877.968431372549,0.9923529411764705,0.05254901960784314,0.8018934305520956,315.1172549019608,0.09294117647058824,14.275490196078433,13.451764705882352,0.006237254901960785,46.531400122549016,65.90884057138481,78.17156862745098,54.78921568627451,119.23741727941176,58.01481253829658,61.22260397518382,28.72800494025735,29.286808363970586,29.237556678921575,31.985046147365196,1.2724150848388671,0.6447499847412109,0.6276747131347656,10.58859375,6.487109375,4.101484375,7.204081632653061,25.551020408163264,21.755102040816325,21.897959183673468,0.0,,
fio,details,40,60,5,readwrite_random,default,1788215799.802588,1788215850.3718436,27.629433523,40.55837083,27.538562326035677,40.42497729856151,30.101,0.078474421441,0.069789166137,0.2905900487845808,0.1760720989851374,2026-09-01 00:36:39.802587986,2026-09-01 00:37:30.371843576,51,49.72549019607843,51.490196078431374,48.21568627450981,26.94399126838235,19.173671875,18.158318014705884,26.814034598214285,0.3225490196078431,2013.8143137254904,985.8686274509803,1027.9460784313724,0.9949019607843138,0.05274509803921568,0.9590664803696692,338.1825490196078,0.08588235294117645,13.456274509803919,12.614313725490197,0.005823529411764706,48.29060163909313,67.27373410692401,79.6813725490196,57.0,124.05759095435047,59.044211090686275,65.01338101256128,34.71004806219362,24.3341628370098,38.72849762561274,26.284883195465692,1.261942470774931,0.7346115860284544,0.5273403092926624,10.50674019607843,6.4168964460784315,4.08984375,6.26530612244898,24.693877551020407,21.877551020408163,23.448979591836736,0.0,,
fio,details,40,60,1,readwrite_random,interleaved,1788215853.7233388,1788215904.2710192,29.935767814,41.089808741,29.86608492897047,40.99416207289173,30.072,0.081139081403,0.061268712285,0.277259833428494,0.152579327210261,2026-09-01 00:37:33.723338842,2026-09-01 00:38:24.271019220,50,49.0,50.44,48.72,23.399573501275512,23.88510443239796,22.706851881377553,23.0739453125,0.32899999999999996,2101.3540000000003,1045.4022,1055.9507999999998,0.9945999999999999,0.0538,0.99001033002674,318.60200000000003,0.0776,14.8894,14.072000000000001,0.006224,50.438654492187496,69.475449609375,82.435,59.605,129.2243435546875,61.8047494140625,67.41959375,30.857618749999997,30.94713203125,33.62380664062499,33.795787890625,1.2634441375732424,0.6453621673583985,0.6180819702148438,10.441015625,5.0890625,5.351953125,6.8979591836734695,26.306122448979593,21.06122448979592,22.387755102040817,0.0,,
fio,details,40,60,2,readwrite_random,interleaved,1788215907.6891026,1788215958.2855537,29.123771885,41.139443133,29.042461125137105,41.0259531284608,30.087,0.084432691099,0.064920163207,0.2964244517355287,0.1613571672111527,2026-09-01 00:38:27.689102650,2026-09-01 00:39:18.285553694,50,48.92,49.44,48.9,24.73759765625,23.73845703125,22.85314453125,26.54163896276596,0.34540000000000004,2102.9846,1016.4373999999999,1086.5465999999997,0.9939999999999999,0.053200000000000004,0.9354752018919393,317.9746,0.091,14.456599999999998,13.592000000000002,0.005996000000000001,50.2355240234375,69.306551171875,82.03,59.31,128.572005859375,61.36132617187501,67.2106791015625,30.6149814453125,30.746345703124998,33.841086523437504,33.369592968750005,1.2689481353759766,0.6481669616699218,0.6207811737060547,10.45828125,5.092421875,5.365859375,6.6938775510204085,25.0,21.0,22.6734693877551,0.0,,
fio,details,40,60,3,readwrite_random,interleaved,1788215961.497447,1788216012.1124637,29.635337154,41.705583802,29.550639437971483,41.58638935176631,30.091,0.07350551339,0.060297120638,0.2537661975841762,0.14785162582626,2026-09-01 00:39:21.497447014,2026-09-01 00:40:12.112463713,50,49.42,50.02,48.84,23.6574609375,23.9816796875,23.494425455729168,23.3641015625,0.32880000000000004,2132.4567999999995,1058.1653999999999,1074.2912,0.9956,0.0538,0.9849893585649775,320.003,0.08180000000000001,14.704600000000001,13.860000000000003,0.0060700000000000025,50.847453124999994,69.96314160156251,82.97,60.155,130.27624785156252,62.1817181640625,68.0945302734375,31.0994462890625,31.0822712890625,34.0852923828125,34.0092369140625,1.2569363911946614,0.6423442316990273,0.6146015840418199,10.432827818627452,5.004595588235294,5.428232230392157,6.775510204081633,25.20408163265306,21.877551020408163,22.3265306122449,0.0,,
fio,details,40,60,4,readwrite_random,interleaved,1788216015.2456453,1788216065.8226707,28.970860144,40.101017209,28.8774957987973,39.9731160280408,30.099,0.08458881692,0.056706494195,0.2989034369084027,0.1446710621432742,2026-09-01 00:40:15.245645285,2026-09-01 00:41:05.822670698,51,49.11764705882353,49.3921568627451,49.745098039215684,21.846947763480394,24.79753989361702,21.46855851715686,23.17223881740196,0.3235294117647059,2033.7064705882353,939.4811764705881,1094.224901960784,0.9952941176470589,0.05333333333333334,0.858581425799299,317.37431372549025,0.08490196078431372,14.103921568627452,13.286862745098041,0.006060784313725489,48.41546089920344,67.5020649509804,80.00490196078432,57.122549019607845,123.74025965073528,59.51973843443627,64.22052102481616,29.741775045955883,29.777963005514703,32.96409486060049,31.256424823835786,1.2640428924560545,0.6457574462890625,0.6182950592041015,10.455078125,5.071171875,5.38390625,7.166666666666667,25.163265306122447,22.0,22.653061224489797,0.0,,
fio,details,40,60,5,readwrite_random,interleaved,1788216069.184595,1788216119.7921605,27.819533276,42.293584862,27.740017195426745,42.174103517149696,30.088,0.071742159187,0.063976177611,0.2638290094285125,0.1547016511095368,2026-09-01 00:41:09.184595108,2026-09-01 00:41:59.792160511,51,49.13725490196079,50.294117647058826,48.23529411764706,23.3720703125,23.34748046875,22.706131280637255,22.892195159313726,0.3519607843137254,2083.040784313726,1013.6382352941174,1069.4023529411766,0.9933333333333333,0.05333333333333334,0.9478548766105749,318.85764705882355,0.08960784313725491,13.672549019607843,12.868431372549018,0.005719607843137254,50.189985638786766,69.06632295496324,81.90196078431372,59.47549019607843,127.87022824754904,60.55034256280638,67.31988625919118,30.29628216911765,30.25406020220588,33.940867034313726,33.37901807598039,1.2693724060058593,0.6485621643066406,0.6208102416992187,10.44828125,4.996171875,5.452109375,6.73469387755102,24.367346938775512,21.163265306122447,23.836734693877553,0.0,,
fio,details,40,60,1,readwrite_random,numabalancing,1788216123.107645,1788216173.713276,26.161562664,39.544335988,26.098061615029096,39.45229597153783,30.075,0.085818216981,0.054550795559,0.3354548766502694,0.1410563967932019,2026-09-01 00:42:03.107645035,2026-09-01 00:42:53.713275909,51,49.509803921568626,50.76470588235294,49.254901960784316,15.48296875,28.241766237745097,26.965341605392158,15.277209712009803,0.33352941176470585,1948.8660784313724,986.0790196078431,962.7866666666665,0.9950980392156863,0.05294117647058824,0.976378817033913,356.49960784313726,0.08901960784313726,12.668823529411766,11.839019607843136,0.005680392156862744,46.49788622089461,65.99449888939951,78.06862745098039,54.990196078431374,120.25485562193627,57.49661343443627,62.758240847120106,21.315154143688726,36.1814590992647,22.48086397058824,40.27737649356617,1.2568875481100643,0.5089545904421339,0.7479329576679304,10.421032475490197,6.331188725490196,4.08984375,6.428571428571429,23.897959183673468,22.959183673469386,24.408163265306122,0.0,,
fio,details,40,60,2,readwrite_random,numabalancing,1788216176.854108,1788216227.4278483,26.666384766,40.165349787,26.580447050599684,40.0359089777069,30.099,0.081346521947,0.059619956181,0.3120281980719246,0.1518733836509404,2026-09-01 00:42:56.854108095,2026-09-01 00:43:47.427848339,50,49.88,51.06,49.04,27.457429846938776,17.890234375,16.9037109375,27.4130859375,0.32439999999999997,1994.9762,980.3112,1014.665,0.9941999999999999,0.0538,0.9661427170543972,346.85519999999997,0.0898,13.406399999999998,12.618599999999999,0.0058920000000000005,48.359201367187495,67.58008007812501,80.0,57.279999999999994,123.0319234451593,58.540317670036764,64.49160634957109,35.58777248008579,22.952546530330878,39.83950827205883,24.652097694546566,1.2638831329345703,0.7594461059570312,0.5044370269775391,10.4378125,6.34796875,4.08984375,6.1020408163265305,25.346938775510203,21.73469387755102,23.448979591836736,0.0,,
fio,details,40,60,3,readwrite_random,numabalancing,1788216230.8113968,1788216281.4361784,24.69504203,35.798010914,24.608916564519877,35.67435219291195,30.107,0.054141732858,0.05663789378,0.2243419793976967,0.1619005560121901,2026-09-01 00:43:50.811396837,2026-09-01 00:44:41.436178446,50,51.1,53.62,46.02,29.46091796875,11.789919483418368,12.18056640625,26.73193359375,0.28979999999999995,1804.9145999999998,911.7451999999998,893.1708,0.9934000000000001,0.054000000000000006,0.9796276415823194,391.3362,0.0906,12.1424,11.388000000000002,0.005888,42.266871679687505,62.02331601562501,73.39500000000001,49.754999999999995,110.67028632812499,53.223996679687495,57.446290625,36.909105859375,16.314890625,40.6339689453125,16.8123216796875,1.26746337890625,0.8488710021972656,0.41860198974609375,10.480703125,6.386953125,4.09375,6.489795918367347,26.20408163265306,22.93877551020408,23.693877551020407,0.0,,
fio,details,40,60,4,readwrite_random,numabalancing,1788216284.53942,1788216335.1142683,28.940263835,40.881985691,28.880581279403938,40.79903594678021,30.064,0.071713409137,0.059939612449,0.253437600440599,0.1499870597648316,2026-09-01 00:44:44.539419889,2026-09-01 00:45:35.114268303,51,50.07843137254902,50.8235294117647,49.568627450980394,23.87191712622549,21.71658624387255,20.460229013480394,24.97203125,0.3521568627450981,2055.9213725490195,991.0250980392158,1064.8970588235295,0.9941176470588236,0.05294117647058823,0.9306299513439116,322.2739215686275,0.09137254901960783,13.994313725490196,13.168823529411766,0.005937254901960783,49.03650045955883,67.95486232383578,80.43627450980392,57.86274509803921,127.359631640625,60.8559646484375,66.5036669921875,32.7089486328125,28.147014453125,36.312332812499996,30.1913357421875,1.2570249520096124,0.6866293514476103,0.5703956005620021,10.438112745098039,6.3482689950980395,4.08984375,7.183673469387755,25.183673469387756,21.816326530612244,22.93877551020408,0.0,,
fio,details,40,60,5,readwrite_random,numabalancing,1788216338.3481035,1788216388.8890457,28.73682605,42.154869534,28.669931772671344,42.05954410082804,30.071,0.060680572925,0.066997777215,0.2160212545896285,0.1625491813299299,2026-09-01 00:45:38.348103523,2026-09-01 00:46:28.889045715,51,49.549019607843135,51.03921568627451,48.490196078431374,22.949965533088236,24.27374387254902,24.01482421875,22.80890012254902,0.3547058823529411,2109.8249019607842,1049.2325490196079,1060.5917647058823,0.9941176470588234,0.05333333333333333,0.9892897379894097,317.91294117647055,0.07901960784313726,14.163333333333334,13.336078431372549,0.005880392156862744,50.38998046875,69.30386297487745,82.09803921568627,59.627450980392155,128.58915422028184,61.200369944852945,67.3887850413603,30.184384382659314,31.01598613664216,33.36872855392157,34.02005648743872,1.2642410278320313,0.6402304077148437,0.6240202331542969,10.43546875,6.345625,4.08984375,6.551020408163265,24.408163265306122,21.306122448979593,22.897959183673468,0.0,,
fio,details,30,70,1,readwrite_random,default,1788216392.164886,1788216442.7146423,20.06007631,46.820291897,20.00539853317378,46.69423008216992,30.084,0.064292099254,0.062493245886,0.3277615835535304,0.1365557985701038,2026-09-01 00:46:32.164885998,2026-09-01 00:47:22.714642286,50,49.62,49.9,49.5,24.2587890625,22.63197265625,20.77359375,25.13931640625,0.3182,1999.7782,968.8078000000002,1030.969,0.9947999999999999,0.053200000000000004,0.9397060435376816,325.7142,0.09800000000000003,10.2854,9.574200000000001,0.004472,50.26347187499999,68.738701171875,81.52,59.385,126.49097254136029,57.57315755208334,68.91781422334559,30.69796185661764,26.875195695465685,37.188003791360295,31.729810049019605,1.2690135955810549,0.6862060546875,0.5828075408935547,10.46203125,6.3721875,4.08984375,7.183673469387755,20.06122448979592,24.571428571428573,25.775510204081634,0.0,,
fio,details,30,70,2,readwrite_random,default,1788216446.049155,1788216496.6617014,17.918401188,42.381462161,17.86184809461794,42.2477000717608,30.1,0.080837305856,0.052543031856,0.4614330529419373,0.1268195691495741,2026-09-01 00:47:26.049154997,2026-09-01 00:48:16.661701441,50,50.08,50.98,48.88,28.4715625,15.00017578125,14.30716796875,29.293203125,0.307,1813.1781999999998,900.0568000000001,913.1210000000001,0.9947999999999999,0.0538,0.9856928052251563,373.47560000000004,0.10640000000000001,8.813600000000001,8.1198,0.0041800000000000006,45.98775058593749,64.99462871093749,76.98499999999999,54.335,115.61184455422796,52.68992091758578,62.921923636642155,34.19374751072304,18.496173023897057,41.59860370710784,21.323320121017154,1.2572368547028185,0.8010966731052773,0.4561401815975414,10.442172181372548,6.352328431372549,4.08984375,5.958333333333333,20.083333333333332,24.4375,27.458333333333332,0.0,,
fio,details,30,70,3,readwrite_random,default,1788216499.8099613,1788216550.4517584,17.121779132,41.04288219,17.04734402601799,40.8658147004281,30.133,0.049812118494,0.059240769961,0.2977341640151432,0.1476447089652716,2026-09-01 00:48:19.809961319,2026-09-01 00:49:10.451758385,51,50.01960784313726,51.588235294117645,48.98039215686274,27.314357383578432,13.187289368872548,12.372146905637255,28.15255438112745,0.30117647058823527,1735.4739215686275,874.3033333333332,861.1700000000001,0.9933333333333333,0.05333333333333334,0.984978516228159,385.87941176470594,0.10568627450980392,8.419803921568628,7.769215686274509,0.004158823529411765,44.009076478247536,62.940947265625006,74.50490196078432,51.88725490196079,112.27514179687499,51.314740820312494,60.9604015625,34.729897265625,16.584843749999997,41.98465859375,18.975743359375,1.2644547271728515,0.8373953247070313,0.4270594024658203,10.45453125,6.3646875,4.08984375,5.9375,19.916666666666668,24.9375,27.979166666666668,0.0,,
fio,details,30,70,4,readwrite_random,default,1788216553.5883443,1788216604.1487117,18.782015042,45.322381971,18.725846863066955,45.18684402857618,30.095,0.0472342080399999,0.063692894864,0.2572676277548467,0.1437803565849894,2026-09-01 00:49:13.588344336,2026-09-01 00:50:04.148711681,51,49.705882352941174,51.03921568627451,49.431372549019606,26.799747242647058,18.03402650122549,17.089365042892158,27.29903875612745,0.3084313725490196,1905.7496078431373,937.5280392156865,968.2225490196079,0.9945098039215686,0.05294117647058824,0.9682980841181589,350.4478431372549,0.0974509803921569,9.099411764705883,8.410588235294117,0.004129411764705882,48.23188380821079,66.7404381127451,79.04901960784314,56.93627450980392,123.38405273437502,55.8755134765625,67.5085380859375,33.76191328125,22.11360234375,41.3775447265625,26.130993554687503,1.270581283569336,0.7585639190673827,0.5120269775390625,10.45984375,6.319140625,4.140703125,6.0,19.583333333333332,24.0625,27.520833333333332,0.0,,
fio,details,30,70,5,readwrite_random,default,1788216607.566223,1788216658.1336925,16.816023012,40.385951784,16.76071633606857,40.253125326068904,30.101,0.08332749262,0.044423056067,0.5068116465694668,0.1125338440658656,2026-09-01 00:50:07.566222906,2026-09-01 00:50:58.133692502,50,50.5,52.38,48.12,28.02640625,12.47904296875,12.281648596938776,27.34455078125,0.2932,1711.8952,858.0409999999999,853.855,0.9933999999999998,0.053399999999999996,0.9951214452456235,392.19379999999995,0.10840000000000001,8.3612,7.708600000000001,0.004188,43.311618359375,62.43825312499999,73.91,51.25,111.50176660156251,50.857533984375,60.644233203125,34.7368099609375,16.120723437500004,42.22905253906251,18.415180859375003,1.2561198963838467,0.8353774874818092,0.42075183344822303,10.421951593137255,6.332107843137255,4.08984375,5.938775510204081,20.122448979591837,24.510204081632654,27.979591836734695,0.0,,
fio,details,30,70,1,readwrite_random,interleaved,1788216661.5006576,1788216712.0730824,20.047235524,47.315409684,19.982629329612276,47.16292638772052,30.099,0.054388802427,0.066011341282,0.2775625199309868,0.1427538624342674,2026-09-01 00:51:01.500657558,2026-09-01 00:51:52.073082447,50,49.0,50.36,47.6,24.03349609375,23.1505078125,23.64958984375,22.92580078125,0.31779999999999997,2013.3636000000001,1030.7762,982.5868,0.9952,0.0536,0.9532494056420783,321.7874,0.09920000000000001,9.8642,9.131,0.004216000000000001,50.7593982421875,69.24720058593749,81.995,59.975,127.1435257735907,57.59243623621323,69.55109202665442,28.84238319546569,28.75005170036765,34.51967371323529,35.031418696384804,1.2588491252824372,0.6433193730373008,0.6155297522451363,10.429610906862745,4.989583333333333,5.440027573529412,6.73469387755102,19.408163265306122,24.448979591836736,26.93877551020408,0.0,,
fio,details,30,70,2,readwrite_random,interleaved,1788216715.4682226,1788216766.0399623,19.514427456,47.490354428,19.454770138366452,47.34517224589619,30.094,0.074602001219,0.060693260961,0.3913848233714757,0.130788315291965,2026-09-01 00:51:55.468222618,2026-09-01 00:52:46.039962292,50,48.9,50.74,47.78,24.70916015625,23.0122265625,23.373961103723403,23.86333984375,0.3325999999999999,1995.8500000000004,1021.7315999999998,974.1186,0.9947999999999999,0.053200000000000004,0.9533996990990591,321.91200000000003,0.10379999999999999,9.698,8.977999999999998,0.004177999999999999,50.56060585937501,68.98391230468751,81.74,59.68,126.45281996783088,57.136618030024515,69.31620117187501,28.630485791973044,28.50613204656863,34.40510148590687,34.91109968596814,1.260707473754883,0.6440003204345702,0.6167071533203125,10.449609375,5.066953125,5.38265625,6.591836734693878,19.0,23.591836734693878,26.693877551020407,0.0,,
fio,details,30,70,3,readwrite_random,interleaved,1788216769.4548163,1788216820.0607631,20.189832878,46.049932495,20.13279566072853,45.91983929380484,30.088,0.040150171188,0.068204827639,0.2032947920392488,0.1515065825732223,2026-09-01 00:52:49.454816341,2026-09-01 00:53:40.060763121,50,49.12,52.26,46.08,24.7373046875,23.002335258152176,24.1287109375,21.2811328125,0.3284,1988.6930000000002,1073.1714,915.5206000000002,0.9945999999999999,0.053200000000000004,0.8530982096615697,321.12819999999994,0.09899999999999999,10.0514,9.332600000000001,0.004379999999999999,49.992500390625,68.75875351562499,81.42999999999999,59.135,124.9500700827206,57.00373583026961,67.94633406096814,28.59887733609068,28.404858494178924,33.14891544117648,34.797418045343136,1.2667424774169922,0.6472095489501952,0.6195329284667969,10.46125,5.0415625,5.4196875,6.770833333333333,19.875,23.583333333333332,26.479166666666668,0.0,,
fio,details,30,70,4,readwrite_random,interleaved,1788216823.187209,1788216873.799468,20.015079289,46.852834049,19.955880789339005,46.714257657372634,30.091,0.062443572731,0.06584677025,0.3191306478156342,0.1437259264144211,2026-09-01 00:53:43.187208891,2026-09-01 00:54:33.799468040,51,49.07843137254902,49.21568627450981,50.07843137254902,22.221545649509803,25.071568080357142,22.015510110294116,23.696537990196077,0.34352941176470586,1969.977450980392,926.0676470588235,1043.9101960784312,0.9933333333333333,0.05254901960784314,0.8871142848663641,318.9970588235294,0.09745098039215686,9.606274509803923,8.944901960784314,0.004203921568627451,49.65952627144607,67.94995002297794,80.45588235294117,58.73529411764706,126.25798004748775,57.33722254136029,68.92075712316176,28.689184666053922,28.648036917892153,35.22866230085784,33.692094056372554,1.2559047773772596,0.6417851167566636,0.6141290851667816,10.423023897058824,5.033624387254902,5.389399509803922,6.061224489795919,19.06122448979592,24.163265306122447,26.551020408163264,0.0,,
fio,details,30,70,5,readwrite_random,interleaved,1788216876.906634,1788216927.505313,19.878387405,47.311691583,19.819593198763748,47.17175802997574,30.091,0.047068457057,0.066076315148,0.242317905408131,0.1428366577409145,2026-09-01 00:54:36.906634092,2026-09-01 00:55:27.505312920,51,49.11764705882353,52.15686274509804,46.568627450980394,24.37561274509804,23.51357421875,24.290268841911764,22.621380974264707,0.32333333333333336,1992.543725490196,1040.5111764705882,952.030980392157,0.9935294117647059,0.052745098039215677,0.9149646845903607,321.6194117647059,0.09392156862745096,9.882941176470588,9.159411764705883,0.004294117647058823,50.17104530484068,68.58379921109069,81.36274509803921,59.31372549019608,127.88931582031249,58.03330117187499,69.85601464843751,29.1353162109375,28.897983984375,34.57171777343749,35.284295898437506,1.262581787109375,0.6451972198486328,0.6173845672607422,10.450234375,5.04328125,5.406953125,6.604166666666667,19.645833333333332,23.895833333333332,26.854166666666668,0.0,,
fio,details,30,70,1,readwrite_random,numabalancing,1788216930.656597,1788216981.210112,18.537640351,47.897837289,18.485888489215327,47.76412003961581,30.089,0.047621408616,0.062138269948,0.2627520846125646,0.1327022003424749,2026-09-01 00:55:30.656596899,2026-09-01 00:56:21.210112095,50,49.6,50.5,48.92,23.968203125,25.91724609375,25.55119140625,24.0133203125,0.31699999999999995,1985.3410000000001,999.7196,985.6204000000001,0.9945999999999999,0.0536,0.9858968454754714,326.42920000000004,0.09860000000000003,9.4268,8.716199999999999,0.004104,50.55126269531249,68.988291015625,81.78999999999999,59.915,126.04371457567402,56.81140548406864,69.2323087086397,26.005496132046563,30.80590992647059,31.5126602711397,37.719649011948526,1.2724771881103516,0.6108292388916016,0.6616575622558594,10.457890625,6.36515625,4.092734375,6.4375,19.1875,24.0,27.5,0.0,,
fio,details,30,70,2,readwrite_random,numabalancing,1788216984.5389514,1788217035.1064746,15.205759701,35.054829126,15.157259703634796,34.94534829955479,30.098,0.065062939297,0.041821967444,0.4377708069201919,0.122006560170699,2026-09-01 00:56:24.538951397,2026-09-01 00:57:15.106474638,50,51.8,52.98,47.92,29.07404296875,7.222676595052083,6.79966796875,28.1180078125,0.2684,1523.4568,812.2019999999998,711.2548000000002,0.995,0.0538,0.8757117071861438,442.5788,0.11000000000000004,7.468000000000001,6.831799999999999,0.00421,38.0203314453125,57.366804687499986,67.855,44.76,95.17962239583335,43.9736261106005,51.20599647671568,35.0034694776348,8.970156632965686,41.26562308517157,9.940373391544117,1.2611053317200904,0.9502168543198529,0.31088847740023745,10.426470588235293,6.328814338235294,4.09765625,6.020833333333333,19.75,25.375,28.770833333333332,0.0,,
