time,total,free,available,dirty,anon,mapped,pageTable,vmallocTotal,vmallocUsed,own_VmRSS,own_RssAnon,own_RssFile,own_VmPTE,Node0_total,Node0_free,Node0_used,Node0_dirty,Node0_anon,Node0_mapped,Node0_pageTable,Node1_total,Node1_free,Node1_used,Node1_dirty,Node1_anon,Node1_mapped,Node1_pageTable,Node2_total,Node2_free,Node2_used,Node2_dirty,Node2_anon,Node2_mapped,Node2_pageTable,Node3_total,Node3_free,Node3_used,Node3_dirty,Node3_anon,Node3_mapped,Node3_pageTable
2026-08-29T14:20:39.321106,787867104,768459724,780604336,136,8576068,7969124,74108,34359738367,493996,16016,6888,9128,112,195746820,190705672,5041148,40,4148232,34832,20264,197386256,194757668,2628588,8,1896684,2984,15424,197354244,194581892,2772352,12,2122176,98188,17328,197379784,188414492,8965292,76,408976,7833120,21092
2026-08-29T14:20:40.322309,787867104,768261304,780573196,144,8747804,7969124,74504,34359738367,494076,16016,6888,9128,112,195746820,190579420,5167400,40,4268456,34832,19960,197386256,194713908,2672348,8,1941572,2984,15652,197354244,194546708,2807536,16,2129140,98188,17492,197379784,188421268,8958516,80,408636,7833120,21400
2026-08-29T14:20:41.323518,787867104,767855540,780320900,72,9098484,7969124,76608,34359738367,492268,16016,6888,9128,112,195746820,190350524,5396296,36,4469624,34832,21508,197386256,194630576,2755680,0,2003192,2984,15968,197354244,194502824,2851420,8,2165716,98188,17624,197379784,188371616,9008168,28,459952,7833120,21508
2026-08-29T14:20:42.325549,787867104,767915208,780535804,80,9054056,7969124,76160,34359738367,493228,16016,6888,9128,112,195746820,190278576,5468244,36,4540532,34832,21148,197386256,194686768,2699488,0,1958308,2984,15756,197354244,194539164,2815080,8,2146240,98188,17540,197379784,188410700,8969084,36,408976,7833120,21716
2026-08-29T14:20:43.327278,787867104,767735476,780539800,88,9239760,7969124,74272,34359738367,493260,16016,6888,9128,112,195746820,190141128,5605692,44,4668736,34832,20072,197386256,194652196,2734060,0,2009320,2984,15480,197354244,194524472,2829772,8,2152388,98188,17344,197379784,188417680,8962104,36,408812,7833120,21376
2026-08-29T14:20:44.328443,787867104,767529612,780484480,88,9386132,7969124,75352,34359738367,492428,16016,6888,9128,112,195746820,189999836,5746984,44,4800752,34832,20552,197386256,194623552,2762704,0,2016304,2984,15808,197354244,194510364,2843880,8,2160372,98188,17536,197379784,188395860,8983924,36,408704,7833120,21456
2026-08-29T14:20:45.329659,787867104,767406564,780507824,92,9533084,7969124,75508,34359738367,494108,16016,6888,9128,112,195746820,189849600,5897220,44,4928340,34832,20508,197386256,194625380,2760876,0,2026176,2984,15716,197354244,194522448,2831796,8,2169960,98188,17496,197379784,188409136,8970648,40,408608,7833120,21788
2026-08-29T14:20:46.330917,787867104,767171820,780425644,112,9684568,7969124,74840,34359738367,492972,16016,6888,9128,112,195746820,189637248,6109572,48,5061200,34832,20536,197386256,194608940,2777316,4,2034964,2984,15552,197354244,194502824,2851420,12,2180216,98188,17404,197379784,188422808,8956976,48,408188,7833120,21348
2026-08-29T14:20:47.332100,787867104,767059264,780409700,40,9783052,7972812,76056,34359738367,493404,16016,6888,9128,112,195746820,189570540,6176280,4,5137972,34832,20540,197386256,194597140,2789116,4,2045104,2984,15760,197354244,194472160,2882084,12,2190884,98188,18120,197379784,188419424,8960360,20,409092,7836808,21636
2026-08-29T14:20:48.333299,787867104,766966408,780444684,44,9908176,7973268,76624,34359738367,494332,16016,6888,9128,112,195746820,189544360,6202460,4,5204156,34832,21624,197386256,194519096,2867160,4,2094884,2984,15672,197354244,194482376,2871868,12,2200544,98188,17728,197379784,188420576,8959208,24,408592,7837264,21600
