,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2026-08-31,22:43:53.131, 9108.64,  983.67, 8996.87,  814.26, 9091.98,  977.56, 9110.49,  923.97, 9136.57,  994.30, 9023.71,  840.91,54468.26, 5534.67,8005205567,60002.93, 5083.88,  140.44, 5087.59,  140.96, 5084.92,  140.92, 5031.24,  135.63, 5030.81,  135.32, 5034.50,  135.75,30352.92,  829.02,8006017615,31181.94, 7236.61,  190.80, 7234.22,  190.90, 7234.94,  190.30, 7178.22,  184.67, 7179.26,  184.79, 7178.68,  185.06,43241.94, 1126.52,8029127409,44368.46, 1878.20,   68.20, 1881.34,   69.05, 1878.24,   67.97, 1858.75,   62.80, 1860.89,   63.70, 1861.18,   63.46,11218.60,  395.17,8007939456,11613.77, 139281.72,   7885.38, 147167.11
2026-08-31,22:43:54.135, 9104.05,  984.52, 8991.64,  814.61, 9086.58,  977.65, 9105.55,  923.74, 9132.12,  995.28, 9018.26,  841.28,54438.20, 5537.08,7999200972,59975.28, 5098.66,  140.68, 5101.40,  140.99, 5099.46,  141.11, 5045.73,  135.74, 5045.21,  135.51, 5047.78,  135.88,30438.24,  829.91,8030794252,31268.15, 7214.25,  189.66, 7210.74,  189.87, 7210.54,  189.66, 7153.87,  184.03, 7156.72,  183.77, 7155.35,  184.13,43101.48, 1121.13,8006044139,44222.61, 1874.32,   67.85, 1877.44,   68.79, 1874.26,   67.52, 1854.76,   62.41, 1856.95,   63.40, 1857.33,   63.26,11195.05,  393.24,8006407702,11588.29, 139172.97,   7881.35, 147054.33
2026-08-31,22:43:55.131, 9101.20,  983.83, 8991.33,  814.97, 9084.47,  977.44, 9102.38,  923.44, 9129.11,  994.77, 9016.02,  841.25,54424.51, 5535.69,7997380721,59960.20, 5060.45,  139.23, 5063.90,  139.76, 5062.05,  139.91, 5008.25,  134.70, 5007.50,  134.21, 5010.65,  134.62,30212.82,  822.44,7965606977,31035.25, 7176.19,  188.57, 7174.17,  188.80, 7173.34,  188.31, 7116.03,  182.77, 7118.11,  182.64, 7118.16,  183.15,42876.01, 1114.24,7966029238,43990.25, 1868.99,   67.27, 1871.95,   68.19, 1868.58,   67.10, 1849.15,   61.97, 1851.52,   62.89, 1851.60,   62.76,11161.79,  390.18,7977373418,11551.97, 138675.12,   7862.55, 146537.67
2026-08-31,22:43:56.129, 9102.05,  983.97, 8991.51,  814.52, 9087.03,  978.03, 9105.58,  924.62, 9130.09,  994.28, 9018.45,  841.61,54434.72, 5537.02,7996840620,59971.74, 5071.89,  139.76, 5074.12,  140.52, 5072.52,  140.48, 5018.85,  135.07, 5018.63,  134.59, 5021.13,  135.22,30277.14,  825.65,7996319207,31102.79, 7224.65,  190.23, 7222.66,  190.42, 7222.10,  189.97, 7164.98,  184.39, 7166.71,  184.22, 7166.29,  184.58,43167.38, 1123.82,8019803574,44291.20, 1876.25,   68.13, 1878.76,   68.94, 1875.97,   67.93, 1856.47,   62.59, 1858.61,   63.47, 1858.44,   63.36,11204.51,  394.42,8008462624,11598.93, 139083.75,   7880.91, 146964.66
2026-08-31,22:43:57.131, 9107.23,  983.64, 8995.18,  814.38, 9090.79,  977.05, 9108.49,  923.91, 9134.86,  994.23, 9022.27,  842.02,54458.82, 5535.23,8003565900,59994.05, 5078.10,  139.33, 5080.81,  139.70, 5077.92,  139.74, 5024.05,  134.31, 5024.80,  134.14, 5027.64,  134.60,30313.32,  821.83,8003370989,31135.15, 7191.81,  189.38, 7189.86,  189.70, 7189.32,  189.18, 7132.16,  183.59, 7134.10,  183.44, 7134.49,  183.96,42971.75, 1119.24,7979868417,44091.00, 1870.81,   67.21, 1873.32,   67.83, 1870.39,   66.91, 1851.26,   61.71, 1853.48,   62.83, 1853.31,   62.40,11172.57,  388.89,7981054362,11561.47, 138916.47,   7865.19, 146781.66
2026-08-31,22:43:58.135, 9103.56,  983.34, 8993.03,  814.25, 9088.03,  975.94, 9106.27,  922.74, 9131.07,  993.60, 9018.13,  840.53,54440.09, 5530.41,8000352722,59970.49, 5094.19,  140.22, 5098.04,  140.58, 5095.03,  140.51, 5040.99,  135.19, 5040.79,  134.97, 5044.70,  135.46,30413.72,  826.93,8023017070,31240.66, 7231.62,  190.25, 7229.37,  190.53, 7228.80,  189.98, 7172.64,  184.39, 7174.29,  184.15, 7173.82,  184.70,43210.54, 1124.02,8022861630,44334.56, 1880.30,   67.46, 1883.21,   68.33, 1879.79,   67.28, 1860.29,   62.07, 1862.72,   63.07, 1863.24,   62.89,11229.56,  391.11,8021516935,11620.68, 139293.92,   7872.47, 147166.39
2026-08-31,22:43:59.131, 9118.33, 1069.46, 9005.14,  896.85, 9102.43, 1056.93, 9115.86,  995.68, 9147.44, 1078.85, 9014.38,  901.72,54503.58, 5999.49,8003689805,60503.07, 5030.01,  138.90, 5033.62,  139.37, 5030.41,  139.06, 4975.50,  133.71, 4975.54,  133.58, 4979.29,  134.18,30024.36,  818.80,7980810187,30843.16, 7135.04,  187.53, 7132.33,  187.90, 7132.59,  187.45, 7073.04,  181.80, 7074.73,  181.49, 7073.88,  182.15,42621.62, 1108.32,7980859424,43729.93, 1857.58,   67.25, 1860.82,   67.94, 1857.43,   66.99, 1837.82,   61.87, 1840.02,   62.78, 1840.27,   62.44,11093.93,  389.27,7985935883,11483.20, 138243.48,   8315.88, 146559.36
2026-08-31,22:44:00.135, 9117.91, 1140.10, 9002.61,  966.64, 9106.18, 1122.63, 9114.02, 1054.25, 9147.85, 1149.00, 9005.94,  964.12,54494.52, 6396.75,7996891780,60891.27, 5019.08,  137.85, 5023.21,  138.34, 5020.47,  138.33, 4963.88,  132.98, 4963.20,  132.60, 4967.29,  133.22,29957.14,  813.31,8021426968,30770.45, 7122.46,  187.32, 7121.14,  187.64, 7120.36,  186.92, 7057.62,  181.39, 7059.07,  181.38, 7059.65,  181.76,42540.29, 1106.40,8021202914,43646.69, 1848.90,   66.13, 1852.44,   67.11, 1848.94,   66.25, 1828.95,   61.19, 1830.85,   61.91, 1831.21,   61.66,11041.29,  384.26,8016089587,11425.54, 138033.23,   8700.72, 146733.95
2026-08-31,22:44:01.131, 9117.14, 1145.84, 9000.50,  974.58, 9104.90, 1127.89, 9111.27, 1058.29, 9146.51, 1155.60, 9004.73,  972.83,54485.05, 6435.04,7997226423,60920.09, 4986.99,  137.22, 4990.28,  137.57, 4987.35,  137.56, 4931.48,  132.27, 4931.44,  132.08, 4934.52,  132.43,29762.06,  809.13,7972637324,30571.20, 7082.12,  186.34, 7080.98,  186.67, 7080.90,  185.90, 7018.25,  180.34, 7019.03,  180.42, 7020.02,  180.92,42301.29, 1100.59,7972793650,43401.88, 1842.65,   66.58, 1845.97,   67.59, 1843.05,   66.66, 1822.60,   61.58, 1824.61,   62.42, 1824.96,   62.18,11003.84,  387.01,7978377337,11390.86, 137552.25,   8731.77, 146284.02
2026-08-31,22:44:02.131, 9124.00, 1144.79, 9008.29,  974.66, 9113.54, 1128.50, 9119.54, 1058.83, 9153.37, 1155.55, 9011.77,  972.26,54530.51, 6434.58,8005278653,60965.09, 5010.97,  137.28, 5013.38,  137.54, 5011.19,  137.57, 4954.90,  132.23, 4955.18,  132.16, 4957.56,  132.34,29903.19,  809.12,8005225200,30712.30, 7121.63,  187.34, 7120.58,  187.73, 7117.85,  187.16, 7055.43,  181.56, 7058.43,  181.36, 7059.12,  181.86,42533.03, 1107.01,8021695111,43640.04, 1856.76,   67.14, 1859.96,   68.02, 1856.34,   67.04, 1836.03,   62.05, 1838.24,   62.83, 1838.46,   62.46,11085.79,  389.54,8032291459,11475.34, 138052.52,   8740.25, 146792.77
